# Pareto Front
# Size: 20
# Format: Cmax Energy

74176.525773	783.477496
74201.690722	782.424928
77306.525773	776.790435
71361.886598	799.003264
75913.556701	780.388951
71894.886598	793.853290
71727.886598	798.292854
71873.000000	794.214581
76888.556701	777.147225
76469.253012	778.403916
76213.253012	779.114186
71617.886598	798.868498
75970.525773	779.843565
74164.590361	793.020483
74040.590361	793.262746
70931.301205	925.855901
71048.301205	925.790757
71241.649485	923.579989
71320.301205	922.988211
71307.649485	923.165900
