================================================================================
                          实验结果报告
================================================================================
实验名称: 随机初始化 - 0%启发式(全随机)+LocalSearch变异+禁忌搜索+复杂评分
算例名称: 5M80J
运行ID: 1
实验时间: 2026-02-07 12:31:32

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 222584.0000
运行时间: 300194 ms (300.19 秒)
终止代数: 1045

【收敛曲线数据】
代数	Cmax
1	375538.5000
11	236538.8000
21	232910.8235
31	232910.8235
41	232910.8235
51	227777.4000
61	227777.4000
71	227777.4000
81	227777.4000
91	227777.4000
101	227777.4000
111	227777.4000
121	227777.4000
131	227777.4000
141	227777.4000
151	227031.8000
161	227031.8000
171	227031.8000
181	227031.8000
191	227031.8000
201	226119.0000
211	226119.0000
221	226119.0000
231	226119.0000
241	226119.0000
251	226119.0000
261	226119.0000
271	226119.0000
281	226119.0000
291	226119.0000
301	226119.0000
311	226119.0000
321	226119.0000
331	226119.0000
341	226119.0000
351	223804.9412
361	223804.9412
371	223804.9412
381	223804.9412
391	223804.9412
401	223777.4000
411	223777.4000
421	223777.4000
431	223777.4000
441	223777.4000
451	223777.4000
461	223777.4000
471	223777.4000
481	223777.4000
491	223777.4000
501	223777.4000
511	223777.4000
521	223777.4000
531	223777.4000
541	223777.4000
551	223777.4000
561	223777.4000
571	223777.4000
581	223777.4000
591	223777.4000
601	223777.4000
611	222584.0000
621	222584.0000
631	222584.0000
641	222584.0000
651	222584.0000
661	222584.0000
671	222584.0000
681	222584.0000
691	222584.0000
701	222584.0000
711	222584.0000
721	222584.0000
731	222584.0000
741	222584.0000
751	222584.0000
761	222584.0000
771	222584.0000
781	222584.0000
791	222584.0000
801	222584.0000
811	222584.0000
821	222584.0000
831	222584.0000
841	222584.0000
851	222584.0000
861	222584.0000
871	222584.0000
881	222584.0000
891	222584.0000
901	222584.0000
911	222584.0000
921	222584.0000
931	222584.0000
941	222584.0000
951	222584.0000
961	222584.0000
971	222584.0000
981	222584.0000
991	222584.0000
1001	222584.0000
1011	222584.0000
1021	222584.0000
1031	222584.0000
1041	222584.0000
1045	222584.0000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=5, 完工时间=218316.8339
  机器 2: 批次数=2, 完工时间=222610.6890
  机器 3: 批次数=2, 完工时间=210449.7808
  机器 4: 批次数=6, 完工时间=216238.0766
  机器 5: 批次数=2, 完工时间=220558.3215


================================================================================
                         实验结果输出完成
================================================================================
