================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 7 次
实验时间: 2025-12-21 19:57:28

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 20个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 48910.18
初始种群平均解: Makespan = 58864.72

Gen    1 | 最优: 48910.18 | 平均: 56635.15 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen   50 | 最优: 44429.73 | 平均: 54730.88 | 改进: 4480.45 | 停滞: 29/300000 | 耗时: 0.0分钟
Gen  100 | 最优: 43477.34 | 平均: 54106.11 | 改进: 952.38 | 停滞: 6/300000 | 耗时: 0.0分钟
Gen  150 | 最优: 43477.34 | 平均: 53452.78 | 改进: 0.00 | 停滞: 56/300000 | 耗时: 0.0分钟
Gen  200 | 最优: 42936.95 | 平均: 53816.16 | 改进: 540.39 | 停滞: 38/300000 | 耗时: 0.0分钟
Gen  250 | 最优: 42684.73 | 平均: 54199.95 | 改进: 252.22 | 停滞: 3/300000 | 耗时: 0.0分钟
Gen  300 | 最优: 42684.73 | 平均: 53966.96 | 改进: 0.00 | 停滞: 53/300000 | 耗时: 0.0分钟
Gen  350 | 最优: 42265.73 | 平均: 53401.30 | 改进: 419.00 | 停滞: 37/300000 | 耗时: 0.0分钟
Gen  400 | 最优: 42265.73 | 平均: 53788.71 | 改进: 0.00 | 停滞: 87/300000 | 耗时: 0.0分钟
Gen  450 | 最优: 42265.73 | 平均: 53731.55 | 改进: 0.00 | 停滞: 137/300000 | 耗时: 0.0分钟
Gen  500 | 最优: 42265.73 | 平均: 54311.48 | 改进: 0.00 | 停滞: 187/300000 | 耗时: 0.1分钟
Gen  550 | 最优: 42265.73 | 平均: 53719.94 | 改进: 0.00 | 停滞: 237/300000 | 耗时: 0.1分钟
Gen  600 | 最优: 42265.73 | 平均: 53465.08 | 改进: 0.00 | 停滞: 287/300000 | 耗时: 0.1分钟
Gen  650 | 最优: 42265.73 | 平均: 54302.48 | 改进: 0.00 | 停滞: 337/300000 | 耗时: 0.1分钟
Gen  700 | 最优: 42265.73 | 平均: 53423.03 | 改进: 0.00 | 停滞: 387/300000 | 耗时: 0.1分钟
Gen  750 | 最优: 42265.73 | 平均: 53570.40 | 改进: 0.00 | 停滞: 437/300000 | 耗时: 0.1分钟
