# Pareto Front
# Size: 21
# Format: Cmax Energy

65319.578947	755.682387
65451.578947	754.955376
65411.000000	755.527845
65345.578947	755.662298
65434.578947	755.204501
66881.631579	735.970687
66937.789474	735.221066
66896.631579	735.585601
66977.105263	728.395684
67163.571429	727.742677
67337.142857	727.033358
64757.142857	809.124060
62236.142857	843.723794
62477.894737	813.552536
62336.526316	837.107364
64746.142857	809.316827
63671.142857	810.685395
62676.142857	812.276597
63216.142857	812.136605
63247.894737	811.004620
63660.142857	810.870829
