# Pareto Front
# Size: 28
# Format: Cmax Energy

93156.000000	130.902364
75419.000000	171.743242
90005.000000	143.692027
84590.000000	162.671601
85515.000000	149.321516
90895.000000	131.165625
75485.000000	170.923687
78800.000000	168.693576
82217.000000	167.409515
88630.000000	148.794399
79165.000000	168.132579
83137.000000	167.172732
88831.000000	143.872588
83993.000000	162.979618
91465.000000	130.964153
89041.000000	143.777880
86206.000000	149.013499
87666.000000	148.880252
87170.000000	148.927647
82241.000000	167.252357
84000.000000	162.703982
85616.000000	149.045880
78810.000000	168.218431
87559.000000	148.912633
91100.000000	131.050006
88933.000000	143.869435
85587.000000	149.194060
91006.000000	131.106450
