================================================================================
                          实验结果报告
================================================================================
实验名称: 完整算法 - 50%启发式+LocalSearch变异+禁忌搜索+复杂评分
算例名称: 2M40J
运行ID: 6
实验时间: 2026-02-07 10:31:24

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 271832.2500
运行时间: 300024 ms (300.02 秒)
终止代数: 753

【收敛曲线数据】
代数	Cmax
1	288017.2500
11	288017.2500
21	280858.5000
31	280236.0000
41	279924.7500
51	279924.7500
61	279924.7500
71	279924.7500
81	279924.7500
91	279924.7500
101	273077.2500
111	273077.2500
121	273077.2500
131	273077.2500
141	273077.2500
151	273077.2500
161	273077.2500
171	273077.2500
181	273077.2500
191	273077.2500
201	273077.2500
211	273077.2500
221	273077.2500
231	273077.2500
241	273077.2500
251	273077.2500
261	273077.2500
271	273077.2500
281	273077.2500
291	273077.2500
301	273077.2500
311	273077.2500
321	273077.2500
331	273077.2500
341	273077.2500
351	273077.2500
361	273077.2500
371	273077.2500
381	273077.2500
391	271832.2500
401	271832.2500
411	271832.2500
421	271832.2500
431	271832.2500
441	271832.2500
451	271832.2500
461	271832.2500
471	271832.2500
481	271832.2500
491	271832.2500
501	271832.2500
511	271832.2500
521	271832.2500
531	271832.2500
541	271832.2500
551	271832.2500
561	271832.2500
571	271832.2500
581	271832.2500
591	271832.2500
601	271832.2500
611	271832.2500
621	271832.2500
631	271832.2500
641	271832.2500
651	271832.2500
661	271832.2500
671	271832.2500
681	271832.2500
691	271832.2500
701	271832.2500
711	271832.2500
721	271832.2500
731	271832.2500
741	271832.2500
751	271832.2500
753	271832.2500

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=6, 完工时间=263919.5575
  机器 2: 批次数=4, 完工时间=271859.1817


================================================================================
                         实验结果输出完成
================================================================================
