================================================================================
                          实验结果报告
================================================================================
实验名称: 无禁忌搜索 - 50%启发式+LocalSearch变异+无搜索+复杂评分
算例名称: 2M20J
运行ID: 2
实验时间: 2026-02-07 09:39:43

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 154435.5000
运行时间: 300028 ms (300.03 秒)
终止代数: 5591

【收敛曲线数据】
代数	Cmax
1	182164.5000
11	167699.0000
21	156607.0000
31	156607.0000
41	154435.5000
51	154435.5000
61	154435.5000
71	154435.5000
81	154435.5000
91	154435.5000
101	154435.5000
111	154435.5000
121	154435.5000
131	154435.5000
141	154435.5000
151	154435.5000
161	154435.5000
171	154435.5000
181	154435.5000
191	154435.5000
201	154435.5000
211	154435.5000
221	154435.5000
231	154435.5000
241	154435.5000
251	154435.5000
261	154435.5000
271	154435.5000
281	154435.5000
291	154435.5000
301	154435.5000
311	154435.5000
321	154435.5000
331	154435.5000
341	154435.5000
351	154435.5000
361	154435.5000
371	154435.5000
381	154435.5000
391	154435.5000
401	154435.5000
411	154435.5000
421	154435.5000
431	154435.5000
441	154435.5000
451	154435.5000
461	154435.5000
471	154435.5000
481	154435.5000
491	154435.5000
501	154435.5000
511	154435.5000
521	154435.5000
531	154435.5000
541	154435.5000
551	154435.5000
561	154435.5000
571	154435.5000
581	154435.5000
591	154435.5000
601	154435.5000
611	154435.5000
621	154435.5000
631	154435.5000
641	154435.5000
651	154435.5000
661	154435.5000
671	154435.5000
681	154435.5000
691	154435.5000
701	154435.5000
711	154435.5000
721	154435.5000
731	154435.5000
741	154435.5000
751	154435.5000
761	154435.5000
771	154435.5000
781	154435.5000
791	154435.5000
801	154435.5000
811	154435.5000
821	154435.5000
831	154435.5000
841	154435.5000
851	154435.5000
861	154435.5000
871	154435.5000
881	154435.5000
891	154435.5000
901	154435.5000
911	154435.5000
921	154435.5000
931	154435.5000
941	154435.5000
951	154435.5000
961	154435.5000
971	154435.5000
981	154435.5000
991	154435.5000
1001	154435.5000
1011	154435.5000
1021	154435.5000
1031	154435.5000
1041	154435.5000
1051	154435.5000
1061	154435.5000
1071	154435.5000
1081	154435.5000
1091	154435.5000
1101	154435.5000
1111	154435.5000
1121	154435.5000
1131	154435.5000
1141	154435.5000
1151	154435.5000
1161	154435.5000
1171	154435.5000
1181	154435.5000
1191	154435.5000
1201	154435.5000
1211	154435.5000
1221	154435.5000
1231	154435.5000
1241	154435.5000
1251	154435.5000
1261	154435.5000
1271	154435.5000
1281	154435.5000
1291	154435.5000
1301	154435.5000
1311	154435.5000
1321	154435.5000
1331	154435.5000
1341	154435.5000
1351	154435.5000
1361	154435.5000
1371	154435.5000
1381	154435.5000
1391	154435.5000
1401	154435.5000
1411	154435.5000
1421	154435.5000
1431	154435.5000
1441	154435.5000
1451	154435.5000
1461	154435.5000
1471	154435.5000
1481	154435.5000
1491	154435.5000
1501	154435.5000
1511	154435.5000
1521	154435.5000
1531	154435.5000
1541	154435.5000
1551	154435.5000
1561	154435.5000
1571	154435.5000
1581	154435.5000
1591	154435.5000
1601	154435.5000
1611	154435.5000
1621	154435.5000
1631	154435.5000
1641	154435.5000
1651	154435.5000
1661	154435.5000
1671	154435.5000
1681	154435.5000
1691	154435.5000
1701	154435.5000
1711	154435.5000
1721	154435.5000
1731	154435.5000
1741	154435.5000
1751	154435.5000
1761	154435.5000
1771	154435.5000
1781	154435.5000
1791	154435.5000
1801	154435.5000
1811	154435.5000
1821	154435.5000
1831	154435.5000
1841	154435.5000
1851	154435.5000
1861	154435.5000
1871	154435.5000
1881	154435.5000
1891	154435.5000
1901	154435.5000
1911	154435.5000
1921	154435.5000
1931	154435.5000
1941	154435.5000
1951	154435.5000
1961	154435.5000
1971	154435.5000
1981	154435.5000
1991	154435.5000
2001	154435.5000
2011	154435.5000
2021	154435.5000
2031	154435.5000
2041	154435.5000
2051	154435.5000
2061	154435.5000
2071	154435.5000
2081	154435.5000
2091	154435.5000
2101	154435.5000
2111	154435.5000
2121	154435.5000
2131	154435.5000
2141	154435.5000
2151	154435.5000
2161	154435.5000
2171	154435.5000
2181	154435.5000
2191	154435.5000
2201	154435.5000
2211	154435.5000
2221	154435.5000
2231	154435.5000
2241	154435.5000
2251	154435.5000
2261	154435.5000
2271	154435.5000
2281	154435.5000
2291	154435.5000
2301	154435.5000
2311	154435.5000
2321	154435.5000
2331	154435.5000
2341	154435.5000
2351	154435.5000
2361	154435.5000
2371	154435.5000
2381	154435.5000
2391	154435.5000
2401	154435.5000
2411	154435.5000
2421	154435.5000
2431	154435.5000
2441	154435.5000
2451	154435.5000
2461	154435.5000
2471	154435.5000
2481	154435.5000
2491	154435.5000
2501	154435.5000
2511	154435.5000
2521	154435.5000
2531	154435.5000
2541	154435.5000
2551	154435.5000
2561	154435.5000
2571	154435.5000
2581	154435.5000
2591	154435.5000
2601	154435.5000
2611	154435.5000
2621	154435.5000
2631	154435.5000
2641	154435.5000
2651	154435.5000
2661	154435.5000
2671	154435.5000
2681	154435.5000
2691	154435.5000
2701	154435.5000
2711	154435.5000
2721	154435.5000
2731	154435.5000
2741	154435.5000
2751	154435.5000
2761	154435.5000
2771	154435.5000
2781	154435.5000
2791	154435.5000
2801	154435.5000
2811	154435.5000
2821	154435.5000
2831	154435.5000
2841	154435.5000
2851	154435.5000
2861	154435.5000
2871	154435.5000
2881	154435.5000
2891	154435.5000
2901	154435.5000
