================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 1 次
实验时间: 2025-12-21 20:00:29

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 2台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 78125.05
初始种群平均解: Makespan = 107708.30

Gen    1 | 最优: 78125.05 | 平均: 100629.00 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen 6450 | 最优: 71019.49 | 平均: 94034.44 | 改进: 0.00 | 停滞: 3859/300000 | 耗时: 2.2分钟
Gen 6500 | 最优: 71019.49 | 平均: 94072.23 | 改进: 0.00 | 停滞: 3909/300000 | 耗时: 2.2分钟
Gen 6550 | 最优: 71019.49 | 平均: 94394.53 | 改进: 0.00 | 停滞: 3959/300000 | 耗时: 2.2分钟
Gen 6600 | 最优: 71019.49 | 平均: 91846.83 | 改进: 0.00 | 停滞: 4009/300000 | 耗时: 2.2分钟
Gen 6650 | 最优: 71019.49 | 平均: 92786.62 | 改进: 0.00 | 停滞: 4059/300000 | 耗时: 2.3分钟
Gen 6700 | 最优: 71019.49 | 平均: 92437.09 | 改进: 0.00 | 停滞: 4109/300000 | 耗时: 2.3分钟
Gen 6750 | 最优: 71019.49 | 平均: 94303.44 | 改进: 0.00 | 停滞: 4159/300000 | 耗时: 2.3分钟
Gen 6800 | 最优: 71019.49 | 平均: 92957.13 | 改进: 0.00 | 停滞: 4209/300000 | 耗时: 2.3分钟
Gen 6850 | 最优: 71019.49 | 平均: 93815.24 | 改进: 0.00 | 停滞: 4259/300000 | 耗时: 2.3分钟
Gen 6900 | 最优: 71019.49 | 平均: 94440.80 | 改进: 0.00 | 停滞: 4309/300000 | 耗时: 2.3分钟
Gen 6950 | 最优: 71019.49 | 平均: 93146.15 | 改进: 0.00 | 停滞: 4359/300000 | 耗时: 2.4分钟
Gen 7000 | 最优: 71019.49 | 平均: 93707.31 | 改进: 0.00 | 停滞: 4409/300000 | 耗时: 2.4分钟
Gen 7050 | 最优: 71019.49 | 平均: 94213.28 | 改进: 0.00 | 停滞: 4459/300000 | 耗时: 2.4分钟
Gen 7100 | 最优: 71019.49 | 平均: 94312.50 | 改进: 0.00 | 停滞: 4509/300000 | 耗时: 2.4分钟
Gen 7150 | 最优: 71019.49 | 平均: 92179.85 | 改进: 0.00 | 停滞: 4559/300000 | 耗时: 2.4分钟
Gen 7200 | 最优: 71019.49 | 平均: 93794.43 | 改进: 0.00 | 停滞: 4609/300000 | 耗时: 2.4分钟
Gen 7250 | 最优: 71019.49 | 平均: 94317.64 | 改进: 0.00 | 停滞: 4659/300000 | 耗时: 2.5分钟
Gen 7300 | 最优: 71019.49 | 平均: 92318.85 | 改进: 0.00 | 停滞: 4709/300000 | 耗时: 2.5分钟
Gen 7350 | 最优: 71019.49 | 平均: 93488.97 | 改进: 0.00 | 停滞: 4759/300000 | 耗时: 2.5分钟
Gen 7400 | 最优: 71019.49 | 平均: 94355.12 | 改进: 0.00 | 停滞: 4809/300000 | 耗时: 2.5分钟
Gen 7450 | 最优: 71019.49 | 平均: 92356.17 | 改进: 0.00 | 停滞: 4859/300000 | 耗时: 2.5分钟
Gen 7500 | 最优: 71019.49 | 平均: 93569.87 | 改进: 0.00 | 停滞: 4909/300000 | 耗时: 2.5分钟
Gen 7550 | 最优: 71019.49 | 平均: 93947.61 | 改进: 0.00 | 停滞: 4959/300000 | 耗时: 2.6分钟
Gen 7600 | 最优: 71019.49 | 平均: 93458.81 | 改进: 0.00 | 停滞: 5009/300000 | 耗时: 2.6分钟
Gen 7650 | 最优: 71019.49 | 平均: 92606.10 | 改进: 0.00 | 停滞: 5059/300000 | 耗时: 2.6分钟
Gen 7700 | 最优: 71019.49 | 平均: 94322.22 | 改进: 0.00 | 停滞: 5109/300000 | 耗时: 2.6分钟
Gen 7750 | 最优: 71019.49 | 平均: 94031.64 | 改进: 0.00 | 停滞: 5159/300000 | 耗时: 2.6分钟
Gen 7800 | 最优: 71019.49 | 平均: 93908.76 | 改进: 0.00 | 停滞: 5209/300000 | 耗时: 2.6分钟
Gen 7850 | 最优: 71019.49 | 平均: 95070.77 | 改进: 0.00 | 停滞: 5259/300000 | 耗时: 2.7分钟
Gen 7900 | 最优: 71019.49 | 平均: 91795.35 | 改进: 0.00 | 停滞: 5309/300000 | 耗时: 2.7分钟
Gen 7950 | 最优: 71019.49 | 平均: 92940.91 | 改进: 0.00 | 停滞: 5359/300000 | 耗时: 2.7分钟
Gen 8000 | 最优: 71019.49 | 平均: 94980.11 | 改进: 0.00 | 停滞: 5409/300000 | 耗时: 2.7分钟
Gen 8050 | 最优: 71019.49 | 平均: 93502.83 | 改进: 0.00 | 停滞: 5459/300000 | 耗时: 2.7分钟
Gen 8100 | 最优: 71019.49 | 平均: 94446.65 | 改进: 0.00 | 停滞: 5509/300000 | 耗时: 2.7分钟
Gen 8150 | 最优: 71019.49 | 平均: 94447.57 | 改进: 0.00 | 停滞: 5559/300000 | 耗时: 2.8分钟
Gen 8200 | 最优: 71019.49 | 平均: 93772.90 | 改进: 0.00 | 停滞: 5609/300000 | 耗时: 2.8分钟
Gen 8250 | 最优: 71019.49 | 平均: 93403.29 | 改进: 0.00 | 停滞: 5659/300000 | 耗时: 2.8分钟
Gen 8300 | 最优: 71019.49 | 平均: 92747.98 | 改进: 0.00 | 停滞: 5709/300000 | 耗时: 2.8分钟
Gen 8350 | 最优: 71019.49 | 平均: 92592.66 | 改进: 0.00 | 停滞: 5759/300000 | 耗时: 2.8分钟
Gen 8400 | 最优: 71019.49 | 平均: 93203.04 | 改进: 0.00 | 停滞: 5809/300000 | 耗时: 2.8分钟
Gen 8450 | 最优: 71019.49 | 平均: 93046.07 | 改进: 0.00 | 停滞: 5859/300000 | 耗时: 2.9分钟
Gen 8500 | 最优: 71019.49 | 平均: 95258.02 | 改进: 0.00 | 停滞: 5909/300000 | 耗时: 2.9分钟
Gen 8550 | 最优: 71019.49 | 平均: 93670.63 | 改进: 0.00 | 停滞: 5959/300000 | 耗时: 2.9分钟
Gen 8600 | 最优: 71019.49 | 平均: 93732.20 | 改进: 0.00 | 停滞: 6009/300000 | 耗时: 2.9分钟
Gen 8650 | 最优: 71019.49 | 平均: 92559.05 | 改进: 0.00 | 停滞: 6059/300000 | 耗时: 2.9分钟
Gen 8700 | 最优: 71019.49 | 平均: 94257.61 | 改进: 0.00 | 停滞: 6109/300000 | 耗时: 2.9分钟
Gen 8750 | 最优: 71019.49 | 平均: 92912.77 | 改进: 0.00 | 停滞: 6159/300000 | 耗时: 3.0分钟
Gen 8800 | 最优: 71019.49 | 平均: 93879.71 | 改进: 0.00 | 停滞: 6209/300000 | 耗时: 3.0分钟
Gen 8850 | 最优: 71019.49 | 平均: 94285.47 | 改进: 0.00 | 停滞: 6259/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 8870
最优Makespan: 71019.49
总耗时: 180.01秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 78125.05479452055
Gen 1: 78125.05479452055
Gen 2: 78125.05479452055
Gen 3: 78125.05479452055
Gen 4: 77976.05479452055
Gen 5: 77976.05479452055
Gen 6: 77976.05479452055
Gen 7: 77976.05479452055
Gen 8: 77976.05479452055
Gen 9: 77976.05479452055
Gen 10: 77976.05479452055
Gen 11: 77976.05479452055
Gen 12: 77976.05479452055
Gen 13: 77976.05479452055
Gen 14: 77976.05479452055
Gen 15: 77976.05479452055
Gen 16: 77484.0
Gen 17: 76875.05479452055
Gen 18: 76875.05479452055
Gen 19: 76875.05479452055
Gen 20: 76875.05479452055
Gen 21: 76875.05479452055
Gen 22: 76875.05479452055
Gen 23: 76875.05479452055
Gen 24: 76620.66666666667
Gen 25: 76439.05479452055
Gen 26: 76439.05479452055
Gen 27: 76439.05479452055
Gen 28: 76439.05479452055
Gen 29: 76439.05479452055
Gen 30: 76439.05479452055
Gen 31: 76439.05479452055
Gen 32: 74612.8904109589
Gen 33: 74612.8904109589
Gen 34: 74612.8904109589
Gen 35: 74612.8904109589
Gen 36: 74612.8904109589
Gen 37: 74612.8904109589
Gen 38: 74612.8904109589
Gen 39: 74612.8904109589
Gen 40: 74612.8904109589
Gen 41: 74612.8904109589
Gen 42: 74612.8904109589
Gen 43: 74612.8904109589
Gen 44: 74612.8904109589
Gen 45: 74612.8904109589
Gen 46: 74612.8904109589
Gen 47: 74612.8904109589
Gen 48: 74612.8904109589
Gen 49: 74612.8904109589
Gen 50: 74612.8904109589
Gen 51: 74612.8904109589
Gen 52: 74612.8904109589
Gen 53: 73362.0
Gen 54: 73362.0
Gen 55: 73362.0
Gen 56: 73362.0
Gen 57: 73362.0
Gen 58: 73362.0
Gen 59: 73362.0
Gen 60: 73362.0
Gen 61: 73362.0
Gen 62: 73362.0
Gen 63: 73362.0
Gen 64: 73362.0
Gen 65: 73362.0
Gen 66: 73362.0
Gen 67: 73362.0
Gen 68: 73362.0
Gen 69: 73362.0
Gen 70: 73362.0
Gen 71: 73362.0
Gen 72: 73362.0
Gen 73: 73362.0
Gen 74: 73362.0
Gen 75: 73362.0
Gen 76: 73362.0
Gen 77: 73362.0
Gen 78: 73362.0
Gen 79: 73362.0
Gen 80: 73362.0
Gen 81: 73362.0
Gen 82: 73362.0
Gen 83: 73362.0
Gen 84: 73362.0
Gen 85: 73362.0
Gen 86: 73362.0
Gen 87: 73362.0
Gen 88: 73362.0
Gen 89: 73362.0
Gen 90: 73362.0
Gen 91: 73362.0
Gen 92: 73362.0
Gen 93: 73362.0
Gen 94: 73362.0
Gen 95: 73362.0
Gen 96: 73362.0
Gen 97: 73362.0
Gen 98: 73362.0
Gen 99: 73362.0
Gen 100: 73362.0
