# Pareto Front
# Size: 21
# Format: Cmax Energy

54631.000000	278.262774
54841.000000	278.005458
55514.000000	277.837291
61241.000000	276.805396
55818.000000	277.753102
55389.000000	277.856474
60047.000000	276.842680
57139.000000	277.301871
58881.000000	276.942452
50930.000000	291.910925
51784.000000	286.079451
50983.000000	291.849047
53230.000000	282.206380
53989.000000	279.257058
52819.000000	283.480711
57681.000000	277.110619
55939.000000	277.470038
54314.000000	278.800577
57105.000000	277.370266
58847.000000	277.010846
52902.000000	282.907394
