================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 4 次
实验时间: 2025-12-21 20:12:35

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 5台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 152706.83
初始种群平均解: Makespan = 436346.33

Gen    1 | 最优: 152706.83 | 平均: 359465.16 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen 2500 | 最优: 116455.13 | 平均: 244640.51 | 改进: 0.00 | 停滞: 122/300000 | 耗时: 1.0分钟
Gen 2550 | 最优: 116455.13 | 平均: 243812.27 | 改进: 0.00 | 停滞: 172/300000 | 耗时: 1.0分钟
Gen 2600 | 最优: 116455.13 | 平均: 235975.14 | 改进: 0.00 | 停滞: 222/300000 | 耗时: 1.1分钟
Gen 2650 | 最优: 116455.13 | 平均: 234040.92 | 改进: 0.00 | 停滞: 272/300000 | 耗时: 1.1分钟
Gen 2700 | 最优: 116455.13 | 平均: 243638.71 | 改进: 0.00 | 停滞: 322/300000 | 耗时: 1.1分钟
Gen 2750 | 最优: 116455.13 | 平均: 239749.06 | 改进: 0.00 | 停滞: 372/300000 | 耗时: 1.1分钟
Gen 2800 | 最优: 116455.13 | 平均: 263179.77 | 改进: 0.00 | 停滞: 422/300000 | 耗时: 1.1分钟
Gen 2850 | 最优: 116455.13 | 平均: 246272.66 | 改进: 0.00 | 停滞: 472/300000 | 耗时: 1.2分钟
Gen 2900 | 最优: 116455.13 | 平均: 247256.13 | 改进: 0.00 | 停滞: 522/300000 | 耗时: 1.2分钟
Gen 2950 | 最优: 116455.13 | 平均: 232823.93 | 改进: 0.00 | 停滞: 572/300000 | 耗时: 1.2分钟
Gen 3000 | 最优: 116455.13 | 平均: 247874.13 | 改进: 0.00 | 停滞: 622/300000 | 耗时: 1.2分钟
Gen 3050 | 最优: 116401.13 | 平均: 247378.45 | 改进: 54.00 | 停滞: 23/300000 | 耗时: 1.2分钟
Gen 3100 | 最优: 116117.13 | 平均: 241298.88 | 改进: 284.00 | 停滞: 15/300000 | 耗时: 1.3分钟
Gen 3150 | 最优: 116117.13 | 平均: 258621.17 | 改进: 0.00 | 停滞: 65/300000 | 耗时: 1.3分钟
Gen 3200 | 最优: 116117.13 | 平均: 257260.10 | 改进: 0.00 | 停滞: 115/300000 | 耗时: 1.3分钟
Gen 3250 | 最优: 116117.13 | 平均: 241653.38 | 改进: 0.00 | 停滞: 165/300000 | 耗时: 1.3分钟
Gen 3300 | 最优: 115996.13 | 平均: 253316.29 | 改进: 121.00 | 停滞: 43/300000 | 耗时: 1.3分钟
Gen 3350 | 最优: 115996.13 | 平均: 244119.55 | 改进: 0.00 | 停滞: 93/300000 | 耗时: 1.4分钟
Gen 3400 | 最优: 115996.13 | 平均: 255579.37 | 改进: 0.00 | 停滞: 143/300000 | 耗时: 1.4分钟
Gen 3450 | 最优: 115996.13 | 平均: 240913.13 | 改进: 0.00 | 停滞: 193/300000 | 耗时: 1.4分钟
Gen 3500 | 最优: 115996.13 | 平均: 237665.56 | 改进: 0.00 | 停滞: 243/300000 | 耗时: 1.4分钟
Gen 3550 | 最优: 115996.13 | 平均: 260163.93 | 改进: 0.00 | 停滞: 293/300000 | 耗时: 1.5分钟
Gen 3600 | 最优: 115996.13 | 平均: 251127.35 | 改进: 0.00 | 停滞: 343/300000 | 耗时: 1.5分钟
Gen 3650 | 最优: 115673.13 | 平均: 267216.20 | 改进: 323.00 | 停滞: 29/300000 | 耗时: 1.5分钟
Gen 3700 | 最优: 115673.13 | 平均: 249167.69 | 改进: 0.00 | 停滞: 79/300000 | 耗时: 1.5分钟
Gen 3750 | 最优: 115673.13 | 平均: 247402.07 | 改进: 0.00 | 停滞: 129/300000 | 耗时: 1.5分钟
Gen 3800 | 最优: 115673.13 | 平均: 240398.24 | 改进: 0.00 | 停滞: 179/300000 | 耗时: 1.6分钟
Gen 3850 | 最优: 115673.13 | 平均: 247623.47 | 改进: 0.00 | 停滞: 229/300000 | 耗时: 1.6分钟
Gen 3900 | 最优: 115673.13 | 平均: 248467.79 | 改进: 0.00 | 停滞: 279/300000 | 耗时: 1.6分钟
Gen 3950 | 最优: 115673.13 | 平均: 255562.96 | 改进: 0.00 | 停滞: 329/300000 | 耗时: 1.6分钟
Gen 4000 | 最优: 115572.39 | 平均: 258637.96 | 改进: 100.74 | 停滞: 9/300000 | 耗时: 1.6分钟
Gen 4050 | 最优: 115572.39 | 平均: 256095.78 | 改进: 0.00 | 停滞: 59/300000 | 耗时: 1.7分钟
Gen 4100 | 最优: 115572.39 | 平均: 245997.09 | 改进: 0.00 | 停滞: 109/300000 | 耗时: 1.7分钟
Gen 4150 | 最优: 115572.39 | 平均: 260095.94 | 改进: 0.00 | 停滞: 159/300000 | 耗时: 1.7分钟
Gen 4200 | 最优: 115572.39 | 平均: 247830.27 | 改进: 0.00 | 停滞: 209/300000 | 耗时: 1.7分钟
Gen 4250 | 最优: 115572.39 | 平均: 250601.06 | 改进: 0.00 | 停滞: 259/300000 | 耗时: 1.7分钟
Gen 4300 | 最优: 115572.39 | 平均: 260354.94 | 改进: 0.00 | 停滞: 309/300000 | 耗时: 1.8分钟
Gen 4350 | 最优: 115572.39 | 平均: 248730.60 | 改进: 0.00 | 停滞: 359/300000 | 耗时: 1.8分钟
Gen 4400 | 最优: 115572.39 | 平均: 247007.07 | 改进: 0.00 | 停滞: 409/300000 | 耗时: 1.8分钟
Gen 4450 | 最优: 115572.39 | 平均: 243527.68 | 改进: 0.00 | 停滞: 459/300000 | 耗时: 1.8分钟
Gen 4500 | 最优: 115572.39 | 平均: 248602.40 | 改进: 0.00 | 停滞: 509/300000 | 耗时: 1.8分钟
Gen 4550 | 最优: 115297.13 | 平均: 248859.92 | 改进: 275.26 | 停滞: 45/300000 | 耗时: 1.8分钟
Gen 4600 | 最优: 115297.13 | 平均: 253449.69 | 改进: 0.00 | 停滞: 95/300000 | 耗时: 1.9分钟
Gen 4650 | 最优: 115297.13 | 平均: 243825.33 | 改进: 0.00 | 停滞: 145/300000 | 耗时: 1.9分钟
Gen 4700 | 最优: 115297.13 | 平均: 251403.40 | 改进: 0.00 | 停滞: 195/300000 | 耗时: 1.9分钟
Gen 4750 | 最优: 115297.13 | 平均: 250009.44 | 改进: 0.00 | 停滞: 245/300000 | 耗时: 1.9分钟
Gen 4800 | 最优: 115297.13 | 平均: 265655.45 | 改进: 0.00 | 停滞: 295/300000 | 耗时: 1.9分钟
Gen 4850 | 最优: 115297.13 | 平均: 248825.55 | 改进: 0.00 | 停滞: 345/300000 | 耗时: 2.0分钟
Gen 4900 | 最优: 115297.13 | 平均: 254320.54 | 改进: 0.00 | 停滞: 395/300000 | 耗时: 2.0分钟
Gen 4950 | 最优: 115221.13 | 平均: 267004.96 | 改进: 76.00 | 停滞: 13/300000 | 耗时: 2.0分钟
Gen 5000 | 最优: 115221.13 | 平均: 247995.18 | 改进: 0.00 | 停滞: 63/300000 | 耗时: 2.0分钟
Gen 5050 | 最优: 114890.13 | 平均: 254041.63 | 改进: 331.00 | 停滞: 45/300000 | 耗时: 2.0分钟
Gen 5100 | 最优: 114890.13 | 平均: 253011.26 | 改进: 0.00 | 停滞: 95/300000 | 耗时: 2.1分钟
Gen 5150 | 最优: 114890.13 | 平均: 254504.17 | 改进: 0.00 | 停滞: 145/300000 | 耗时: 2.1分钟
Gen 5200 | 最优: 114890.13 | 平均: 239007.87 | 改进: 0.00 | 停滞: 195/300000 | 耗时: 2.1分钟
Gen 5250 | 最优: 114890.13 | 平均: 244277.67 | 改进: 0.00 | 停滞: 245/300000 | 耗时: 2.1分钟
Gen 5300 | 最优: 114890.13 | 平均: 248821.36 | 改进: 0.00 | 停滞: 295/300000 | 耗时: 2.1分钟
Gen 5350 | 最优: 114890.13 | 平均: 249813.56 | 改进: 0.00 | 停滞: 345/300000 | 耗时: 2.1分钟
Gen 5400 | 最优: 114890.13 | 平均: 248602.40 | 改进: 0.00 | 停滞: 395/300000 | 耗时: 2.2分钟
Gen 5450 | 最优: 114890.13 | 平均: 250237.34 | 改进: 0.00 | 停滞: 445/300000 | 耗时: 2.2分钟
Gen 5500 | 最优: 114890.13 | 平均: 239369.28 | 改进: 0.00 | 停滞: 495/300000 | 耗时: 2.2分钟
Gen 5550 | 最优: 114890.13 | 平均: 252446.18 | 改进: 0.00 | 停滞: 545/300000 | 耗时: 2.2分钟
Gen 5600 | 最优: 114890.13 | 平均: 247142.65 | 改进: 0.00 | 停滞: 595/300000 | 耗时: 2.2分钟
Gen 5650 | 最优: 114890.13 | 平均: 258924.61 | 改进: 0.00 | 停滞: 645/300000 | 耗时: 2.3分钟
Gen 5700 | 最优: 114890.13 | 平均: 247676.13 | 改进: 0.00 | 停滞: 695/300000 | 耗时: 2.3分钟
Gen 5750 | 最优: 114890.13 | 平均: 244888.20 | 改进: 0.00 | 停滞: 745/300000 | 耗时: 2.3分钟
Gen 5800 | 最优: 114890.13 | 平均: 232468.65 | 改进: 0.00 | 停滞: 795/300000 | 耗时: 2.3分钟
Gen 5850 | 最优: 114890.13 | 平均: 249249.81 | 改进: 0.00 | 停滞: 845/300000 | 耗时: 2.3分钟
Gen 5900 | 最优: 114890.13 | 平均: 255602.67 | 改进: 0.00 | 停滞: 895/300000 | 耗时: 2.4分钟
Gen 5950 | 最优: 114890.13 | 平均: 254607.27 | 改进: 0.00 | 停滞: 945/300000 | 耗时: 2.4分钟
Gen 6000 | 最优: 114890.13 | 平均: 257242.81 | 改进: 0.00 | 停滞: 995/300000 | 耗时: 2.4分钟
Gen 6050 | 最优: 114890.13 | 平均: 251904.07 | 改进: 0.00 | 停滞: 1045/300000 | 耗时: 2.4分钟
Gen 6100 | 最优: 114890.13 | 平均: 246728.40 | 改进: 0.00 | 停滞: 1095/300000 | 耗时: 2.4分钟
Gen 6150 | 最优: 114890.13 | 平均: 250732.57 | 改进: 0.00 | 停滞: 1145/300000 | 耗时: 2.5分钟
Gen 6200 | 最优: 114890.13 | 平均: 256125.14 | 改进: 0.00 | 停滞: 1195/300000 | 耗时: 2.5分钟
Gen 6250 | 最优: 114890.13 | 平均: 254359.46 | 改进: 0.00 | 停滞: 1245/300000 | 耗时: 2.5分钟
Gen 6300 | 最优: 114890.13 | 平均: 235741.59 | 改进: 0.00 | 停滞: 1295/300000 | 耗时: 2.5分钟
Gen 6350 | 最优: 114890.13 | 平均: 258780.31 | 改进: 0.00 | 停滞: 1345/300000 | 耗时: 2.5分钟
Gen 6400 | 最优: 114890.13 | 平均: 254249.90 | 改进: 0.00 | 停滞: 1395/300000 | 耗时: 2.6分钟
Gen 6450 | 最优: 114890.13 | 平均: 246700.28 | 改进: 0.00 | 停滞: 1445/300000 | 耗时: 2.6分钟
Gen 6500 | 最优: 114890.13 | 平均: 247414.01 | 改进: 0.00 | 停滞: 1495/300000 | 耗时: 2.6分钟
Gen 6550 | 最优: 114890.13 | 平均: 240530.65 | 改进: 0.00 | 停滞: 1545/300000 | 耗时: 2.6分钟
Gen 6600 | 最优: 114890.13 | 平均: 251935.99 | 改进: 0.00 | 停滞: 1595/300000 | 耗时: 2.6分钟
Gen 6650 | 最优: 114890.13 | 平均: 237466.29 | 改进: 0.00 | 停滞: 1645/300000 | 耗时: 2.7分钟
Gen 6700 | 最优: 114890.13 | 平均: 249559.79 | 改进: 0.00 | 停滞: 1695/300000 | 耗时: 2.7分钟
Gen 6750 | 最优: 114890.13 | 平均: 239987.83 | 改进: 0.00 | 停滞: 1745/300000 | 耗时: 2.7分钟
Gen 6800 | 最优: 114890.13 | 平均: 241592.20 | 改进: 0.00 | 停滞: 1795/300000 | 耗时: 2.7分钟
Gen 6850 | 最优: 114890.13 | 平均: 252165.30 | 改进: 0.00 | 停滞: 1845/300000 | 耗时: 2.7分钟
Gen 6900 | 最优: 114890.13 | 平均: 254677.51 | 改进: 0.00 | 停滞: 1895/300000 | 耗时: 2.7分钟
Gen 6950 | 最优: 114890.13 | 平均: 232310.02 | 改进: 0.00 | 停滞: 1945/300000 | 耗时: 2.8分钟
Gen 7000 | 最优: 114890.13 | 平均: 245992.86 | 改进: 0.00 | 停滞: 1995/300000 | 耗时: 2.8分钟
Gen 7050 | 最优: 114890.13 | 平均: 237054.83 | 改进: 0.00 | 停滞: 2045/300000 | 耗时: 2.8分钟
Gen 7100 | 最优: 114890.13 | 平均: 247197.86 | 改进: 0.00 | 停滞: 2095/300000 | 耗时: 2.8分钟
Gen 7150 | 最优: 114890.13 | 平均: 257814.64 | 改进: 0.00 | 停滞: 2145/300000 | 耗时: 2.8分钟
Gen 7200 | 最优: 114890.13 | 平均: 240288.74 | 改进: 0.00 | 停滞: 2195/300000 | 耗时: 2.9分钟
Gen 7250 | 最优: 114890.13 | 平均: 246648.13 | 改进: 0.00 | 停滞: 2245/300000 | 耗时: 2.9分钟
Gen 7300 | 最优: 114890.13 | 平均: 249298.76 | 改进: 0.00 | 停滞: 2295/300000 | 耗时: 2.9分钟
Gen 7350 | 最优: 114890.13 | 平均: 243076.22 | 改进: 0.00 | 停滞: 2345/300000 | 耗时: 2.9分钟
Gen 7400 | 最优: 114890.13 | 平均: 245035.48 | 改进: 0.00 | 停滞: 2395/300000 | 耗时: 2.9分钟
Gen 7450 | 最优: 114890.13 | 平均: 244934.85 | 改进: 0.00 | 停滞: 2445/300000 | 耗时: 3.0分钟
Gen 7500 | 最优: 114890.13 | 平均: 236480.06 | 改进: 0.00 | 停滞: 2495/300000 | 耗时: 3.0分钟
Gen 7550 | 最优: 114890.13 | 平均: 240492.99 | 改进: 0.00 | 停滞: 2545/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 7582
最优Makespan: 114890.13
总耗时: 180.00秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 152706.83050847458
Gen 1: 152706.83050847458
Gen 2: 139450.8791208791
Gen 3: 139450.8791208791
Gen 4: 133866.7272727273
Gen 5: 133718.97087378643
Gen 6: 133718.97087378643
Gen 7: 133718.97087378643
Gen 8: 133718.97087378643
Gen 9: 133606.7272727273
Gen 10: 133606.7272727273
Gen 11: 133606.7272727273
Gen 12: 133606.7272727273
Gen 13: 133114.81967213115
Gen 14: 133114.81967213115
Gen 15: 133114.81967213115
Gen 16: 133114.81967213115
Gen 17: 133114.81967213115
Gen 18: 133114.81967213115
Gen 19: 133114.81967213115
Gen 20: 133114.81967213115
Gen 21: 133114.81967213115
Gen 22: 133114.81967213115
Gen 23: 132895.7272727273
Gen 24: 131329.38834951457
Gen 25: 131329.38834951457
Gen 26: 131329.38834951457
Gen 27: 131329.38834951457
Gen 28: 131329.38834951457
Gen 29: 131329.38834951457
Gen 30: 131329.38834951457
Gen 31: 131329.38834951457
Gen 32: 131329.38834951457
Gen 33: 131329.38834951457
Gen 34: 129884.97087378641
Gen 35: 129884.97087378641
Gen 36: 129884.97087378641
Gen 37: 129884.97087378641
Gen 38: 129884.97087378641
Gen 39: 129884.97087378641
Gen 40: 129884.97087378641
Gen 41: 129884.97087378641
Gen 42: 129884.97087378641
Gen 43: 129884.97087378641
Gen 44: 129884.97087378641
Gen 45: 129884.97087378641
Gen 46: 129884.97087378641
Gen 47: 129884.97087378641
Gen 48: 128184.13114754099
Gen 49: 128184.13114754099
Gen 50: 128184.13114754099
Gen 51: 128184.13114754099
Gen 52: 128184.13114754099
Gen 53: 128184.13114754099
Gen 54: 128184.13114754099
Gen 55: 128184.13114754099
Gen 56: 128184.13114754099
Gen 57: 128184.13114754099
Gen 58: 127290.97087378641
Gen 59: 127290.97087378641
Gen 60: 127290.97087378641
Gen 61: 127290.97087378641
Gen 62: 127290.97087378641
Gen 63: 127290.97087378641
Gen 64: 127290.97087378641
Gen 65: 127290.97087378641
Gen 66: 127290.97087378641
Gen 67: 127290.97087378641
Gen 68: 127290.97087378641
Gen 69: 126895.35164835166
Gen 70: 126895.35164835166
Gen 71: 126895.35164835166
Gen 72: 126895.35164835166
Gen 73: 126895.35164835166
Gen 74: 126895.35164835166
Gen 75: 126895.35164835166
Gen 76: 126895.35164835166
Gen 77: 126895.35164835166
Gen 78: 126895.35164835166
Gen 79: 126895.35164835166
Gen 80: 126895.35164835166
Gen 81: 126895.35164835166
Gen 82: 126895.35164835166
Gen 83: 126895.35164835166
Gen 84: 126895.35164835166
Gen 85: 126895.35164835166
Gen 86: 126895.35164835166
Gen 87: 126895.35164835166
Gen 88: 126895.35164835166
Gen 89: 126895.35164835166
Gen 90: 126895.35164835166
Gen 91: 126895.35164835166
Gen 92: 126895.35164835166
Gen 93: 126895.35164835166
Gen 94: 126895.35164835166
Gen 95: 126895.35164835166
Gen 96: 126895.35164835166
Gen 97: 126895.35164835166
Gen 98: 126895.35164835166
Gen 99: 126895.35164835166
Gen 100: 126895.35164835166
Gen 101: 126895.35164835166
Gen 102: 126895.35164835166
Gen 103: 126895.35164835166
Gen 104: 126895.35164835166
Gen 105: 126895.35164835166
Gen 106: 126895.35164835166
Gen 107: 126895.35164835166
Gen 108: 126895.35164835166
Gen 109: 126895.35164835166
Gen 110: 126895.35164835166
Gen 111: 126895.35164835166
Gen 112: 126895.35164835166
Gen 113: 126895.35164835166
Gen 114: 126895.35164835166
Gen 115: 126895.35164835166
Gen 116: 126895.35164835166
Gen 117: 126895.35164835166
Gen 118: 126895.35164835166
Gen 119: 126895.35164835166
Gen 120: 126895.35164835166
Gen 121: 126895.35164835166
Gen 122: 126895.35164835166
Gen 123: 126895.35164835166
Gen 124: 126895.35164835166
Gen 125: 126895.35164835166
Gen 126: 126895.35164835166
Gen 127: 126895.35164835166
Gen 128: 126895.35164835166
Gen 129: 126895.35164835166
Gen 130: 126895.35164835166
Gen 131: 126895.35164835166
Gen 132: 126895.35164835166
Gen 133: 126895.35164835166
Gen 134: 126863.97087378641
Gen 135: 126863.97087378641
Gen 136: 126863.97087378641
Gen 137: 126863.97087378641
Gen 138: 126863.97087378641
Gen 139: 126572.97087378641
Gen 140: 126572.97087378641
Gen 141: 126572.97087378641
Gen 142: 126572.97087378641
Gen 143: 126572.97087378641
Gen 144: 126572.97087378641
Gen 145: 126572.97087378641
Gen 146: 126572.97087378641
Gen 147: 126572.97087378641
Gen 148: 126572.97087378641
Gen 149: 126572.97087378641
Gen 150: 126572.97087378641
Gen 151: 126572.97087378641
Gen 152: 126572.97087378641
Gen 153: 126572.97087378641
Gen 154: 126572.97087378641
Gen 155: 126572.97087378641
Gen 156: 126572.97087378641
Gen 157: 125583.87912087912
Gen 158: 125583.87912087912
Gen 159: 125583.87912087912
Gen 160: 125583.87912087912
Gen 161: 125583.87912087912
Gen 162: 125583.87912087912
Gen 163: 125583.87912087912
Gen 164: 125583.87912087912
Gen 165: 125583.87912087912
Gen 166: 125583.87912087912
Gen 167: 125583.87912087912
Gen 168: 125583.87912087912
Gen 169: 125583.87912087912
Gen 170: 125583.87912087912
Gen 171: 125583.87912087912
Gen 172: 125583.87912087912
Gen 173: 125472.97087378641
Gen 174: 125472.97087378641
Gen 175: 125472.97087378641
Gen 176: 125472.97087378641
Gen 177: 125472.97087378641
Gen 178: 125472.97087378641
Gen 179: 125472.97087378641
Gen 180: 125472.97087378641
Gen 181: 125472.97087378641
Gen 182: 125472.97087378641
Gen 183: 125472.97087378641
Gen 184: 125472.97087378641
Gen 185: 125472.97087378641
Gen 186: 125472.97087378641
Gen 187: 125472.97087378641
Gen 188: 125472.97087378641
Gen 189: 125472.97087378641
Gen 190: 125472.97087378641
Gen 191: 125472.97087378641
Gen 192: 125472.97087378641
Gen 193: 125472.97087378641
Gen 194: 125472.97087378641
Gen 195: 125472.97087378641
Gen 196: 125472.97087378641
Gen 197: 125472.97087378641
Gen 198: 125472.97087378641
Gen 199: 125472.97087378641
Gen 200: 125472.97087378641
Gen 201: 125472.97087378641
Gen 202: 125472.97087378641
Gen 203: 125472.97087378641
Gen 204: 125472.97087378641
Gen 205: 124599.97087378641
Gen 206: 124599.97087378641
Gen 207: 124599.97087378641
Gen 208: 124599.97087378641
Gen 209: 124599.97087378641
