================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 7 次
实验时间: 2025-12-21 19:48:24

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 20个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 42149.61
初始种群平均解: Makespan = 51597.25

Gen    1 | 最优: 41723.68 | 平均: 49449.60 | 改进: 425.92 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen  800 | 最优: 34185.68 | 平均: 45325.28 | 改进: 0.00 | 停滞: 275/300000 | 耗时: 0.1分钟
Gen  850 | 最优: 34185.68 | 平均: 45463.07 | 改进: 0.00 | 停滞: 325/300000 | 耗时: 0.1分钟
Gen  900 | 最优: 34185.68 | 平均: 45840.08 | 改进: 0.00 | 停滞: 375/300000 | 耗时: 0.1分钟
Gen  950 | 最优: 34185.68 | 平均: 45540.73 | 改进: 0.00 | 停滞: 425/300000 | 耗时: 0.1分钟
Gen 1000 | 最优: 34185.68 | 平均: 45066.29 | 改进: 0.00 | 停滞: 475/300000 | 耗时: 0.1分钟
Gen 1050 | 最优: 34185.68 | 平均: 45641.97 | 改进: 0.00 | 停滞: 525/300000 | 耗时: 0.1分钟
Gen 1100 | 最优: 34185.68 | 平均: 45810.52 | 改进: 0.00 | 停滞: 575/300000 | 耗时: 0.1分钟
Gen 1150 | 最优: 34185.68 | 平均: 45930.01 | 改进: 0.00 | 停滞: 625/300000 | 耗时: 0.1分钟
Gen 1200 | 最优: 34185.68 | 平均: 45551.82 | 改进: 0.00 | 停滞: 675/300000 | 耗时: 0.2分钟
Gen 1250 | 最优: 34185.68 | 平均: 46513.87 | 改进: 0.00 | 停滞: 725/300000 | 耗时: 0.2分钟
Gen 1300 | 最优: 34185.68 | 平均: 45298.25 | 改进: 0.00 | 停滞: 775/300000 | 耗时: 0.2分钟
Gen 1350 | 最优: 34185.68 | 平均: 45688.65 | 改进: 0.00 | 停滞: 825/300000 | 耗时: 0.2分钟
Gen 1400 | 最优: 34185.68 | 平均: 45707.62 | 改进: 0.00 | 停滞: 875/300000 | 耗时: 0.2分钟
Gen 1450 | 最优: 34185.68 | 平均: 45569.07 | 改进: 0.00 | 停滞: 925/300000 | 耗时: 0.2分钟
Gen 1500 | 最优: 34185.68 | 平均: 46086.74 | 改进: 0.00 | 停滞: 975/300000 | 耗时: 0.2分钟
Gen 1550 | 最优: 34185.68 | 平均: 45396.44 | 改进: 0.00 | 停滞: 1025/300000 | 耗时: 0.2分钟
Gen 1600 | 最优: 34185.68 | 平均: 46114.33 | 改进: 0.00 | 停滞: 1075/300000 | 耗时: 0.2分钟
Gen 1650 | 最优: 34185.68 | 平均: 45471.37 | 改进: 0.00 | 停滞: 1125/300000 | 耗时: 0.2分钟
Gen 1700 | 最优: 34185.68 | 平均: 46255.23 | 改进: 0.00 | 停滞: 1175/300000 | 耗时: 0.2分钟
Gen 1750 | 最优: 34185.68 | 平均: 45748.76 | 改进: 0.00 | 停滞: 1225/300000 | 耗时: 0.2分钟
Gen 1800 | 最优: 34185.68 | 平均: 45763.49 | 改进: 0.00 | 停滞: 1275/300000 | 耗时: 0.2分钟
Gen 1850 | 最优: 34185.68 | 平均: 45599.12 | 改进: 0.00 | 停滞: 1325/300000 | 耗时: 0.2分钟
Gen 1900 | 最优: 34185.68 | 平均: 45864.13 | 改进: 0.00 | 停滞: 1375/300000 | 耗时: 0.2分钟
Gen 1950 | 最优: 34185.68 | 平均: 45690.69 | 改进: 0.00 | 停滞: 1425/300000 | 耗时: 0.2分钟
Gen 2000 | 最优: 34185.68 | 平均: 45136.16 | 改进: 0.00 | 停滞: 1475/300000 | 耗时: 0.3分钟
Gen 2050 | 最优: 34185.68 | 平均: 45073.89 | 改进: 0.00 | 停滞: 1525/300000 | 耗时: 0.3分钟
Gen 2100 | 最优: 34185.68 | 平均: 45968.84 | 改进: 0.00 | 停滞: 1575/300000 | 耗时: 0.3分钟
Gen 2150 | 最优: 34185.68 | 平均: 45613.72 | 改进: 0.00 | 停滞: 1625/300000 | 耗时: 0.3分钟
Gen 2200 | 最优: 34185.68 | 平均: 45442.82 | 改进: 0.00 | 停滞: 1675/300000 | 耗时: 0.3分钟
Gen 2250 | 最优: 34185.68 | 平均: 45778.44 | 改进: 0.00 | 停滞: 1725/300000 | 耗时: 0.3分钟
Gen 2300 | 最优: 34185.68 | 平均: 45385.40 | 改进: 0.00 | 停滞: 1775/300000 | 耗时: 0.3分钟
Gen 2350 | 最优: 34185.68 | 平均: 45850.17 | 改进: 0.00 | 停滞: 1825/300000 | 耗时: 0.3分钟
Gen 2400 | 最优: 34185.68 | 平均: 45485.62 | 改进: 0.00 | 停滞: 1875/300000 | 耗时: 0.3分钟
Gen 2450 | 最优: 34185.68 | 平均: 45461.02 | 改进: 0.00 | 停滞: 1925/300000 | 耗时: 0.3分钟
Gen 2500 | 最优: 34185.68 | 平均: 45537.04 | 改进: 0.00 | 停滞: 1975/300000 | 耗时: 0.3分钟
Gen 2550 | 最优: 34185.68 | 平均: 45617.21 | 改进: 0.00 | 停滞: 2025/300000 | 耗时: 0.3分钟
Gen 2600 | 最优: 34185.68 | 平均: 45076.72 | 改进: 0.00 | 停滞: 2075/300000 | 耗时: 0.3分钟
Gen 2650 | 最优: 34185.68 | 平均: 45476.76 | 改进: 0.00 | 停滞: 2125/300000 | 耗时: 0.3分钟
Gen 2700 | 最优: 34185.68 | 平均: 45862.35 | 改进: 0.00 | 停滞: 2175/300000 | 耗时: 0.3分钟
Gen 2750 | 最优: 34185.68 | 平均: 46253.95 | 改进: 0.00 | 停滞: 2225/300000 | 耗时: 0.3分钟
Gen 2800 | 最优: 34185.68 | 平均: 46285.82 | 改进: 0.00 | 停滞: 2275/300000 | 耗时: 0.4分钟
Gen 2850 | 最优: 34185.68 | 平均: 46500.61 | 改进: 0.00 | 停滞: 2325/300000 | 耗时: 0.4分钟
Gen 2900 | 最优: 34185.68 | 平均: 46248.71 | 改进: 0.00 | 停滞: 2375/300000 | 耗时: 0.4分钟
Gen 2950 | 最优: 34185.68 | 平均: 45883.56 | 改进: 0.00 | 停滞: 2425/300000 | 耗时: 0.4分钟
Gen 3000 | 最优: 34185.68 | 平均: 45666.30 | 改进: 0.00 | 停滞: 2475/300000 | 耗时: 0.4分钟
Gen 3050 | 最优: 34185.68 | 平均: 45545.96 | 改进: 0.00 | 停滞: 2525/300000 | 耗时: 0.4分钟
Gen 3100 | 最优: 34185.68 | 平均: 45938.14 | 改进: 0.00 | 停滞: 2575/300000 | 耗时: 0.4分钟
Gen 3150 | 最优: 34185.68 | 平均: 45941.87 | 改进: 0.00 | 停滞: 2625/300000 | 耗时: 0.4分钟
Gen 3200 | 最优: 34185.68 | 平均: 46035.98 | 改进: 0.00 | 停滞: 2675/300000 | 耗时: 0.4分钟
Gen 3250 | 最优: 34185.68 | 平均: 45590.38 | 改进: 0.00 | 停滞: 2725/300000 | 耗时: 0.4分钟
Gen 3300 | 最优: 34185.68 | 平均: 46675.69 | 改进: 0.00 | 停滞: 2775/300000 | 耗时: 0.4分钟
Gen 3350 | 最优: 34185.68 | 平均: 46679.88 | 改进: 0.00 | 停滞: 2825/300000 | 耗时: 0.4分钟
Gen 3400 | 最优: 34185.68 | 平均: 45430.10 | 改进: 0.00 | 停滞: 2875/300000 | 耗时: 0.4分钟
Gen 3450 | 最优: 34185.68 | 平均: 45738.93 | 改进: 0.00 | 停滞: 2925/300000 | 耗时: 0.4分钟
Gen 3500 | 最优: 34185.68 | 平均: 45509.03 | 改进: 0.00 | 停滞: 2975/300000 | 耗时: 0.4分钟
Gen 3550 | 最优: 34185.68 | 平均: 45698.76 | 改进: 0.00 | 停滞: 3025/300000 | 耗时: 0.4分钟
Gen 3600 | 最优: 34185.68 | 平均: 45634.11 | 改进: 0.00 | 停滞: 3075/300000 | 耗时: 0.5分钟
Gen 3650 | 最优: 34185.68 | 平均: 45093.18 | 改进: 0.00 | 停滞: 3125/300000 | 耗时: 0.5分钟
Gen 3700 | 最优: 34185.68 | 平均: 44919.37 | 改进: 0.00 | 停滞: 3175/300000 | 耗时: 0.5分钟
Gen 3750 | 最优: 34185.68 | 平均: 45733.05 | 改进: 0.00 | 停滞: 3225/300000 | 耗时: 0.5分钟
Gen 3800 | 最优: 34185.68 | 平均: 45299.08 | 改进: 0.00 | 停滞: 3275/300000 | 耗时: 0.5分钟
Gen 3850 | 最优: 34185.68 | 平均: 45359.44 | 改进: 0.00 | 停滞: 3325/300000 | 耗时: 0.5分钟
Gen 3900 | 最优: 34185.68 | 平均: 45487.71 | 改进: 0.00 | 停滞: 3375/300000 | 耗时: 0.5分钟
Gen 3950 | 最优: 34185.68 | 平均: 45281.85 | 改进: 0.00 | 停滞: 3425/300000 | 耗时: 0.5分钟
Gen 4000 | 最优: 34185.68 | 平均: 45257.40 | 改进: 0.00 | 停滞: 3475/300000 | 耗时: 0.5分钟
Gen 4050 | 最优: 34185.68 | 平均: 46303.05 | 改进: 0.00 | 停滞: 3525/300000 | 耗时: 0.5分钟
Gen 4100 | 最优: 34185.68 | 平均: 45534.68 | 改进: 0.00 | 停滞: 3575/300000 | 耗时: 0.5分钟
Gen 4150 | 最优: 34185.68 | 平均: 46017.40 | 改进: 0.00 | 停滞: 3625/300000 | 耗时: 0.5分钟
Gen 4200 | 最优: 34185.68 | 平均: 45843.24 | 改进: 0.00 | 停滞: 3675/300000 | 耗时: 0.5分钟
Gen 4250 | 最优: 34185.68 | 平均: 45426.57 | 改进: 0.00 | 停滞: 3725/300000 | 耗时: 0.5分钟
Gen 4300 | 最优: 34185.68 | 平均: 45548.01 | 改进: 0.00 | 停滞: 3775/300000 | 耗时: 0.5分钟
Gen 4350 | 最优: 34185.68 | 平均: 45775.90 | 改进: 0.00 | 停滞: 3825/300000 | 耗时: 0.5分钟
Gen 4400 | 最优: 34185.68 | 平均: 45303.54 | 改进: 0.00 | 停滞: 3875/300000 | 耗时: 0.6分钟
Gen 4450 | 最优: 34185.68 | 平均: 45786.59 | 改进: 0.00 | 停滞: 3925/300000 | 耗时: 0.6分钟
Gen 4500 | 最优: 34185.68 | 平均: 45717.65 | 改进: 0.00 | 停滞: 3975/300000 | 耗时: 0.6分钟
Gen 4550 | 最优: 34185.68 | 平均: 45999.25 | 改进: 0.00 | 停滞: 4025/300000 | 耗时: 0.6分钟
Gen 4600 | 最优: 34185.68 | 平均: 45552.57 | 改进: 0.00 | 停滞: 4075/300000 | 耗时: 0.6分钟
Gen 4650 | 最优: 34121.68 | 平均: 45861.76 | 改进: 64.00 | 停滞: 19/300000 | 耗时: 0.6分钟
Gen 4700 | 最优: 34121.68 | 平均: 45920.98 | 改进: 0.00 | 停滞: 69/300000 | 耗时: 0.6分钟
Gen 4750 | 最优: 34121.68 | 平均: 45314.01 | 改进: 0.00 | 停滞: 119/300000 | 耗时: 0.6分钟
Gen 4800 | 最优: 34121.68 | 平均: 45509.30 | 改进: 0.00 | 停滞: 169/300000 | 耗时: 0.6分钟
Gen 4850 | 最优: 34121.68 | 平均: 45630.51 | 改进: 0.00 | 停滞: 219/300000 | 耗时: 0.6分钟
Gen 4900 | 最优: 34121.68 | 平均: 45934.32 | 改进: 0.00 | 停滞: 269/300000 | 耗时: 0.6分钟
Gen 4950 | 最优: 34121.68 | 平均: 45579.03 | 改进: 0.00 | 停滞: 319/300000 | 耗时: 0.6分钟
Gen 5000 | 最优: 34121.68 | 平均: 45504.53 | 改进: 0.00 | 停滞: 369/300000 | 耗时: 0.6分钟
Gen 5050 | 最优: 34121.68 | 平均: 46170.70 | 改进: 0.00 | 停滞: 419/300000 | 耗时: 0.6分钟
Gen 5100 | 最优: 34121.68 | 平均: 45924.94 | 改进: 0.00 | 停滞: 469/300000 | 耗时: 0.6分钟
Gen 5150 | 最优: 34121.68 | 平均: 44902.33 | 改进: 0.00 | 停滞: 519/300000 | 耗时: 0.6分钟
Gen 5200 | 最优: 34121.68 | 平均: 45470.06 | 改进: 0.00 | 停滞: 569/300000 | 耗时: 0.7分钟
Gen 5250 | 最优: 34121.68 | 平均: 45994.17 | 改进: 0.00 | 停滞: 619/300000 | 耗时: 0.7分钟
Gen 5300 | 最优: 34121.68 | 平均: 45965.17 | 改进: 0.00 | 停滞: 669/300000 | 耗时: 0.7分钟
Gen 5350 | 最优: 34121.68 | 平均: 45557.74 | 改进: 0.00 | 停滞: 719/300000 | 耗时: 0.7分钟
Gen 5400 | 最优: 34121.68 | 平均: 45993.23 | 改进: 0.00 | 停滞: 769/300000 | 耗时: 0.7分钟
Gen 5450 | 最优: 34121.68 | 平均: 45342.52 | 改进: 0.00 | 停滞: 819/300000 | 耗时: 0.7分钟
Gen 5500 | 最优: 34121.68 | 平均: 45114.40 | 改进: 0.00 | 停滞: 869/300000 | 耗时: 0.7分钟
Gen 5550 | 最优: 34121.68 | 平均: 46072.33 | 改进: 0.00 | 停滞: 919/300000 | 耗时: 0.7分钟
Gen 5600 | 最优: 34121.68 | 平均: 46053.85 | 改进: 0.00 | 停滞: 969/300000 | 耗时: 0.7分钟
Gen 5650 | 最优: 34121.68 | 平均: 45142.72 | 改进: 0.00 | 停滞: 1019/300000 | 耗时: 0.7分钟
Gen 5700 | 最优: 34121.68 | 平均: 45739.17 | 改进: 0.00 | 停滞: 1069/300000 | 耗时: 0.7分钟
Gen 5750 | 最优: 34121.68 | 平均: 45473.78 | 改进: 0.00 | 停滞: 1119/300000 | 耗时: 0.7分钟
Gen 5800 | 最优: 34121.68 | 平均: 45926.53 | 改进: 0.00 | 停滞: 1169/300000 | 耗时: 0.7分钟
Gen 5850 | 最优: 34121.68 | 平均: 45544.58 | 改进: 0.00 | 停滞: 1219/300000 | 耗时: 0.7分钟
Gen 5900 | 最优: 34121.68 | 平均: 45641.80 | 改进: 0.00 | 停滞: 1269/300000 | 耗时: 0.7分钟
Gen 5950 | 最优: 34121.68 | 平均: 45975.62 | 改进: 0.00 | 停滞: 1319/300000 | 耗时: 0.7分钟
Gen 6000 | 最优: 34121.68 | 平均: 45333.50 | 改进: 0.00 | 停滞: 1369/300000 | 耗时: 0.8分钟
Gen 6050 | 最优: 34121.68 | 平均: 45685.35 | 改进: 0.00 | 停滞: 1419/300000 | 耗时: 0.8分钟
Gen 6100 | 最优: 34121.68 | 平均: 46029.60 | 改进: 0.00 | 停滞: 1469/300000 | 耗时: 0.8分钟
Gen 6150 | 最优: 34121.68 | 平均: 45307.49 | 改进: 0.00 | 停滞: 1519/300000 | 耗时: 0.8分钟
Gen 6200 | 最优: 34121.68 | 平均: 46163.28 | 改进: 0.00 | 停滞: 1569/300000 | 耗时: 0.8分钟
Gen 6250 | 最优: 34121.68 | 平均: 45693.64 | 改进: 0.00 | 停滞: 1619/300000 | 耗时: 0.8分钟
Gen 6300 | 最优: 34121.68 | 平均: 45357.80 | 改进: 0.00 | 停滞: 1669/300000 | 耗时: 0.8分钟
Gen 6350 | 最优: 34121.68 | 平均: 46057.22 | 改进: 0.00 | 停滞: 1719/300000 | 耗时: 0.8分钟
Gen 6400 | 最优: 34121.68 | 平均: 46106.09 | 改进: 0.00 | 停滞: 1769/300000 | 耗时: 0.8分钟
Gen 6450 | 最优: 34121.68 | 平均: 45279.27 | 改进: 0.00 | 停滞: 1819/300000 | 耗时: 0.8分钟
Gen 6500 | 最优: 34121.68 | 平均: 45930.60 | 改进: 0.00 | 停滞: 1869/300000 | 耗时: 0.8分钟
Gen 6550 | 最优: 34121.68 | 平均: 45578.28 | 改进: 0.00 | 停滞: 1919/300000 | 耗时: 0.8分钟
Gen 6600 | 最优: 34121.68 | 平均: 45463.27 | 改进: 0.00 | 停滞: 1969/300000 | 耗时: 0.8分钟
Gen 6650 | 最优: 34121.68 | 平均: 46133.93 | 改进: 0.00 | 停滞: 2019/300000 | 耗时: 0.8分钟
Gen 6700 | 最优: 34121.68 | 平均: 45773.90 | 改进: 0.00 | 停滞: 2069/300000 | 耗时: 0.8分钟
Gen 6750 | 最优: 34121.68 | 平均: 45220.63 | 改进: 0.00 | 停滞: 2119/300000 | 耗时: 0.8分钟
Gen 6800 | 最优: 34121.68 | 平均: 44902.41 | 改进: 0.00 | 停滞: 2169/300000 | 耗时: 0.9分钟
Gen 6850 | 最优: 34121.68 | 平均: 45836.44 | 改进: 0.00 | 停滞: 2219/300000 | 耗时: 0.9分钟
Gen 6900 | 最优: 34121.68 | 平均: 46182.17 | 改进: 0.00 | 停滞: 2269/300000 | 耗时: 0.9分钟
Gen 6950 | 最优: 34121.68 | 平均: 45453.89 | 改进: 0.00 | 停滞: 2319/300000 | 耗时: 0.9分钟
Gen 7000 | 最优: 34121.68 | 平均: 45000.35 | 改进: 0.00 | 停滞: 2369/300000 | 耗时: 0.9分钟
Gen 7050 | 最优: 34121.68 | 平均: 46331.92 | 改进: 0.00 | 停滞: 2419/300000 | 耗时: 0.9分钟
Gen 7100 | 最优: 34121.68 | 平均: 47100.39 | 改进: 0.00 | 停滞: 2469/300000 | 耗时: 0.9分钟
Gen 7150 | 最优: 34121.68 | 平均: 45367.81 | 改进: 0.00 | 停滞: 2519/300000 | 耗时: 0.9分钟
Gen 7200 | 最优: 34121.68 | 平均: 45979.07 | 改进: 0.00 | 停滞: 2569/300000 | 耗时: 0.9分钟
Gen 7250 | 最优: 34121.68 | 平均: 45062.98 | 改进: 0.00 | 停滞: 2619/300000 | 耗时: 0.9分钟
Gen 7300 | 最优: 34121.68 | 平均: 45584.31 | 改进: 0.00 | 停滞: 2669/300000 | 耗时: 0.9分钟
Gen 7350 | 最优: 34121.68 | 平均: 45767.61 | 改进: 0.00 | 停滞: 2719/300000 | 耗时: 0.9分钟
Gen 7400 | 最优: 34121.68 | 平均: 45262.30 | 改进: 0.00 | 停滞: 2769/300000 | 耗时: 0.9分钟
Gen 7450 | 最优: 34121.68 | 平均: 46338.68 | 改进: 0.00 | 停滞: 2819/300000 | 耗时: 0.9分钟
Gen 7500 | 最优: 34121.68 | 平均: 46111.43 | 改进: 0.00 | 停滞: 2869/300000 | 耗时: 0.9分钟
Gen 7550 | 最优: 34121.68 | 平均: 45693.61 | 改进: 0.00 | 停滞: 2919/300000 | 耗时: 0.9分钟
Gen 7600 | 最优: 34121.68 | 平均: 45838.68 | 改进: 0.00 | 停滞: 2969/300000 | 耗时: 1.0分钟
Gen 7650 | 最优: 34121.68 | 平均: 46145.05 | 改进: 0.00 | 停滞: 3019/300000 | 耗时: 1.0分钟
Gen 7700 | 最优: 34121.68 | 平均: 45273.35 | 改进: 0.00 | 停滞: 3069/300000 | 耗时: 1.0分钟
Gen 7750 | 最优: 34121.68 | 平均: 44936.09 | 改进: 0.00 | 停滞: 3119/300000 | 耗时: 1.0分钟
Gen 7800 | 最优: 34121.68 | 平均: 45326.71 | 改进: 0.00 | 停滞: 3169/300000 | 耗时: 1.0分钟
Gen 7850 | 最优: 34121.68 | 平均: 45589.26 | 改进: 0.00 | 停滞: 3219/300000 | 耗时: 1.0分钟
Gen 7900 | 最优: 34121.68 | 平均: 46071.69 | 改进: 0.00 | 停滞: 3269/300000 | 耗时: 1.0分钟
Gen 7950 | 最优: 34121.68 | 平均: 46105.20 | 改进: 0.00 | 停滞: 3319/300000 | 耗时: 1.0分钟
Gen 8000 | 最优: 34121.68 | 平均: 45686.58 | 改进: 0.00 | 停滞: 3369/300000 | 耗时: 1.0分钟
Gen 8050 | 最优: 34121.68 | 平均: 45766.14 | 改进: 0.00 | 停滞: 3419/300000 | 耗时: 1.0分钟
Gen 8100 | 最优: 34121.68 | 平均: 45643.73 | 改进: 0.00 | 停滞: 3469/300000 | 耗时: 1.0分钟
Gen 8150 | 最优: 34121.68 | 平均: 46347.06 | 改进: 0.00 | 停滞: 3519/300000 | 耗时: 1.0分钟
Gen 8200 | 最优: 34121.68 | 平均: 45554.51 | 改进: 0.00 | 停滞: 3569/300000 | 耗时: 1.0分钟
Gen 8250 | 最优: 34121.68 | 平均: 45682.81 | 改进: 0.00 | 停滞: 3619/300000 | 耗时: 1.0分钟
Gen 8300 | 最优: 34121.68 | 平均: 46103.43 | 改进: 0.00 | 停滞: 3669/300000 | 耗时: 1.0分钟
Gen 8350 | 最优: 34121.68 | 平均: 45347.62 | 改进: 0.00 | 停滞: 3719/300000 | 耗时: 1.0分钟
Gen 8400 | 最优: 34121.68 | 平均: 45194.33 | 改进: 0.00 | 停滞: 3769/300000 | 耗时: 1.1分钟
Gen 8450 | 最优: 34121.68 | 平均: 45601.94 | 改进: 0.00 | 停滞: 3819/300000 | 耗时: 1.1分钟
Gen 8500 | 最优: 34121.68 | 平均: 45538.56 | 改进: 0.00 | 停滞: 3869/300000 | 耗时: 1.1分钟
Gen 8550 | 最优: 34121.68 | 平均: 46061.51 | 改进: 0.00 | 停滞: 3919/300000 | 耗时: 1.1分钟
Gen 8600 | 最优: 34121.68 | 平均: 45604.57 | 改进: 0.00 | 停滞: 3969/300000 | 耗时: 1.1分钟
Gen 8650 | 最优: 34121.68 | 平均: 45637.34 | 改进: 0.00 | 停滞: 4019/300000 | 耗时: 1.1分钟
Gen 8700 | 最优: 34121.68 | 平均: 45702.71 | 改进: 0.00 | 停滞: 4069/300000 | 耗时: 1.1分钟
Gen 8750 | 最优: 34121.68 | 平均: 45687.94 | 改进: 0.00 | 停滞: 4119/300000 | 耗时: 1.1分钟
Gen 8800 | 最优: 34121.68 | 平均: 46023.69 | 改进: 0.00 | 停滞: 4169/300000 | 耗时: 1.1分钟
Gen 8850 | 最优: 34121.68 | 平均: 45839.68 | 改进: 0.00 | 停滞: 4219/300000 | 耗时: 1.1分钟
Gen 8900 | 最优: 34121.68 | 平均: 45351.08 | 改进: 0.00 | 停滞: 4269/300000 | 耗时: 1.1分钟
Gen 8950 | 最优: 34121.68 | 平均: 45940.96 | 改进: 0.00 | 停滞: 4319/300000 | 耗时: 1.1分钟
Gen 9000 | 最优: 34121.68 | 平均: 45745.94 | 改进: 0.00 | 停滞: 4369/300000 | 耗时: 1.1分钟
Gen 9050 | 最优: 34121.68 | 平均: 45926.90 | 改进: 0.00 | 停滞: 4419/300000 | 耗时: 1.1分钟
Gen 9100 | 最优: 34121.68 | 平均: 45792.16 | 改进: 0.00 | 停滞: 4469/300000 | 耗时: 1.1分钟
Gen 9150 | 最优: 34121.68 | 平均: 45809.76 | 改进: 0.00 | 停滞: 4519/300000 | 耗时: 1.1分钟
Gen 9200 | 最优: 34121.68 | 平均: 45605.84 | 改进: 0.00 | 停滞: 4569/300000 | 耗时: 1.2分钟
Gen 9250 | 最优: 34121.68 | 平均: 45880.19 | 改进: 0.00 | 停滞: 4619/300000 | 耗时: 1.2分钟
Gen 9300 | 最优: 34121.68 | 平均: 45843.10 | 改进: 0.00 | 停滞: 4669/300000 | 耗时: 1.2分钟
Gen 9350 | 最优: 34121.68 | 平均: 45853.98 | 改进: 0.00 | 停滞: 4719/300000 | 耗时: 1.2分钟
Gen 9400 | 最优: 34121.68 | 平均: 45677.83 | 改进: 0.00 | 停滞: 4769/300000 | 耗时: 1.2分钟
Gen 9450 | 最优: 34121.68 | 平均: 45701.93 | 改进: 0.00 | 停滞: 4819/300000 | 耗时: 1.2分钟
Gen 9500 | 最优: 34121.68 | 平均: 45646.14 | 改进: 0.00 | 停滞: 4869/300000 | 耗时: 1.2分钟
Gen 9550 | 最优: 34121.68 | 平均: 45302.48 | 改进: 0.00 | 停滞: 4919/300000 | 耗时: 1.2分钟
Gen 9600 | 最优: 34121.68 | 平均: 45781.78 | 改进: 0.00 | 停滞: 4969/300000 | 耗时: 1.2分钟
Gen 9650 | 最优: 34121.68 | 平均: 45968.46 | 改进: 0.00 | 停滞: 5019/300000 | 耗时: 1.2分钟
Gen 9700 | 最优: 34121.68 | 平均: 45284.98 | 改进: 0.00 | 停滞: 5069/300000 | 耗时: 1.2分钟
Gen 9750 | 最优: 34121.68 | 平均: 45746.83 | 改进: 0.00 | 停滞: 5119/300000 | 耗时: 1.2分钟
Gen 9800 | 最优: 34121.68 | 平均: 45108.44 | 改进: 0.00 | 停滞: 5169/300000 | 耗时: 1.2分钟
Gen 9850 | 最优: 34121.68 | 平均: 45023.54 | 改进: 0.00 | 停滞: 5219/300000 | 耗时: 1.2分钟
Gen 9900 | 最优: 34121.68 | 平均: 45390.52 | 改进: 0.00 | 停滞: 5269/300000 | 耗时: 1.2分钟
Gen 9950 | 最优: 34121.68 | 平均: 46029.90 | 改进: 0.00 | 停滞: 5319/300000 | 耗时: 1.2分钟
