# Pareto Front
# Size: 30
# Format: Cmax Energy

57778.777778	269.306482
49444.777778	288.998446
50126.777778	281.778141
49482.000000	288.541966
50418.000000	281.510110
50612.000000	277.568178
52222.777778	275.365292
55412.777778	269.574421
56578.777778	269.474649
56612.777778	269.406255
52252.777778	273.124980
50665.777778	276.570993
54401.777778	269.851617
51260.777778	276.479832
55027.777778	269.724295
51342.777778	275.904218
51818.777778	275.563375
54019.777778	270.171060
53474.777778	270.917266
52828.777778	271.706382
53269.777778	271.402399
53084.777778	271.677977
50648.777778	277.356718
52434.777778	272.910827
52790.777778	272.192121
53740.777778	270.472652
52704.777778	272.535763
52588.777778	272.648602
53839.777778	270.422752
51265.000000	276.179795
