================================================================================
                          实验结果报告
================================================================================
实验配置: ALNS - 自适应大邻域搜索
算例名称: 2M40J-01
实验次数: 第 1 次
实验时间: 2026-02-06 12:41:26

【算法参数】
  最大迭代次数: 1000000000
  种群规模: 0
  变异率: 0.0
  交叉率: 0.0

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 230725.00
运行时间: 300003 ms (300.00 秒)
迭代次数: 9814

【收敛曲线数据】
迭代次数	Cmax
1	258934.00
51	251625.90
101	251625.90
151	246347.10
201	240744.60
251	240744.60
301	235917.00
351	232849.00
401	232849.00
451	232849.00
501	232849.00
551	232029.60
601	231730.80
651	231730.80
701	231730.80
751	231730.80
801	231730.80
851	231730.80
901	231730.80
951	231730.80
1001	231730.80
1051	231730.80
1101	231730.80
1151	231730.80
1201	231730.80
1251	231730.80
1301	231730.80
1351	231730.80
1401	231730.80
1451	231730.80
1501	231730.80
1551	231730.80
1601	231730.80
1651	231730.80
1701	231730.80
1751	231730.80
1801	231730.80
1851	231730.80
1901	231730.80
1951	231730.80
2001	231730.80
2051	231730.80
2101	231730.80
2151	231730.80
2201	231730.80
2251	231730.80
2301	231730.80
2351	231730.80
2401	231730.80
2451	231730.80
2501	231730.80
2551	231730.80
2601	231730.80
2651	231730.80
2701	231730.80
2751	231730.80
2801	231730.80
2851	231730.80
2901	231730.80
2951	231730.80
3001	231730.80
3051	231730.80
3101	231730.80
3151	231730.80
3201	231730.80
3251	231433.00
3301	231433.00
3351	231433.00
3401	231433.00
3451	231433.00
3501	231433.00
3551	231433.00
3601	231433.00
3651	231433.00
3701	231433.00
3751	231433.00
3801	231433.00
3851	231433.00
3901	231433.00
3951	231433.00
4001	231433.00
4051	231433.00
4101	231433.00
4151	231433.00
4201	231433.00
4251	231433.00
4301	231433.00
4351	231433.00
4401	231433.00
4451	231433.00
4501	231433.00
4551	231433.00
4601	231433.00
4651	231433.00
4701	231433.00
4751	231433.00
4801	231433.00
4851	231433.00
4901	231433.00
4951	231433.00
5001	231433.00
5051	231433.00
5101	231433.00
5151	231433.00
5201	231433.00
5251	231433.00
5301	231433.00
5351	231433.00
5401	231433.00
5451	231433.00
5501	231433.00
5551	231433.00
5601	231433.00
5651	231083.40
5701	231083.40
5751	231083.40
5801	230784.60
5851	230784.60
5901	230784.60
5951	230725.00
6001	230725.00
6051	230725.00
6101	230725.00
6151	230725.00
6201	230725.00
6251	230725.00
6301	230725.00
6351	230725.00
6401	230725.00
6451	230725.00
6501	230725.00
6551	230725.00
6601	230725.00
6651	230725.00
6701	230725.00
6751	230725.00
6801	230725.00
6851	230725.00
6901	230725.00
6951	230725.00
7001	230725.00
7051	230725.00
7101	230725.00
7151	230725.00
7201	230725.00
7251	230725.00
7301	230725.00
7351	230725.00
7401	230725.00
7451	230725.00
7501	230725.00
7551	230725.00
7601	230725.00
7651	230725.00
7701	230725.00
7751	230725.00
7801	230725.00
7851	230725.00
7901	230725.00
7951	230725.00
8001	230725.00
8051	230725.00
8101	230725.00
8151	230725.00
8201	230725.00
8251	230725.00
8301	230725.00
8351	230725.00
8401	230725.00
8451	230725.00
8501	230725.00
8551	230725.00
8601	230725.00
8651	230725.00
8701	230725.00
8751	230725.00
8801	230725.00
8851	230725.00
8901	230725.00
8951	230725.00
9001	230725.00
9051	230725.00
9101	230725.00
9151	230725.00
9201	230725.00
9251	230725.00
9301	230725.00
9351	230725.00
9401	230725.00
9451	230725.00
9501	230725.00
9551	230725.00
9601	230725.00
9651	230725.00
9701	230725.00
9751	230725.00
9801	230725.00
9814	230725.00

✓ 迭代数据已保存: 迭代数据.csv

【批次分布数据】
机器编号	批次数量	总加工时间	利用率(%)
1	5	230725.00	100.00%
2	4	228294.60	98.95%

✓ 批次分布数据已保存: 批次分布数据.csv

【生成可视化图表】
✓ 迭代曲线图已生成: iteration_curve.png
✓ 批次分布图已生成: batch_distribution.png
✓ 甘特图已生成: gantt_chart.png
✓ 批次布局图已生成: 9 张 (machine_*_batch_*_layout.png)

================================================================================
                         实验结果输出完成
================================================================================

实验文件夹: chapter-1/src/main/output/comparison/2M40J-01/ALNS_run1_20260206_124126/
包含文件:
  - 实验报告.txt (本文件)
  - 收敛曲线图.png
  - 甘特图.png
  - 批次布局图_machine*_batch*.png (每个批次独立PNG文件)
