================================================================================
                          实验结果报告
================================================================================
实验配置: ALNS - 自适应大邻域搜索
算例名称: 2M40J-02
实验次数: 第 10 次
实验时间: 2026-02-06 12:59:22

【算法参数】
  最大迭代次数: 1000000000
  种群规模: 0
  变异率: 0.0
  交叉率: 0.0

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 221396.00
运行时间: 300000 ms (300.00 秒)
迭代次数: 10181

【收敛曲线数据】
迭代次数	Cmax
1	246773.00
51	236264.00
101	236264.00
151	236264.00
201	234818.40
251	234376.00
301	229892.00
351	229892.00
401	226588.00
451	226588.00
501	226588.00
551	226588.00
601	226588.00
651	226588.00
701	226588.00
751	226588.00
801	226588.00
851	226588.00
901	226588.00
951	226588.00
1001	223520.00
1051	223520.00
1101	223520.00
1151	223520.00
1201	223520.00
1251	223520.00
1301	223520.00
1351	223520.00
1401	223289.70
1451	223048.00
1501	222340.00
1551	222340.00
1601	222340.00
1651	221396.00
1701	221396.00
1751	221396.00
1801	221396.00
1851	221396.00
1901	221396.00
1951	221396.00
2001	221396.00
2051	221396.00
2101	221396.00
2151	221396.00
2201	221396.00
2251	221396.00
2301	221396.00
2351	221396.00
2401	221396.00
2451	221396.00
2501	221396.00
2551	221396.00
2601	221396.00
2651	221396.00
2701	221396.00
2751	221396.00
2801	221396.00
2851	221396.00
2901	221396.00
2951	221396.00
3001	221396.00
3051	221396.00
3101	221396.00
3151	221396.00
3201	221396.00
3251	221396.00
3301	221396.00
3351	221396.00
3401	221396.00
3451	221396.00
3501	221396.00
3551	221396.00
3601	221396.00
3651	221396.00
3701	221396.00
3751	221396.00
3801	221396.00
3851	221396.00
3901	221396.00
3951	221396.00
4001	221396.00
4051	221396.00
4101	221396.00
4151	221396.00
4201	221396.00
4251	221396.00
4301	221396.00
4351	221396.00
4401	221396.00
4451	221396.00
4501	221396.00
4551	221396.00
4601	221396.00
4651	221396.00
4701	221396.00
4751	221396.00
4801	221396.00
4851	221396.00
4901	221396.00
4951	221396.00
5001	221396.00
5051	221396.00
5101	221396.00
5151	221396.00
5201	221396.00
5251	221396.00
5301	221396.00
5351	221396.00
5401	221396.00
5451	221396.00
5501	221396.00
5551	221396.00
5601	221396.00
5651	221396.00
5701	221396.00
5751	221396.00
5801	221396.00
5851	221396.00
5901	221396.00
5951	221396.00
6001	221396.00
6051	221396.00
6101	221396.00
6151	221396.00
6201	221396.00
6251	221396.00
6301	221396.00
6351	221396.00
6401	221396.00
6451	221396.00
6501	221396.00
6551	221396.00
6601	221396.00
6651	221396.00
6701	221396.00
6751	221396.00
6801	221396.00
6851	221396.00
6901	221396.00
6951	221396.00
7001	221396.00
7051	221396.00
7101	221396.00
7151	221396.00
7201	221396.00
7251	221396.00
7301	221396.00
7351	221396.00
7401	221396.00
7451	221396.00
7501	221396.00
7551	221396.00
7601	221396.00
7651	221396.00
7701	221396.00
7751	221396.00
7801	221396.00
7851	221396.00
7901	221396.00
7951	221396.00
8001	221396.00
8051	221396.00
8101	221396.00
8151	221396.00
8201	221396.00
8251	221396.00
8301	221396.00
8351	221396.00
8401	221396.00
8451	221396.00
8501	221396.00
8551	221396.00
8601	221396.00
8651	221396.00
8701	221396.00
8751	221396.00
8801	221396.00
8851	221396.00
8901	221396.00
8951	221396.00
9001	221396.00
9051	221396.00
9101	221396.00
9151	221396.00
9201	221396.00
9251	221396.00
9301	221396.00
9351	221396.00
9401	221396.00
9451	221396.00
9501	221396.00
9551	221396.00
9601	221396.00
9651	221396.00
9701	221396.00
9751	221396.00
9801	221396.00
9851	221396.00
9901	221396.00
9951	221396.00
10001	221396.00
10051	221396.00
10101	221396.00
10151	221396.00
10181	221396.00

✓ 迭代数据已保存: 迭代数据.csv

【批次分布数据】
机器编号	批次数量	总加工时间	利用率(%)
1	4	221396.00	100.00%
2	4	219579.60	99.18%

✓ 批次分布数据已保存: 批次分布数据.csv

【生成可视化图表】
✓ 迭代曲线图已生成: iteration_curve.png
✓ 批次分布图已生成: batch_distribution.png
✓ 甘特图已生成: gantt_chart.png
✓ 批次布局图已生成: 8 张 (machine_*_batch_*_layout.png)

================================================================================
                         实验结果输出完成
================================================================================

实验文件夹: chapter-1/src/main/output/comparison/2M40J-02/ALNS_run10_20260206_125922/
包含文件:
  - 实验报告.txt (本文件)
  - 收敛曲线图.png
  - 甘特图.png
  - 批次布局图_machine*_batch*.png (每个批次独立PNG文件)
