# Pareto Front
# Size: 19
# Format: Cmax Energy

52608.571429	510.223213
53553.016949	506.097452
53098.016949	509.437649
53110.016949	508.480702
54052.016949	505.893710
53313.016949	507.063666
54503.016949	505.445774
53172.016949	507.886780
53275.016949	507.700608
53287.016949	507.294671
54660.619048	503.463150
56627.571429	497.550267
55225.571429	500.376358
54748.016949	503.327272
55913.016949	497.807475
55780.881356	498.947361
55815.881356	498.177575
55789.016949	498.755494
54720.881356	503.410089
