================================================================================
                          实验结果报告
================================================================================
实验名称: 简化变异 - 50%启发式+简单变异+禁忌搜索+复杂评分
算例名称: 3M60J
运行ID: 6
实验时间: 2026-02-07 11:14:56

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 440388.8000
运行时间: 300332 ms (300.33 秒)
终止代数: 3644

【收敛曲线数据】
代数	Cmax
1	776043.2000
11	521712.8000
21	496612.8000
31	467269.8000
41	467269.8000
51	467269.8000
61	467269.8000
71	467269.8000
81	466780.2000
91	465660.2000
101	456700.2000
111	455448.8000
121	453440.8000
131	451380.2000
141	451380.2000
151	451380.2000
161	451100.2000
171	451100.2000
181	451100.2000
191	451100.2000
201	451100.2000
211	451100.2000
221	451100.2000
231	451100.2000
241	451100.2000
251	451100.2000
261	451100.2000
271	451100.2000
281	451100.2000
291	451100.2000
301	451100.2000
311	451100.2000
321	451100.2000
331	451100.2000
341	451100.2000
351	451100.2000
361	451100.2000
371	451100.2000
381	451100.2000
391	451100.2000
401	451100.2000
411	451100.2000
421	451100.2000
431	451100.2000
441	451100.2000
451	451100.2000
461	451100.2000
471	451100.2000
481	451100.2000
491	451100.2000
501	451100.2000
511	451100.2000
521	451100.2000
531	442980.2000
541	442980.2000
551	442980.2000
561	442980.2000
571	442980.2000
581	442980.2000
591	442980.2000
601	442980.2000
611	442700.2000
621	442700.2000
631	442700.2000
641	442700.2000
651	442700.2000
661	442700.2000
671	442700.2000
681	442700.2000
691	442700.2000
701	442420.2000
711	442420.2000
721	442420.2000
731	440640.9000
741	440388.8000
751	440388.8000
761	440388.8000
771	440388.8000
781	440388.8000
791	440388.8000
801	440388.8000
811	440388.8000
821	440388.8000
831	440388.8000
841	440388.8000
851	440388.8000
861	440388.8000
871	440388.8000
881	440388.8000
891	440388.8000
901	440388.8000
911	440388.8000
921	440388.8000
931	440388.8000
941	440388.8000
951	440388.8000
961	440388.8000
971	440388.8000
981	440388.8000
991	440388.8000
1001	440388.8000
1011	440388.8000
1021	440388.8000
1031	440388.8000
1041	440388.8000
1051	440388.8000
1061	440388.8000
1071	440388.8000
1081	440388.8000
1091	440388.8000
1101	440388.8000
1111	440388.8000
1121	440388.8000
1131	440388.8000
1141	440388.8000
1151	440388.8000
1161	440388.8000
1171	440388.8000
1181	440388.8000
1191	440388.8000
1201	440388.8000
1211	440388.8000
1221	440388.8000
1231	440388.8000
1241	440388.8000
1251	440388.8000
1261	440388.8000
1271	440388.8000
1281	440388.8000
1291	440388.8000
1301	440388.8000
1311	440388.8000
1321	440388.8000
1331	440388.8000
1341	440388.8000
1351	440388.8000
1361	440388.8000
1371	440388.8000
1381	440388.8000
1391	440388.8000
1401	440388.8000
1411	440388.8000
1421	440388.8000
1431	440388.8000
1441	440388.8000
1451	440388.8000
1461	440388.8000
1471	440388.8000
1481	440388.8000
1491	440388.8000
1501	440388.8000
1511	440388.8000
1521	440388.8000
1531	440388.8000
1541	440388.8000
1551	440388.8000
1561	440388.8000
1571	440388.8000
1581	440388.8000
1591	440388.8000
1601	440388.8000
1611	440388.8000
1621	440388.8000
1631	440388.8000
1641	440388.8000
1651	440388.8000
1661	440388.8000
1671	440388.8000
1681	440388.8000
1691	440388.8000
1701	440388.8000
1711	440388.8000
1721	440388.8000
1731	440388.8000
1741	440388.8000
1751	440388.8000
1761	440388.8000
1771	440388.8000
1781	440388.8000
1791	440388.8000
1801	440388.8000
1811	440388.8000
1821	440388.8000
1831	440388.8000
1841	440388.8000
1851	440388.8000
1861	440388.8000
1871	440388.8000
1881	440388.8000
1891	440388.8000
1901	440388.8000
1911	440388.8000
1921	440388.8000
1931	440388.8000
1941	440388.8000
1951	440388.8000
1961	440388.8000
1971	440388.8000
1981	440388.8000
1991	440388.8000
2001	440388.8000
2011	440388.8000
2021	440388.8000
2031	440388.8000
2041	440388.8000
2051	440388.8000
2061	440388.8000
2071	440388.8000
2081	440388.8000
2091	440388.8000
2101	440388.8000
2111	440388.8000
2121	440388.8000
2131	440388.8000
2141	440388.8000
2151	440388.8000
2161	440388.8000
2171	440388.8000
2181	440388.8000
2191	440388.8000
2201	440388.8000
2211	440388.8000
2221	440388.8000
2231	440388.8000
2241	440388.8000
2251	440388.8000
2261	440388.8000
2271	440388.8000
2281	440388.8000
2291	440388.8000
2301	440388.8000
2311	440388.8000
2321	440388.8000
2331	440388.8000
2341	440388.8000
2351	440388.8000
2361	440388.8000
2371	440388.8000
2381	440388.8000
2391	440388.8000
2401	440388.8000
2411	440388.8000
2421	440388.8000
2431	440388.8000
2441	440388.8000
2451	440388.8000
2461	440388.8000
2471	440388.8000
2481	440388.8000
2491	440388.8000
2501	440388.8000
2511	440388.8000
2521	440388.8000
2531	440388.8000
2541	440388.8000
2551	440388.8000
2561	440388.8000
2571	440388.8000
2581	440388.8000
2591	440388.8000
2601	440388.8000
2611	440388.8000
2621	440388.8000
2631	440388.8000
2641	440388.8000
2651	440388.8000
2661	440388.8000
2671	440388.8000
2681	440388.8000
2691	440388.8000
2701	440388.8000
2711	440388.8000
2721	440388.8000
2731	440388.8000
2741	440388.8000
2751	440388.8000
2761	440388.8000
2771	440388.8000
2781	440388.8000
2791	440388.8000
2801	440388.8000
2811	440388.8000
2821	440388.8000
2831	440388.8000
2841	440388.8000
2851	440388.8000
2861	440388.8000
2871	440388.8000
2881	440388.8000
2891	440388.8000
2901	440388.8000
2911	440388.8000
2921	440388.8000
2931	440388.8000
2941	440388.8000
2951	440388.8000
2961	440388.8000
2971	440388.8000
2981	440388.8000
2991	440388.8000
3001	440388.8000
3011	440388.8000
3021	440388.8000
3031	440388.8000
3041	440388.8000
3051	440388.8000
3061	440388.8000
3071	440388.8000
3081	440388.8000
3091	440388.8000
3101	440388.8000
3111	440388.8000
3121	440388.8000
3131	440388.8000
3141	440388.8000
3151	440388.8000
3161	440388.8000
3171	440388.8000
3181	440388.8000
3191	440388.8000
3201	440388.8000
3211	440388.8000
3221	440388.8000
3231	440388.8000
3241	440388.8000
3251	440388.8000
3261	440388.8000
3271	440388.8000
3281	440388.8000
3291	440388.8000
3301	440388.8000
3311	440388.8000
3321	440388.8000
3331	440388.8000
3341	440388.8000
3351	440388.8000
3361	440388.8000
3371	440388.8000
3381	440388.8000
3391	440388.8000
3401	440388.8000
3411	440388.8000
3421	440388.8000
3431	440388.8000
3441	440388.8000
3451	440388.8000
3461	440388.8000
3471	440388.8000
3481	440388.8000
3491	440388.8000
3501	440388.8000
3511	440388.8000
3521	440388.8000
3531	440388.8000
3541	440388.8000
3551	440388.8000
3561	440388.8000
3571	440388.8000
3581	440388.8000
3591	440388.8000
3601	440388.8000
3611	440388.8000
3621	440388.8000
3631	440388.8000
3641	440388.8000
3644	440388.8000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=6, 完工时间=438804.6106
  机器 2: 批次数=6, 完工时间=437103.7000
  机器 3: 批次数=2, 完工时间=440398.6894


================================================================================
                         实验结果输出完成
================================================================================
