================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 9 次
实验时间: 2025-12-21 20:09:34

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 70683.15
初始种群平均解: Makespan = 100670.18

Gen    1 | 最优: 70290.25 | 平均: 95770.97 | 改进: 392.91 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen 4800 | 最优: 59590.73 | 平均: 89734.87 | 改进: 0.00 | 停滞: 896/300000 | 耗时: 1.9分钟
Gen 4850 | 最优: 59590.73 | 平均: 86729.10 | 改进: 0.00 | 停滞: 946/300000 | 耗时: 2.0分钟
Gen 4900 | 最优: 59590.73 | 平均: 87042.47 | 改进: 0.00 | 停滞: 996/300000 | 耗时: 2.0分钟
Gen 4950 | 最优: 59590.73 | 平均: 88588.79 | 改进: 0.00 | 停滞: 1046/300000 | 耗时: 2.0分钟
Gen 5000 | 最优: 59590.73 | 平均: 87431.58 | 改进: 0.00 | 停滞: 1096/300000 | 耗时: 2.0分钟
Gen 5050 | 最优: 59590.73 | 平均: 87847.26 | 改进: 0.00 | 停滞: 1146/300000 | 耗时: 2.1分钟
Gen 5100 | 最优: 59590.73 | 平均: 87003.49 | 改进: 0.00 | 停滞: 1196/300000 | 耗时: 2.1分钟
Gen 5150 | 最优: 59590.73 | 平均: 87413.56 | 改进: 0.00 | 停滞: 1246/300000 | 耗时: 2.1分钟
Gen 5200 | 最优: 59590.73 | 平均: 88790.60 | 改进: 0.00 | 停滞: 1296/300000 | 耗时: 2.1分钟
Gen 5250 | 最优: 59590.73 | 平均: 88152.37 | 改进: 0.00 | 停滞: 1346/300000 | 耗时: 2.1分钟
Gen 5300 | 最优: 59590.73 | 平均: 86682.74 | 改进: 0.00 | 停滞: 1396/300000 | 耗时: 2.2分钟
Gen 5350 | 最优: 59590.73 | 平均: 87756.08 | 改进: 0.00 | 停滞: 1446/300000 | 耗时: 2.2分钟
Gen 5400 | 最优: 59590.73 | 平均: 87187.55 | 改进: 0.00 | 停滞: 1496/300000 | 耗时: 2.2分钟
Gen 5450 | 最优: 59590.73 | 平均: 86438.01 | 改进: 0.00 | 停滞: 1546/300000 | 耗时: 2.2分钟
Gen 5500 | 最优: 59590.73 | 平均: 87768.70 | 改进: 0.00 | 停滞: 1596/300000 | 耗时: 2.2分钟
Gen 5550 | 最优: 59590.73 | 平均: 87643.65 | 改进: 0.00 | 停滞: 1646/300000 | 耗时: 2.3分钟
Gen 5600 | 最优: 59590.73 | 平均: 88081.52 | 改进: 0.00 | 停滞: 1696/300000 | 耗时: 2.3分钟
Gen 5650 | 最优: 59590.73 | 平均: 88574.75 | 改进: 0.00 | 停滞: 1746/300000 | 耗时: 2.3分钟
Gen 5700 | 最优: 59590.73 | 平均: 87889.39 | 改进: 0.00 | 停滞: 1796/300000 | 耗时: 2.3分钟
Gen 5750 | 最优: 59590.73 | 平均: 88235.32 | 改进: 0.00 | 停滞: 1846/300000 | 耗时: 2.3分钟
Gen 5800 | 最优: 59590.73 | 平均: 88647.85 | 改进: 0.00 | 停滞: 1896/300000 | 耗时: 2.4分钟
Gen 5850 | 最优: 59590.73 | 平均: 88265.58 | 改进: 0.00 | 停滞: 1946/300000 | 耗时: 2.4分钟
Gen 5900 | 最优: 59590.73 | 平均: 86658.61 | 改进: 0.00 | 停滞: 1996/300000 | 耗时: 2.4分钟
Gen 5950 | 最优: 59590.73 | 平均: 87419.93 | 改进: 0.00 | 停滞: 2046/300000 | 耗时: 2.4分钟
Gen 6000 | 最优: 59590.73 | 平均: 87425.41 | 改进: 0.00 | 停滞: 2096/300000 | 耗时: 2.4分钟
Gen 6050 | 最优: 59590.73 | 平均: 88964.49 | 改进: 0.00 | 停滞: 2146/300000 | 耗时: 2.5分钟
Gen 6100 | 最优: 59590.73 | 平均: 86999.36 | 改进: 0.00 | 停滞: 2196/300000 | 耗时: 2.5分钟
Gen 6150 | 最优: 59590.73 | 平均: 87718.26 | 改进: 0.00 | 停滞: 2246/300000 | 耗时: 2.5分钟
Gen 6200 | 最优: 59590.73 | 平均: 86032.13 | 改进: 0.00 | 停滞: 2296/300000 | 耗时: 2.5分钟
Gen 6250 | 最优: 59590.73 | 平均: 86989.27 | 改进: 0.00 | 停滞: 2346/300000 | 耗时: 2.6分钟
Gen 6300 | 最优: 59590.73 | 平均: 88430.40 | 改进: 0.00 | 停滞: 2396/300000 | 耗时: 2.6分钟
Gen 6350 | 最优: 59590.73 | 平均: 88988.89 | 改进: 0.00 | 停滞: 2446/300000 | 耗时: 2.6分钟
Gen 6400 | 最优: 59590.73 | 平均: 87504.94 | 改进: 0.00 | 停滞: 2496/300000 | 耗时: 2.6分钟
Gen 6450 | 最优: 59590.73 | 平均: 88730.88 | 改进: 0.00 | 停滞: 2546/300000 | 耗时: 2.6分钟
Gen 6500 | 最优: 59590.73 | 平均: 87764.92 | 改进: 0.00 | 停滞: 2596/300000 | 耗时: 2.7分钟
Gen 6550 | 最优: 59590.73 | 平均: 86656.38 | 改进: 0.00 | 停滞: 2646/300000 | 耗时: 2.7分钟
Gen 6600 | 最优: 59590.73 | 平均: 88021.01 | 改进: 0.00 | 停滞: 2696/300000 | 耗时: 2.7分钟
Gen 6650 | 最优: 59590.73 | 平均: 88052.33 | 改进: 0.00 | 停滞: 2746/300000 | 耗时: 2.7分钟
Gen 6700 | 最优: 59590.73 | 平均: 88628.78 | 改进: 0.00 | 停滞: 2796/300000 | 耗时: 2.7分钟
Gen 6750 | 最优: 59590.73 | 平均: 87436.39 | 改进: 0.00 | 停滞: 2846/300000 | 耗时: 2.8分钟
Gen 6800 | 最优: 59590.73 | 平均: 87657.96 | 改进: 0.00 | 停滞: 2896/300000 | 耗时: 2.8分钟
Gen 6850 | 最优: 59590.73 | 平均: 88141.51 | 改进: 0.00 | 停滞: 2946/300000 | 耗时: 2.8分钟
Gen 6900 | 最优: 59590.73 | 平均: 87781.89 | 改进: 0.00 | 停滞: 2996/300000 | 耗时: 2.8分钟
Gen 6950 | 最优: 59590.73 | 平均: 88238.45 | 改进: 0.00 | 停滞: 3046/300000 | 耗时: 2.8分钟
Gen 7000 | 最优: 59590.73 | 平均: 87331.49 | 改进: 0.00 | 停滞: 3096/300000 | 耗时: 2.9分钟
Gen 7050 | 最优: 59590.73 | 平均: 87634.83 | 改进: 0.00 | 停滞: 3146/300000 | 耗时: 2.9分钟
Gen 7100 | 最优: 59590.73 | 平均: 87158.24 | 改进: 0.00 | 停滞: 3196/300000 | 耗时: 2.9分钟
Gen 7150 | 最优: 59590.73 | 平均: 87862.84 | 改进: 0.00 | 停滞: 3246/300000 | 耗时: 2.9分钟
Gen 7200 | 最优: 59372.10 | 平均: 86965.40 | 改进: 218.63 | 停滞: 49/300000 | 耗时: 2.9分钟
Gen 7250 | 最优: 59372.10 | 平均: 89904.52 | 改进: 0.00 | 停滞: 99/300000 | 耗时: 3.0分钟
Gen 7300 | 最优: 59372.10 | 平均: 87026.02 | 改进: 0.00 | 停滞: 149/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 7323
最优Makespan: 59372.10
总耗时: 180.03秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 70683.15254237287
Gen 1: 70290.24590163934
Gen 2: 68254.09090909091
Gen 3: 68254.09090909091
Gen 4: 68254.09090909091
Gen 5: 68254.09090909091
Gen 6: 67560.28813559322
Gen 7: 67560.28813559322
Gen 8: 67560.28813559322
Gen 9: 67042.73770491804
Gen 10: 66847.62295081967
Gen 11: 66847.62295081967
Gen 12: 66847.62295081967
Gen 13: 66635.75409836066
Gen 14: 66635.75409836066
Gen 15: 66635.75409836066
Gen 16: 66635.75409836066
Gen 17: 66635.75409836066
Gen 18: 66635.75409836066
Gen 19: 66635.75409836066
Gen 20: 65354.737704918036
Gen 21: 65354.737704918036
Gen 22: 65354.737704918036
Gen 23: 65354.737704918036
Gen 24: 65354.737704918036
Gen 25: 65354.737704918036
Gen 26: 65354.737704918036
Gen 27: 65354.737704918036
Gen 28: 65354.737704918036
Gen 29: 65354.737704918036
Gen 30: 65354.737704918036
Gen 31: 65354.737704918036
Gen 32: 65354.737704918036
Gen 33: 65354.737704918036
Gen 34: 65354.737704918036
Gen 35: 65354.737704918036
Gen 36: 65354.737704918036
Gen 37: 63732.737704918036
Gen 38: 63732.737704918036
Gen 39: 63732.737704918036
Gen 40: 63732.737704918036
Gen 41: 63732.737704918036
Gen 42: 63732.737704918036
Gen 43: 63732.737704918036
Gen 44: 63732.737704918036
Gen 45: 63732.737704918036
Gen 46: 63732.737704918036
Gen 47: 63732.737704918036
Gen 48: 63732.737704918036
Gen 49: 63732.737704918036
Gen 50: 63732.737704918036
Gen 51: 63732.737704918036
Gen 52: 63732.737704918036
Gen 53: 63732.737704918036
Gen 54: 63732.737704918036
Gen 55: 63732.737704918036
Gen 56: 63732.737704918036
Gen 57: 63732.737704918036
Gen 58: 63732.737704918036
Gen 59: 63732.737704918036
Gen 60: 63732.737704918036
Gen 61: 63732.737704918036
Gen 62: 63732.737704918036
Gen 63: 63732.737704918036
Gen 64: 63732.737704918036
Gen 65: 63732.737704918036
Gen 66: 63036.90909090909
Gen 67: 63036.90909090909
Gen 68: 63036.90909090909
Gen 69: 63036.90909090909
Gen 70: 63036.90909090909
Gen 71: 63036.90909090909
Gen 72: 63036.90909090909
Gen 73: 63036.90909090909
Gen 74: 63036.90909090909
Gen 75: 63036.90909090909
Gen 76: 63036.90909090909
Gen 77: 63036.90909090909
Gen 78: 63036.90909090909
Gen 79: 63036.90909090909
Gen 80: 63036.90909090909
Gen 81: 63036.90909090909
Gen 82: 63036.90909090909
Gen 83: 63036.90909090909
Gen 84: 63036.90909090909
Gen 85: 63036.90909090909
Gen 86: 63036.90909090909
Gen 87: 63036.90909090909
Gen 88: 63036.90909090909
Gen 89: 63036.90909090909
Gen 90: 63036.90909090909
Gen 91: 63036.90909090909
Gen 92: 63036.90909090909
Gen 93: 63036.90909090909
Gen 94: 63036.90909090909
Gen 95: 63036.90909090909
Gen 96: 63036.90909090909
Gen 97: 63036.90909090909
Gen 98: 63036.90909090909
Gen 99: 63036.90909090909
Gen 100: 63036.90909090909
Gen 101: 63036.90909090909
Gen 102: 63036.90909090909
Gen 103: 63036.90909090909
Gen 104: 63036.90909090909
Gen 105: 63036.90909090909
Gen 106: 63036.90909090909
Gen 107: 62710.18181818182
Gen 108: 62710.18181818182
Gen 109: 62710.18181818182
Gen 110: 62710.18181818182
Gen 111: 62710.18181818182
Gen 112: 62710.18181818182
Gen 113: 62710.18181818182
Gen 114: 62710.18181818182
Gen 115: 62710.18181818182
Gen 116: 62710.18181818182
Gen 117: 62710.18181818182
Gen 118: 62710.18181818182
Gen 119: 62710.18181818182
Gen 120: 62710.18181818182
Gen 121: 62710.18181818182
Gen 122: 62710.18181818182
Gen 123: 62710.18181818182
Gen 124: 62710.18181818182
Gen 125: 62710.18181818182
Gen 126: 62710.18181818182
Gen 127: 62710.18181818182
Gen 128: 62710.18181818182
Gen 129: 62710.18181818182
Gen 130: 62710.18181818182
Gen 131: 62710.18181818182
Gen 132: 62710.18181818182
Gen 133: 62710.18181818182
Gen 134: 62710.18181818182
Gen 135: 62710.18181818182
Gen 136: 62710.18181818182
Gen 137: 62710.18181818182
Gen 138: 62710.18181818182
Gen 139: 62710.18181818182
Gen 140: 62710.18181818182
Gen 141: 62710.18181818182
Gen 142: 62710.18181818182
Gen 143: 62710.18181818182
Gen 144: 62710.18181818182
Gen 145: 62710.18181818182
Gen 146: 62710.18181818182
Gen 147: 62710.18181818182
Gen 148: 62710.18181818182
Gen 149: 62710.18181818182
Gen 150: 62710.18181818182
Gen 151: 62710.18181818182
Gen 152: 62710.18181818182
Gen 153: 62710.18181818182
Gen 154: 62710.18181818182
Gen 155: 62710.18181818182
Gen 156: 62710.18181818182
Gen 157: 62710.18181818182
Gen 158: 62710.18181818182
Gen 159: 62710.18181818182
Gen 160: 62710.18181818182
Gen 161: 62710.18181818182
Gen 162: 62710.18181818182
Gen 163: 62710.18181818182
Gen 164: 62710.18181818182
Gen 165: 62710.18181818182
Gen 166: 62710.18181818182
Gen 167: 62710.18181818182
Gen 168: 62710.18181818182
Gen 169: 62710.18181818182
Gen 170: 62710.18181818182
Gen 171: 62710.18181818182
Gen 172: 62710.18181818182
Gen 173: 62710.18181818182
Gen 174: 62710.18181818182
Gen 175: 62710.18181818182
Gen 176: 62710.18181818182
Gen 177: 62710.18181818182
Gen 178: 62710.18181818182
Gen 179: 62710.18181818182
Gen 180: 62710.18181818182
Gen 181: 62710.18181818182
Gen 182: 62710.18181818182
Gen 183: 62710.18181818182
Gen 184: 62710.18181818182
Gen 185: 62710.18181818182
Gen 186: 62710.18181818182
Gen 187: 62710.18181818182
Gen 188: 62710.18181818182
Gen 189: 62710.18181818182
Gen 190: 62710.18181818182
Gen 191: 62710.18181818182
Gen 192: 62710.18181818182
Gen 193: 62710.18181818182
Gen 194: 62710.18181818182
Gen 195: 62710.18181818182
Gen 196: 62710.18181818182
Gen 197: 62710.18181818182
Gen 198: 62710.18181818182
Gen 199: 62710.18181818182
Gen 200: 62710.18181818182
Gen 201: 62710.18181818182
Gen 202: 62710.18181818182
Gen 203: 62710.18181818182
Gen 204: 62710.18181818182
Gen 205: 62710.18181818182
Gen 206: 62710.18181818182
Gen 207: 62710.18181818182
Gen 208: 62710.18181818182
Gen 209: 62710.18181818182
Gen 210: 62710.18181818182
Gen 211: 62710.18181818182
Gen 212: 62710.18181818182
Gen 213: 62710.18181818182
Gen 214: 62710.18181818182
Gen 215: 62710.18181818182
Gen 216: 62710.18181818182
Gen 217: 62710.18181818182
Gen 218: 62710.18181818182
Gen 219: 62710.18181818182
Gen 220: 62710.18181818182
Gen 221: 62710.18181818182
Gen 222: 62710.18181818182
Gen 223: 62710.18181818182
Gen 224: 62710.18181818182
Gen 225: 62710.18181818182
Gen 226: 62710.18181818182
Gen 227: 62710.18181818182
Gen 228: 62710.18181818182
Gen 229: 62710.18181818182
Gen 230: 62710.18181818182
