================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 6 次
实验时间: 2025-12-21 20:00:29

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 2台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 78554.29
初始种群平均解: Makespan = 106548.56

Gen    1 | 最优: 78554.29 | 平均: 100287.59 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen 2200 | 最优: 70960.00 | 平均: 93564.91 | 改进: 0.00 | 停滞: 1383/300000 | 耗时: 0.8分钟
Gen 2250 | 最优: 70960.00 | 平均: 93755.93 | 改进: 0.00 | 停滞: 1433/300000 | 耗时: 0.8分钟
Gen 2300 | 最优: 70960.00 | 平均: 94559.67 | 改进: 0.00 | 停滞: 1483/300000 | 耗时: 0.8分钟
Gen 2350 | 最优: 70960.00 | 平均: 95137.30 | 改进: 0.00 | 停滞: 1533/300000 | 耗时: 0.8分钟
Gen 2400 | 最优: 70960.00 | 平均: 94246.15 | 改进: 0.00 | 停滞: 1583/300000 | 耗时: 0.9分钟
Gen 2450 | 最优: 70960.00 | 平均: 94127.43 | 改进: 0.00 | 停滞: 1633/300000 | 耗时: 0.9分钟
Gen 2500 | 最优: 70960.00 | 平均: 95627.25 | 改进: 0.00 | 停滞: 1683/300000 | 耗时: 0.9分钟
Gen 2550 | 最优: 70960.00 | 平均: 94096.06 | 改进: 0.00 | 停滞: 1733/300000 | 耗时: 0.9分钟
Gen 2600 | 最优: 70960.00 | 平均: 93785.27 | 改进: 0.00 | 停滞: 1783/300000 | 耗时: 0.9分钟
Gen 2650 | 最优: 70960.00 | 平均: 94634.57 | 改进: 0.00 | 停滞: 1833/300000 | 耗时: 0.9分钟
Gen 2700 | 最优: 70960.00 | 平均: 95551.71 | 改进: 0.00 | 停滞: 1883/300000 | 耗时: 1.0分钟
Gen 2750 | 最优: 70960.00 | 平均: 94682.29 | 改进: 0.00 | 停滞: 1933/300000 | 耗时: 1.0分钟
Gen 2800 | 最优: 70960.00 | 平均: 94770.64 | 改进: 0.00 | 停滞: 1983/300000 | 耗时: 1.0分钟
Gen 2850 | 最优: 70960.00 | 平均: 94483.45 | 改进: 0.00 | 停滞: 2033/300000 | 耗时: 1.0分钟
Gen 2900 | 最优: 70960.00 | 平均: 94197.65 | 改进: 0.00 | 停滞: 2083/300000 | 耗时: 1.0分钟
Gen 2950 | 最优: 70960.00 | 平均: 94849.88 | 改进: 0.00 | 停滞: 2133/300000 | 耗时: 1.0分钟
Gen 3000 | 最优: 70960.00 | 平均: 96482.06 | 改进: 0.00 | 停滞: 2183/300000 | 耗时: 1.0分钟
Gen 3050 | 最优: 70960.00 | 平均: 93881.15 | 改进: 0.00 | 停滞: 2233/300000 | 耗时: 1.1分钟
Gen 3100 | 最优: 70960.00 | 平均: 93923.56 | 改进: 0.00 | 停滞: 2283/300000 | 耗时: 1.1分钟
Gen 3150 | 最优: 70960.00 | 平均: 92743.88 | 改进: 0.00 | 停滞: 2333/300000 | 耗时: 1.1分钟
Gen 3200 | 最优: 70960.00 | 平均: 95099.31 | 改进: 0.00 | 停滞: 2383/300000 | 耗时: 1.1分钟
Gen 3250 | 最优: 70960.00 | 平均: 94667.72 | 改进: 0.00 | 停滞: 2433/300000 | 耗时: 1.1分钟
Gen 3300 | 最优: 70960.00 | 平均: 93513.93 | 改进: 0.00 | 停滞: 2483/300000 | 耗时: 1.1分钟
Gen 3350 | 最优: 70960.00 | 平均: 93673.19 | 改进: 0.00 | 停滞: 2533/300000 | 耗时: 1.2分钟
Gen 3400 | 最优: 70960.00 | 平均: 92494.56 | 改进: 0.00 | 停滞: 2583/300000 | 耗时: 1.2分钟
Gen 3450 | 最优: 70960.00 | 平均: 94390.48 | 改进: 0.00 | 停滞: 2633/300000 | 耗时: 1.2分钟
Gen 3500 | 最优: 70960.00 | 平均: 94767.40 | 改进: 0.00 | 停滞: 2683/300000 | 耗时: 1.2分钟
Gen 3550 | 最优: 70960.00 | 平均: 95370.57 | 改进: 0.00 | 停滞: 2733/300000 | 耗时: 1.2分钟
Gen 3600 | 最优: 70960.00 | 平均: 94151.98 | 改进: 0.00 | 停滞: 2783/300000 | 耗时: 1.2分钟
Gen 3650 | 最优: 70960.00 | 平均: 94065.04 | 改进: 0.00 | 停滞: 2833/300000 | 耗时: 1.3分钟
Gen 3700 | 最优: 70960.00 | 平均: 95565.98 | 改进: 0.00 | 停滞: 2883/300000 | 耗时: 1.3分钟
Gen 3750 | 最优: 70960.00 | 平均: 93078.55 | 改进: 0.00 | 停滞: 2933/300000 | 耗时: 1.3分钟
Gen 3800 | 最优: 70960.00 | 平均: 94422.84 | 改进: 0.00 | 停滞: 2983/300000 | 耗时: 1.3分钟
Gen 3850 | 最优: 70960.00 | 平均: 93424.80 | 改进: 0.00 | 停滞: 3033/300000 | 耗时: 1.3分钟
Gen 3900 | 最优: 70960.00 | 平均: 93752.56 | 改进: 0.00 | 停滞: 3083/300000 | 耗时: 1.3分钟
Gen 3950 | 最优: 70960.00 | 平均: 93624.56 | 改进: 0.00 | 停滞: 3133/300000 | 耗时: 1.3分钟
Gen 4000 | 最优: 70960.00 | 平均: 94439.09 | 改进: 0.00 | 停滞: 3183/300000 | 耗时: 1.4分钟
Gen 4050 | 最优: 70960.00 | 平均: 94760.42 | 改进: 0.00 | 停滞: 3233/300000 | 耗时: 1.4分钟
Gen 4100 | 最优: 70960.00 | 平均: 93698.32 | 改进: 0.00 | 停滞: 3283/300000 | 耗时: 1.4分钟
Gen 4150 | 最优: 70960.00 | 平均: 94843.25 | 改进: 0.00 | 停滞: 3333/300000 | 耗时: 1.4分钟
Gen 4200 | 最优: 70960.00 | 平均: 94465.46 | 改进: 0.00 | 停滞: 3383/300000 | 耗时: 1.4分钟
Gen 4250 | 最优: 70960.00 | 平均: 94001.21 | 改进: 0.00 | 停滞: 3433/300000 | 耗时: 1.4分钟
Gen 4300 | 最优: 70960.00 | 平均: 95223.49 | 改进: 0.00 | 停滞: 3483/300000 | 耗时: 1.5分钟
Gen 4350 | 最优: 70960.00 | 平均: 94502.75 | 改进: 0.00 | 停滞: 3533/300000 | 耗时: 1.5分钟
Gen 4400 | 最优: 70960.00 | 平均: 94447.04 | 改进: 0.00 | 停滞: 3583/300000 | 耗时: 1.5分钟
Gen 4450 | 最优: 70960.00 | 平均: 93635.45 | 改进: 0.00 | 停滞: 3633/300000 | 耗时: 1.5分钟
Gen 4500 | 最优: 70960.00 | 平均: 94639.07 | 改进: 0.00 | 停滞: 3683/300000 | 耗时: 1.5分钟
Gen 4550 | 最优: 70960.00 | 平均: 94470.17 | 改进: 0.00 | 停滞: 3733/300000 | 耗时: 1.5分钟
Gen 4600 | 最优: 70960.00 | 平均: 93862.08 | 改进: 0.00 | 停滞: 3783/300000 | 耗时: 1.6分钟
Gen 4650 | 最优: 70960.00 | 平均: 94474.14 | 改进: 0.00 | 停滞: 3833/300000 | 耗时: 1.6分钟
Gen 4700 | 最优: 70960.00 | 平均: 95723.82 | 改进: 0.00 | 停滞: 3883/300000 | 耗时: 1.6分钟
Gen 4750 | 最优: 70960.00 | 平均: 94773.22 | 改进: 0.00 | 停滞: 3933/300000 | 耗时: 1.6分钟
Gen 4800 | 最优: 70960.00 | 平均: 94383.25 | 改进: 0.00 | 停滞: 3983/300000 | 耗时: 1.6分钟
Gen 4850 | 最优: 70960.00 | 平均: 93020.18 | 改进: 0.00 | 停滞: 4033/300000 | 耗时: 1.6分钟
Gen 4900 | 最优: 70960.00 | 平均: 94762.99 | 改进: 0.00 | 停滞: 4083/300000 | 耗时: 1.7分钟
Gen 4950 | 最优: 70960.00 | 平均: 93414.41 | 改进: 0.00 | 停滞: 4133/300000 | 耗时: 1.7分钟
Gen 5000 | 最优: 70960.00 | 平均: 95164.77 | 改进: 0.00 | 停滞: 4183/300000 | 耗时: 1.7分钟
Gen 5050 | 最优: 70960.00 | 平均: 93572.15 | 改进: 0.00 | 停滞: 4233/300000 | 耗时: 1.7分钟
Gen 5100 | 最优: 70960.00 | 平均: 94427.51 | 改进: 0.00 | 停滞: 4283/300000 | 耗时: 1.7分钟
Gen 5150 | 最优: 70960.00 | 平均: 94957.06 | 改进: 0.00 | 停滞: 4333/300000 | 耗时: 1.7分钟
Gen 5200 | 最优: 70960.00 | 平均: 95576.86 | 改进: 0.00 | 停滞: 4383/300000 | 耗时: 1.8分钟
Gen 5250 | 最优: 70960.00 | 平均: 95105.04 | 改进: 0.00 | 停滞: 4433/300000 | 耗时: 1.8分钟
Gen 5300 | 最优: 70960.00 | 平均: 93587.62 | 改进: 0.00 | 停滞: 4483/300000 | 耗时: 1.8分钟
Gen 5350 | 最优: 70960.00 | 平均: 95233.08 | 改进: 0.00 | 停滞: 4533/300000 | 耗时: 1.8分钟
Gen 5400 | 最优: 70960.00 | 平均: 92766.64 | 改进: 0.00 | 停滞: 4583/300000 | 耗时: 1.8分钟
Gen 5450 | 最优: 70960.00 | 平均: 93713.07 | 改进: 0.00 | 停滞: 4633/300000 | 耗时: 1.8分钟
Gen 5500 | 最优: 70960.00 | 平均: 95026.06 | 改进: 0.00 | 停滞: 4683/300000 | 耗时: 1.9分钟
Gen 5550 | 最优: 70960.00 | 平均: 94249.45 | 改进: 0.00 | 停滞: 4733/300000 | 耗时: 1.9分钟
Gen 5600 | 最优: 70960.00 | 平均: 93760.31 | 改进: 0.00 | 停滞: 4783/300000 | 耗时: 1.9分钟
Gen 5650 | 最优: 70960.00 | 平均: 94958.84 | 改进: 0.00 | 停滞: 4833/300000 | 耗时: 1.9分钟
Gen 5700 | 最优: 70960.00 | 平均: 95914.81 | 改进: 0.00 | 停滞: 4883/300000 | 耗时: 1.9分钟
Gen 5750 | 最优: 70960.00 | 平均: 95785.16 | 改进: 0.00 | 停滞: 4933/300000 | 耗时: 1.9分钟
Gen 5800 | 最优: 70960.00 | 平均: 95988.60 | 改进: 0.00 | 停滞: 4983/300000 | 耗时: 2.0分钟
Gen 5850 | 最优: 70960.00 | 平均: 93946.05 | 改进: 0.00 | 停滞: 5033/300000 | 耗时: 2.0分钟
Gen 5900 | 最优: 70960.00 | 平均: 94644.69 | 改进: 0.00 | 停滞: 5083/300000 | 耗时: 2.0分钟
Gen 5950 | 最优: 70960.00 | 平均: 93246.92 | 改进: 0.00 | 停滞: 5133/300000 | 耗时: 2.0分钟
Gen 6000 | 最优: 70960.00 | 平均: 94785.27 | 改进: 0.00 | 停滞: 5183/300000 | 耗时: 2.0分钟
Gen 6050 | 最优: 70960.00 | 平均: 94396.87 | 改进: 0.00 | 停滞: 5233/300000 | 耗时: 2.0分钟
Gen 6100 | 最优: 70960.00 | 平均: 93228.37 | 改进: 0.00 | 停滞: 5283/300000 | 耗时: 2.1分钟
Gen 6150 | 最优: 70960.00 | 平均: 93922.06 | 改进: 0.00 | 停滞: 5333/300000 | 耗时: 2.1分钟
Gen 6200 | 最优: 70960.00 | 平均: 93097.49 | 改进: 0.00 | 停滞: 5383/300000 | 耗时: 2.1分钟
Gen 6250 | 最优: 70960.00 | 平均: 92987.40 | 改进: 0.00 | 停滞: 5433/300000 | 耗时: 2.1分钟
Gen 6300 | 最优: 70960.00 | 平均: 94936.96 | 改进: 0.00 | 停滞: 5483/300000 | 耗时: 2.1分钟
Gen 6350 | 最优: 70960.00 | 平均: 94402.66 | 改进: 0.00 | 停滞: 5533/300000 | 耗时: 2.1分钟
Gen 6400 | 最优: 70960.00 | 平均: 93738.05 | 改进: 0.00 | 停滞: 5583/300000 | 耗时: 2.2分钟
Gen 6450 | 最优: 70960.00 | 平均: 96045.84 | 改进: 0.00 | 停滞: 5633/300000 | 耗时: 2.2分钟
Gen 6500 | 最优: 70960.00 | 平均: 94375.04 | 改进: 0.00 | 停滞: 5683/300000 | 耗时: 2.2分钟
Gen 6550 | 最优: 70960.00 | 平均: 94675.72 | 改进: 0.00 | 停滞: 5733/300000 | 耗时: 2.2分钟
Gen 6600 | 最优: 70960.00 | 平均: 94428.85 | 改进: 0.00 | 停滞: 5783/300000 | 耗时: 2.2分钟
Gen 6650 | 最优: 70960.00 | 平均: 94855.01 | 改进: 0.00 | 停滞: 5833/300000 | 耗时: 2.2分钟
Gen 6700 | 最优: 70960.00 | 平均: 94008.76 | 改进: 0.00 | 停滞: 5883/300000 | 耗时: 2.3分钟
Gen 6750 | 最优: 70960.00 | 平均: 94643.38 | 改进: 0.00 | 停滞: 5933/300000 | 耗时: 2.3分钟
Gen 6800 | 最优: 70960.00 | 平均: 93104.16 | 改进: 0.00 | 停滞: 5983/300000 | 耗时: 2.3分钟
Gen 6850 | 最优: 70960.00 | 平均: 93580.67 | 改进: 0.00 | 停滞: 6033/300000 | 耗时: 2.3分钟
Gen 6900 | 最优: 70960.00 | 平均: 95002.05 | 改进: 0.00 | 停滞: 6083/300000 | 耗时: 2.3分钟
Gen 6950 | 最优: 70960.00 | 平均: 94804.56 | 改进: 0.00 | 停滞: 6133/300000 | 耗时: 2.3分钟
Gen 7000 | 最优: 70960.00 | 平均: 95199.01 | 改进: 0.00 | 停滞: 6183/300000 | 耗时: 2.4分钟
Gen 7050 | 最优: 70960.00 | 平均: 93554.16 | 改进: 0.00 | 停滞: 6233/300000 | 耗时: 2.4分钟
Gen 7100 | 最优: 70960.00 | 平均: 93564.46 | 改进: 0.00 | 停滞: 6283/300000 | 耗时: 2.4分钟
Gen 7150 | 最优: 70960.00 | 平均: 93725.92 | 改进: 0.00 | 停滞: 6333/300000 | 耗时: 2.4分钟
Gen 7200 | 最优: 70960.00 | 平均: 94827.71 | 改进: 0.00 | 停滞: 6383/300000 | 耗时: 2.4分钟
Gen 7250 | 最优: 70960.00 | 平均: 94486.09 | 改进: 0.00 | 停滞: 6433/300000 | 耗时: 2.4分钟
Gen 7300 | 最优: 70960.00 | 平均: 94753.31 | 改进: 0.00 | 停滞: 6483/300000 | 耗时: 2.4分钟
Gen 7350 | 最优: 70960.00 | 平均: 93008.00 | 改进: 0.00 | 停滞: 6533/300000 | 耗时: 2.5分钟
Gen 7400 | 最优: 70960.00 | 平均: 94497.90 | 改进: 0.00 | 停滞: 6583/300000 | 耗时: 2.5分钟
Gen 7450 | 最优: 70960.00 | 平均: 92983.35 | 改进: 0.00 | 停滞: 6633/300000 | 耗时: 2.5分钟
Gen 7500 | 最优: 70960.00 | 平均: 93965.53 | 改进: 0.00 | 停滞: 6683/300000 | 耗时: 2.5分钟
Gen 7550 | 最优: 70960.00 | 平均: 94050.28 | 改进: 0.00 | 停滞: 6733/300000 | 耗时: 2.5分钟
Gen 7600 | 最优: 70960.00 | 平均: 93299.39 | 改进: 0.00 | 停滞: 6783/300000 | 耗时: 2.6分钟
Gen 7650 | 最优: 70960.00 | 平均: 93319.81 | 改进: 0.00 | 停滞: 6833/300000 | 耗时: 2.6分钟
Gen 7700 | 最优: 70960.00 | 平均: 93906.67 | 改进: 0.00 | 停滞: 6883/300000 | 耗时: 2.6分钟
Gen 7750 | 最优: 70960.00 | 平均: 93098.36 | 改进: 0.00 | 停滞: 6933/300000 | 耗时: 2.6分钟
Gen 7800 | 最优: 70960.00 | 平均: 94089.50 | 改进: 0.00 | 停滞: 6983/300000 | 耗时: 2.6分钟
Gen 7850 | 最优: 70960.00 | 平均: 94730.18 | 改进: 0.00 | 停滞: 7033/300000 | 耗时: 2.6分钟
Gen 7900 | 最优: 70960.00 | 平均: 94026.59 | 改进: 0.00 | 停滞: 7083/300000 | 耗时: 2.7分钟
Gen 7950 | 最优: 70960.00 | 平均: 92851.38 | 改进: 0.00 | 停滞: 7133/300000 | 耗时: 2.7分钟
Gen 8000 | 最优: 70960.00 | 平均: 94223.24 | 改进: 0.00 | 停滞: 7183/300000 | 耗时: 2.7分钟
Gen 8050 | 最优: 70960.00 | 平均: 92807.81 | 改进: 0.00 | 停滞: 7233/300000 | 耗时: 2.7分钟
Gen 8100 | 最优: 70960.00 | 平均: 94145.79 | 改进: 0.00 | 停滞: 7283/300000 | 耗时: 2.7分钟
Gen 8150 | 最优: 70960.00 | 平均: 93690.94 | 改进: 0.00 | 停滞: 7333/300000 | 耗时: 2.7分钟
Gen 8200 | 最优: 70960.00 | 平均: 93699.14 | 改进: 0.00 | 停滞: 7383/300000 | 耗时: 2.8分钟
Gen 8250 | 最优: 70785.00 | 平均: 93633.22 | 改进: 175.00 | 停滞: 14/300000 | 耗时: 2.8分钟
Gen 8300 | 最优: 70785.00 | 平均: 93167.14 | 改进: 0.00 | 停滞: 64/300000 | 耗时: 2.8分钟
Gen 8350 | 最优: 70785.00 | 平均: 93653.21 | 改进: 0.00 | 停滞: 114/300000 | 耗时: 2.8分钟
Gen 8400 | 最优: 70785.00 | 平均: 93068.21 | 改进: 0.00 | 停滞: 164/300000 | 耗时: 2.8分钟
Gen 8450 | 最优: 70785.00 | 平均: 93391.70 | 改进: 0.00 | 停滞: 214/300000 | 耗时: 2.8分钟
Gen 8500 | 最优: 70785.00 | 平均: 94251.73 | 改进: 0.00 | 停滞: 264/300000 | 耗时: 2.9分钟
Gen 8550 | 最优: 70785.00 | 平均: 95359.81 | 改进: 0.00 | 停滞: 314/300000 | 耗时: 2.9分钟
Gen 8600 | 最优: 70785.00 | 平均: 93136.16 | 改进: 0.00 | 停滞: 364/300000 | 耗时: 2.9分钟
Gen 8650 | 最优: 70785.00 | 平均: 93517.13 | 改进: 0.00 | 停滞: 414/300000 | 耗时: 2.9分钟
Gen 8700 | 最优: 70785.00 | 平均: 92628.69 | 改进: 0.00 | 停滞: 464/300000 | 耗时: 2.9分钟
Gen 8750 | 最优: 70785.00 | 平均: 94317.03 | 改进: 0.00 | 停滞: 514/300000 | 耗时: 2.9分钟
Gen 8800 | 最优: 70785.00 | 平均: 94142.37 | 改进: 0.00 | 停滞: 564/300000 | 耗时: 3.0分钟
Gen 8850 | 最优: 70785.00 | 平均: 94481.82 | 改进: 0.00 | 停滞: 614/300000 | 耗时: 3.0分钟
Gen 8900 | 最优: 70785.00 | 平均: 94081.30 | 改进: 0.00 | 停滞: 664/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 8929
最优Makespan: 70785.00
总耗时: 180.01秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 78554.28767123289
Gen 1: 78554.28767123289
Gen 2: 78554.28767123289
Gen 3: 78554.28767123289
Gen 4: 78554.28767123289
Gen 5: 78554.28767123289
Gen 6: 78554.28767123289
Gen 7: 78554.28767123289
Gen 8: 78554.28767123289
Gen 9: 78554.28767123289
Gen 10: 78554.28767123289
Gen 11: 78554.28767123289
Gen 12: 78495.30136986302
Gen 13: 78081.05479452055
Gen 14: 78081.05479452055
Gen 15: 78081.05479452055
Gen 16: 78081.05479452055
Gen 17: 78081.05479452055
Gen 18: 77365.05479452055
Gen 19: 77365.05479452055
Gen 20: 76350.0
Gen 21: 76350.0
Gen 22: 76350.0
Gen 23: 76350.0
Gen 24: 76350.0
Gen 25: 76350.0
Gen 26: 76350.0
Gen 27: 76350.0
Gen 28: 76350.0
Gen 29: 76350.0
Gen 30: 76350.0
Gen 31: 76350.0
Gen 32: 76350.0
Gen 33: 76350.0
Gen 34: 76350.0
Gen 35: 76350.0
Gen 36: 76350.0
Gen 37: 76350.0
Gen 38: 76350.0
Gen 39: 76265.90410958904
Gen 40: 76265.90410958904
Gen 41: 76265.90410958904
Gen 42: 74966.46575342467
Gen 43: 74966.46575342467
Gen 44: 74966.46575342467
Gen 45: 74966.46575342467
Gen 46: 74966.46575342467
Gen 47: 74966.46575342467
Gen 48: 74966.46575342467
Gen 49: 74966.46575342467
Gen 50: 74966.46575342467
Gen 51: 74966.46575342467
Gen 52: 74966.46575342467
Gen 53: 74966.46575342467
Gen 54: 74966.46575342467
Gen 55: 74966.46575342467
Gen 56: 74966.46575342467
Gen 57: 74966.46575342467
Gen 58: 74966.46575342467
Gen 59: 74966.46575342467
Gen 60: 74966.46575342467
Gen 61: 74966.46575342467
Gen 62: 74966.46575342467
Gen 63: 74966.46575342467
Gen 64: 74966.46575342467
Gen 65: 74966.46575342467
Gen 66: 74966.46575342467
Gen 67: 74966.46575342467
Gen 68: 74966.46575342467
Gen 69: 74966.46575342467
Gen 70: 74966.46575342467
Gen 71: 74966.46575342467
Gen 72: 74966.46575342467
Gen 73: 74966.46575342467
Gen 74: 73363.49315068494
Gen 75: 73363.49315068494
Gen 76: 73363.49315068494
Gen 77: 73363.49315068494
Gen 78: 73363.49315068494
Gen 79: 73363.49315068494
Gen 80: 73363.49315068494
Gen 81: 73363.49315068494
Gen 82: 73363.49315068494
Gen 83: 73363.49315068494
Gen 84: 73363.49315068494
Gen 85: 73363.49315068494
Gen 86: 73363.49315068494
Gen 87: 73363.49315068494
Gen 88: 73363.49315068494
Gen 89: 73363.49315068494
Gen 90: 73363.49315068494
