================================================================================
                          实验结果报告
================================================================================
实验配置: ALNS - 自适应大邻域搜索
算例名称: 2M40J-04
实验次数: 第 10 次
实验时间: 2026-02-06 13:31:14

【算法参数】
  最大迭代次数: 1000000000
  种群规模: 0
  变异率: 0.0
  交叉率: 0.0

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 222353.10
运行时间: 300012 ms (300.01 秒)
迭代次数: 7173

【收敛曲线数据】
迭代次数	Cmax
1	257393.00
51	240380.70
101	239459.40
151	236346.90
201	233234.40
251	230253.00
301	230253.00
351	230253.00
401	230253.00
451	230253.00
501	230253.00
551	230253.00
601	230253.00
651	230253.00
701	230253.00
751	230253.00
801	230253.00
851	230253.00
901	230253.00
951	230253.00
1001	230253.00
1051	230253.00
1101	230253.00
1151	230253.00
1201	230253.00
1251	230253.00
1301	230253.00
1351	229309.00
1401	229309.00
1451	229309.00
1501	229309.00
1551	229309.00
1601	229309.00
1651	229309.00
1701	229309.00
1751	229309.00
1801	229309.00
1851	229309.00
1901	229309.00
1951	229309.00
2001	229309.00
2051	229309.00
2101	229309.00
2151	229309.00
2201	229309.00
2251	229309.00
2301	229309.00
2351	229309.00
2401	229309.00
2451	229309.00
2501	229309.00
2551	229309.00
2601	229309.00
2651	229309.00
2701	229309.00
2751	229309.00
2801	229309.00
2851	229309.00
2901	229309.00
2951	229309.00
3001	229309.00
3051	228601.00
3101	228601.00
3151	228601.00
3201	228601.00
3251	228601.00
3301	228601.00
3351	228601.00
3401	228601.00
3451	228601.00
3501	228601.00
3551	228601.00
3601	228601.00
3651	228578.10
3701	228578.10
3751	228578.10
3801	228578.10
3851	228578.10
3901	228578.10
3951	228578.10
4001	228578.10
4051	228578.10
4101	228578.10
4151	228578.10
4201	228578.10
4251	228578.10
4301	228578.10
4351	228578.10
4401	228578.10
4451	228578.10
4501	228578.10
4551	228578.10
4601	228578.10
4651	228578.10
4701	228578.10
4751	228578.10
4801	228578.10
4851	228578.10
4901	228578.10
4951	228578.10
5001	228578.10
5051	228578.10
5101	228578.10
5151	228578.10
5201	228578.10
5251	228578.10
5301	228578.10
5351	228578.10
5401	228578.10
5451	228578.10
5501	228578.10
5551	228578.10
5601	228578.10
5651	228578.10
5701	228578.10
5751	228578.10
5801	228578.10
5851	228578.10
5901	228578.10
5951	228578.10
6001	228578.10
6051	228578.10
6101	228578.10
6151	228578.10
6201	228578.10
6251	228578.10
6301	228578.10
6351	228578.10
6401	228578.10
6451	228578.10
6501	228578.10
6551	228578.10
6601	228578.10
6651	222353.10
6701	222353.10
6751	222353.10
6801	222353.10
6851	222353.10
6901	222353.10
6951	222353.10
7001	222353.10
7051	222353.10
7101	222353.10
7151	222353.10
7173	222353.10

✓ 迭代数据已保存: 迭代数据.csv

【批次分布数据】
机器编号	批次数量	总加工时间	利用率(%)
1	4	217856.00	97.98%
2	3	222353.10	100.00%

✓ 批次分布数据已保存: 批次分布数据.csv

【生成可视化图表】
✓ 迭代曲线图已生成: iteration_curve.png
✓ 批次分布图已生成: batch_distribution.png
✓ 甘特图已生成: gantt_chart.png
✓ 批次布局图已生成: 7 张 (machine_*_batch_*_layout.png)

================================================================================
                         实验结果输出完成
================================================================================

实验文件夹: chapter-1/src/main/output/comparison/2M40J-04/ALNS_run10_20260206_133114/
包含文件:
  - 实验报告.txt (本文件)
  - 收敛曲线图.png
  - 甘特图.png
  - 批次布局图_machine*_batch*.png (每个批次独立PNG文件)
