# Pareto Front
# Size: 20
# Format: Cmax Energy

54441.285714	530.185068
53362.285714	531.690612
53367.285714	531.634620
54817.285714	529.903604
52725.285714	534.650676
52642.285714	534.761290
52535.142857	534.913918
55877.285714	529.475643
54822.285714	529.829284
54715.285714	529.921890
53655.285714	530.477287
52456.285714	535.109057
52996.285714	533.598545
55814.285714	529.720493
53172.142857	532.442276
53660.285714	530.421295
52868.285714	534.637451
53434.285714	530.889332
53231.142857	532.014673
53421.285714	531.405582
