迭代次数,Cmax
1,169415.7000
2,166047.0000
3,166047.0000
4,166047.0000
5,166047.0000
6,166047.0000
7,166047.0000
8,166047.0000
9,166047.0000
10,166047.0000
11,166047.0000
12,166047.0000
13,166047.0000
14,166047.0000
15,166047.0000
16,166047.0000
17,166047.0000
18,166047.0000
19,166047.0000
20,166047.0000
21,166047.0000
22,166047.0000
23,166047.0000
24,166047.0000
25,166047.0000
26,166047.0000
27,166047.0000
28,166047.0000
29,166047.0000
30,166047.0000
31,166047.0000
32,166047.0000
33,166047.0000
34,166047.0000
35,166047.0000
36,166047.0000
37,166047.0000
38,166047.0000
39,166047.0000
40,166047.0000
41,166047.0000
42,165103.0000
43,165103.0000
44,165103.0000
45,165103.0000
46,165103.0000
47,165103.0000
48,165103.0000
49,165103.0000
50,165103.0000
51,164159.0000
52,164159.0000
53,164159.0000
54,164159.0000
55,164159.0000
56,164159.0000
57,164159.0000
58,164159.0000
59,164159.0000
60,164159.0000
61,164159.0000
62,164159.0000
63,164159.0000
64,164159.0000
65,164159.0000
66,164159.0000
67,164159.0000
68,164159.0000
69,164159.0000
70,164159.0000
71,160147.0000
72,160147.0000
73,160147.0000
74,160147.0000
75,160147.0000
76,160147.0000
77,160147.0000
78,155663.0000
79,155663.0000
80,153067.0000
81,153067.0000
82,153067.0000
83,153067.0000
84,153067.0000
85,153067.0000
86,153067.0000
87,153067.0000
88,153067.0000
89,153067.0000
90,153067.0000
91,153067.0000
92,153067.0000
93,153067.0000
94,153067.0000
95,153067.0000
96,153067.0000
97,153067.0000
98,153067.0000
99,153067.0000
100,153067.0000
101,153067.0000
102,153067.0000
103,153067.0000
104,153067.0000
105,153067.0000
106,153067.0000
107,153067.0000
108,153067.0000
109,153067.0000
110,153067.0000
111,153067.0000
112,153067.0000
113,153067.0000
114,153067.0000
115,153067.0000
116,153067.0000
117,153067.0000
118,153067.0000
119,153067.0000
120,153067.0000
121,153067.0000
122,153067.0000
123,153067.0000
124,153067.0000
125,153067.0000
126,153067.0000
127,153067.0000
128,153067.0000
129,153067.0000
130,153067.0000
131,153067.0000
132,153067.0000
133,153067.0000
134,153067.0000
135,153067.0000
136,150235.0000
137,150235.0000
138,150235.0000
139,150235.0000
140,150235.0000
141,150235.0000
142,150235.0000
143,150235.0000
144,150235.0000
145,150235.0000
146,150235.0000
147,150235.0000
148,150235.0000
149,150235.0000
150,150235.0000
151,150235.0000
152,150235.0000
153,150235.0000
154,150235.0000
155,150235.0000
156,150235.0000
157,150235.0000
158,150235.0000
159,150235.0000
160,150235.0000
161,150235.0000
162,150235.0000
163,150235.0000
164,150235.0000
165,150235.0000
166,150235.0000
167,150235.0000
168,150235.0000
169,150235.0000
170,150235.0000
171,150235.0000
172,150235.0000
173,148833.0000
174,148833.0000
175,148833.0000
176,148833.0000
177,148833.0000
178,148833.0000
179,148833.0000
180,148833.0000
181,148833.0000
182,148833.0000
183,148833.0000
184,148833.0000
185,148833.0000
186,148833.0000
187,148833.0000
188,148833.0000
189,148833.0000
190,148833.0000
191,148833.0000
192,148833.0000
193,148833.0000
194,148833.0000
195,148833.0000
196,148833.0000
197,148833.0000
198,148833.0000
199,148833.0000
200,148833.0000
201,148833.0000
202,148833.0000
203,148833.0000
204,148833.0000
205,148833.0000
206,148833.0000
207,148833.0000
208,148833.0000
209,148833.0000
210,148833.0000
211,148833.0000
212,148833.0000
213,148833.0000
214,148833.0000
215,148833.0000
216,148833.0000
217,148833.0000
218,148833.0000
219,148833.0000
220,148833.0000
221,148833.0000
222,148833.0000
223,148833.0000
224,148833.0000
225,148833.0000
226,148833.0000
227,148833.0000
228,148833.0000
229,148833.0000
230,148833.0000
231,148833.0000
232,148833.0000
233,148833.0000
234,148833.0000
235,148833.0000
236,148833.0000
237,148833.0000
238,148833.0000
239,148833.0000
240,148833.0000
241,148833.0000
242,148833.0000
243,148833.0000
244,148833.0000
245,148833.0000
246,148833.0000
247,148833.0000
248,148833.0000
249,148833.0000
250,148833.0000
251,148833.0000
252,148833.0000
253,148833.0000
254,148833.0000
255,148833.0000
256,148833.0000
257,148833.0000
258,148833.0000
259,148833.0000
260,148833.0000
261,148833.0000
262,148833.0000
263,148833.0000
264,148833.0000
265,148833.0000
266,148833.0000
267,148833.0000
268,148833.0000
269,148833.0000
270,148833.0000
271,145515.0000
272,145515.0000
273,145515.0000
274,145515.0000
275,145515.0000
276,145515.0000
277,145515.0000
278,145515.0000
279,145515.0000
280,145515.0000
281,145515.0000
282,145515.0000
283,145515.0000
284,145515.0000
285,145515.0000
286,145515.0000
287,145515.0000
288,145515.0000
289,145515.0000
290,145515.0000
291,145515.0000
292,145515.0000
293,145515.0000
294,145515.0000
295,145515.0000
296,145515.0000
297,145515.0000
298,145515.0000
299,145515.0000
300,145515.0000
301,145515.0000
302,145515.0000
303,145515.0000
304,145515.0000
305,145515.0000
306,145515.0000
307,145515.0000
308,145515.0000
309,145515.0000
310,145515.0000
311,145515.0000
312,145515.0000
313,145515.0000
314,145515.0000
315,145515.0000
316,145515.0000
317,145515.0000
318,145515.0000
319,145515.0000
320,145515.0000
