================================================================================
                          实验结果报告
================================================================================
实验名称: 随机初始化 - 0%启发式(全随机)+LocalSearch变异+禁忌搜索+复杂评分
算例名称: 2M40J
运行ID: 4
实验时间: 2026-02-07 10:25:41

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 273388.5000
运行时间: 300025 ms (300.03 秒)
终止代数: 7429

【收敛曲线数据】
代数	Cmax
1	311361.0000
11	293931.0000
21	293931.0000
31	293931.0000
41	293931.0000
51	293931.0000
61	293931.0000
71	291468.7500
81	291468.7500
91	291468.7500
101	291468.7500
111	291468.7500
121	284932.5000
131	284932.5000
141	284932.5000
151	284932.5000
161	281465.0000
171	281465.0000
181	281465.0000
191	281465.0000
201	281465.0000
211	281465.0000
221	281465.0000
231	281465.0000
241	281465.0000
251	281465.0000
261	281465.0000
271	281465.0000
281	281465.0000
291	281465.0000
301	281465.0000
311	281465.0000
321	281465.0000
331	281465.0000
341	281465.0000
351	281465.0000
361	281465.0000
371	281465.0000
381	281465.0000
391	281465.0000
401	281465.0000
411	281465.0000
421	281465.0000
431	281465.0000
441	281465.0000
451	281465.0000
461	281465.0000
471	281465.0000
481	281465.0000
491	281465.0000
501	281465.0000
511	281465.0000
521	281465.0000
531	281465.0000
541	281465.0000
551	281465.0000
561	281465.0000
571	281465.0000
581	281465.0000
591	281465.0000
601	281465.0000
611	281465.0000
621	281465.0000
631	281465.0000
641	281465.0000
651	281465.0000
661	281465.0000
671	281465.0000
681	281465.0000
691	281465.0000
701	281465.0000
711	281465.0000
721	281465.0000
731	281465.0000
741	281465.0000
751	281465.0000
761	281465.0000
771	281465.0000
781	281465.0000
791	281465.0000
801	281465.0000
811	281465.0000
821	281465.0000
831	281465.0000
841	281465.0000
851	281465.0000
861	281465.0000
871	281465.0000
881	281465.0000
891	281465.0000
901	281465.0000
911	281465.0000
921	281465.0000
931	281465.0000
941	281465.0000
951	281465.0000
961	281465.0000
971	281465.0000
981	281465.0000
991	281465.0000
1001	281465.0000
1011	281465.0000
1021	281465.0000
1031	281465.0000
1041	281465.0000
1051	281465.0000
1061	281465.0000
1071	281465.0000
1081	281465.0000
1091	281465.0000
1101	281465.0000
