# Pareto Front
# Size: 28
# Format: Cmax Energy

53947.086022	240.495406
43682.086022	261.935418
44628.086022	250.023909
45234.086022	249.146215
47206.086022	248.032944
50697.086022	243.207217
52981.169014	240.704642
51314.086022	242.932161
47581.086022	247.716527
49875.086022	244.697372
48278.086022	245.024266
49056.086022	244.935180
49874.086022	244.870503
51790.086022	241.515473
52510.169014	241.370984
49180.086022	244.909153
47727.086022	246.360116
48169.086022	245.537364
47743.086022	245.873453
51453.086022	242.077120
51618.086022	241.598112
52838.086022	240.861020
52727.086022	241.356303
52766.086022	241.197564
48277.086022	245.197397
51593.086022	241.934656
47737.086022	246.196908
51588.086022	241.971923
