================================================================================
                          实验结果报告
================================================================================
实验名称: 无禁忌搜索 - 50%启发式+LocalSearch变异+无搜索+复杂评分
算例名称: 2M40J
运行ID: 7
实验时间: 2026-02-07 10:37:23

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 266880.0000
运行时间: 393318 ms (393.32 秒)
终止代数: 4622

【收敛曲线数据】
代数	Cmax
1	286488.7500
11	275329.0000
21	273727.5000
31	272482.5000
41	272482.5000
51	272482.5000
61	272482.5000
71	272482.5000
81	272482.5000
91	272482.5000
101	272482.5000
111	272482.5000
121	272482.5000
131	272482.5000
141	272482.5000
151	272482.5000
161	272482.5000
171	272482.5000
181	272482.5000
191	272482.5000
201	272482.5000
211	272482.5000
221	272482.5000
231	272482.5000
241	272482.5000
251	272482.5000
261	272482.5000
271	272482.5000
281	272482.5000
291	272482.5000
301	272482.5000
311	272482.5000
321	272482.5000
331	272482.5000
341	272482.5000
351	272482.5000
361	272482.5000
371	272482.5000
381	272482.5000
391	272482.5000
401	272482.5000
411	272482.5000
421	272482.5000
431	272482.5000
441	272482.5000
451	272482.5000
461	272482.5000
471	272482.5000
481	272482.5000
491	272482.5000
501	272482.5000
511	272482.5000
521	272482.5000
531	272482.5000
541	272482.5000
551	272482.5000
561	272482.5000
571	272482.5000
581	272482.5000
591	272482.5000
601	272482.5000
611	272482.5000
621	272482.5000
631	272482.5000
641	272482.5000
651	272482.5000
661	272482.5000
671	272482.5000
681	272482.5000
691	272482.5000
701	272482.5000
711	272482.5000
721	272482.5000
731	272482.5000
741	272482.5000
751	272482.5000
761	272482.5000
771	272482.5000
781	272482.5000
791	272482.5000
801	272482.5000
811	272482.5000
821	272482.5000
831	272482.5000
841	272482.5000
851	272482.5000
861	272482.5000
871	272482.5000
881	272482.5000
891	272482.5000
901	272482.5000
911	272482.5000
921	272482.5000
931	272482.5000
941	272482.5000
951	272482.5000
961	272482.5000
971	272482.5000
981	272482.5000
991	272482.5000
1001	272482.5000
1011	272482.5000
1021	272482.5000
1031	272482.5000
1041	272482.5000
1051	272482.5000
1061	272482.5000
1071	272482.5000
1081	272482.5000
1091	272482.5000
1101	272482.5000
1111	272482.5000
1121	272482.5000
1131	272482.5000
1141	272482.5000
1151	272482.5000
1161	272482.5000
1171	272482.5000
1181	272482.5000
1191	272482.5000
1201	272482.5000
1211	272482.5000
1221	272482.5000
1231	272482.5000
1241	272482.5000
1251	272482.5000
1261	272482.5000
1271	272482.5000
1281	272482.5000
1291	272482.5000
1301	272482.5000
1311	272482.5000
1321	272482.5000
1331	272482.5000
1341	272482.5000
1351	272482.5000
1361	272482.5000
1371	272482.5000
1381	272482.5000
1391	272482.5000
1401	272482.5000
1411	272482.5000
1421	272482.5000
1431	272482.5000
1441	272482.5000
1451	272482.5000
1461	272482.5000
1471	272482.5000
1481	272482.5000
1491	272482.5000
1501	272482.5000
1511	272482.5000
1521	272482.5000
1531	272482.5000
1541	272482.5000
1551	272482.5000
1561	272482.5000
1571	272482.5000
1581	272482.5000
1591	272482.5000
1601	272482.5000
1611	272482.5000
1621	272482.5000
1631	272482.5000
1641	272482.5000
1651	272482.5000
1661	272482.5000
1671	272482.5000
1681	272482.5000
1691	272482.5000
1701	272482.5000
1711	272482.5000
1721	272482.5000
1731	272482.5000
1741	272482.5000
1751	272482.5000
1761	272482.5000
1771	272482.5000
1781	272482.5000
1791	272482.5000
1801	272482.5000
1811	272482.5000
1821	272482.5000
1831	272482.5000
1841	272482.5000
1851	272482.5000
1861	272482.5000
1871	272482.5000
1881	272482.5000
1891	272482.5000
1901	272482.5000
1911	272482.5000
1921	272482.5000
1931	272482.5000
1941	272482.5000
1951	272482.5000
1961	272482.5000
1971	272482.5000
1981	272482.5000
1991	272482.5000
2001	272482.5000
2011	272482.5000
2021	272482.5000
2031	272482.5000
2041	272482.5000
2051	272482.5000
2061	272482.5000
2071	272482.5000
2081	272482.5000
2091	272482.5000
2101	272482.5000
2111	272482.5000
2121	272482.5000
2131	272482.5000
2141	272482.5000
2151	272482.5000
2161	272482.5000
2171	272482.5000
2181	272482.5000
2191	272482.5000
2201	272482.5000
2211	272482.5000
2221	272482.5000
2231	272482.5000
2241	272482.5000
2251	272482.5000
2261	272482.5000
2271	272482.5000
2281	272482.5000
2291	272482.5000
2301	272482.5000
2311	272482.5000
2321	272482.5000
2331	272482.5000
2341	272482.5000
2351	272482.5000
2361	272482.5000
2371	272482.5000
2381	272482.5000
2391	272482.5000
2401	272482.5000
2411	272482.5000
2421	272482.5000
2431	272482.5000
2441	272482.5000
2451	272482.5000
2461	272482.5000
2471	272482.5000
2481	272482.5000
2491	272482.5000
2501	272482.5000
2511	272482.5000
2521	272482.5000
2531	272482.5000
2541	272482.5000
2551	272482.5000
2561	272482.5000
2571	272482.5000
2581	272482.5000
2591	272482.5000
2601	272482.5000
2611	272482.5000
2621	272482.5000
2631	272482.5000
2641	272482.5000
2651	272482.5000
2661	272482.5000
2671	272482.5000
2681	272482.5000
2691	272482.5000
2701	272482.5000
2711	272482.5000
2721	272482.5000
2731	272482.5000
2741	272482.5000
2751	272482.5000
2761	272482.5000
2771	272482.5000
2781	272482.5000
2791	272482.5000
2801	272482.5000
2811	272482.5000
2821	272482.5000
2831	272482.5000
2841	272482.5000
2851	272482.5000
2861	272482.5000
2871	272482.5000
2881	272482.5000
2891	272482.5000
2901	272482.5000
2911	272482.5000
2921	272482.5000
2931	272482.5000
2941	272482.5000
2951	272482.5000
2961	272482.5000
2971	272482.5000
2981	272482.5000
2991	272482.5000
3001	272482.5000
3011	272482.5000
3021	272482.5000
3031	272482.5000
3041	272482.5000
3051	272482.5000
3061	272482.5000
3071	272482.5000
3081	272482.5000
3091	272482.5000
3101	272482.5000
3111	272482.5000
3121	272482.5000
3131	272482.5000
3141	272482.5000
3151	272482.5000
3161	272482.5000
3171	272482.5000
3181	272482.5000
3191	272482.5000
3201	272482.5000
3211	272482.5000
3221	272482.5000
3231	272482.5000
3241	272482.5000
3251	272482.5000
3261	272482.5000
3271	272482.5000
3281	272482.5000
3291	272482.5000
3301	272482.5000
3311	272482.5000
3321	272482.5000
3331	272482.5000
3341	272482.5000
3351	272482.5000
3361	272482.5000
3371	272482.5000
3381	272482.5000
3391	272482.5000
3401	272482.5000
3411	272482.5000
3421	272482.5000
3431	272482.5000
3441	272482.5000
3451	272482.5000
3461	272482.5000
3471	272482.5000
3481	272482.5000
3491	272482.5000
3501	272482.5000
3511	272482.5000
3521	272482.5000
3531	272482.5000
3541	272482.5000
3551	272482.5000
3561	272482.5000
3571	272482.5000
3581	272482.5000
3591	272482.5000
3601	272482.5000
3611	272482.5000
3621	272482.5000
3631	272482.5000
3641	272482.5000
3651	272482.5000
3661	272482.5000
3671	272482.5000
3681	272482.5000
3691	272482.5000
3701	272482.5000
3711	272482.5000
3721	272482.5000
3731	272482.5000
3741	272482.5000
3751	272482.5000
3761	272482.5000
3771	272482.5000
3781	272482.5000
3791	272482.5000
3801	272482.5000
3811	272482.5000
3821	272482.5000
3831	272482.5000
3841	272482.5000
3851	272482.5000
3861	272482.5000
3871	272482.5000
3881	272482.5000
3891	272482.5000
3901	272482.5000
3911	272482.5000
3921	272482.5000
3931	272482.5000
3941	272482.5000
3951	272482.5000
3961	272482.5000
3971	272482.5000
3981	272482.5000
3991	272482.5000
4001	272482.5000
4011	272482.5000
4021	272482.5000
4031	272482.5000
4041	272482.5000
4051	272482.5000
4061	272482.5000
4071	272482.5000
4081	272482.5000
4091	272482.5000
4101	272482.5000
4111	272482.5000
4121	272482.5000
4131	272482.5000
4141	272482.5000
4151	272482.5000
4161	272482.5000
4171	272482.5000
4181	272482.5000
4191	271789.0000
4201	271789.0000
4211	271789.0000
4221	271789.0000
4231	271789.0000
4241	271789.0000
4251	271789.0000
4261	271789.0000
4271	271789.0000
4281	271789.0000
4291	271789.0000
4301	271789.0000
4311	271789.0000
4321	271789.0000
4331	271237.5000
4341	271237.5000
4351	271237.5000
4361	271237.5000
4371	271237.5000
4381	271237.5000
4391	271237.5000
4401	270303.7500
4411	270303.7500
4421	269058.7500
4431	269058.7500
4441	269058.7500
4451	269058.7500
4461	269058.7500
4471	269058.7500
4481	269058.7500
4491	269058.7500
4501	269058.7500
4511	269058.7500
4521	269058.7500
4531	269058.7500
4541	269058.7500
4551	269058.7500
4561	266880.0000
4571	266880.0000
4581	266880.0000
4591	266880.0000
4601	266880.0000
4611	266880.0000
4621	266880.0000
4622	266880.0000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=5, 完工时间=266616.3478
  机器 2: 批次数=5, 完工时间=266917.6665


================================================================================
                         实验结果输出完成
================================================================================
