================================================================================
                          实验结果报告
================================================================================
实验名称: 完整算法 - 50%启发式+LocalSearch变异+禁忌搜索+复杂评分
算例名称: 2M10J
运行ID: 4
实验时间: 2026-02-07 08:35:57

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 58417.0000
运行时间: 300008 ms (300.01 秒)
终止代数: 36140

【收敛曲线数据】
代数	Cmax
1	74444.2500
11	74444.2500
21	74444.2500
31	74444.2500
41	74444.2500
51	74444.2500
61	74444.2500
71	74444.2500
81	74444.2500
91	74444.2500
101	74444.2500
111	74444.2500
121	74444.2500
131	74444.2500
141	74444.2500
151	74444.2500
161	74444.2500
171	74444.2500
181	74444.2500
191	74444.2500
201	74444.2500
211	74444.2500
221	74444.2500
231	74444.2500
241	74444.2500
251	74444.2500
261	74444.2500
271	74444.2500
281	74444.2500
291	74444.2500
301	74444.2500
311	74444.2500
321	74444.2500
331	74444.2500
341	74444.2500
351	74444.2500
361	74444.2500
371	74444.2500
381	74444.2500
391	74444.2500
401	74444.2500
411	74444.2500
421	74444.2500
431	74444.2500
441	74444.2500
451	74444.2500
461	74444.2500
471	74444.2500
481	74444.2500
491	74444.2500
501	74444.2500
511	74444.2500
521	74444.2500
531	74444.2500
541	74444.2500
551	74444.2500
561	74444.2500
571	74444.2500
581	74444.2500
591	74444.2500
601	74444.2500
611	74444.2500
621	74444.2500
631	74444.2500
641	74444.2500
651	74444.2500
661	74444.2500
671	74444.2500
681	74444.2500
691	74444.2500
701	74444.2500
711	74444.2500
721	74444.2500
731	74444.2500
741	74444.2500
751	74444.2500
761	74444.2500
771	74444.2500
781	74444.2500
791	74444.2500
801	74444.2500
811	74444.2500
821	74444.2500
831	74444.2500
841	74444.2500
851	74444.2500
861	74444.2500
871	74444.2500
881	74444.2500
891	74444.2500
901	74444.2500
911	74444.2500
921	74444.2500
931	74444.2500
941	74444.2500
951	74444.2500
961	74444.2500
971	74444.2500
981	74444.2500
991	74444.2500
1001	74444.2500
1011	74444.2500
1021	74444.2500
1031	74444.2500
1041	74444.2500
1051	74444.2500
1061	74444.2500
1071	74444.2500
1081	74444.2500
1091	74444.2500
1101	74444.2500
1111	74444.2500
1121	74444.2500
1131	74444.2500
1141	74444.2500
1151	74444.2500
1161	74444.2500
1171	74444.2500
1181	74444.2500
1191	74444.2500
1201	74444.2500
1211	74444.2500
1221	74444.2500
1231	74444.2500
1241	74444.2500
1251	74444.2500
1261	74444.2500
1271	74444.2500
1281	74444.2500
1291	74444.2500
1301	74444.2500
1311	74444.2500
1321	74444.2500
1331	74444.2500
1341	74444.2500
1351	74444.2500
1361	74444.2500
1371	74444.2500
1381	74444.2500
1391	74444.2500
1401	74444.2500
1411	74444.2500
1421	74444.2500
1431	74444.2500
1441	74444.2500
1451	74444.2500
1461	74444.2500
1471	74444.2500
1481	74444.2500
1491	74444.2500
1501	74444.2500
1511	74444.2500
1521	74444.2500
1531	74444.2500
1541	74444.2500
1551	74444.2500
1561	74444.2500
1571	74444.2500
1581	74444.2500
1591	74444.2500
1601	74444.2500
1611	74444.2500
