================================================================================
                          实验结果报告
================================================================================
算法名称: PSO粒子群算法
实验次数: 第 3 次
实验时间: 2025-12-22 14:43:55

【参数配置】
PSOParameters{
  swarmSize=100, w=0.70, c1=1.50, c2=1.50
  maxStagnantStep=30000 (早停阈值), maxRunTime=3.0分钟
}

================================================================================
                        PSO算法开始运行
================================================================================
粒子群大小: 100
惯性权重 w: 0.7
个体学习因子 c1: 1.5
社会学习因子 c2: 1.5
最大停滞步数: 30000
最大运行时间: 3.0 分钟
================================================================================

[初始化] 生成初始粒子群...
[初始化] 初始最优 Makespan: 86895.15

开始迭代优化...

代数   10 | 最优 Makespan: 86228.93 | 改进: +0.77% | 停滞: 1
代数   20 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 11
代数   30 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 21
代数   40 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 31
代数   50 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 41
代数   60 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 51
代数   70 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 61
代数   80 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 71
代数   90 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 81
代数  100 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 91
代数  110 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 101
代数  120 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 111
代数  130 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 121
代数  140 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 131
代数  150 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 141
代数  160 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 151
代数  170 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 161
代数  180 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 171
代数  190 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 181
代数  200 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 191
代数  210 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 201
代数  220 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 211
代数  230 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 221
代数  240 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 231
代数  250 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 241
代数  260 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 251
代数  270 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 261
代数  280 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 271
代数  290 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 281
代数  300 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 291
代数  310 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 301
代数  320 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 311
代数  330 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 321
代数  340 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 331
代数  350 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 341
代数  360 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 351
代数  370 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 361
代数  380 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 371
代数  390 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 381
代数  400 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 391
代数  410 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 401
代数  420 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 411
代数  430 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 421
代数  440 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 431
代数  450 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 441
代数  460 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 451
代数  470 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 461
代数  480 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 471
代数  490 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 481
代数  500 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 491
代数  510 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 501
代数  520 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 511
代数  530 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 521
代数  540 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 531
代数  550 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 541
代数  560 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 551
代数  570 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 561
代数  580 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 571
代数  590 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 581
代数  600 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 591
代数  610 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 601
代数  620 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 611
代数  630 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 621
代数  640 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 631
代数  650 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 641
代数  660 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 651
代数  670 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 661
代数  680 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 671
代数  690 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 681
代数  700 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 691
代数  710 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 701
代数  720 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 711
代数  730 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 721
代数  740 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 731
代数  750 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 741
代数  760 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 751
代数  770 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 761
代数  780 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 771
代数  790 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 781
代数  800 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 791
代数  810 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 801
代数  820 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 811
代数  830 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 821
代数  840 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 831
代数  850 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 841
代数  860 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 851
代数  870 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 861
代数  880 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 871
代数  890 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 881
代数  900 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 891
代数  910 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 901
代数  920 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 911
代数  930 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 921
代数  940 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 931
代数  950 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 941
代数  960 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 951
代数  970 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 961
代数  980 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 971
代数  990 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 981
代数 1000 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 991
代数 1010 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1001
代数 1020 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1011
代数 1030 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1021
代数 1040 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1031
代数 1050 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1041
代数 1060 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1051
代数 1070 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1061
代数 1080 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1071
代数 1090 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1081
代数 1100 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1091
代数 1110 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1101
代数 1120 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1111
代数 1130 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1121
代数 1140 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1131
代数 1150 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1141
代数 1160 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1151
代数 1170 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1161
代数 1180 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1171
代数 1190 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1181
代数 1200 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1191
代数 1210 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1201
代数 1220 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1211
代数 1230 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1221
代数 1240 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1231
代数 1250 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1241
代数 1260 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1251
代数 1270 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1261
代数 1280 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1271
代数 1290 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1281
代数 1300 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1291
代数 1310 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1301
代数 1320 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1311
代数 1330 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1321
代数 1340 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1331
代数 1350 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1341
代数 1360 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1351
代数 1370 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1361
代数 1380 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1371
代数 1390 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1381
代数 1400 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1391
代数 1410 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1401
代数 1420 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1411
代数 1430 | 最优 Makespan: 86228.93 | 改进: +0.00% | 停滞: 1421
