# Pareto Front
# Size: 21
# Format: Cmax Energy

59331.777778	269.722534
50174.000000	280.864945
50674.777778	276.783283
50559.777778	280.408465
51497.777778	276.287820
52300.000000	272.493421
55771.777778	270.032742
58137.777778	269.764803
53585.000000	270.706413
56937.777778	269.932970
56971.777778	269.864576
54441.777778	270.514829
53259.777778	271.774715
55358.777778	270.223995
51308.000000	276.355390
52672.777778	272.231196
54793.777778	270.323577
53492.777778	271.517399
52384.777778	272.244763
53506.777778	271.169540
54484.777778	270.415578
