# Pareto Front
# Size: 22
# Format: Cmax Energy

62914.831461	516.981416
62756.530973	517.771946
62778.707865	517.244038
64133.674157	491.386570
63283.654867	492.830144
63340.348315	492.130078
63671.654867	491.917045
63898.654867	491.555595
63754.654867	491.585733
62703.573034	521.736244
62096.573034	526.829871
62230.973451	523.045144
62225.573034	526.734768
62362.573034	522.402147
60445.438202	537.461890
60786.438202	529.824940
61560.929204	528.901832
61051.929204	529.690036
61205.929204	529.325864
61358.929204	529.009125
61089.438202	529.622852
61458.929204	528.980920
