================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 1 次
实验时间: 2025-12-21 19:57:28

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 20个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 51141.00
初始种群平均解: Makespan = 58699.45

Gen    1 | 最优: 47850.18 | 平均: 56341.45 | 改进: 3290.82 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen   50 | 最优: 44169.46 | 平均: 53705.45 | 改进: 3680.72 | 停滞: 4/300000 | 耗时: 0.0分钟
Gen  100 | 最优: 43731.63 | 平均: 53627.74 | 改进: 437.83 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen  150 | 最优: 43551.46 | 平均: 53713.58 | 改进: 180.17 | 停滞: 8/300000 | 耗时: 0.0分钟
Gen  200 | 最优: 43420.63 | 平均: 53361.32 | 改进: 130.83 | 停滞: 6/300000 | 耗时: 0.0分钟
Gen  250 | 最优: 43420.63 | 平均: 53668.60 | 改进: 0.00 | 停滞: 56/300000 | 耗时: 0.0分钟
Gen  300 | 最优: 43401.73 | 平均: 53192.26 | 改进: 18.90 | 停滞: 41/300000 | 耗时: 0.0分钟
Gen  350 | 最优: 43401.73 | 平均: 53579.71 | 改进: 0.00 | 停滞: 91/300000 | 耗时: 0.0分钟
Gen  400 | 最优: 43401.73 | 平均: 53715.74 | 改进: 0.00 | 停滞: 141/300000 | 耗时: 0.0分钟
Gen  450 | 最优: 43401.73 | 平均: 54199.66 | 改进: 0.00 | 停滞: 191/300000 | 耗时: 0.0分钟
Gen  500 | 最优: 43401.73 | 平均: 53712.58 | 改进: 0.00 | 停滞: 241/300000 | 耗时: 0.1分钟
Gen  550 | 最优: 43401.73 | 平均: 53698.54 | 改进: 0.00 | 停滞: 291/300000 | 耗时: 0.1分钟
Gen  600 | 最优: 43401.73 | 平均: 53308.95 | 改进: 0.00 | 停滞: 341/300000 | 耗时: 0.1分钟
Gen  650 | 最优: 43401.73 | 平均: 53454.50 | 改进: 0.00 | 停滞: 391/300000 | 耗时: 0.1分钟
Gen  700 | 最优: 43397.73 | 平均: 54880.59 | 改进: 4.00 | 停滞: 12/300000 | 耗时: 0.1分钟
Gen  750 | 最优: 43397.73 | 平均: 53458.74 | 改进: 0.00 | 停滞: 62/300000 | 耗时: 0.1分钟
Gen  800 | 最优: 43072.63 | 平均: 54176.31 | 改进: 325.10 | 停滞: 40/300000 | 耗时: 0.1分钟
Gen  850 | 最优: 43072.63 | 平均: 53694.89 | 改进: 0.00 | 停滞: 90/300000 | 耗时: 0.1分钟
Gen  900 | 最优: 43072.63 | 平均: 54370.27 | 改进: 0.00 | 停滞: 140/300000 | 耗时: 0.1分钟
Gen  950 | 最优: 43072.63 | 平均: 53260.70 | 改进: 0.00 | 停滞: 190/300000 | 耗时: 0.1分钟
Gen 1000 | 最优: 43072.63 | 平均: 53772.29 | 改进: 0.00 | 停滞: 240/300000 | 耗时: 0.1分钟
Gen 1050 | 最优: 43072.63 | 平均: 54277.70 | 改进: 0.00 | 停滞: 290/300000 | 耗时: 0.1分钟
Gen 1100 | 最优: 43072.63 | 平均: 54157.33 | 改进: 0.00 | 停滞: 340/300000 | 耗时: 0.1分钟
Gen 1150 | 最优: 43072.63 | 平均: 53551.73 | 改进: 0.00 | 停滞: 390/300000 | 耗时: 0.1分钟
Gen 1200 | 最优: 43072.63 | 平均: 54132.73 | 改进: 0.00 | 停滞: 440/300000 | 耗时: 0.1分钟
Gen 1250 | 最优: 43072.63 | 平均: 54336.00 | 改进: 0.00 | 停滞: 490/300000 | 耗时: 0.1分钟
Gen 1300 | 最优: 43072.63 | 平均: 53193.02 | 改进: 0.00 | 停滞: 540/300000 | 耗时: 0.1分钟
Gen 1350 | 最优: 43072.63 | 平均: 53522.05 | 改进: 0.00 | 停滞: 590/300000 | 耗时: 0.1分钟
Gen 1400 | 最优: 43072.63 | 平均: 54005.13 | 改进: 0.00 | 停滞: 640/300000 | 耗时: 0.2分钟
Gen 1450 | 最优: 43072.63 | 平均: 53771.12 | 改进: 0.00 | 停滞: 690/300000 | 耗时: 0.2分钟
Gen 1500 | 最优: 43072.63 | 平均: 53867.25 | 改进: 0.00 | 停滞: 740/300000 | 耗时: 0.2分钟
Gen 1550 | 最优: 43072.63 | 平均: 54314.56 | 改进: 0.00 | 停滞: 790/300000 | 耗时: 0.2分钟
Gen 1600 | 最优: 43072.63 | 平均: 53454.54 | 改进: 0.00 | 停滞: 840/300000 | 耗时: 0.2分钟
Gen 1650 | 最优: 43072.63 | 平均: 53181.88 | 改进: 0.00 | 停滞: 890/300000 | 耗时: 0.2分钟
Gen 1700 | 最优: 43072.63 | 平均: 53623.07 | 改进: 0.00 | 停滞: 940/300000 | 耗时: 0.2分钟
Gen 1750 | 最优: 43072.63 | 平均: 53504.23 | 改进: 0.00 | 停滞: 990/300000 | 耗时: 0.2分钟
Gen 1800 | 最优: 43072.63 | 平均: 53492.93 | 改进: 0.00 | 停滞: 1040/300000 | 耗时: 0.2分钟
Gen 1850 | 最优: 43072.63 | 平均: 53978.18 | 改进: 0.00 | 停滞: 1090/300000 | 耗时: 0.2分钟
Gen 1900 | 最优: 43072.63 | 平均: 53371.83 | 改进: 0.00 | 停滞: 1140/300000 | 耗时: 0.2分钟
Gen 1950 | 最优: 43072.63 | 平均: 53758.34 | 改进: 0.00 | 停滞: 1190/300000 | 耗时: 0.2分钟
Gen 2000 | 最优: 43072.63 | 平均: 53665.75 | 改进: 0.00 | 停滞: 1240/300000 | 耗时: 0.2分钟
Gen 2050 | 最优: 43072.63 | 平均: 53633.35 | 改进: 0.00 | 停滞: 1290/300000 | 耗时: 0.2分钟
Gen 2100 | 最优: 43072.63 | 平均: 53397.07 | 改进: 0.00 | 停滞: 1340/300000 | 耗时: 0.2分钟
Gen 2150 | 最优: 43072.63 | 平均: 53804.11 | 改进: 0.00 | 停滞: 1390/300000 | 耗时: 0.2分钟
Gen 2200 | 最优: 43072.63 | 平均: 53962.52 | 改进: 0.00 | 停滞: 1440/300000 | 耗时: 0.2分钟
Gen 2250 | 最优: 43072.63 | 平均: 53667.34 | 改进: 0.00 | 停滞: 1490/300000 | 耗时: 0.2分钟
Gen 2300 | 最优: 43072.63 | 平均: 53879.89 | 改进: 0.00 | 停滞: 1540/300000 | 耗时: 0.3分钟
Gen 2350 | 最优: 43072.63 | 平均: 53768.56 | 改进: 0.00 | 停滞: 1590/300000 | 耗时: 0.3分钟
Gen 2400 | 最优: 43072.63 | 平均: 53319.87 | 改进: 0.00 | 停滞: 1640/300000 | 耗时: 0.3分钟
Gen 2450 | 最优: 43072.63 | 平均: 53110.30 | 改进: 0.00 | 停滞: 1690/300000 | 耗时: 0.3分钟
Gen 2500 | 最优: 43072.63 | 平均: 53867.34 | 改进: 0.00 | 停滞: 1740/300000 | 耗时: 0.3分钟
Gen 2550 | 最优: 43072.63 | 平均: 54042.59 | 改进: 0.00 | 停滞: 1790/300000 | 耗时: 0.3分钟
Gen 2600 | 最优: 43072.63 | 平均: 53716.82 | 改进: 0.00 | 停滞: 1840/300000 | 耗时: 0.3分钟
Gen 2650 | 最优: 43072.63 | 平均: 53804.21 | 改进: 0.00 | 停滞: 1890/300000 | 耗时: 0.3分钟
Gen 2700 | 最优: 43072.63 | 平均: 53525.44 | 改进: 0.00 | 停滞: 1940/300000 | 耗时: 0.3分钟
Gen 2750 | 最优: 43072.63 | 平均: 53859.34 | 改进: 0.00 | 停滞: 1990/300000 | 耗时: 0.3分钟
Gen 2800 | 最优: 43072.63 | 平均: 53952.35 | 改进: 0.00 | 停滞: 2040/300000 | 耗时: 0.3分钟
Gen 2850 | 最优: 43072.63 | 平均: 54448.21 | 改进: 0.00 | 停滞: 2090/300000 | 耗时: 0.3分钟
Gen 2900 | 最优: 43072.63 | 平均: 54083.08 | 改进: 0.00 | 停滞: 2140/300000 | 耗时: 0.3分钟
Gen 2950 | 最优: 43072.63 | 平均: 53803.65 | 改进: 0.00 | 停滞: 2190/300000 | 耗时: 0.3分钟
Gen 3000 | 最优: 43072.63 | 平均: 53905.47 | 改进: 0.00 | 停滞: 2240/300000 | 耗时: 0.3分钟
Gen 3050 | 最优: 43072.63 | 平均: 53745.17 | 改进: 0.00 | 停滞: 2290/300000 | 耗时: 0.3分钟
Gen 3100 | 最优: 43072.63 | 平均: 54012.49 | 改进: 0.00 | 停滞: 2340/300000 | 耗时: 0.3分钟
Gen 3150 | 最优: 43072.63 | 平均: 53853.26 | 改进: 0.00 | 停滞: 2390/300000 | 耗时: 0.3分钟
Gen 3200 | 最优: 43072.63 | 平均: 53601.35 | 改进: 0.00 | 停滞: 2440/300000 | 耗时: 0.3分钟
Gen 3250 | 最优: 43072.63 | 平均: 53261.93 | 改进: 0.00 | 停滞: 2490/300000 | 耗时: 0.4分钟
Gen 3300 | 最优: 43072.63 | 平均: 53686.44 | 改进: 0.00 | 停滞: 2540/300000 | 耗时: 0.4分钟
Gen 3350 | 最优: 43072.63 | 平均: 53665.13 | 改进: 0.00 | 停滞: 2590/300000 | 耗时: 0.4分钟
Gen 3400 | 最优: 43072.63 | 平均: 53939.05 | 改进: 0.00 | 停滞: 2640/300000 | 耗时: 0.4分钟
Gen 3450 | 最优: 43072.63 | 平均: 54745.10 | 改进: 0.00 | 停滞: 2690/300000 | 耗时: 0.4分钟
Gen 3500 | 最优: 43072.63 | 平均: 53217.93 | 改进: 0.00 | 停滞: 2740/300000 | 耗时: 0.4分钟
Gen 3550 | 最优: 43072.63 | 平均: 54036.25 | 改进: 0.00 | 停滞: 2790/300000 | 耗时: 0.4分钟
Gen 3600 | 最优: 43072.63 | 平均: 53865.07 | 改进: 0.00 | 停滞: 2840/300000 | 耗时: 0.4分钟
Gen 3650 | 最优: 43072.63 | 平均: 53950.97 | 改进: 0.00 | 停滞: 2890/300000 | 耗时: 0.4分钟
Gen 3700 | 最优: 43072.63 | 平均: 54253.03 | 改进: 0.00 | 停滞: 2940/300000 | 耗时: 0.4分钟
Gen 3750 | 最优: 43072.63 | 平均: 54009.35 | 改进: 0.00 | 停滞: 2990/300000 | 耗时: 0.4分钟
Gen 3800 | 最优: 43072.63 | 平均: 53823.03 | 改进: 0.00 | 停滞: 3040/300000 | 耗时: 0.4分钟
Gen 3850 | 最优: 43072.63 | 平均: 53827.70 | 改进: 0.00 | 停滞: 3090/300000 | 耗时: 0.4分钟
Gen 3900 | 最优: 43072.63 | 平均: 54015.44 | 改进: 0.00 | 停滞: 3140/300000 | 耗时: 0.4分钟
Gen 3950 | 最优: 43072.63 | 平均: 53532.53 | 改进: 0.00 | 停滞: 3190/300000 | 耗时: 0.4分钟
Gen 4000 | 最优: 43072.63 | 平均: 53731.10 | 改进: 0.00 | 停滞: 3240/300000 | 耗时: 0.4分钟
Gen 4050 | 最优: 43072.63 | 平均: 54115.95 | 改进: 0.00 | 停滞: 3290/300000 | 耗时: 0.4分钟
Gen 4100 | 最优: 43072.63 | 平均: 53596.13 | 改进: 0.00 | 停滞: 3340/300000 | 耗时: 0.4分钟
Gen 4150 | 最优: 43072.63 | 平均: 53296.20 | 改进: 0.00 | 停滞: 3390/300000 | 耗时: 0.5分钟
Gen 4200 | 最优: 43072.63 | 平均: 53762.01 | 改进: 0.00 | 停滞: 3440/300000 | 耗时: 0.5分钟
Gen 4250 | 最优: 43072.63 | 平均: 53847.14 | 改进: 0.00 | 停滞: 3490/300000 | 耗时: 0.5分钟
Gen 4300 | 最优: 43072.63 | 平均: 53484.77 | 改进: 0.00 | 停滞: 3540/300000 | 耗时: 0.5分钟
Gen 4350 | 最优: 43072.63 | 平均: 53278.19 | 改进: 0.00 | 停滞: 3590/300000 | 耗时: 0.5分钟
Gen 4400 | 最优: 43072.63 | 平均: 53846.18 | 改进: 0.00 | 停滞: 3640/300000 | 耗时: 0.5分钟
Gen 4450 | 最优: 43072.63 | 平均: 53518.95 | 改进: 0.00 | 停滞: 3690/300000 | 耗时: 0.5分钟
Gen 4500 | 最优: 43072.63 | 平均: 53882.78 | 改进: 0.00 | 停滞: 3740/300000 | 耗时: 0.5分钟
Gen 4550 | 最优: 43072.63 | 平均: 53726.82 | 改进: 0.00 | 停滞: 3790/300000 | 耗时: 0.5分钟
Gen 4600 | 最优: 43072.63 | 平均: 53024.01 | 改进: 0.00 | 停滞: 3840/300000 | 耗时: 0.5分钟
Gen 4650 | 最优: 43072.63 | 平均: 53492.95 | 改进: 0.00 | 停滞: 3890/300000 | 耗时: 0.5分钟
Gen 4700 | 最优: 43072.63 | 平均: 53960.85 | 改进: 0.00 | 停滞: 3940/300000 | 耗时: 0.5分钟
Gen 4750 | 最优: 43072.63 | 平均: 53390.61 | 改进: 0.00 | 停滞: 3990/300000 | 耗时: 0.5分钟
Gen 4800 | 最优: 43072.63 | 平均: 53400.38 | 改进: 0.00 | 停滞: 4040/300000 | 耗时: 0.5分钟
Gen 4850 | 最优: 43072.63 | 平均: 53831.39 | 改进: 0.00 | 停滞: 4090/300000 | 耗时: 0.5分钟
Gen 4900 | 最优: 43072.63 | 平均: 53586.65 | 改进: 0.00 | 停滞: 4140/300000 | 耗时: 0.5分钟
Gen 4950 | 最优: 43072.63 | 平均: 53843.40 | 改进: 0.00 | 停滞: 4190/300000 | 耗时: 0.5分钟
