================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 7 次
实验时间: 2025-12-21 20:03:30

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 2台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 90549.15
初始种群平均解: Makespan = 120729.35

Gen    1 | 最优: 88648.54 | 平均: 111186.43 | 改进: 1900.61 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen 2800 | 最优: 80641.80 | 平均: 104127.34 | 改进: 0.00 | 停滞: 293/300000 | 耗时: 1.0分钟
Gen 2850 | 最优: 80641.80 | 平均: 106371.96 | 改进: 0.00 | 停滞: 343/300000 | 耗时: 1.0分钟
Gen 2900 | 最优: 80641.80 | 平均: 105690.42 | 改进: 0.00 | 停滞: 393/300000 | 耗时: 1.0分钟
Gen 2950 | 最优: 80641.80 | 平均: 104743.47 | 改进: 0.00 | 停滞: 443/300000 | 耗时: 1.0分钟
Gen 3000 | 最优: 80641.80 | 平均: 105443.70 | 改进: 0.00 | 停滞: 493/300000 | 耗时: 1.0分钟
Gen 3050 | 最优: 80641.80 | 平均: 104373.08 | 改进: 0.00 | 停滞: 543/300000 | 耗时: 1.1分钟
Gen 3100 | 最优: 80641.80 | 平均: 107578.41 | 改进: 0.00 | 停滞: 593/300000 | 耗时: 1.1分钟
Gen 3150 | 最优: 80641.80 | 平均: 104822.47 | 改进: 0.00 | 停滞: 643/300000 | 耗时: 1.1分钟
Gen 3200 | 最优: 80641.80 | 平均: 105329.66 | 改进: 0.00 | 停滞: 693/300000 | 耗时: 1.1分钟
Gen 3250 | 最优: 80641.80 | 平均: 104091.43 | 改进: 0.00 | 停滞: 743/300000 | 耗时: 1.1分钟
Gen 3300 | 最优: 80641.80 | 平均: 106632.98 | 改进: 0.00 | 停滞: 793/300000 | 耗时: 1.1分钟
Gen 3350 | 最优: 80641.80 | 平均: 104907.11 | 改进: 0.00 | 停滞: 843/300000 | 耗时: 1.2分钟
Gen 3400 | 最优: 80641.80 | 平均: 106343.55 | 改进: 0.00 | 停滞: 893/300000 | 耗时: 1.2分钟
Gen 3450 | 最优: 80641.80 | 平均: 105779.55 | 改进: 0.00 | 停滞: 943/300000 | 耗时: 1.2分钟
Gen 3500 | 最优: 79954.64 | 平均: 105746.79 | 改进: 687.16 | 停滞: 29/300000 | 耗时: 1.2分钟
Gen 3550 | 最优: 79954.64 | 平均: 104461.84 | 改进: 0.00 | 停滞: 79/300000 | 耗时: 1.2分钟
Gen 3600 | 最优: 79954.64 | 平均: 105693.18 | 改进: 0.00 | 停滞: 129/300000 | 耗时: 1.2分钟
Gen 3650 | 最优: 79954.64 | 平均: 105359.42 | 改进: 0.00 | 停滞: 179/300000 | 耗时: 1.3分钟
Gen 3700 | 最优: 79954.64 | 平均: 105976.02 | 改进: 0.00 | 停滞: 229/300000 | 耗时: 1.3分钟
Gen 3750 | 最优: 79954.64 | 平均: 105060.30 | 改进: 0.00 | 停滞: 279/300000 | 耗时: 1.3分钟
Gen 3800 | 最优: 79954.64 | 平均: 105010.38 | 改进: 0.00 | 停滞: 329/300000 | 耗时: 1.3分钟
Gen 3850 | 最优: 79954.64 | 平均: 104832.54 | 改进: 0.00 | 停滞: 379/300000 | 耗时: 1.3分钟
Gen 3900 | 最优: 79954.64 | 平均: 105089.58 | 改进: 0.00 | 停滞: 429/300000 | 耗时: 1.3分钟
Gen 3950 | 最优: 79954.64 | 平均: 107560.82 | 改进: 0.00 | 停滞: 479/300000 | 耗时: 1.3分钟
Gen 4000 | 最优: 79954.64 | 平均: 105225.81 | 改进: 0.00 | 停滞: 529/300000 | 耗时: 1.4分钟
Gen 4050 | 最优: 79954.64 | 平均: 107298.14 | 改进: 0.00 | 停滞: 579/300000 | 耗时: 1.4分钟
Gen 4100 | 最优: 79954.64 | 平均: 105100.53 | 改进: 0.00 | 停滞: 629/300000 | 耗时: 1.4分钟
Gen 4150 | 最优: 79954.64 | 平均: 107233.21 | 改进: 0.00 | 停滞: 679/300000 | 耗时: 1.4分钟
Gen 4200 | 最优: 79954.64 | 平均: 104719.44 | 改进: 0.00 | 停滞: 729/300000 | 耗时: 1.4分钟
Gen 4250 | 最优: 79954.64 | 平均: 105804.23 | 改进: 0.00 | 停滞: 779/300000 | 耗时: 1.5分钟
Gen 4300 | 最优: 79954.64 | 平均: 107001.06 | 改进: 0.00 | 停滞: 829/300000 | 耗时: 1.5分钟
Gen 4350 | 最优: 79954.64 | 平均: 104187.92 | 改进: 0.00 | 停滞: 879/300000 | 耗时: 1.5分钟
Gen 4400 | 最优: 79954.64 | 平均: 105963.12 | 改进: 0.00 | 停滞: 929/300000 | 耗时: 1.5分钟
Gen 4450 | 最优: 79954.64 | 平均: 105766.26 | 改进: 0.00 | 停滞: 979/300000 | 耗时: 1.5分钟
Gen 4500 | 最优: 79954.64 | 平均: 104858.69 | 改进: 0.00 | 停滞: 1029/300000 | 耗时: 1.5分钟
Gen 4550 | 最优: 79954.64 | 平均: 104638.49 | 改进: 0.00 | 停滞: 1079/300000 | 耗时: 1.6分钟
Gen 4600 | 最优: 79954.64 | 平均: 105729.79 | 改进: 0.00 | 停滞: 1129/300000 | 耗时: 1.6分钟
Gen 4650 | 最优: 79954.64 | 平均: 106110.26 | 改进: 0.00 | 停滞: 1179/300000 | 耗时: 1.6分钟
Gen 4700 | 最优: 79954.64 | 平均: 105034.94 | 改进: 0.00 | 停滞: 1229/300000 | 耗时: 1.6分钟
Gen 4750 | 最优: 79954.64 | 平均: 106407.90 | 改进: 0.00 | 停滞: 1279/300000 | 耗时: 1.6分钟
Gen 4800 | 最优: 79954.64 | 平均: 105610.60 | 改进: 0.00 | 停滞: 1329/300000 | 耗时: 1.6分钟
Gen 4850 | 最优: 79954.64 | 平均: 103997.03 | 改进: 0.00 | 停滞: 1379/300000 | 耗时: 1.7分钟
Gen 4900 | 最优: 79954.64 | 平均: 106370.55 | 改进: 0.00 | 停滞: 1429/300000 | 耗时: 1.7分钟
Gen 4950 | 最优: 79954.64 | 平均: 105332.71 | 改进: 0.00 | 停滞: 1479/300000 | 耗时: 1.7分钟
Gen 5000 | 最优: 79954.64 | 平均: 106695.78 | 改进: 0.00 | 停滞: 1529/300000 | 耗时: 1.7分钟
Gen 5050 | 最优: 79954.64 | 平均: 105579.69 | 改进: 0.00 | 停滞: 1579/300000 | 耗时: 1.7分钟
Gen 5100 | 最优: 79954.64 | 平均: 106357.54 | 改进: 0.00 | 停滞: 1629/300000 | 耗时: 1.7分钟
Gen 5150 | 最优: 79919.64 | 平均: 105747.90 | 改进: 35.00 | 停滞: 43/300000 | 耗时: 1.8分钟
Gen 5200 | 最优: 79919.64 | 平均: 105292.37 | 改进: 0.00 | 停滞: 93/300000 | 耗时: 1.8分钟
Gen 5250 | 最优: 79919.64 | 平均: 103595.27 | 改进: 0.00 | 停滞: 143/300000 | 耗时: 1.8分钟
Gen 5300 | 最优: 79919.64 | 平均: 107461.61 | 改进: 0.00 | 停滞: 193/300000 | 耗时: 1.8分钟
Gen 5350 | 最优: 79919.64 | 平均: 105960.82 | 改进: 0.00 | 停滞: 243/300000 | 耗时: 1.8分钟
Gen 5400 | 最优: 79248.22 | 平均: 106042.04 | 改进: 671.42 | 停滞: 6/300000 | 耗时: 1.8分钟
Gen 5450 | 最优: 79248.22 | 平均: 107252.68 | 改进: 0.00 | 停滞: 56/300000 | 耗时: 1.9分钟
Gen 5500 | 最优: 79248.22 | 平均: 107078.69 | 改进: 0.00 | 停滞: 106/300000 | 耗时: 1.9分钟
Gen 5550 | 最优: 79248.22 | 平均: 103475.90 | 改进: 0.00 | 停滞: 156/300000 | 耗时: 1.9分钟
Gen 5600 | 最优: 79248.22 | 平均: 103882.41 | 改进: 0.00 | 停滞: 206/300000 | 耗时: 1.9分钟
Gen 5650 | 最优: 79248.22 | 平均: 105328.58 | 改进: 0.00 | 停滞: 256/300000 | 耗时: 1.9分钟
Gen 5700 | 最优: 79248.22 | 平均: 105650.23 | 改进: 0.00 | 停滞: 306/300000 | 耗时: 1.9分钟
Gen 5750 | 最优: 79248.22 | 平均: 104576.44 | 改进: 0.00 | 停滞: 356/300000 | 耗时: 2.0分钟
Gen 5800 | 最优: 79248.22 | 平均: 104904.21 | 改进: 0.00 | 停滞: 406/300000 | 耗时: 2.0分钟
Gen 5850 | 最优: 79248.22 | 平均: 106584.30 | 改进: 0.00 | 停滞: 456/300000 | 耗时: 2.0分钟
Gen 5900 | 最优: 79248.22 | 平均: 105049.88 | 改进: 0.00 | 停滞: 506/300000 | 耗时: 2.0分钟
Gen 5950 | 最优: 79248.22 | 平均: 106770.39 | 改进: 0.00 | 停滞: 556/300000 | 耗时: 2.0分钟
Gen 6000 | 最优: 79248.22 | 平均: 103598.36 | 改进: 0.00 | 停滞: 606/300000 | 耗时: 2.1分钟
Gen 6050 | 最优: 79248.22 | 平均: 106605.00 | 改进: 0.00 | 停滞: 656/300000 | 耗时: 2.1分钟
Gen 6100 | 最优: 79248.22 | 平均: 106641.74 | 改进: 0.00 | 停滞: 706/300000 | 耗时: 2.1分钟
Gen 6150 | 最优: 79248.22 | 平均: 105916.78 | 改进: 0.00 | 停滞: 756/300000 | 耗时: 2.1分钟
Gen 6200 | 最优: 79248.22 | 平均: 107076.07 | 改进: 0.00 | 停滞: 806/300000 | 耗时: 2.1分钟
Gen 6250 | 最优: 79248.22 | 平均: 105206.64 | 改进: 0.00 | 停滞: 856/300000 | 耗时: 2.1分钟
Gen 6300 | 最优: 79248.22 | 平均: 105498.29 | 改进: 0.00 | 停滞: 906/300000 | 耗时: 2.2分钟
Gen 6350 | 最优: 79248.22 | 平均: 107040.30 | 改进: 0.00 | 停滞: 956/300000 | 耗时: 2.2分钟
Gen 6400 | 最优: 79248.22 | 平均: 105297.35 | 改进: 0.00 | 停滞: 1006/300000 | 耗时: 2.2分钟
Gen 6450 | 最优: 79248.22 | 平均: 106468.28 | 改进: 0.00 | 停滞: 1056/300000 | 耗时: 2.2分钟
Gen 6500 | 最优: 79248.22 | 平均: 105518.86 | 改进: 0.00 | 停滞: 1106/300000 | 耗时: 2.2分钟
Gen 6550 | 最优: 79248.22 | 平均: 103940.88 | 改进: 0.00 | 停滞: 1156/300000 | 耗时: 2.2分钟
Gen 6600 | 最优: 79248.22 | 平均: 105174.04 | 改进: 0.00 | 停滞: 1206/300000 | 耗时: 2.3分钟
Gen 6650 | 最优: 79248.22 | 平均: 107282.36 | 改进: 0.00 | 停滞: 1256/300000 | 耗时: 2.3分钟
Gen 6700 | 最优: 79248.22 | 平均: 102292.95 | 改进: 0.00 | 停滞: 1306/300000 | 耗时: 2.3分钟
Gen 6750 | 最优: 79248.22 | 平均: 104983.75 | 改进: 0.00 | 停滞: 1356/300000 | 耗时: 2.3分钟
Gen 6800 | 最优: 79248.22 | 平均: 106228.60 | 改进: 0.00 | 停滞: 1406/300000 | 耗时: 2.3分钟
Gen 6850 | 最优: 79248.22 | 平均: 105354.24 | 改进: 0.00 | 停滞: 1456/300000 | 耗时: 2.3分钟
Gen 6900 | 最优: 79248.22 | 平均: 105681.65 | 改进: 0.00 | 停滞: 1506/300000 | 耗时: 2.4分钟
Gen 6950 | 最优: 79248.22 | 平均: 104728.10 | 改进: 0.00 | 停滞: 1556/300000 | 耗时: 2.4分钟
Gen 7000 | 最优: 79248.22 | 平均: 107185.17 | 改进: 0.00 | 停滞: 1606/300000 | 耗时: 2.4分钟
Gen 7050 | 最优: 79248.22 | 平均: 105309.80 | 改进: 0.00 | 停滞: 1656/300000 | 耗时: 2.4分钟
Gen 7100 | 最优: 79248.22 | 平均: 105716.17 | 改进: 0.00 | 停滞: 1706/300000 | 耗时: 2.4分钟
Gen 7150 | 最优: 79248.22 | 平均: 106252.57 | 改进: 0.00 | 停滞: 1756/300000 | 耗时: 2.4分钟
Gen 7200 | 最优: 79248.22 | 平均: 106183.07 | 改进: 0.00 | 停滞: 1806/300000 | 耗时: 2.5分钟
Gen 7250 | 最优: 79248.22 | 平均: 106443.11 | 改进: 0.00 | 停滞: 1856/300000 | 耗时: 2.5分钟
Gen 7300 | 最优: 79248.22 | 平均: 105212.35 | 改进: 0.00 | 停滞: 1906/300000 | 耗时: 2.5分钟
Gen 7350 | 最优: 79248.22 | 平均: 104669.57 | 改进: 0.00 | 停滞: 1956/300000 | 耗时: 2.5分钟
Gen 7400 | 最优: 79248.22 | 平均: 106033.89 | 改进: 0.00 | 停滞: 2006/300000 | 耗时: 2.5分钟
Gen 7450 | 最优: 79248.22 | 平均: 106484.15 | 改进: 0.00 | 停滞: 2056/300000 | 耗时: 2.6分钟
Gen 7500 | 最优: 79248.22 | 平均: 106721.45 | 改进: 0.00 | 停滞: 2106/300000 | 耗时: 2.6分钟
Gen 7550 | 最优: 79248.22 | 平均: 106540.88 | 改进: 0.00 | 停滞: 2156/300000 | 耗时: 2.6分钟
Gen 7600 | 最优: 79248.22 | 平均: 104214.81 | 改进: 0.00 | 停滞: 2206/300000 | 耗时: 2.6分钟
Gen 7650 | 最优: 79248.22 | 平均: 107198.82 | 改进: 0.00 | 停滞: 2256/300000 | 耗时: 2.6分钟
Gen 7700 | 最优: 79248.22 | 平均: 105011.58 | 改进: 0.00 | 停滞: 2306/300000 | 耗时: 2.6分钟
Gen 7750 | 最优: 79248.22 | 平均: 105876.42 | 改进: 0.00 | 停滞: 2356/300000 | 耗时: 2.7分钟
Gen 7800 | 最优: 79248.22 | 平均: 103979.99 | 改进: 0.00 | 停滞: 2406/300000 | 耗时: 2.7分钟
Gen 7850 | 最优: 79248.22 | 平均: 104425.82 | 改进: 0.00 | 停滞: 2456/300000 | 耗时: 2.7分钟
Gen 7900 | 最优: 79248.22 | 平均: 106455.01 | 改进: 0.00 | 停滞: 2506/300000 | 耗时: 2.7分钟
Gen 7950 | 最优: 79248.22 | 平均: 105882.78 | 改进: 0.00 | 停滞: 2556/300000 | 耗时: 2.7分钟
Gen 8000 | 最优: 79248.22 | 平均: 107605.14 | 改进: 0.00 | 停滞: 2606/300000 | 耗时: 2.7分钟
Gen 8050 | 最优: 79248.22 | 平均: 105796.58 | 改进: 0.00 | 停滞: 2656/300000 | 耗时: 2.8分钟
Gen 8100 | 最优: 79248.22 | 平均: 106582.33 | 改进: 0.00 | 停滞: 2706/300000 | 耗时: 2.8分钟
Gen 8150 | 最优: 79248.22 | 平均: 105385.99 | 改进: 0.00 | 停滞: 2756/300000 | 耗时: 2.8分钟
Gen 8200 | 最优: 79248.22 | 平均: 106010.27 | 改进: 0.00 | 停滞: 2806/300000 | 耗时: 2.8分钟
Gen 8250 | 最优: 79248.22 | 平均: 106330.40 | 改进: 0.00 | 停滞: 2856/300000 | 耗时: 2.8分钟
Gen 8300 | 最优: 79248.22 | 平均: 106890.90 | 改进: 0.00 | 停滞: 2906/300000 | 耗时: 2.9分钟
Gen 8350 | 最优: 79248.22 | 平均: 106952.01 | 改进: 0.00 | 停滞: 2956/300000 | 耗时: 2.9分钟
Gen 8400 | 最优: 79248.22 | 平均: 104687.53 | 改进: 0.00 | 停滞: 3006/300000 | 耗时: 2.9分钟
Gen 8450 | 最优: 79248.22 | 平均: 106269.82 | 改进: 0.00 | 停滞: 3056/300000 | 耗时: 2.9分钟
Gen 8500 | 最优: 79248.22 | 平均: 104813.02 | 改进: 0.00 | 停滞: 3106/300000 | 耗时: 2.9分钟
Gen 8550 | 最优: 79248.22 | 平均: 105056.05 | 改进: 0.00 | 停滞: 3156/300000 | 耗时: 2.9分钟
Gen 8600 | 最优: 79248.22 | 平均: 105223.75 | 改进: 0.00 | 停滞: 3206/300000 | 耗时: 3.0分钟
Gen 8650 | 最优: 79248.22 | 平均: 105582.15 | 改进: 0.00 | 停滞: 3256/300000 | 耗时: 3.0分钟
Gen 8700 | 最优: 79248.22 | 平均: 105825.86 | 改进: 0.00 | 停滞: 3306/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 8707
最优Makespan: 79248.22
总耗时: 180.00秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 90549.14754098361
Gen 1: 88648.54098360657
Gen 2: 88645.7118644068
Gen 3: 88645.7118644068
Gen 4: 88257.14754098361
Gen 5: 88257.14754098361
Gen 6: 88257.14754098361
Gen 7: 88257.14754098361
Gen 8: 87623.9344262295
Gen 9: 87623.9344262295
Gen 10: 86018.54098360657
Gen 11: 86018.54098360657
Gen 12: 86018.54098360657
Gen 13: 86018.54098360657
Gen 14: 86018.54098360657
Gen 15: 86018.54098360657
Gen 16: 86018.54098360657
Gen 17: 86018.54098360657
Gen 18: 83201.90163934426
Gen 19: 83201.90163934426
Gen 20: 83201.90163934426
Gen 21: 83201.90163934426
Gen 22: 83201.90163934426
Gen 23: 83201.90163934426
Gen 24: 83201.90163934426
Gen 25: 83201.90163934426
Gen 26: 83201.90163934426
Gen 27: 83201.90163934426
Gen 28: 83201.90163934426
Gen 29: 83201.90163934426
Gen 30: 83201.90163934426
Gen 31: 83201.90163934426
Gen 32: 83201.90163934426
Gen 33: 83201.90163934426
Gen 34: 83201.90163934426
Gen 35: 83201.90163934426
Gen 36: 83201.90163934426
Gen 37: 83201.90163934426
Gen 38: 83201.90163934426
Gen 39: 83201.90163934426
Gen 40: 83201.90163934426
Gen 41: 83201.90163934426
Gen 42: 83201.90163934426
Gen 43: 83201.90163934426
Gen 44: 83201.90163934426
Gen 45: 83201.90163934426
Gen 46: 83201.90163934426
Gen 47: 83201.90163934426
Gen 48: 83201.90163934426
Gen 49: 83201.90163934426
Gen 50: 83201.90163934426
Gen 51: 83201.90163934426
Gen 52: 83201.90163934426
Gen 53: 83201.90163934426
Gen 54: 83201.90163934426
Gen 55: 83201.90163934426
Gen 56: 83201.90163934426
Gen 57: 83201.90163934426
Gen 58: 83201.90163934426
Gen 59: 83201.90163934426
Gen 60: 83201.90163934426
Gen 61: 83201.90163934426
Gen 62: 83201.90163934426
Gen 63: 83201.90163934426
Gen 64: 83201.90163934426
Gen 65: 83201.90163934426
Gen 66: 83201.90163934426
Gen 67: 83201.90163934426
Gen 68: 83201.90163934426
Gen 69: 83201.90163934426
Gen 70: 83201.90163934426
Gen 71: 83201.90163934426
Gen 72: 83201.90163934426
Gen 73: 83201.90163934426
Gen 74: 83201.90163934426
Gen 75: 83201.90163934426
Gen 76: 83201.90163934426
Gen 77: 83201.90163934426
Gen 78: 83201.90163934426
Gen 79: 83201.90163934426
Gen 80: 83201.90163934426
Gen 81: 83201.90163934426
Gen 82: 83201.90163934426
Gen 83: 83201.90163934426
Gen 84: 83201.90163934426
Gen 85: 83201.90163934426
Gen 86: 83201.90163934426
Gen 87: 83201.90163934426
Gen 88: 83201.90163934426
Gen 89: 83201.90163934426
Gen 90: 83201.90163934426
Gen 91: 83201.90163934426
Gen 92: 83201.90163934426
Gen 93: 83201.90163934426
Gen 94: 83201.90163934426
Gen 95: 83201.90163934426
Gen 96: 83201.90163934426
Gen 97: 83201.90163934426
Gen 98: 83201.90163934426
Gen 99: 83201.90163934426
Gen 100: 83201.90163934426
Gen 101: 83201.90163934426
Gen 102: 83201.90163934426
Gen 103: 83201.90163934426
Gen 104: 83201.90163934426
Gen 105: 83201.90163934426
Gen 106: 83201.90163934426
Gen 107: 83201.90163934426
