# Pareto Front
# Size: 25
# Format: Cmax Energy

47497.623188	101.366638
36816.058824	115.069761
40511.913043	113.449182
40650.101449	105.489733
42453.101449	105.158880
43606.623188	102.039152
41384.101449	105.180997
44340.623188	101.730416
45409.623188	101.708299
45907.623188	101.511024
46976.623188	101.488908
39442.913043	113.471299
41376.101449	105.467616
44332.623188	102.017035
37337.058824	114.883295
36876.058824	114.973547
39371.913043	113.555649
36783.450980	133.026162
40569.101449	110.710996
37379.058824	114.628904
38773.913043	113.751087
43510.623188	102.167019
37976.058824	114.485426
37455.058824	114.607695
37003.058824	114.884203
