================================================================================
                          实验结果报告
================================================================================
实验名称: 田口试验18 - T18_pop100_pc0.9_pm0.1_N20_TS150_L10
算例名称: 2M80J
运行ID: 1
实验时间: 2026-02-14 06:21:01

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.1
  交叉率: 0.9

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 537678.0000
运行时间: 300013 ms (300.01 秒)
终止代数: 6018

【收敛曲线数据】
代数	Cmax
1	550173.0000
11	549950.0000
21	549950.0000
31	549950.0000
41	549950.0000
51	549950.0000
61	549950.0000
71	549950.0000
81	549242.0000
91	549242.0000
101	549242.0000
111	549242.0000
121	549242.0000
131	549242.0000
141	549242.0000
151	549242.0000
161	549242.0000
171	549242.0000
181	549242.0000
191	549242.0000
201	549242.0000
211	549242.0000
221	549242.0000
231	549242.0000
241	549242.0000
251	549242.0000
261	549242.0000
271	549242.0000
281	549242.0000
291	549242.0000
301	549242.0000
311	549242.0000
321	549242.0000
331	549242.0000
341	549242.0000
351	549242.0000
361	549242.0000
371	549242.0000
381	537678.0000
391	537678.0000
401	537678.0000
411	537678.0000
421	537678.0000
431	537678.0000
441	537678.0000
451	537678.0000
461	537678.0000
471	537678.0000
481	537678.0000
491	537678.0000
501	537678.0000
511	537678.0000
521	537678.0000
531	537678.0000
541	537678.0000
551	537678.0000
561	537678.0000
571	537678.0000
581	537678.0000
591	537678.0000
601	537678.0000
611	537678.0000
621	537678.0000
631	537678.0000
641	537678.0000
651	537678.0000
661	537678.0000
671	537678.0000
681	537678.0000
691	537678.0000
701	537678.0000
711	537678.0000
721	537678.0000
731	537678.0000
741	537678.0000
751	537678.0000
761	537678.0000
771	537678.0000
781	537678.0000
791	537678.0000
801	537678.0000
811	537678.0000
821	537678.0000
831	537678.0000
841	537678.0000
851	537678.0000
861	537678.0000
871	537678.0000
881	537678.0000
891	537678.0000
901	537678.0000
911	537678.0000
921	537678.0000
931	537678.0000
941	537678.0000
951	537678.0000
961	537678.0000
971	537678.0000
981	537678.0000
991	537678.0000
1001	537678.0000
1011	537678.0000
1021	537678.0000
1031	537678.0000
1041	537678.0000
1051	537678.0000
1061	537678.0000
1071	537678.0000
1081	537678.0000
1091	537678.0000
1101	537678.0000
1111	537678.0000
1121	537678.0000
1131	537678.0000
1141	537678.0000
1151	537678.0000
1161	537678.0000
1171	537678.0000
1181	537678.0000
1191	537678.0000
1201	537678.0000
1211	537678.0000
1221	537678.0000
1231	537678.0000
1241	537678.0000
1251	537678.0000
1261	537678.0000
1271	537678.0000
1281	537678.0000
1291	537678.0000
1301	537678.0000
1311	537678.0000
1321	537678.0000
1331	537678.0000
1341	537678.0000
1351	537678.0000
1361	537678.0000
1371	537678.0000
1381	537678.0000
1391	537678.0000
1401	537678.0000
1411	537678.0000
1421	537678.0000
1431	537678.0000
1441	537678.0000
1451	537678.0000
1461	537678.0000
1471	537678.0000
1481	537678.0000
1491	537678.0000
1501	537678.0000
1511	537678.0000
1521	537678.0000
1531	537678.0000
1541	537678.0000
1551	537678.0000
1561	537678.0000
1571	537678.0000
1581	537678.0000
1591	537678.0000
1601	537678.0000
1611	537678.0000
1621	537678.0000
1631	537678.0000
1641	537678.0000
1651	537678.0000
1661	537678.0000
1671	537678.0000
1681	537678.0000
1691	537678.0000
1701	537678.0000
1711	537678.0000
1721	537678.0000
1731	537678.0000
1741	537678.0000
1751	537678.0000
1761	537678.0000
1771	537678.0000
1781	537678.0000
1791	537678.0000
1801	537678.0000
1811	537678.0000
1821	537678.0000
1831	537678.0000
1841	537678.0000
1851	537678.0000
1861	537678.0000
1871	537678.0000
1881	537678.0000
1891	537678.0000
1901	537678.0000
1911	537678.0000
1921	537678.0000
1931	537678.0000
1941	537678.0000
1951	537678.0000
1961	537678.0000
1971	537678.0000
1981	537678.0000
1991	537678.0000
2001	537678.0000
2011	537678.0000
2021	537678.0000
2031	537678.0000
2041	537678.0000
2051	537678.0000
2061	537678.0000
2071	537678.0000
2081	537678.0000
2091	537678.0000
2101	537678.0000
2111	537678.0000
2121	537678.0000
2131	537678.0000
2141	537678.0000
2151	537678.0000
2161	537678.0000
2171	537678.0000
2181	537678.0000
2191	537678.0000
2201	537678.0000
2211	537678.0000
2221	537678.0000
2231	537678.0000
2241	537678.0000
2251	537678.0000
2261	537678.0000
2271	537678.0000
2281	537678.0000
2291	537678.0000
2301	537678.0000
2311	537678.0000
2321	537678.0000
2331	537678.0000
2341	537678.0000
2351	537678.0000
2361	537678.0000
2371	537678.0000
2381	537678.0000
2391	537678.0000
2401	537678.0000
2411	537678.0000
2421	537678.0000
2431	537678.0000
2441	537678.0000
2451	537678.0000
2461	537678.0000
2471	537678.0000
2481	537678.0000
2491	537678.0000
2501	537678.0000
2511	537678.0000
2521	537678.0000
2531	537678.0000
2541	537678.0000
2551	537678.0000
2561	537678.0000
2571	537678.0000
2581	537678.0000
2591	537678.0000
2601	537678.0000
2611	537678.0000
2621	537678.0000
2631	537678.0000
2641	537678.0000
2651	537678.0000
2661	537678.0000
2671	537678.0000
2681	537678.0000
2691	537678.0000
2701	537678.0000
2711	537678.0000
2721	537678.0000
2731	537678.0000
2741	537678.0000
2751	537678.0000
2761	537678.0000
2771	537678.0000
2781	537678.0000
2791	537678.0000
2801	537678.0000
2811	537678.0000
2821	537678.0000
2831	537678.0000
2841	537678.0000
2851	537678.0000
2861	537678.0000
2871	537678.0000
2881	537678.0000
2891	537678.0000
2901	537678.0000
2911	537678.0000
2921	537678.0000
2931	537678.0000
2941	537678.0000
2951	537678.0000
2961	537678.0000
2971	537678.0000
2981	537678.0000
2991	537678.0000
3001	537678.0000
3011	537678.0000
3021	537678.0000
3031	537678.0000
3041	537678.0000
3051	537678.0000
3061	537678.0000
3071	537678.0000
3081	537678.0000
3091	537678.0000
3101	537678.0000
3111	537678.0000
3121	537678.0000
3131	537678.0000
3141	537678.0000
3151	537678.0000
3161	537678.0000
3171	537678.0000
3181	537678.0000
3191	537678.0000
3201	537678.0000
3211	537678.0000
3221	537678.0000
3231	537678.0000
3241	537678.0000
3251	537678.0000
3261	537678.0000
3271	537678.0000
3281	537678.0000
3291	537678.0000
3301	537678.0000
3311	537678.0000
3321	537678.0000
3331	537678.0000
3341	537678.0000
3351	537678.0000
3361	537678.0000
3371	537678.0000
3381	537678.0000
3391	537678.0000
3401	537678.0000
3411	537678.0000
3421	537678.0000
3431	537678.0000
3441	537678.0000
3451	537678.0000
3461	537678.0000
3471	537678.0000
3481	537678.0000
3491	537678.0000
3501	537678.0000
3511	537678.0000
3521	537678.0000
3531	537678.0000
3541	537678.0000
3551	537678.0000
3561	537678.0000
3571	537678.0000
3581	537678.0000
3591	537678.0000
3601	537678.0000
3611	537678.0000
3621	537678.0000
3631	537678.0000
3641	537678.0000
3651	537678.0000
3661	537678.0000
3671	537678.0000
3681	537678.0000
3691	537678.0000
3701	537678.0000
3711	537678.0000
3721	537678.0000
3731	537678.0000
3741	537678.0000
3751	537678.0000
3761	537678.0000
3771	537678.0000
3781	537678.0000
3791	537678.0000
3801	537678.0000
3811	537678.0000
3821	537678.0000
3831	537678.0000
3841	537678.0000
3851	537678.0000
3861	537678.0000
3871	537678.0000
3881	537678.0000
3891	537678.0000
3901	537678.0000
3911	537678.0000
3921	537678.0000
3931	537678.0000
3941	537678.0000
3951	537678.0000
3961	537678.0000
3971	537678.0000
3981	537678.0000
3991	537678.0000
4001	537678.0000
4011	537678.0000
4021	537678.0000
4031	537678.0000
4041	537678.0000
4051	537678.0000
4061	537678.0000
4071	537678.0000
4081	537678.0000
4091	537678.0000
4101	537678.0000
4111	537678.0000
4121	537678.0000
4131	537678.0000
4141	537678.0000
4151	537678.0000
4161	537678.0000
4171	537678.0000
4181	537678.0000
4191	537678.0000
4201	537678.0000
4211	537678.0000
4221	537678.0000
4231	537678.0000
4241	537678.0000
4251	537678.0000
4261	537678.0000
4271	537678.0000
4281	537678.0000
4291	537678.0000
4301	537678.0000
4311	537678.0000
4321	537678.0000
4331	537678.0000
4341	537678.0000
4351	537678.0000
4361	537678.0000
4371	537678.0000
4381	537678.0000
4391	537678.0000
4401	537678.0000
4411	537678.0000
4421	537678.0000
4431	537678.0000
4441	537678.0000
4451	537678.0000
4461	537678.0000
4471	537678.0000
4481	537678.0000
4491	537678.0000
4501	537678.0000
4511	537678.0000
4521	537678.0000
4531	537678.0000
4541	537678.0000
4551	537678.0000
4561	537678.0000
4571	537678.0000
4581	537678.0000
4591	537678.0000
4601	537678.0000
4611	537678.0000
4621	537678.0000
4631	537678.0000
4641	537678.0000
4651	537678.0000
4661	537678.0000
4671	537678.0000
4681	537678.0000
4691	537678.0000
4701	537678.0000
4711	537678.0000
4721	537678.0000
4731	537678.0000
4741	537678.0000
4751	537678.0000
4761	537678.0000
4771	537678.0000
4781	537678.0000
4791	537678.0000
4801	537678.0000
4811	537678.0000
4821	537678.0000
4831	537678.0000
4841	537678.0000
4851	537678.0000
4861	537678.0000
4871	537678.0000
4881	537678.0000
4891	537678.0000
4901	537678.0000
4911	537678.0000
4921	537678.0000
4931	537678.0000
4941	537678.0000
4951	537678.0000
4961	537678.0000
4971	537678.0000
4981	537678.0000
4991	537678.0000
5001	537678.0000
5011	537678.0000
5021	537678.0000
5031	537678.0000
5041	537678.0000
5051	537678.0000
5061	537678.0000
5071	537678.0000
5081	537678.0000
5091	537678.0000
5101	537678.0000
5111	537678.0000
5121	537678.0000
5131	537678.0000
5141	537678.0000
5151	537678.0000
5161	537678.0000
5171	537678.0000
5181	537678.0000
5191	537678.0000
5201	537678.0000
5211	537678.0000
5221	537678.0000
5231	537678.0000
5241	537678.0000
5251	537678.0000
5261	537678.0000
5271	537678.0000
5281	537678.0000
5291	537678.0000
5301	537678.0000
5311	537678.0000
5321	537678.0000
5331	537678.0000
5341	537678.0000
5351	537678.0000
5361	537678.0000
5371	537678.0000
5381	537678.0000
5391	537678.0000
5401	537678.0000
5411	537678.0000
5421	537678.0000
5431	537678.0000
5441	537678.0000
5451	537678.0000
5461	537678.0000
5471	537678.0000
5481	537678.0000
5491	537678.0000
5501	537678.0000
5511	537678.0000
5521	537678.0000
5531	537678.0000
5541	537678.0000
5551	537678.0000
5561	537678.0000
5571	537678.0000
5581	537678.0000
5591	537678.0000
5601	537678.0000
5611	537678.0000
5621	537678.0000
5631	537678.0000
5641	537678.0000
5651	537678.0000
5661	537678.0000
5671	537678.0000
5681	537678.0000
5691	537678.0000
5701	537678.0000
5711	537678.0000
5721	537678.0000
5731	537678.0000
5741	537678.0000
5751	537678.0000
5761	537678.0000
5771	537678.0000
5781	537678.0000
5791	537678.0000
5801	537678.0000
5811	537678.0000
5821	537678.0000
5831	537678.0000
5841	537678.0000
5851	537678.0000
5861	537678.0000
5871	537678.0000
5881	537678.0000
5891	537678.0000
5901	537678.0000
5911	537678.0000
5921	537678.0000
5931	537678.0000
5941	537678.0000
5951	537678.0000
5961	537678.0000
5971	537678.0000
5981	537678.0000
5991	537678.0000
6001	537678.0000
6011	537678.0000
6018	537678.0000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=10, 完工时间=537704.5918
  机器 2: 批次数=7, 完工时间=537425.1156


================================================================================
                         实验结果输出完成
================================================================================
