Algorithm,RunID,Cmax,AvgUtilization,TimeMs,MachinePath,ItemPath
GA-GA,10,64081.0000,0.8720,316231,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,1,79085.2500,0.8720,308693,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,2,69436.5000,0.8720,324107,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,3,69436.5000,0.8720,323645,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,4,69436.5000,0.8720,323411,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,5,83442.7500,0.8720,318825,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,6,69436.5000,0.8720,310723,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,7,69436.5000,0.8720,315900,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,8,69436.5000,0.8720,314283,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,9,69436.5000,0.8720,320379,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
GA-ACO,10,69436.5000,0.8720,332846,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,1,79097.7000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,2,64081.0000,0.0000,300001,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,3,64081.0000,0.0000,300011,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,4,64081.0000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,5,79097.7000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,6,64081.0000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,7,69436.5000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,8,79097.7000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,9,79097.7000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
ALNS,10,79097.7000,0.0000,300000,chapter-1/src/main/resources/Machine/machine_2,chapter-1/src/main/resources/PrintItem/printItem_10/printItem_10_04
