# Pareto Front
# Size: 21
# Format: Cmax Energy

51684.086022	215.081991
49569.086022	216.352594
50558.086022	215.238299
51536.086022	215.212271
50023.086022	216.070121
50072.086022	215.783080
50367.086022	215.413566
43548.086022	260.025720
49513.086022	217.444713
44453.086022	247.558876
47642.086022	243.568697
49259.086022	243.110141
48452.086022	243.276472
48955.086022	243.187386
46516.086022	246.194372
46404.086022	246.473813
46439.086022	246.316810
44395.086022	250.188029
43163.086022	271.836738
43421.086022	271.629288
43426.086022	271.017202
