================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 4 次
实验时间: 2025-12-21 20:00:29

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 2台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 82694.45
初始种群平均解: Makespan = 108876.94

Gen    1 | 最优: 80904.15 | 平均: 100076.83 | 改进: 1790.30 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen   50 | 最优: 74073.89 | 平均: 95738.07 | 改进: 6830.26 | 停滞: 35/300000 | 耗时: 0.0分钟
Gen  100 | 最优: 74073.89 | 平均: 93783.84 | 改进: 0.00 | 停滞: 85/300000 | 耗时: 0.0分钟
Gen  150 | 最优: 72498.89 | 平均: 95305.11 | 改进: 1575.00 | 停滞: 1/300000 | 耗时: 0.1分钟
Gen  200 | 最优: 72498.89 | 平均: 93082.27 | 改进: 0.00 | 停滞: 51/300000 | 耗时: 0.1分钟
Gen  250 | 最优: 72498.89 | 平均: 94003.30 | 改进: 0.00 | 停滞: 101/300000 | 耗时: 0.1分钟
Gen  300 | 最优: 72018.01 | 平均: 93772.50 | 改进: 480.88 | 停滞: 31/300000 | 耗时: 0.1分钟
Gen  350 | 最优: 72018.01 | 平均: 93185.69 | 改进: 0.00 | 停滞: 81/300000 | 耗时: 0.1分钟
Gen  400 | 最优: 72018.01 | 平均: 93392.03 | 改进: 0.00 | 停滞: 131/300000 | 耗时: 0.2分钟
Gen  450 | 最优: 72018.01 | 平均: 93280.81 | 改进: 0.00 | 停滞: 181/300000 | 耗时: 0.2分钟
Gen  500 | 最优: 69950.12 | 平均: 93109.28 | 改进: 2067.89 | 停滞: 24/300000 | 耗时: 0.2分钟
Gen  550 | 最优: 69950.12 | 平均: 93984.35 | 改进: 0.00 | 停滞: 74/300000 | 耗时: 0.2分钟
Gen  600 | 最优: 69950.12 | 平均: 92723.54 | 改进: 0.00 | 停滞: 124/300000 | 耗时: 0.2分钟
Gen  650 | 最优: 69950.12 | 平均: 94182.46 | 改进: 0.00 | 停滞: 174/300000 | 耗时: 0.3分钟
Gen  700 | 最优: 69950.12 | 平均: 94395.48 | 改进: 0.00 | 停滞: 224/300000 | 耗时: 0.3分钟
Gen  750 | 最优: 69950.12 | 平均: 93128.94 | 改进: 0.00 | 停滞: 274/300000 | 耗时: 0.3分钟
Gen  800 | 最优: 69950.12 | 平均: 93465.35 | 改进: 0.00 | 停滞: 324/300000 | 耗时: 0.3分钟
Gen  850 | 最优: 69950.12 | 平均: 93793.04 | 改进: 0.00 | 停滞: 374/300000 | 耗时: 0.3分钟
Gen  900 | 最优: 69950.12 | 平均: 93672.49 | 改进: 0.00 | 停滞: 424/300000 | 耗时: 0.4分钟
Gen  950 | 最优: 69950.12 | 平均: 94072.80 | 改进: 0.00 | 停滞: 474/300000 | 耗时: 0.4分钟
Gen 1000 | 最优: 69950.12 | 平均: 94884.91 | 改进: 0.00 | 停滞: 524/300000 | 耗时: 0.4分钟
Gen 1050 | 最优: 69950.12 | 平均: 93306.91 | 改进: 0.00 | 停滞: 574/300000 | 耗时: 0.4分钟
Gen 1100 | 最优: 69950.12 | 平均: 93978.38 | 改进: 0.00 | 停滞: 624/300000 | 耗时: 0.4分钟
Gen 1150 | 最优: 69950.12 | 平均: 93751.90 | 改进: 0.00 | 停滞: 674/300000 | 耗时: 0.5分钟
Gen 1200 | 最优: 69950.12 | 平均: 95121.09 | 改进: 0.00 | 停滞: 724/300000 | 耗时: 0.5分钟
Gen 1250 | 最优: 69950.12 | 平均: 93137.27 | 改进: 0.00 | 停滞: 774/300000 | 耗时: 0.5分钟
Gen 1300 | 最优: 69950.12 | 平均: 96363.75 | 改进: 0.00 | 停滞: 824/300000 | 耗时: 0.5分钟
Gen 1350 | 最优: 69950.12 | 平均: 94572.77 | 改进: 0.00 | 停滞: 874/300000 | 耗时: 0.5分钟
Gen 1400 | 最优: 69950.12 | 平均: 93922.46 | 改进: 0.00 | 停滞: 924/300000 | 耗时: 0.5分钟
Gen 1450 | 最优: 69950.12 | 平均: 94118.38 | 改进: 0.00 | 停滞: 974/300000 | 耗时: 0.6分钟
Gen 1500 | 最优: 69950.12 | 平均: 93758.89 | 改进: 0.00 | 停滞: 1024/300000 | 耗时: 0.6分钟
Gen 1550 | 最优: 69950.12 | 平均: 94962.36 | 改进: 0.00 | 停滞: 1074/300000 | 耗时: 0.6分钟
Gen 1600 | 最优: 69950.12 | 平均: 93631.74 | 改进: 0.00 | 停滞: 1124/300000 | 耗时: 0.6分钟
Gen 1650 | 最优: 69950.12 | 平均: 94510.72 | 改进: 0.00 | 停滞: 1174/300000 | 耗时: 0.6分钟
Gen 1700 | 最优: 69950.12 | 平均: 94427.92 | 改进: 0.00 | 停滞: 1224/300000 | 耗时: 0.6分钟
Gen 1750 | 最优: 69950.12 | 平均: 95481.64 | 改进: 0.00 | 停滞: 1274/300000 | 耗时: 0.7分钟
Gen 1800 | 最优: 69950.12 | 平均: 93665.02 | 改进: 0.00 | 停滞: 1324/300000 | 耗时: 0.7分钟
Gen 1850 | 最优: 69950.12 | 平均: 95164.08 | 改进: 0.00 | 停滞: 1374/300000 | 耗时: 0.7分钟
Gen 1900 | 最优: 69950.12 | 平均: 94095.67 | 改进: 0.00 | 停滞: 1424/300000 | 耗时: 0.7分钟
