# Pareto Front
# Size: 23
# Format: Cmax Energy

52549.000000	279.869012
54976.000000	274.593702
55197.000000	273.806980
54984.000000	274.350222
54994.000000	274.119783
59834.000000	272.847385
55043.000000	273.892285
55732.000000	273.343860
54655.000000	274.603524
55698.000000	273.412255
58640.000000	272.884669
57474.000000	272.984441
52088.000000	280.585071
53581.000000	275.883927
53225.000000	279.225182
54616.000000	275.427447
56274.000000	273.152608
57440.000000	273.052835
52204.000000	279.946682
53078.000000	279.490201
52809.000000	279.837551
55336.000000	273.767794
54650.000000	274.826158
