# Pareto Front
# Size: 26
# Format: Cmax Energy

93156.000000	130.902364
76414.000000	171.743625
90005.000000	143.692027
84590.000000	162.735418
85515.000000	149.321516
90895.000000	131.165625
82534.000000	167.226504
79458.000000	170.044926
88630.000000	148.794399
88831.000000	143.872588
76646.000000	171.155577
78495.000000	170.130779
91465.000000	130.964153
83926.000000	163.310935
89041.000000	143.777880
86206.000000	149.013499
87666.000000	148.880252
87170.000000	148.927647
84000.000000	162.800965
85616.000000	149.045880
87559.000000	148.912633
91100.000000	131.050006
83993.000000	163.043435
88933.000000	143.869435
91006.000000	131.106450
85587.000000	149.194060
