================================================================================
                          实验结果报告
================================================================================
实验名称: 简化变异 - 50%启发式+简单变异+禁忌搜索+复杂评分
算例名称: 2M10J
运行ID: 10
实验时间: 2026-02-07 09:19:26

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 58417.0000
运行时间: 300901 ms (300.90 秒)
终止代数: 1817

【收敛曲线数据】
代数	Cmax
1	76906.5000
11	76906.5000
21	76906.5000
31	76906.5000
41	76906.5000
51	76000.5000
61	74444.2500
71	74444.2500
81	58417.0000
91	58417.0000
101	58417.0000
111	58417.0000
121	58417.0000
131	58417.0000
141	58417.0000
151	58417.0000
161	58417.0000
171	58417.0000
181	58417.0000
191	58417.0000
201	58417.0000
211	58417.0000
221	58417.0000
231	58417.0000
241	58417.0000
251	58417.0000
261	58417.0000
271	58417.0000
281	58417.0000
291	58417.0000
301	58417.0000
311	58417.0000
321	58417.0000
331	58417.0000
341	58417.0000
351	58417.0000
361	58417.0000
371	58417.0000
381	58417.0000
391	58417.0000
401	58417.0000
411	58417.0000
421	58417.0000
431	58417.0000
441	58417.0000
451	58417.0000
461	58417.0000
471	58417.0000
481	58417.0000
491	58417.0000
501	58417.0000
511	58417.0000
521	58417.0000
531	58417.0000
541	58417.0000
551	58417.0000
561	58417.0000
571	58417.0000
581	58417.0000
591	58417.0000
601	58417.0000
611	58417.0000
621	58417.0000
631	58417.0000
641	58417.0000
651	58417.0000
661	58417.0000
671	58417.0000
681	58417.0000
691	58417.0000
701	58417.0000
711	58417.0000
721	58417.0000
731	58417.0000
741	58417.0000
751	58417.0000
761	58417.0000
771	58417.0000
781	58417.0000
791	58417.0000
801	58417.0000
811	58417.0000
821	58417.0000
831	58417.0000
841	58417.0000
851	58417.0000
861	58417.0000
871	58417.0000
881	58417.0000
891	58417.0000
901	58417.0000
911	58417.0000
921	58417.0000
931	58417.0000
941	58417.0000
951	58417.0000
961	58417.0000
971	58417.0000
981	58417.0000
991	58417.0000
1001	58417.0000
1011	58417.0000
1021	58417.0000
1031	58417.0000
1041	58417.0000
1051	58417.0000
1061	58417.0000
1071	58417.0000
1081	58417.0000
1091	58417.0000
1101	58417.0000
1111	58417.0000
1121	58417.0000
1131	58417.0000
1141	58417.0000
1151	58417.0000
1161	58417.0000
1171	58417.0000
1181	58417.0000
1191	58417.0000
1201	58417.0000
1211	58417.0000
1221	58417.0000
1231	58417.0000
1241	58417.0000
1251	58417.0000
1261	58417.0000
1271	58417.0000
1281	58417.0000
1291	58417.0000
1301	58417.0000
1311	58417.0000
1321	58417.0000
1331	58417.0000
1341	58417.0000
1351	58417.0000
1361	58417.0000
1371	58417.0000
1381	58417.0000
1391	58417.0000
1401	58417.0000
1411	58417.0000
1421	58417.0000
1431	58417.0000
1441	58417.0000
1451	58417.0000
1461	58417.0000
1471	58417.0000
1481	58417.0000
1491	58417.0000
1501	58417.0000
1511	58417.0000
1521	58417.0000
1531	58417.0000
1541	58417.0000
1551	58417.0000
1561	58417.0000
1571	58417.0000
1581	58417.0000
1591	58417.0000
1601	58417.0000
1611	58417.0000
1621	58417.0000
1631	58417.0000
1641	58417.0000
1651	58417.0000
1661	58417.0000
1671	58417.0000
1681	58417.0000
1691	58417.0000
1701	58417.0000
1711	58417.0000
1721	58417.0000
1731	58417.0000
1741	58417.0000
1751	58417.0000
1761	58417.0000
1771	58417.0000
1781	58417.0000
1791	58417.0000
1801	58417.0000
1811	58417.0000
1817	58417.0000

