================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 9 次
实验时间: 2025-12-21 20:00:29

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 2台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 83787.11
初始种群平均解: Makespan = 109123.05

Gen    1 | 最优: 80703.67 | 平均: 101822.35 | 改进: 3083.44 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen  950 | 最优: 70741.89 | 平均: 93888.51 | 改进: 0.00 | 停滞: 117/300000 | 耗时: 0.4分钟
Gen 1000 | 最优: 70741.89 | 平均: 93595.10 | 改进: 0.00 | 停滞: 167/300000 | 耗时: 0.4分钟
Gen 1050 | 最优: 70741.89 | 平均: 94871.52 | 改进: 0.00 | 停滞: 217/300000 | 耗时: 0.4分钟
Gen 1100 | 最优: 70741.89 | 平均: 95114.84 | 改进: 0.00 | 停滞: 267/300000 | 耗时: 0.4分钟
Gen 1150 | 最优: 70741.89 | 平均: 95046.01 | 改进: 0.00 | 停滞: 317/300000 | 耗时: 0.4分钟
Gen 1200 | 最优: 70741.89 | 平均: 94457.89 | 改进: 0.00 | 停滞: 367/300000 | 耗时: 0.5分钟
Gen 1250 | 最优: 70741.89 | 平均: 96085.47 | 改进: 0.00 | 停滞: 417/300000 | 耗时: 0.5分钟
Gen 1300 | 最优: 70741.89 | 平均: 93394.70 | 改进: 0.00 | 停滞: 467/300000 | 耗时: 0.5分钟
Gen 1350 | 最优: 70741.89 | 平均: 93781.33 | 改进: 0.00 | 停滞: 517/300000 | 耗时: 0.5分钟
Gen 1400 | 最优: 70741.89 | 平均: 94077.73 | 改进: 0.00 | 停滞: 567/300000 | 耗时: 0.5分钟
Gen 1450 | 最优: 70741.89 | 平均: 93454.19 | 改进: 0.00 | 停滞: 617/300000 | 耗时: 0.5分钟
Gen 1500 | 最优: 70741.89 | 平均: 93593.13 | 改进: 0.00 | 停滞: 667/300000 | 耗时: 0.6分钟
Gen 1550 | 最优: 70741.89 | 平均: 91809.07 | 改进: 0.00 | 停滞: 717/300000 | 耗时: 0.6分钟
Gen 1600 | 最优: 70741.89 | 平均: 95017.73 | 改进: 0.00 | 停滞: 767/300000 | 耗时: 0.6分钟
Gen 1650 | 最优: 70741.89 | 平均: 93690.06 | 改进: 0.00 | 停滞: 817/300000 | 耗时: 0.6分钟
Gen 1700 | 最优: 70741.89 | 平均: 92570.46 | 改进: 0.00 | 停滞: 867/300000 | 耗时: 0.6分钟
Gen 1750 | 最优: 70741.89 | 平均: 93007.80 | 改进: 0.00 | 停滞: 917/300000 | 耗时: 0.6分钟
Gen 1800 | 最优: 70741.89 | 平均: 95190.37 | 改进: 0.00 | 停滞: 967/300000 | 耗时: 0.7分钟
Gen 1850 | 最优: 70741.89 | 平均: 93759.13 | 改进: 0.00 | 停滞: 1017/300000 | 耗时: 0.7分钟
Gen 1900 | 最优: 70741.89 | 平均: 93747.46 | 改进: 0.00 | 停滞: 1067/300000 | 耗时: 0.7分钟
Gen 1950 | 最优: 70466.12 | 平均: 92431.76 | 改进: 275.77 | 停滞: 42/300000 | 耗时: 0.7分钟
Gen 2000 | 最优: 70466.12 | 平均: 93120.50 | 改进: 0.00 | 停滞: 92/300000 | 耗时: 0.7分钟
Gen 2050 | 最优: 70466.12 | 平均: 94769.73 | 改进: 0.00 | 停滞: 142/300000 | 耗时: 0.7分钟
Gen 2100 | 最优: 70466.12 | 平均: 94241.35 | 改进: 0.00 | 停滞: 192/300000 | 耗时: 0.7分钟
Gen 2150 | 最优: 70466.12 | 平均: 94040.04 | 改进: 0.00 | 停滞: 242/300000 | 耗时: 0.8分钟
Gen 2200 | 最优: 70466.12 | 平均: 93789.90 | 改进: 0.00 | 停滞: 292/300000 | 耗时: 0.8分钟
Gen 2250 | 最优: 70466.12 | 平均: 94212.54 | 改进: 0.00 | 停滞: 342/300000 | 耗时: 0.8分钟
Gen 2300 | 最优: 70466.12 | 平均: 91721.44 | 改进: 0.00 | 停滞: 392/300000 | 耗时: 0.8分钟
Gen 2350 | 最优: 70466.12 | 平均: 93651.57 | 改进: 0.00 | 停滞: 442/300000 | 耗时: 0.8分钟
Gen 2400 | 最优: 70466.12 | 平均: 93536.54 | 改进: 0.00 | 停滞: 492/300000 | 耗时: 0.8分钟
Gen 2450 | 最优: 70466.12 | 平均: 93277.54 | 改进: 0.00 | 停滞: 542/300000 | 耗时: 0.9分钟
Gen 2500 | 最优: 70466.12 | 平均: 92606.31 | 改进: 0.00 | 停滞: 592/300000 | 耗时: 0.9分钟
Gen 2550 | 最优: 70466.12 | 平均: 91394.24 | 改进: 0.00 | 停滞: 642/300000 | 耗时: 0.9分钟
Gen 2600 | 最优: 70466.12 | 平均: 93171.88 | 改进: 0.00 | 停滞: 692/300000 | 耗时: 0.9分钟
Gen 2650 | 最优: 70466.12 | 平均: 94446.78 | 改进: 0.00 | 停滞: 742/300000 | 耗时: 0.9分钟
Gen 2700 | 最优: 70466.12 | 平均: 93227.68 | 改进: 0.00 | 停滞: 792/300000 | 耗时: 0.9分钟
Gen 2750 | 最优: 70466.12 | 平均: 94091.91 | 改进: 0.00 | 停滞: 842/300000 | 耗时: 1.0分钟
Gen 2800 | 最优: 70466.12 | 平均: 92571.98 | 改进: 0.00 | 停滞: 892/300000 | 耗时: 1.0分钟
Gen 2850 | 最优: 70466.12 | 平均: 93332.86 | 改进: 0.00 | 停滞: 942/300000 | 耗时: 1.0分钟
Gen 2900 | 最优: 70466.12 | 平均: 92343.22 | 改进: 0.00 | 停滞: 992/300000 | 耗时: 1.0分钟
Gen 2950 | 最优: 70466.12 | 平均: 93688.01 | 改进: 0.00 | 停滞: 1042/300000 | 耗时: 1.0分钟
Gen 3000 | 最优: 70466.12 | 平均: 93946.04 | 改进: 0.00 | 停滞: 1092/300000 | 耗时: 1.0分钟
Gen 3050 | 最优: 70466.12 | 平均: 93019.26 | 改进: 0.00 | 停滞: 1142/300000 | 耗时: 1.0分钟
Gen 3100 | 最优: 70466.12 | 平均: 93029.40 | 改进: 0.00 | 停滞: 1192/300000 | 耗时: 1.1分钟
Gen 3150 | 最优: 70466.12 | 平均: 94063.36 | 改进: 0.00 | 停滞: 1242/300000 | 耗时: 1.1分钟
Gen 3200 | 最优: 70466.12 | 平均: 93490.96 | 改进: 0.00 | 停滞: 1292/300000 | 耗时: 1.1分钟
Gen 3250 | 最优: 70466.12 | 平均: 93851.74 | 改进: 0.00 | 停滞: 1342/300000 | 耗时: 1.1分钟
Gen 3300 | 最优: 70466.12 | 平均: 94135.15 | 改进: 0.00 | 停滞: 1392/300000 | 耗时: 1.1分钟
Gen 3350 | 最优: 70466.12 | 平均: 92297.63 | 改进: 0.00 | 停滞: 1442/300000 | 耗时: 1.1分钟
Gen 3400 | 最优: 70466.12 | 平均: 92167.37 | 改进: 0.00 | 停滞: 1492/300000 | 耗时: 1.2分钟
Gen 3450 | 最优: 70466.12 | 平均: 93136.02 | 改进: 0.00 | 停滞: 1542/300000 | 耗时: 1.2分钟
Gen 3500 | 最优: 70466.12 | 平均: 92153.31 | 改进: 0.00 | 停滞: 1592/300000 | 耗时: 1.2分钟
Gen 3550 | 最优: 70466.12 | 平均: 92237.39 | 改进: 0.00 | 停滞: 1642/300000 | 耗时: 1.2分钟
Gen 3600 | 最优: 70466.12 | 平均: 93514.88 | 改进: 0.00 | 停滞: 1692/300000 | 耗时: 1.2分钟
Gen 3650 | 最优: 70466.12 | 平均: 93443.33 | 改进: 0.00 | 停滞: 1742/300000 | 耗时: 1.2分钟
Gen 3700 | 最优: 70466.12 | 平均: 92521.70 | 改进: 0.00 | 停滞: 1792/300000 | 耗时: 1.3分钟
Gen 3750 | 最优: 70466.12 | 平均: 93406.89 | 改进: 0.00 | 停滞: 1842/300000 | 耗时: 1.3分钟
Gen 3800 | 最优: 70466.12 | 平均: 94373.51 | 改进: 0.00 | 停滞: 1892/300000 | 耗时: 1.3分钟
Gen 3850 | 最优: 70466.12 | 平均: 93260.52 | 改进: 0.00 | 停滞: 1942/300000 | 耗时: 1.3分钟
Gen 3900 | 最优: 70466.12 | 平均: 92988.78 | 改进: 0.00 | 停滞: 1992/300000 | 耗时: 1.3分钟
Gen 3950 | 最优: 70466.12 | 平均: 93720.21 | 改进: 0.00 | 停滞: 2042/300000 | 耗时: 1.3分钟
Gen 4000 | 最优: 70466.12 | 平均: 92773.87 | 改进: 0.00 | 停滞: 2092/300000 | 耗时: 1.4分钟
Gen 4050 | 最优: 70466.12 | 平均: 93581.79 | 改进: 0.00 | 停滞: 2142/300000 | 耗时: 1.4分钟
Gen 4100 | 最优: 70466.12 | 平均: 91593.29 | 改进: 0.00 | 停滞: 2192/300000 | 耗时: 1.4分钟
Gen 4150 | 最优: 70466.12 | 平均: 93242.87 | 改进: 0.00 | 停滞: 2242/300000 | 耗时: 1.4分钟
Gen 4200 | 最优: 70466.12 | 平均: 95922.95 | 改进: 0.00 | 停滞: 2292/300000 | 耗时: 1.4分钟
Gen 4250 | 最优: 70466.12 | 平均: 93215.81 | 改进: 0.00 | 停滞: 2342/300000 | 耗时: 1.4分钟
Gen 4300 | 最优: 69880.00 | 平均: 93569.32 | 改进: 586.12 | 停滞: 34/300000 | 耗时: 1.4分钟
Gen 4350 | 最优: 69880.00 | 平均: 92841.42 | 改进: 0.00 | 停滞: 84/300000 | 耗时: 1.5分钟
Gen 4400 | 最优: 69880.00 | 平均: 94148.11 | 改进: 0.00 | 停滞: 134/300000 | 耗时: 1.5分钟
Gen 4450 | 最优: 69880.00 | 平均: 94236.21 | 改进: 0.00 | 停滞: 184/300000 | 耗时: 1.5分钟
Gen 4500 | 最优: 69880.00 | 平均: 92479.77 | 改进: 0.00 | 停滞: 234/300000 | 耗时: 1.5分钟
Gen 4550 | 最优: 69880.00 | 平均: 93871.67 | 改进: 0.00 | 停滞: 284/300000 | 耗时: 1.5分钟
Gen 4600 | 最优: 69880.00 | 平均: 92950.92 | 改进: 0.00 | 停滞: 334/300000 | 耗时: 1.5分钟
Gen 4650 | 最优: 69880.00 | 平均: 92529.43 | 改进: 0.00 | 停滞: 384/300000 | 耗时: 1.6分钟
Gen 4700 | 最优: 69880.00 | 平均: 92194.85 | 改进: 0.00 | 停滞: 434/300000 | 耗时: 1.6分钟
Gen 4750 | 最优: 69880.00 | 平均: 92549.15 | 改进: 0.00 | 停滞: 484/300000 | 耗时: 1.6分钟
Gen 4800 | 最优: 69880.00 | 平均: 92910.39 | 改进: 0.00 | 停滞: 534/300000 | 耗时: 1.6分钟
Gen 4850 | 最优: 69880.00 | 平均: 93561.33 | 改进: 0.00 | 停滞: 584/300000 | 耗时: 1.6分钟
Gen 4900 | 最优: 69880.00 | 平均: 92418.05 | 改进: 0.00 | 停滞: 634/300000 | 耗时: 1.6分钟
Gen 4950 | 最优: 69880.00 | 平均: 93108.07 | 改进: 0.00 | 停滞: 684/300000 | 耗时: 1.7分钟
Gen 5000 | 最优: 69880.00 | 平均: 93179.88 | 改进: 0.00 | 停滞: 734/300000 | 耗时: 1.7分钟
Gen 5050 | 最优: 69880.00 | 平均: 93493.78 | 改进: 0.00 | 停滞: 784/300000 | 耗时: 1.7分钟
Gen 5100 | 最优: 69880.00 | 平均: 94647.34 | 改进: 0.00 | 停滞: 834/300000 | 耗时: 1.7分钟
Gen 5150 | 最优: 69880.00 | 平均: 92286.20 | 改进: 0.00 | 停滞: 884/300000 | 耗时: 1.7分钟
Gen 5200 | 最优: 69880.00 | 平均: 92244.08 | 改进: 0.00 | 停滞: 934/300000 | 耗时: 1.7分钟
Gen 5250 | 最优: 69880.00 | 平均: 92490.92 | 改进: 0.00 | 停滞: 984/300000 | 耗时: 1.8分钟
Gen 5300 | 最优: 69880.00 | 平均: 92890.69 | 改进: 0.00 | 停滞: 1034/300000 | 耗时: 1.8分钟
Gen 5350 | 最优: 69880.00 | 平均: 92642.82 | 改进: 0.00 | 停滞: 1084/300000 | 耗时: 1.8分钟
Gen 5400 | 最优: 69880.00 | 平均: 91769.36 | 改进: 0.00 | 停滞: 1134/300000 | 耗时: 1.8分钟
Gen 5450 | 最优: 69880.00 | 平均: 92670.15 | 改进: 0.00 | 停滞: 1184/300000 | 耗时: 1.8分钟
Gen 5500 | 最优: 69880.00 | 平均: 94746.25 | 改进: 0.00 | 停滞: 1234/300000 | 耗时: 1.8分钟
Gen 5550 | 最优: 69880.00 | 平均: 94300.32 | 改进: 0.00 | 停滞: 1284/300000 | 耗时: 1.9分钟
Gen 5600 | 最优: 69880.00 | 平均: 92951.88 | 改进: 0.00 | 停滞: 1334/300000 | 耗时: 1.9分钟
Gen 5650 | 最优: 69880.00 | 平均: 91924.75 | 改进: 0.00 | 停滞: 1384/300000 | 耗时: 1.9分钟
Gen 5700 | 最优: 69880.00 | 平均: 91782.10 | 改进: 0.00 | 停滞: 1434/300000 | 耗时: 1.9分钟
Gen 5750 | 最优: 69880.00 | 平均: 92405.39 | 改进: 0.00 | 停滞: 1484/300000 | 耗时: 1.9分钟
Gen 5800 | 最优: 69880.00 | 平均: 93623.73 | 改进: 0.00 | 停滞: 1534/300000 | 耗时: 1.9分钟
Gen 5850 | 最优: 69880.00 | 平均: 92912.07 | 改进: 0.00 | 停滞: 1584/300000 | 耗时: 2.0分钟
Gen 5900 | 最优: 69880.00 | 平均: 92361.21 | 改进: 0.00 | 停滞: 1634/300000 | 耗时: 2.0分钟
Gen 5950 | 最优: 69880.00 | 平均: 94351.80 | 改进: 0.00 | 停滞: 1684/300000 | 耗时: 2.0分钟
Gen 6000 | 最优: 69880.00 | 平均: 92865.60 | 改进: 0.00 | 停滞: 1734/300000 | 耗时: 2.0分钟
Gen 6050 | 最优: 69880.00 | 平均: 94141.04 | 改进: 0.00 | 停滞: 1784/300000 | 耗时: 2.0分钟
Gen 6100 | 最优: 69880.00 | 平均: 91681.56 | 改进: 0.00 | 停滞: 1834/300000 | 耗时: 2.0分钟
Gen 6150 | 最优: 69880.00 | 平均: 93757.17 | 改进: 0.00 | 停滞: 1884/300000 | 耗时: 2.1分钟
Gen 6200 | 最优: 69880.00 | 平均: 92232.76 | 改进: 0.00 | 停滞: 1934/300000 | 耗时: 2.1分钟
Gen 6250 | 最优: 69880.00 | 平均: 93727.99 | 改进: 0.00 | 停滞: 1984/300000 | 耗时: 2.1分钟
Gen 6300 | 最优: 69880.00 | 平均: 92469.64 | 改进: 0.00 | 停滞: 2034/300000 | 耗时: 2.1分钟
Gen 6350 | 最优: 69880.00 | 平均: 93557.68 | 改进: 0.00 | 停滞: 2084/300000 | 耗时: 2.1分钟
Gen 6400 | 最优: 69880.00 | 平均: 91562.97 | 改进: 0.00 | 停滞: 2134/300000 | 耗时: 2.1分钟
Gen 6450 | 最优: 69880.00 | 平均: 94301.98 | 改进: 0.00 | 停滞: 2184/300000 | 耗时: 2.2分钟
Gen 6500 | 最优: 69880.00 | 平均: 91811.01 | 改进: 0.00 | 停滞: 2234/300000 | 耗时: 2.2分钟
Gen 6550 | 最优: 69880.00 | 平均: 92142.12 | 改进: 0.00 | 停滞: 2284/300000 | 耗时: 2.2分钟
Gen 6600 | 最优: 69880.00 | 平均: 92823.04 | 改进: 0.00 | 停滞: 2334/300000 | 耗时: 2.2分钟
Gen 6650 | 最优: 69880.00 | 平均: 93874.47 | 改进: 0.00 | 停滞: 2384/300000 | 耗时: 2.2分钟
Gen 6700 | 最优: 69880.00 | 平均: 93148.01 | 改进: 0.00 | 停滞: 2434/300000 | 耗时: 2.2分钟
Gen 6750 | 最优: 69880.00 | 平均: 92017.96 | 改进: 0.00 | 停滞: 2484/300000 | 耗时: 2.2分钟
Gen 6800 | 最优: 69880.00 | 平均: 92573.49 | 改进: 0.00 | 停滞: 2534/300000 | 耗时: 2.3分钟
Gen 6850 | 最优: 69880.00 | 平均: 91145.97 | 改进: 0.00 | 停滞: 2584/300000 | 耗时: 2.3分钟
Gen 6900 | 最优: 69880.00 | 平均: 91845.71 | 改进: 0.00 | 停滞: 2634/300000 | 耗时: 2.3分钟
Gen 6950 | 最优: 69880.00 | 平均: 92972.75 | 改进: 0.00 | 停滞: 2684/300000 | 耗时: 2.3分钟
Gen 7000 | 最优: 69880.00 | 平均: 92202.13 | 改进: 0.00 | 停滞: 2734/300000 | 耗时: 2.3分钟
Gen 7050 | 最优: 69880.00 | 平均: 92119.27 | 改进: 0.00 | 停滞: 2784/300000 | 耗时: 2.3分钟
Gen 7100 | 最优: 69880.00 | 平均: 93631.45 | 改进: 0.00 | 停滞: 2834/300000 | 耗时: 2.4分钟
Gen 7150 | 最优: 69880.00 | 平均: 91573.97 | 改进: 0.00 | 停滞: 2884/300000 | 耗时: 2.4分钟
Gen 7200 | 最优: 69880.00 | 平均: 92373.15 | 改进: 0.00 | 停滞: 2934/300000 | 耗时: 2.4分钟
Gen 7250 | 最优: 69880.00 | 平均: 93042.98 | 改进: 0.00 | 停滞: 2984/300000 | 耗时: 2.4分钟
Gen 7300 | 最优: 69880.00 | 平均: 93499.69 | 改进: 0.00 | 停滞: 3034/300000 | 耗时: 2.4分钟
Gen 7350 | 最优: 69880.00 | 平均: 93483.34 | 改进: 0.00 | 停滞: 3084/300000 | 耗时: 2.4分钟
Gen 7400 | 最优: 69880.00 | 平均: 92350.55 | 改进: 0.00 | 停滞: 3134/300000 | 耗时: 2.5分钟
Gen 7450 | 最优: 69880.00 | 平均: 92903.87 | 改进: 0.00 | 停滞: 3184/300000 | 耗时: 2.5分钟
Gen 7500 | 最优: 69880.00 | 平均: 93355.37 | 改进: 0.00 | 停滞: 3234/300000 | 耗时: 2.5分钟
Gen 7550 | 最优: 69880.00 | 平均: 92187.48 | 改进: 0.00 | 停滞: 3284/300000 | 耗时: 2.5分钟
Gen 7600 | 最优: 69880.00 | 平均: 93239.54 | 改进: 0.00 | 停滞: 3334/300000 | 耗时: 2.5分钟
Gen 7650 | 最优: 69880.00 | 平均: 93429.54 | 改进: 0.00 | 停滞: 3384/300000 | 耗时: 2.5分钟
Gen 7700 | 最优: 69880.00 | 平均: 93702.77 | 改进: 0.00 | 停滞: 3434/300000 | 耗时: 2.6分钟
Gen 7750 | 最优: 69880.00 | 平均: 92182.73 | 改进: 0.00 | 停滞: 3484/300000 | 耗时: 2.6分钟
Gen 7800 | 最优: 69880.00 | 平均: 92399.28 | 改进: 0.00 | 停滞: 3534/300000 | 耗时: 2.6分钟
Gen 7850 | 最优: 69880.00 | 平均: 93003.02 | 改进: 0.00 | 停滞: 3584/300000 | 耗时: 2.6分钟
Gen 7900 | 最优: 69880.00 | 平均: 91367.32 | 改进: 0.00 | 停滞: 3634/300000 | 耗时: 2.6分钟
Gen 7950 | 最优: 69880.00 | 平均: 93151.42 | 改进: 0.00 | 停滞: 3684/300000 | 耗时: 2.6分钟
Gen 8000 | 最优: 69880.00 | 平均: 91368.63 | 改进: 0.00 | 停滞: 3734/300000 | 耗时: 2.7分钟
Gen 8050 | 最优: 69880.00 | 平均: 93404.01 | 改进: 0.00 | 停滞: 3784/300000 | 耗时: 2.7分钟
Gen 8100 | 最优: 69880.00 | 平均: 92713.28 | 改进: 0.00 | 停滞: 3834/300000 | 耗时: 2.7分钟
Gen 8150 | 最优: 69880.00 | 平均: 91814.08 | 改进: 0.00 | 停滞: 3884/300000 | 耗时: 2.7分钟
Gen 8200 | 最优: 69880.00 | 平均: 92497.92 | 改进: 0.00 | 停滞: 3934/300000 | 耗时: 2.7分钟
Gen 8250 | 最优: 69880.00 | 平均: 91302.92 | 改进: 0.00 | 停滞: 3984/300000 | 耗时: 2.7分钟
Gen 8300 | 最优: 69880.00 | 平均: 92398.39 | 改进: 0.00 | 停滞: 4034/300000 | 耗时: 2.8分钟
Gen 8350 | 最优: 69880.00 | 平均: 92629.33 | 改进: 0.00 | 停滞: 4084/300000 | 耗时: 2.8分钟
Gen 8400 | 最优: 69880.00 | 平均: 93997.46 | 改进: 0.00 | 停滞: 4134/300000 | 耗时: 2.8分钟
Gen 8450 | 最优: 69880.00 | 平均: 91427.32 | 改进: 0.00 | 停滞: 4184/300000 | 耗时: 2.8分钟
Gen 8500 | 最优: 69880.00 | 平均: 92208.19 | 改进: 0.00 | 停滞: 4234/300000 | 耗时: 2.8分钟
Gen 8550 | 最优: 69880.00 | 平均: 93285.18 | 改进: 0.00 | 停滞: 4284/300000 | 耗时: 2.8分钟
Gen 8600 | 最优: 69880.00 | 平均: 93009.17 | 改进: 0.00 | 停滞: 4334/300000 | 耗时: 2.9分钟
Gen 8650 | 最优: 69880.00 | 平均: 92334.95 | 改进: 0.00 | 停滞: 4384/300000 | 耗时: 2.9分钟
Gen 8700 | 最优: 69880.00 | 平均: 92164.47 | 改进: 0.00 | 停滞: 4434/300000 | 耗时: 2.9分钟
Gen 8750 | 最优: 69880.00 | 平均: 91509.05 | 改进: 0.00 | 停滞: 4484/300000 | 耗时: 2.9分钟
Gen 8800 | 最优: 69880.00 | 平均: 91893.78 | 改进: 0.00 | 停滞: 4534/300000 | 耗时: 2.9分钟
Gen 8850 | 最优: 69880.00 | 平均: 92821.93 | 改进: 0.00 | 停滞: 4584/300000 | 耗时: 2.9分钟
Gen 8900 | 最优: 69880.00 | 平均: 92634.53 | 改进: 0.00 | 停滞: 4634/300000 | 耗时: 3.0分钟
Gen 8950 | 最优: 69880.00 | 平均: 93392.34 | 改进: 0.00 | 停滞: 4684/300000 | 耗时: 3.0分钟
Gen 9000 | 最优: 69880.00 | 平均: 92824.74 | 改进: 0.00 | 停滞: 4734/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 9019
最优Makespan: 69880.00
总耗时: 180.00秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 83787.1095890411
Gen 1: 80703.66666666667
Gen 2: 78908.0
Gen 3: 78908.0
Gen 4: 78908.0
Gen 5: 78908.0
Gen 6: 78024.0
Gen 7: 78024.0
Gen 8: 78024.0
Gen 9: 77184.0
Gen 10: 77184.0
Gen 11: 77184.0
Gen 12: 77184.0
Gen 13: 77184.0
Gen 14: 77184.0
Gen 15: 77184.0
Gen 16: 77184.0
Gen 17: 75991.0
Gen 18: 75991.0
Gen 19: 75991.0
Gen 20: 75991.0
Gen 21: 75589.0
Gen 22: 75589.0
Gen 23: 75589.0
Gen 24: 75589.0
Gen 25: 75589.0
Gen 26: 75589.0
Gen 27: 75589.0
Gen 28: 75589.0
Gen 29: 75589.0
Gen 30: 75589.0
Gen 31: 75589.0
Gen 32: 75589.0
Gen 33: 75589.0
Gen 34: 75589.0
Gen 35: 75589.0
Gen 36: 75589.0
Gen 37: 75589.0
Gen 38: 75589.0
Gen 39: 75589.0
Gen 40: 75589.0
Gen 41: 75589.0
Gen 42: 75589.0
Gen 43: 75589.0
Gen 44: 75589.0
Gen 45: 75589.0
Gen 46: 75589.0
Gen 47: 75589.0
Gen 48: 75589.0
Gen 49: 75589.0
Gen 50: 75589.0
Gen 51: 75589.0
Gen 52: 75589.0
Gen 53: 75589.0
Gen 54: 75589.0
Gen 55: 75589.0
Gen 56: 75589.0
Gen 57: 75589.0
Gen 58: 75589.0
Gen 59: 75589.0
Gen 60: 75589.0
Gen 61: 75589.0
Gen 62: 75589.0
Gen 63: 75589.0
Gen 64: 75589.0
Gen 65: 75589.0
Gen 66: 75589.0
Gen 67: 75589.0
Gen 68: 75589.0
Gen 69: 75589.0
Gen 70: 75589.0
Gen 71: 75589.0
Gen 72: 75589.0
Gen 73: 75589.0
Gen 74: 75589.0
Gen 75: 75589.0
Gen 76: 75589.0
Gen 77: 75589.0
Gen 78: 75589.0
Gen 79: 75589.0
Gen 80: 75589.0
Gen 81: 75589.0
Gen 82: 75589.0
Gen 83: 75589.0
Gen 84: 75589.0
Gen 85: 75589.0
Gen 86: 75589.0
Gen 87: 75589.0
Gen 88: 75589.0
Gen 89: 75589.0
Gen 90: 75589.0
Gen 91: 75589.0
Gen 92: 75589.0
Gen 93: 75589.0
Gen 94: 75589.0
Gen 95: 75589.0
Gen 96: 75589.0
Gen 97: 75589.0
Gen 98: 75589.0
