第1代 :	388834.0
第2代 :	388834.0
第3代 :	388834.0
第4代 :	379266.0
第5代 :	325038.5
第6代 :	317102.4
第7代 :	292446.4
第8代 :	291131.69999999995
第9代 :	291131.69999999995
第10代 :	245943.19999999995
第11代 :	245943.19999999995
第12代 :	245943.19999999995
第13代 :	245943.19999999995
第14代 :	245943.19999999995
第15代 :	245943.19999999995
第16代 :	245943.19999999995
第17代 :	245943.19999999995
第18代 :	245943.19999999995
第19代 :	243162.80000000002
第20代 :	242903.19999999995
第21代 :	242903.19999999995
第22代 :	237734.0
第23代 :	237734.0
第24代 :	237734.0
第25代 :	237734.0
第26代 :	237734.0
第27代 :	237734.0
第28代 :	237734.0
第29代 :	237734.0
第30代 :	237734.0
第31代 :	235727.76470588235
第32代 :	234919.79999999996
第33代 :	234919.79999999996
第34代 :	234919.79999999996
第35代 :	234919.79999999996
第36代 :	234919.79999999996
第37代 :	234919.79999999996
第38代 :	234919.79999999996
第39代 :	234919.79999999996
第40代 :	234919.79999999996
第41代 :	234919.79999999996
第42代 :	234395.17647058825
第43代 :	234395.17647058825
第44代 :	231208.1176470588
第45代 :	231208.1176470588
第46代 :	231208.1176470588
第47代 :	229260.29999999996
第48代 :	229100.29999999996
第49代 :	229100.29999999996
第50代 :	228300.29999999996
第51代 :	228300.29999999996
第52代 :	228300.29999999996
第53代 :	227820.29999999996
第54代 :	227820.29999999996
第55代 :	226220.29999999996
第56代 :	226220.29999999996
第57代 :	226220.29999999996
第58代 :	225866.80000000005
第59代 :	214090.80000000005
第60代 :	214090.80000000005
第61代 :	214090.80000000005
第62代 :	214090.80000000005
第63代 :	214090.80000000005
第64代 :	214090.80000000005
第65代 :	214090.80000000005
第66代 :	214090.80000000005
第67代 :	214090.80000000005
第68代 :	214090.80000000005
第69代 :	214090.80000000005
第70代 :	214090.80000000005
第71代 :	214090.80000000005
第72代 :	214090.80000000005
第73代 :	214090.80000000005
第74代 :	214090.80000000005
第75代 :	214090.80000000005
第76代 :	214090.80000000005
第77代 :	214090.80000000005
第78代 :	214090.80000000005
第79代 :	214090.80000000005
第80代 :	214090.80000000005
第81代 :	214090.80000000005
第82代 :	214090.80000000005
第83代 :	214090.80000000005
第84代 :	214090.80000000005
第85代 :	214090.80000000005
第86代 :	214090.80000000005
第87代 :	214090.80000000005
第88代 :	214090.80000000005
第89代 :	214090.80000000005
第90代 :	214090.80000000005
第91代 :	214090.80000000005
第92代 :	214090.80000000005
第93代 :	214090.80000000005
第94代 :	214090.80000000005
第95代 :	214090.80000000005
第96代 :	214090.80000000005
第97代 :	214090.80000000005
第98代 :	214090.80000000005
第99代 :	214090.80000000005
第100代 :	214090.80000000005
第101代 :	214090.80000000005
第102代 :	214090.80000000005
第103代 :	214090.80000000005
第104代 :	214090.80000000005
第105代 :	214090.80000000005
第106代 :	214090.80000000005
第107代 :	214090.80000000005
第108代 :	214090.80000000005
第109代 :	214090.80000000005
第110代 :	214090.80000000005
第111代 :	214090.80000000005
第112代 :	214090.80000000005
第113代 :	214090.80000000005
第114代 :	214090.80000000005
第115代 :	214090.80000000005
第116代 :	214090.80000000005
第117代 :	214090.80000000005
第118代 :	214090.80000000005
第119代 :	214090.80000000005
第120代 :	214090.80000000005
第121代 :	214090.80000000005
第122代 :	214090.80000000005
第123代 :	214090.80000000005
第124代 :	214090.80000000005
第125代 :	214090.80000000005
第126代 :	213148.1176470588
第127代 :	213148.1176470588
第128代 :	213148.1176470588
第129代 :	213148.1176470588
第130代 :	213148.1176470588
第131代 :	213148.1176470588
第132代 :	213148.1176470588
第133代 :	213148.1176470588
第134代 :	212692.82352941172
第135代 :	212692.82352941172
第136代 :	212692.82352941172
第137代 :	212692.82352941172
第138代 :	212692.82352941172
第139代 :	212692.82352941172
第140代 :	212692.82352941172
第141代 :	212692.82352941172
第142代 :	212692.82352941172
第143代 :	212085.76470588232
第144代 :	212085.76470588232
第145代 :	212085.76470588232
第146代 :	212085.76470588232
第147代 :	212085.76470588232
第148代 :	212085.76470588232
第149代 :	212085.76470588232
第150代 :	212085.76470588232
第151代 :	212085.76470588232
第152代 :	212085.76470588232
第153代 :	212085.76470588232
第154代 :	212085.76470588232
第155代 :	212085.76470588232
第156代 :	212085.76470588232
第157代 :	212085.76470588232
第158代 :	212085.76470588232
第159代 :	212085.76470588232
第160代 :	212085.76470588232
第161代 :	212085.76470588232
第162代 :	212085.76470588232
第163代 :	212085.76470588232
第164代 :	212085.76470588232
第165代 :	212085.76470588232
第166代 :	212085.76470588232
第167代 :	212085.76470588232
第168代 :	212085.76470588232
第169代 :	212085.76470588232
第170代 :	212085.76470588232
第171代 :	212085.76470588232
第172代 :	212085.76470588232
第173代 :	212085.76470588232
第174代 :	212085.76470588232
第175代 :	212085.76470588232
第176代 :	212085.76470588232
第177代 :	212085.76470588232
第178代 :	212085.76470588232
第179代 :	212085.76470588232
第180代 :	212085.76470588232
第181代 :	212085.76470588232
第182代 :	212085.76470588232
第183代 :	212085.76470588232
第184代 :	212085.76470588232
第185代 :	212085.76470588232
第186代 :	212085.76470588232
第187代 :	212085.76470588232
第188代 :	212085.76470588232
第189代 :	212085.76470588232
第190代 :	212085.76470588232
第191代 :	212085.76470588232
第192代 :	212085.76470588232
第193代 :	212085.76470588232
第194代 :	212085.76470588232
第195代 :	212085.76470588232
第196代 :	212085.76470588232
第197代 :	212085.76470588232
第198代 :	212085.76470588232
第199代 :	212085.76470588232
第200代 :	209961.05882352937
第201代 :	209961.05882352937
第202代 :	209961.05882352937
第203代 :	209961.05882352937
第204代 :	209961.05882352937
第205代 :	209961.05882352937
第206代 :	209961.05882352937
第207代 :	209961.05882352937
第208代 :	209961.05882352937
第209代 :	209961.05882352937
第210代 :	209961.05882352937
第211代 :	209961.05882352937
第212代 :	209961.05882352937
第213代 :	209961.05882352937
第214代 :	209961.05882352937
第215代 :	209961.05882352937
第216代 :	209961.05882352937
第217代 :	209377.39999999997
第218代 :	209377.39999999997
第219代 :	209377.39999999997
第220代 :	209377.39999999997
第221代 :	209377.39999999997
第222代 :	209377.39999999997
第223代 :	209377.39999999997
第224代 :	209377.39999999997
第225代 :	209377.39999999997
第226代 :	209377.39999999997
第227代 :	209377.39999999997
第228代 :	209377.39999999997
第229代 :	209353.99999999994
第230代 :	209353.99999999994
第231代 :	209353.99999999994
第232代 :	209353.99999999994
第233代 :	209353.99999999994
第234代 :	209353.99999999994
第235代 :	209353.99999999994
第236代 :	209353.99999999994
第237代 :	209353.99999999994
第238代 :	209353.99999999994
第239代 :	209353.99999999994
第240代 :	209353.99999999994
第241代 :	209353.99999999994
第242代 :	209353.99999999994
第243代 :	209353.99999999994
第244代 :	209353.99999999994
第245代 :	209353.99999999994
第246代 :	209353.99999999994
第247代 :	209353.99999999994
第248代 :	208949.0
第249代 :	208949.0
第250代 :	208949.0
第251代 :	208949.0
第252代 :	208949.0
第253代 :	208949.0
第254代 :	208949.0
第255代 :	208949.0
第256代 :	208949.0
第257代 :	208949.0
第258代 :	208949.0
第259代 :	208949.0
第260代 :	208949.0
第261代 :	208949.0
第262代 :	208949.0
第263代 :	208949.0
第264代 :	208949.0
第265代 :	208949.0
第266代 :	208949.0
第267代 :	208949.0
第268代 :	208949.0
第269代 :	208949.0
第270代 :	208949.0
第271代 :	208949.0
第272代 :	208949.0
第273代 :	208949.0
第274代 :	208949.0
第275代 :	208949.0
第276代 :	208949.0
第277代 :	208949.0
第278代 :	208949.0
第279代 :	208949.0
第280代 :	208949.0
第281代 :	208949.0
第282代 :	208949.0
第283代 :	208949.0
第284代 :	208949.0
第285代 :	208949.0
第286代 :	208949.0
第287代 :	208949.0
第288代 :	208949.0
第289代 :	208949.0
第290代 :	208949.0
第291代 :	208949.0
第292代 :	208949.0
第293代 :	208949.0
第294代 :	208949.0
第295代 :	208949.0
第296代 :	208949.0
第297代 :	208949.0
第298代 :	208949.0
第299代 :	208949.0
第300代 :	208949.0
第301代 :	208949.0
第302代 :	208949.0
第303代 :	208949.0
第304代 :	208949.0
第305代 :	208949.0
第306代 :	208949.0
第307代 :	208949.0
第308代 :	208949.0
第309代 :	208949.0
第310代 :	208949.0
第311代 :	208949.0
第312代 :	208949.0
第313代 :	208949.0
第314代 :	208949.0
第315代 :	208949.0
第316代 :	208949.0
第317代 :	208949.0
第318代 :	208949.0
第319代 :	208949.0
第320代 :	208949.0
第321代 :	208949.0
第322代 :	208949.0
第323代 :	208949.0
第324代 :	208949.0
第325代 :	208949.0
第326代 :	208949.0
第327代 :	208949.0
第328代 :	208949.0
第329代 :	208949.0
第330代 :	208949.0
第331代 :	208949.0
第332代 :	208949.0
第333代 :	208949.0
第334代 :	208949.0
第335代 :	208949.0
第336代 :	208949.0
第337代 :	208949.0
第338代 :	208949.0
第339代 :	208949.0
第340代 :	208949.0
第341代 :	208949.0
第342代 :	208949.0
第343代 :	208949.0
第344代 :	208949.0
第345代 :	208949.0
第346代 :	208949.0
第347代 :	208949.0
第348代 :	208949.0
第349代 :	208949.0
第350代 :	208949.0
第351代 :	208949.0
第352代 :	208949.0
第353代 :	208949.0
第354代 :	208949.0
第355代 :	208949.0
第356代 :	208949.0
第357代 :	208949.0
第358代 :	208949.0
