第1代 :	458307.49999999994
第2代 :	405273.0
第3代 :	400610.0
第4代 :	371471.6
第5代 :	327038.4
第6代 :	310393.5
第7代 :	275914.80000000005
第8代 :	249943.19999999995
第9代 :	249943.19999999995
第10代 :	247660.3
第11代 :	226234.80000000002
第12代 :	226234.80000000002
第13代 :	225100.29999999996
第14代 :	225100.29999999996
第15代 :	225100.29999999996
第16代 :	224834.0
第17代 :	224834.0
第18代 :	224460.29999999996
第19代 :	224460.29999999996
第20代 :	224460.29999999996
第21代 :	223594.0
第22代 :	223594.0
第23代 :	223594.0
第24代 :	221798.70588235295
第25代 :	221798.70588235295
第26代 :	221798.70588235295
第27代 :	221343.41176470587
第28代 :	220736.35294117648
第29代 :	220736.35294117648
第30代 :	219607.8
第31代 :	219607.8
第32代 :	219607.8
第33代 :	219607.8
第34代 :	219607.8
第35代 :	219607.8
第36代 :	219607.8
第37代 :	219607.8
第38代 :	210410.80000000002
第39代 :	209537.39999999997
第40代 :	209537.39999999997
第41代 :	209537.39999999997
第42代 :	209537.39999999997
第43代 :	209537.39999999997
第44代 :	209537.39999999997
第45代 :	209537.39999999997
第46代 :	209537.39999999997
第47代 :	209537.39999999997
第48代 :	209537.39999999997
第49代 :	209537.39999999997
第50代 :	209537.39999999997
第51代 :	209537.39999999997
第52代 :	209537.39999999997
第53代 :	209537.39999999997
第54代 :	209537.39999999997
第55代 :	209537.39999999997
第56代 :	209537.39999999997
第57代 :	209537.39999999997
第58代 :	209537.39999999997
第59代 :	209537.39999999997
第60代 :	209057.39999999997
第61代 :	209057.39999999997
第62代 :	209057.39999999997
第63代 :	209057.39999999997
第64代 :	209057.39999999997
第65代 :	209057.39999999997
第66代 :	209057.39999999997
第67代 :	209057.39999999997
第68代 :	209057.39999999997
第69代 :	209057.39999999997
第70代 :	209057.39999999997
第71代 :	209057.39999999997
第72代 :	209057.39999999997
第73代 :	209057.39999999997
第74代 :	208570.80000000002
第75代 :	208570.80000000002
第76代 :	208570.80000000002
第77代 :	206151.8
第78代 :	205697.39999999997
第79代 :	205697.39999999997
第80代 :	205697.39999999997
第81代 :	205697.39999999997
第82代 :	205697.39999999997
第83代 :	205626.80000000002
第84代 :	205626.80000000002
第85代 :	205626.80000000002
第86代 :	205626.80000000002
第87代 :	205626.80000000002
第88代 :	205626.80000000002
第89代 :	205258.80000000002
第90代 :	205258.80000000002
第91代 :	205258.80000000002
第92代 :	205258.80000000002
第93代 :	205258.80000000002
第94代 :	205258.80000000002
第95代 :	205258.80000000002
第96代 :	205258.80000000002
第97代 :	204834.35294117648
第98代 :	204834.35294117648
第99代 :	204834.35294117648
第100代 :	204834.35294117648
第101代 :	204834.35294117648
第102代 :	204834.35294117648
第103代 :	204834.35294117648
第104代 :	204834.35294117648
第105代 :	204834.35294117648
第106代 :	204834.35294117648
第107代 :	204834.35294117648
第108代 :	204834.35294117648
第109代 :	204834.35294117648
第110代 :	204834.35294117648
第111代 :	204834.35294117648
第112代 :	204834.35294117648
第113代 :	204834.35294117648
第114代 :	204834.35294117648
第115代 :	204834.35294117648
第116代 :	204834.35294117648
第117代 :	204834.35294117648
第118代 :	204834.35294117648
第119代 :	204834.35294117648
第120代 :	204834.35294117648
第121代 :	204834.35294117648
第122代 :	204834.35294117648
第123代 :	204834.35294117648
第124代 :	204834.35294117648
第125代 :	204834.35294117648
第126代 :	204834.35294117648
第127代 :	204834.35294117648
第128代 :	204834.35294117648
第129代 :	204834.35294117648
第130代 :	204834.35294117648
第131代 :	204834.35294117648
第132代 :	204834.35294117648
第133代 :	204834.35294117648
第134代 :	204834.35294117648
第135代 :	204834.35294117648
第136代 :	204834.35294117648
第137代 :	204834.35294117648
第138代 :	204834.35294117648
第139代 :	204834.35294117648
第140代 :	204834.35294117648
第141代 :	204834.35294117648
第142代 :	204834.35294117648
第143代 :	204834.35294117648
第144代 :	204834.35294117648
第145代 :	204834.35294117648
第146代 :	204834.35294117648
第147代 :	204834.35294117648
第148代 :	204834.35294117648
第149代 :	204834.35294117648
第150代 :	204834.35294117648
第151代 :	204834.35294117648
第152代 :	204834.35294117648
第153代 :	204834.35294117648
第154代 :	204834.35294117648
第155代 :	204834.35294117648
第156代 :	204834.35294117648
第157代 :	204834.35294117648
第158代 :	204834.35294117648
第159代 :	204404.0
第160代 :	204404.0
第161代 :	204404.0
第162代 :	204404.0
第163代 :	204404.0
第164代 :	204404.0
第165代 :	204404.0
第166代 :	204404.0
第167代 :	204404.0
第168代 :	204404.0
第169代 :	204404.0
第170代 :	204404.0
第171代 :	204404.0
第172代 :	204404.0
第173代 :	204404.0
第174代 :	204404.0
第175代 :	204404.0
第176代 :	204404.0
第177代 :	204404.0
第178代 :	204227.29411764708
第179代 :	204227.29411764708
