# Pareto Front
# Size: 22
# Format: Cmax Energy

74554.845070	907.424837
72073.647887	912.966056
73518.845070	907.758225
72911.845070	909.194124
72855.845070	910.851229
73373.845070	909.031671
72604.845070	912.249937
72389.845070	912.942085
73500.845070	908.659848
70019.758621	926.305902
71159.000000	917.575477
70839.758621	921.965694
70493.758621	925.698105
70683.758621	922.018468
71729.758621	916.547914
70622.758621	923.824449
70600.758621	923.983641
70086.758621	926.010945
71514.758621	917.477766
71617.758621	916.573377
71368.758621	917.515388
70074.758621	926.293458
