迭代次数,Cmax
1,152831.0000
2,141975.0000
3,141975.0000
4,138897.9000
5,138897.9000
6,138897.9000
7,138897.9000
8,138897.9000
9,138897.9000
10,138897.9000
11,138897.9000
12,138897.9000
13,132672.9000
14,128937.9000
15,128937.9000
16,128937.9000
17,128937.9000
18,128937.9000
19,128937.9000
20,128937.9000
21,128937.9000
22,128937.9000
23,128937.9000
24,128937.9000
25,128937.9000
26,128937.9000
27,128937.9000
28,128937.9000
29,128937.9000
30,128937.9000
31,128937.9000
32,128937.9000
33,128937.9000
34,128937.9000
35,128937.9000
36,128937.9000
37,128937.9000
38,128937.9000
39,128937.9000
40,128937.9000
41,128937.9000
42,128937.9000
43,128937.9000
44,128937.9000
45,128937.9000
46,128937.9000
47,128937.9000
48,128937.9000
49,128937.9000
50,127070.4000
51,127070.4000
52,127070.4000
53,127070.4000
54,127070.4000
55,127070.4000
56,127070.4000
57,127070.4000
58,127070.4000
59,127070.4000
60,127070.4000
61,127070.4000
62,127070.4000
63,127070.4000
64,127070.4000
65,127070.4000
66,127070.4000
67,127070.4000
68,127070.4000
69,127070.4000
70,127070.4000
71,127070.4000
72,127070.4000
73,127070.4000
74,127070.4000
75,127070.4000
76,127070.4000
77,127070.4000
78,125802.0000
79,125802.0000
80,125802.0000
81,125802.0000
82,125802.0000
83,125802.0000
84,125330.0000
85,125330.0000
86,125330.0000
87,125330.0000
88,125330.0000
89,125330.0000
90,125330.0000
91,125330.0000
92,125330.0000
93,125330.0000
94,125330.0000
95,125330.0000
96,125330.0000
97,125330.0000
98,125330.0000
99,125330.0000
100,125330.0000
101,125330.0000
102,125330.0000
103,125330.0000
104,125330.0000
105,125330.0000
106,125330.0000
107,125330.0000
108,125330.0000
109,125330.0000
110,125330.0000
111,125330.0000
112,125330.0000
113,125330.0000
114,125330.0000
115,125330.0000
116,125330.0000
117,125330.0000
118,125330.0000
119,125330.0000
120,125330.0000
121,125330.0000
122,125330.0000
123,125330.0000
124,125330.0000
125,125330.0000
126,125330.0000
127,125330.0000
128,125330.0000
129,125330.0000
130,125330.0000
131,125330.0000
132,125330.0000
133,125330.0000
134,125330.0000
135,125330.0000
136,125330.0000
137,125330.0000
138,125330.0000
139,125330.0000
140,125330.0000
141,125330.0000
142,125330.0000
143,125330.0000
144,125330.0000
145,125330.0000
146,125330.0000
147,125330.0000
148,125330.0000
149,125330.0000
150,125330.0000
151,125330.0000
152,125330.0000
153,125330.0000
154,125330.0000
155,125330.0000
156,125330.0000
157,125330.0000
158,125330.0000
159,125330.0000
160,125330.0000
161,125330.0000
162,125330.0000
163,125330.0000
164,125330.0000
165,125330.0000
166,125330.0000
167,125330.0000
168,125330.0000
169,125330.0000
170,125330.0000
171,125330.0000
172,125330.0000
173,125330.0000
174,125330.0000
175,125330.0000
176,125330.0000
177,125330.0000
178,125330.0000
179,125330.0000
180,125330.0000
181,125330.0000
182,125330.0000
183,125330.0000
184,125330.0000
185,125330.0000
186,125330.0000
187,125330.0000
188,125330.0000
189,125330.0000
190,125330.0000
191,125330.0000
192,125330.0000
193,125330.0000
194,125330.0000
195,125330.0000
196,125330.0000
197,125330.0000
198,125330.0000
199,125330.0000
200,125330.0000
201,125330.0000
202,125330.0000
203,125330.0000
204,125330.0000
205,125330.0000
206,125330.0000
207,125330.0000
208,125330.0000
209,125330.0000
210,125330.0000
211,125330.0000
212,125330.0000
213,125330.0000
214,125330.0000
215,125330.0000
216,125330.0000
217,125330.0000
218,125330.0000
219,125330.0000
220,125330.0000
221,125330.0000
222,125330.0000
223,125330.0000
224,125330.0000
225,125330.0000
226,125330.0000
227,125330.0000
228,125330.0000
229,125330.0000
230,125330.0000
231,125330.0000
232,125330.0000
233,125330.0000
234,125330.0000
235,125330.0000
236,125330.0000
237,125330.0000
238,125330.0000
239,125330.0000
240,125330.0000
241,125330.0000
242,125330.0000
243,125330.0000
244,125330.0000
245,125330.0000
246,125330.0000
247,125330.0000
248,125330.0000
249,125330.0000
250,125330.0000
251,125330.0000
252,125330.0000
253,125330.0000
254,125330.0000
255,125330.0000
256,125330.0000
257,125330.0000
258,125330.0000
259,125330.0000
260,125330.0000
261,125330.0000
262,125330.0000
263,125330.0000
264,125330.0000
265,125330.0000
266,125330.0000
267,125330.0000
268,125330.0000
269,125330.0000
270,125330.0000
271,125330.0000
272,125330.0000
273,125330.0000
274,125330.0000
275,125330.0000
276,125330.0000
277,125330.0000
278,125330.0000
279,125330.0000
280,125330.0000
281,125330.0000
282,125330.0000
283,125330.0000
284,125330.0000
285,125330.0000
286,125330.0000
287,125330.0000
288,125330.0000
289,125330.0000
290,125330.0000
291,125330.0000
292,125330.0000
293,125330.0000
294,125330.0000
295,125330.0000
296,125330.0000
297,125330.0000
298,125330.0000
299,125330.0000
300,125330.0000
301,125330.0000
302,125330.0000
303,125330.0000
304,125330.0000
305,125330.0000
306,125330.0000
307,125330.0000
308,125330.0000
309,125330.0000
310,125330.0000
311,125330.0000
312,125330.0000
313,125330.0000
314,125330.0000
315,125330.0000
316,125330.0000
317,125330.0000
318,125330.0000
319,125330.0000
320,125330.0000
321,125330.0000
322,125330.0000
323,125330.0000
324,125330.0000
325,125330.0000
326,125330.0000
327,125330.0000
328,125330.0000
329,125330.0000
330,125330.0000
331,125330.0000
332,125330.0000
333,125330.0000
334,125330.0000
335,125330.0000
336,125330.0000
337,125330.0000
338,125330.0000
339,125330.0000
340,125330.0000
341,125330.0000
342,125330.0000
343,125330.0000
344,125330.0000
345,125330.0000
346,125330.0000
347,125330.0000
348,125330.0000
349,125330.0000
350,125330.0000
351,125330.0000
352,125330.0000
353,125330.0000
354,125330.0000
355,125330.0000
356,125330.0000
357,125330.0000
358,125330.0000
359,125330.0000
360,125330.0000
361,125330.0000
362,125330.0000
363,125330.0000
364,125330.0000
365,125330.0000
366,125330.0000
367,125330.0000
368,125330.0000
369,125330.0000
370,125330.0000
371,125330.0000
372,125330.0000
373,125330.0000
374,125330.0000
375,125330.0000
376,125330.0000
377,125330.0000
378,125330.0000
379,125330.0000
380,125330.0000
381,125330.0000
382,125330.0000
383,125330.0000
384,125330.0000
385,125330.0000
386,125330.0000
387,125330.0000
388,125330.0000
389,125330.0000
390,125330.0000
391,125330.0000
392,125330.0000
393,125330.0000
394,125330.0000
395,125330.0000
396,125330.0000
397,125330.0000
398,125330.0000
399,125330.0000
400,125330.0000
401,125330.0000
402,125330.0000
403,125330.0000
404,125330.0000
405,125330.0000
406,125330.0000
407,125330.0000
408,125330.0000
409,125330.0000
410,125330.0000
411,125330.0000
412,125330.0000
413,125330.0000
414,125330.0000
415,125330.0000
416,125330.0000
417,125330.0000
418,125330.0000
419,125330.0000
420,125330.0000
421,125330.0000
422,125330.0000
423,125330.0000
424,125330.0000
425,125330.0000
426,125330.0000
427,125330.0000
428,125330.0000
429,125330.0000
430,125330.0000
431,125330.0000
432,125330.0000
433,125330.0000
434,125330.0000
435,125330.0000
436,125330.0000
437,125330.0000
438,125330.0000
439,125330.0000
440,125330.0000
441,125330.0000
442,125330.0000
443,125330.0000
444,125330.0000
445,125330.0000
446,125330.0000
447,125330.0000
448,125330.0000
449,125330.0000
450,125330.0000
451,125330.0000
452,125330.0000
453,125330.0000
454,125330.0000
455,125330.0000
456,125330.0000
457,125330.0000
458,125330.0000
459,125330.0000
460,125330.0000
461,125330.0000
462,125330.0000
463,125330.0000
464,125330.0000
465,125330.0000
466,125330.0000
467,125330.0000
468,125330.0000
469,125330.0000
470,125330.0000
471,125330.0000
472,125330.0000
473,125330.0000
474,125330.0000
475,125330.0000
476,125330.0000
477,125330.0000
478,125330.0000
479,125330.0000
480,125330.0000
481,125330.0000
482,125330.0000
483,125330.0000
484,125330.0000
485,125330.0000
486,125330.0000
487,125330.0000
488,125330.0000
489,125330.0000
490,125330.0000
491,125330.0000
492,125330.0000
493,125330.0000
494,125330.0000
495,125330.0000
496,125330.0000
497,125330.0000
498,125330.0000
499,125330.0000
500,125330.0000
501,125330.0000
502,125330.0000
503,125330.0000
504,125330.0000
505,125330.0000
506,125330.0000
507,125330.0000
508,125330.0000
509,125330.0000
510,125330.0000
511,125330.0000
512,125330.0000
513,125330.0000
514,125330.0000
515,125330.0000
516,125330.0000
517,125330.0000
518,125330.0000
519,125330.0000
520,125330.0000
521,125330.0000
522,125330.0000
523,125330.0000
524,125330.0000
525,125330.0000
526,125330.0000
527,125330.0000
528,125330.0000
529,125330.0000
530,125330.0000
531,125330.0000
532,125330.0000
533,125330.0000
534,125330.0000
535,125330.0000
536,125330.0000
537,125330.0000
538,125330.0000
539,125330.0000
540,125330.0000
541,125330.0000
542,125330.0000
543,125330.0000
544,125330.0000
545,125330.0000
546,125330.0000
547,125330.0000
548,125330.0000
549,125330.0000
550,125330.0000
551,125330.0000
552,125330.0000
553,125330.0000
554,125330.0000
555,125330.0000
556,125330.0000
557,125330.0000
558,125330.0000
559,125330.0000
560,125330.0000
561,125330.0000
562,125330.0000
563,125330.0000
564,125330.0000
565,125330.0000
566,125330.0000
567,125330.0000
568,125330.0000
569,125330.0000
570,125330.0000
571,125330.0000
572,125330.0000
573,125330.0000
574,125330.0000
575,125330.0000
576,125330.0000
577,125330.0000
578,125330.0000
579,125330.0000
580,125330.0000
581,125330.0000
582,125330.0000
583,125330.0000
584,125330.0000
585,125330.0000
586,125330.0000
587,125330.0000
588,125330.0000
589,125330.0000
590,125330.0000
