================================================================================
                          实验结果报告
================================================================================
实验名称: 简化评分 - 50%启发式+LocalSearch变异+禁忌搜索+简化评分
算例名称: 2M40J
运行ID: 8
实验时间: 2026-02-07 10:39:52

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 277689.0000
运行时间: 300073 ms (300.07 秒)
终止代数: 3763

【收敛曲线数据】
代数	Cmax
1	423494.2500
11	408697.0000
21	408697.0000
31	408697.0000
41	407281.0000
51	407281.0000
61	406064.2500
71	406064.2500
81	406064.2500
91	301178.0000
101	290535.0000
111	290535.0000
121	290535.0000
131	290535.0000
141	290535.0000
151	290535.0000
161	290535.0000
171	290535.0000
181	290535.0000
191	290535.0000
201	290535.0000
211	290535.0000
221	290535.0000
231	290535.0000
241	290535.0000
251	290535.0000
261	290535.0000
271	290535.0000
281	290535.0000
291	288017.2500
301	288017.2500
311	288017.2500
321	288017.2500
331	288017.2500
341	288017.2500
351	288017.2500
361	288017.2500
371	288017.2500
381	288017.2500
391	288017.2500
401	288017.2500
411	288017.2500
421	288017.2500
431	288017.2500
441	288017.2500
451	288017.2500
461	288017.2500
471	288017.2500
481	288017.2500
491	288017.2500
501	284904.7500
511	284904.7500
521	284904.7500
531	284904.7500
541	284904.7500
551	284904.7500
561	284904.7500
571	284904.7500
581	284904.7500
591	284904.7500
601	284904.7500
611	284904.7500
621	284904.7500
631	284904.7500
641	284904.7500
651	284904.7500
661	284904.7500
671	284904.7500
681	284904.7500
691	284904.7500
701	284904.7500
711	284904.7500
721	284904.7500
731	284904.7500
741	284904.7500
751	284904.7500
761	284904.7500
771	284904.7500
781	284904.7500
791	284904.7500
801	284904.7500
811	284904.7500
821	284904.7500
831	284904.7500
841	284904.7500
851	284904.7500
861	284904.7500
871	284904.7500
881	284904.7500
891	284904.7500
901	284904.7500
911	284904.7500
921	284904.7500
931	284904.7500
941	284904.7500
951	284904.7500
961	284904.7500
971	284904.7500
981	284904.7500
991	284904.7500
1001	284904.7500
1011	284904.7500
1021	284904.7500
1031	284904.7500
1041	284904.7500
1051	284904.7500
1061	284904.7500
1071	284904.7500
1081	284904.7500
1091	284904.7500
1101	284904.7500
1111	284904.7500
1121	284904.7500
1131	284904.7500
1141	284904.7500
1151	284904.7500
1161	284904.7500
1171	284904.7500
1181	284904.7500
1191	284904.7500
1201	284904.7500
1211	284904.7500
1221	284904.7500
1231	284904.7500
1241	284904.7500
1251	284904.7500
1261	284904.7500
1271	284904.7500
1281	284904.7500
1291	284904.7500
1301	284904.7500
1311	284904.7500
1321	284904.7500
1331	284904.7500
1341	284904.7500
1351	284904.7500
1361	284904.7500
1371	284904.7500
1381	284904.7500
1391	284904.7500
1401	284904.7500
1411	284904.7500
1421	284904.7500
1431	284904.7500
1441	284904.7500
1451	284904.7500
1461	284904.7500
1471	284904.7500
1481	284904.7500
1491	284904.7500
1501	284904.7500
1511	284904.7500
1521	284904.7500
