# Pareto Front
# Size: 20
# Format: Cmax Energy

68523.385965	778.118379
74483.341463	744.867803
74090.058824	745.053506
68727.842105	771.761332
68767.764706	771.408082
69680.268293	769.626625
69952.268293	767.900502
71393.000000	745.271740
69970.982456	749.053574
70669.982456	746.039654
71095.000000	745.560304
70518.982456	746.627529
70172.982456	748.756063
70027.982456	749.013502
70373.596491	748.307649
70150.982456	748.788080
70344.982456	748.575052
68920.000000	770.362985
70129.982456	748.847613
70406.982456	747.325776
