================================================================================
                          实验结果报告
================================================================================
实验名称: 简化变异 - 50%启发式+简单变异+禁忌搜索+复杂评分
算例名称: 3M60J
运行ID: 4
实验时间: 2026-02-07 11:12:25

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 432356.8000
运行时间: 300069 ms (300.07 秒)
终止代数: 2408

【收敛曲线数据】
代数	Cmax
1	1028365.6000
11	663595.2000
21	663595.2000
31	663595.2000
41	524724.8000
51	469300.2000
61	468091.0500
71	468091.0500
81	463984.8000
91	453034.8000
101	451100.2000
111	451100.2000
121	451100.2000
131	451100.2000
141	451100.2000
151	451100.2000
161	451100.2000
171	451100.2000
181	451100.2000
191	451100.2000
201	451100.2000
211	451100.2000
221	451100.2000
231	451100.2000
241	451100.2000
251	451100.2000
261	451100.2000
271	451100.2000
281	451100.2000
291	450428.8000
301	450428.8000
311	450428.8000
321	448420.8000
331	448420.8000
341	448420.8000
351	448420.8000
361	448420.8000
371	448420.8000
381	448420.8000
391	448420.8000
401	448420.8000
411	448420.8000
421	448420.8000
431	448420.8000
441	448420.8000
451	447833.5500
461	447833.5500
471	443260.2000
481	438220.2000
491	438220.2000
501	438220.2000
511	438220.2000
521	438220.2000
531	438220.2000
541	438220.2000
551	438220.2000
561	438220.2000
571	438220.2000
581	438220.2000
591	438220.2000
601	438220.2000
611	438220.2000
621	438220.2000
631	438220.2000
641	438220.2000
651	436336.0500
661	436336.0500
671	432356.8000
681	432356.8000
691	432356.8000
701	432356.8000
711	432356.8000
721	432356.8000
731	432356.8000
741	432356.8000
751	432356.8000
761	432356.8000
771	432356.8000
781	432356.8000
791	432356.8000
801	432356.8000
811	432356.8000
821	432356.8000
831	432356.8000
841	432356.8000
851	432356.8000
861	432356.8000
871	432356.8000
881	432356.8000
891	432356.8000
901	432356.8000
911	432356.8000
921	432356.8000
931	432356.8000
941	432356.8000
951	432356.8000
961	432356.8000
971	432356.8000
981	432356.8000
991	432356.8000
1001	432356.8000
1011	432356.8000
1021	432356.8000
1031	432356.8000
1041	432356.8000
1051	432356.8000
1061	432356.8000
1071	432356.8000
1081	432356.8000
1091	432356.8000
1101	432356.8000
1111	432356.8000
1121	432356.8000
1131	432356.8000
1141	432356.8000
1151	432356.8000
1161	432356.8000
1171	432356.8000
1181	432356.8000
1191	432356.8000
1201	432356.8000
1211	432356.8000
1221	432356.8000
1231	432356.8000
1241	432356.8000
1251	432356.8000
1261	432356.8000
1271	432356.8000
1281	432356.8000
1291	432356.8000
1301	432356.8000
1311	432356.8000
1321	432356.8000
1331	432356.8000
1341	432356.8000
1351	432356.8000
1361	432356.8000
1371	432356.8000
1381	432356.8000
1391	432356.8000
1401	432356.8000
1411	432356.8000
1421	432356.8000
1431	432356.8000
1441	432356.8000
1451	432356.8000
1461	432356.8000
1471	432356.8000
1481	432356.8000
1491	432356.8000
1501	432356.8000
1511	432356.8000
1521	432356.8000
1531	432356.8000
1541	432356.8000
1551	432356.8000
1561	432356.8000
1571	432356.8000
1581	432356.8000
1591	432356.8000
1601	432356.8000
1611	432356.8000
1621	432356.8000
1631	432356.8000
1641	432356.8000
1651	432356.8000
1661	432356.8000
1671	432356.8000
1681	432356.8000
1691	432356.8000
1701	432356.8000
1711	432356.8000
1721	432356.8000
1731	432356.8000
1741	432356.8000
1751	432356.8000
1761	432356.8000
1771	432356.8000
1781	432356.8000
1791	432356.8000
1801	432356.8000
1811	432356.8000
1821	432356.8000
1831	432356.8000
1841	432356.8000
1851	432356.8000
1861	432356.8000
1871	432356.8000
1881	432356.8000
1891	432356.8000
1901	432356.8000
1911	432356.8000
1921	432356.8000
1931	432356.8000
1941	432356.8000
1951	432356.8000
1961	432356.8000
1971	432356.8000
1981	432356.8000
1991	432356.8000
2001	432356.8000
2011	432356.8000
2021	432356.8000
2031	432356.8000
2041	432356.8000
2051	432356.8000
2061	432356.8000
2071	432356.8000
2081	432356.8000
2091	432356.8000
2101	432356.8000
2111	432356.8000
2121	432356.8000
2131	432356.8000
2141	432356.8000
2151	432356.8000
2161	432356.8000
2171	432356.8000
2181	432356.8000
2191	432356.8000
2201	432356.8000
2211	432356.8000
2221	432356.8000
2231	432356.8000
2241	432356.8000
2251	432356.8000
2261	432356.8000
2271	432356.8000
2281	432356.8000
2291	432356.8000
2301	432356.8000
2311	432356.8000
2321	432356.8000
2331	432356.8000
2341	432356.8000
2351	432356.8000
2361	432356.8000
2371	432356.8000
2381	432356.8000
2391	432356.8000
2401	432356.8000
2408	432356.8000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=6, 完工时间=431243.4763
  机器 2: 批次数=6, 完工时间=401516.4015
  机器 3: 批次数=2, 完工时间=432369.4877


================================================================================
                         实验结果输出完成
================================================================================
