================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 5 次
实验时间: 2025-12-21 20:06:32

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 61628.29
初始种群平均解: Makespan = 93817.56

Gen    1 | 最优: 61628.29 | 平均: 89614.63 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen   50 | 最优: 60785.16 | 平均: 82875.05 | 改进: 843.12 | 停滞: 26/300000 | 耗时: 0.0分钟
Gen  100 | 最优: 58388.18 | 平均: 81453.39 | 改进: 2396.99 | 停滞: 20/300000 | 耗时: 0.0分钟
Gen  150 | 最优: 58388.18 | 平均: 82947.62 | 改进: 0.00 | 停滞: 70/300000 | 耗时: 0.1分钟
Gen  200 | 最优: 58388.18 | 平均: 82221.54 | 改进: 0.00 | 停滞: 120/300000 | 耗时: 0.1分钟
Gen  250 | 最优: 58388.18 | 平均: 81119.10 | 改进: 0.00 | 停滞: 170/300000 | 耗时: 0.1分钟
Gen  300 | 最优: 57882.18 | 平均: 82024.57 | 改进: 506.00 | 停滞: 29/300000 | 耗时: 0.1分钟
Gen  350 | 最优: 57882.18 | 平均: 82422.74 | 改进: 0.00 | 停滞: 79/300000 | 耗时: 0.2分钟
Gen  400 | 最优: 57882.18 | 平均: 83909.92 | 改进: 0.00 | 停滞: 129/300000 | 耗时: 0.2分钟
Gen  450 | 最优: 57882.18 | 平均: 83336.31 | 改进: 0.00 | 停滞: 179/300000 | 耗时: 0.2分钟
Gen  500 | 最优: 57882.18 | 平均: 82580.00 | 改进: 0.00 | 停滞: 229/300000 | 耗时: 0.2分钟
Gen  550 | 最优: 57882.18 | 平均: 82551.67 | 改进: 0.00 | 停滞: 279/300000 | 耗时: 0.2分钟
Gen  600 | 最优: 57882.18 | 平均: 83094.39 | 改进: 0.00 | 停滞: 329/300000 | 耗时: 0.3分钟
Gen  650 | 最优: 57882.18 | 平均: 82735.38 | 改进: 0.00 | 停滞: 379/300000 | 耗时: 0.3分钟
Gen  700 | 最优: 57882.18 | 平均: 81653.23 | 改进: 0.00 | 停滞: 429/300000 | 耗时: 0.3分钟
Gen  750 | 最优: 57882.18 | 平均: 80152.75 | 改进: 0.00 | 停滞: 479/300000 | 耗时: 0.3分钟
Gen  800 | 最优: 57882.18 | 平均: 81837.58 | 改进: 0.00 | 停滞: 529/300000 | 耗时: 0.3分钟
Gen  850 | 最优: 57882.18 | 平均: 82208.61 | 改进: 0.00 | 停滞: 579/300000 | 耗时: 0.4分钟
Gen  900 | 最优: 57882.18 | 平均: 83094.18 | 改进: 0.00 | 停滞: 629/300000 | 耗时: 0.4分钟
Gen  950 | 最优: 57882.18 | 平均: 84281.98 | 改进: 0.00 | 停滞: 679/300000 | 耗时: 0.4分钟
Gen 1000 | 最优: 57882.18 | 平均: 84043.93 | 改进: 0.00 | 停滞: 729/300000 | 耗时: 0.4分钟
Gen 1050 | 最优: 57609.33 | 平均: 83109.33 | 改进: 272.84 | 停滞: 7/300000 | 耗时: 0.4分钟
Gen 1100 | 最优: 57609.33 | 平均: 83857.37 | 改进: 0.00 | 停滞: 57/300000 | 耗时: 0.5分钟
Gen 1150 | 最优: 57609.33 | 平均: 82187.11 | 改进: 0.00 | 停滞: 107/300000 | 耗时: 0.5分钟
Gen 1200 | 最优: 57609.33 | 平均: 83267.59 | 改进: 0.00 | 停滞: 157/300000 | 耗时: 0.5分钟
Gen 1250 | 最优: 57609.33 | 平均: 82544.01 | 改进: 0.00 | 停滞: 207/300000 | 耗时: 0.5分钟
Gen 1300 | 最优: 57609.33 | 平均: 82269.28 | 改进: 0.00 | 停滞: 257/300000 | 耗时: 0.5分钟
Gen 1350 | 最优: 57609.33 | 平均: 82080.27 | 改进: 0.00 | 停滞: 307/300000 | 耗时: 0.6分钟
Gen 1400 | 最优: 57609.33 | 平均: 82889.53 | 改进: 0.00 | 停滞: 357/300000 | 耗时: 0.6分钟
Gen 1450 | 最优: 57609.33 | 平均: 84377.38 | 改进: 0.00 | 停滞: 407/300000 | 耗时: 0.6分钟
Gen 1500 | 最优: 57609.33 | 平均: 81947.30 | 改进: 0.00 | 停滞: 457/300000 | 耗时: 0.6分钟
Gen 1550 | 最优: 57609.33 | 平均: 82952.16 | 改进: 0.00 | 停滞: 507/300000 | 耗时: 0.6分钟
Gen 1600 | 最优: 57609.33 | 平均: 83007.36 | 改进: 0.00 | 停滞: 557/300000 | 耗时: 0.7分钟
Gen 1650 | 最优: 57609.33 | 平均: 82437.56 | 改进: 0.00 | 停滞: 607/300000 | 耗时: 0.7分钟
Gen 1700 | 最优: 57609.33 | 平均: 83162.51 | 改进: 0.00 | 停滞: 657/300000 | 耗时: 0.7分钟
Gen 1750 | 最优: 57609.33 | 平均: 83251.37 | 改进: 0.00 | 停滞: 707/300000 | 耗时: 0.7分钟
Gen 1800 | 最优: 57609.33 | 平均: 82289.71 | 改进: 0.00 | 停滞: 757/300000 | 耗时: 0.7分钟
Gen 1850 | 最优: 57609.33 | 平均: 81766.19 | 改进: 0.00 | 停滞: 807/300000 | 耗时: 0.8分钟
Gen 1900 | 最优: 57609.33 | 平均: 81666.84 | 改进: 0.00 | 停滞: 857/300000 | 耗时: 0.8分钟
Gen 1950 | 最优: 57609.33 | 平均: 82436.93 | 改进: 0.00 | 停滞: 907/300000 | 耗时: 0.8分钟
Gen 2000 | 最优: 57609.33 | 平均: 83429.82 | 改进: 0.00 | 停滞: 957/300000 | 耗时: 0.8分钟
Gen 2050 | 最优: 57609.33 | 平均: 82248.70 | 改进: 0.00 | 停滞: 1007/300000 | 耗时: 0.8分钟
Gen 2100 | 最优: 57609.33 | 平均: 81684.87 | 改进: 0.00 | 停滞: 1057/300000 | 耗时: 0.9分钟
Gen 2150 | 最优: 57609.33 | 平均: 83052.01 | 改进: 0.00 | 停滞: 1107/300000 | 耗时: 0.9分钟
Gen 2200 | 最优: 57609.33 | 平均: 82986.25 | 改进: 0.00 | 停滞: 1157/300000 | 耗时: 0.9分钟
Gen 2250 | 最优: 57609.33 | 平均: 82819.31 | 改进: 0.00 | 停滞: 1207/300000 | 耗时: 0.9分钟
Gen 2300 | 最优: 57609.33 | 平均: 82762.50 | 改进: 0.00 | 停滞: 1257/300000 | 耗时: 0.9分钟
Gen 2350 | 最优: 57609.33 | 平均: 83530.75 | 改进: 0.00 | 停滞: 1307/300000 | 耗时: 0.9分钟
Gen 2400 | 最优: 57609.33 | 平均: 83352.84 | 改进: 0.00 | 停滞: 1357/300000 | 耗时: 1.0分钟
Gen 2450 | 最优: 57609.33 | 平均: 82211.20 | 改进: 0.00 | 停滞: 1407/300000 | 耗时: 1.0分钟
Gen 2500 | 最优: 57609.33 | 平均: 82808.27 | 改进: 0.00 | 停滞: 1457/300000 | 耗时: 1.0分钟
Gen 2550 | 最优: 57609.33 | 平均: 82904.68 | 改进: 0.00 | 停滞: 1507/300000 | 耗时: 1.0分钟
Gen 2600 | 最优: 57609.33 | 平均: 82975.85 | 改进: 0.00 | 停滞: 1557/300000 | 耗时: 1.0分钟
Gen 2650 | 最优: 57609.33 | 平均: 84032.09 | 改进: 0.00 | 停滞: 1607/300000 | 耗时: 1.1分钟
Gen 2700 | 最优: 57609.33 | 平均: 82004.78 | 改进: 0.00 | 停滞: 1657/300000 | 耗时: 1.1分钟
Gen 2750 | 最优: 57609.33 | 平均: 82803.83 | 改进: 0.00 | 停滞: 1707/300000 | 耗时: 1.1分钟
Gen 2800 | 最优: 57609.33 | 平均: 84170.15 | 改进: 0.00 | 停滞: 1757/300000 | 耗时: 1.1分钟
Gen 2850 | 最优: 57609.33 | 平均: 82634.20 | 改进: 0.00 | 停滞: 1807/300000 | 耗时: 1.1分钟
Gen 2900 | 最优: 57430.74 | 平均: 84256.77 | 改进: 178.59 | 停滞: 43/300000 | 耗时: 1.2分钟
Gen 2950 | 最优: 57430.74 | 平均: 83231.34 | 改进: 0.00 | 停滞: 93/300000 | 耗时: 1.2分钟
Gen 3000 | 最优: 57430.74 | 平均: 82156.69 | 改进: 0.00 | 停滞: 143/300000 | 耗时: 1.2分钟
Gen 3050 | 最优: 57430.74 | 平均: 82732.73 | 改进: 0.00 | 停滞: 193/300000 | 耗时: 1.2分钟
Gen 3100 | 最优: 57430.74 | 平均: 81946.26 | 改进: 0.00 | 停滞: 243/300000 | 耗时: 1.2分钟
Gen 3150 | 最优: 57430.74 | 平均: 82497.71 | 改进: 0.00 | 停滞: 293/300000 | 耗时: 1.2分钟
Gen 3200 | 最优: 57430.74 | 平均: 81181.87 | 改进: 0.00 | 停滞: 343/300000 | 耗时: 1.3分钟
Gen 3250 | 最优: 57430.74 | 平均: 83794.00 | 改进: 0.00 | 停滞: 393/300000 | 耗时: 1.3分钟
Gen 3300 | 最优: 57430.74 | 平均: 82602.25 | 改进: 0.00 | 停滞: 443/300000 | 耗时: 1.3分钟
Gen 3350 | 最优: 57430.74 | 平均: 83691.97 | 改进: 0.00 | 停滞: 493/300000 | 耗时: 1.3分钟
Gen 3400 | 最优: 57430.74 | 平均: 83186.75 | 改进: 0.00 | 停滞: 543/300000 | 耗时: 1.3分钟
Gen 3450 | 最优: 57430.74 | 平均: 83917.89 | 改进: 0.00 | 停滞: 593/300000 | 耗时: 1.4分钟
Gen 3500 | 最优: 57430.74 | 平均: 83509.18 | 改进: 0.00 | 停滞: 643/300000 | 耗时: 1.4分钟
Gen 3550 | 最优: 57430.74 | 平均: 82199.42 | 改进: 0.00 | 停滞: 693/300000 | 耗时: 1.4分钟
Gen 3600 | 最优: 57430.74 | 平均: 81263.10 | 改进: 0.00 | 停滞: 743/300000 | 耗时: 1.4分钟
Gen 3650 | 最优: 57430.74 | 平均: 82176.37 | 改进: 0.00 | 停滞: 793/300000 | 耗时: 1.4分钟
Gen 3700 | 最优: 57430.74 | 平均: 82056.74 | 改进: 0.00 | 停滞: 843/300000 | 耗时: 1.5分钟
Gen 3750 | 最优: 57430.74 | 平均: 83489.06 | 改进: 0.00 | 停滞: 893/300000 | 耗时: 1.5分钟
Gen 3800 | 最优: 57430.74 | 平均: 83423.25 | 改进: 0.00 | 停滞: 943/300000 | 耗时: 1.5分钟
Gen 3850 | 最优: 57430.74 | 平均: 82441.11 | 改进: 0.00 | 停滞: 993/300000 | 耗时: 1.5分钟
Gen 3900 | 最优: 57430.74 | 平均: 81668.30 | 改进: 0.00 | 停滞: 1043/300000 | 耗时: 1.5分钟
Gen 3950 | 最优: 57430.74 | 平均: 82516.68 | 改进: 0.00 | 停滞: 1093/300000 | 耗时: 1.6分钟
Gen 4000 | 最优: 57430.74 | 平均: 82357.32 | 改进: 0.00 | 停滞: 1143/300000 | 耗时: 1.6分钟
Gen 4050 | 最优: 57430.74 | 平均: 83976.75 | 改进: 0.00 | 停滞: 1193/300000 | 耗时: 1.6分钟
Gen 4100 | 最优: 57430.74 | 平均: 81660.03 | 改进: 0.00 | 停滞: 1243/300000 | 耗时: 1.6分钟
Gen 4150 | 最优: 57430.74 | 平均: 83060.91 | 改进: 0.00 | 停滞: 1293/300000 | 耗时: 1.6分钟
Gen 4200 | 最优: 57430.74 | 平均: 82920.98 | 改进: 0.00 | 停滞: 1343/300000 | 耗时: 1.7分钟
Gen 4250 | 最优: 57430.74 | 平均: 83194.17 | 改进: 0.00 | 停滞: 1393/300000 | 耗时: 1.7分钟
Gen 4300 | 最优: 57430.74 | 平均: 83391.70 | 改进: 0.00 | 停滞: 1443/300000 | 耗时: 1.7分钟
Gen 4350 | 最优: 57430.74 | 平均: 82730.85 | 改进: 0.00 | 停滞: 1493/300000 | 耗时: 1.7分钟
Gen 4400 | 最优: 57430.74 | 平均: 83889.66 | 改进: 0.00 | 停滞: 1543/300000 | 耗时: 1.7分钟
Gen 4450 | 最优: 57430.74 | 平均: 83148.43 | 改进: 0.00 | 停滞: 1593/300000 | 耗时: 1.7分钟
Gen 4500 | 最优: 57430.74 | 平均: 81667.35 | 改进: 0.00 | 停滞: 1643/300000 | 耗时: 1.8分钟
Gen 4550 | 最优: 57430.74 | 平均: 82161.17 | 改进: 0.00 | 停滞: 1693/300000 | 耗时: 1.8分钟
Gen 4600 | 最优: 57430.74 | 平均: 82486.09 | 改进: 0.00 | 停滞: 1743/300000 | 耗时: 1.8分钟
Gen 4650 | 最优: 57430.74 | 平均: 82348.66 | 改进: 0.00 | 停滞: 1793/300000 | 耗时: 1.8分钟
Gen 4700 | 最优: 57430.74 | 平均: 81995.45 | 改进: 0.00 | 停滞: 1843/300000 | 耗时: 1.8分钟
Gen 4750 | 最优: 57430.74 | 平均: 82690.58 | 改进: 0.00 | 停滞: 1893/300000 | 耗时: 1.9分钟
Gen 4800 | 最优: 57430.74 | 平均: 83325.54 | 改进: 0.00 | 停滞: 1943/300000 | 耗时: 1.9分钟
Gen 4850 | 最优: 57430.74 | 平均: 83225.48 | 改进: 0.00 | 停滞: 1993/300000 | 耗时: 1.9分钟
Gen 4900 | 最优: 57430.74 | 平均: 82482.03 | 改进: 0.00 | 停滞: 2043/300000 | 耗时: 1.9分钟
Gen 4950 | 最优: 57430.74 | 平均: 82803.43 | 改进: 0.00 | 停滞: 2093/300000 | 耗时: 1.9分钟
Gen 5000 | 最优: 57430.74 | 平均: 83143.55 | 改进: 0.00 | 停滞: 2143/300000 | 耗时: 2.0分钟
Gen 5050 | 最优: 57430.74 | 平均: 82495.68 | 改进: 0.00 | 停滞: 2193/300000 | 耗时: 2.0分钟
Gen 5100 | 最优: 57430.74 | 平均: 83050.62 | 改进: 0.00 | 停滞: 2243/300000 | 耗时: 2.0分钟
Gen 5150 | 最优: 57430.74 | 平均: 82174.68 | 改进: 0.00 | 停滞: 2293/300000 | 耗时: 2.0分钟
Gen 5200 | 最优: 57430.74 | 平均: 83399.46 | 改进: 0.00 | 停滞: 2343/300000 | 耗时: 2.1分钟
Gen 5250 | 最优: 57430.74 | 平均: 82910.02 | 改进: 0.00 | 停滞: 2393/300000 | 耗时: 2.1分钟
Gen 5300 | 最优: 57430.74 | 平均: 81809.53 | 改进: 0.00 | 停滞: 2443/300000 | 耗时: 2.1分钟
Gen 5350 | 最优: 57430.74 | 平均: 82236.61 | 改进: 0.00 | 停滞: 2493/300000 | 耗时: 2.1分钟
Gen 5400 | 最优: 57430.74 | 平均: 82778.27 | 改进: 0.00 | 停滞: 2543/300000 | 耗时: 2.1分钟
Gen 5450 | 最优: 57430.74 | 平均: 83260.00 | 改进: 0.00 | 停滞: 2593/300000 | 耗时: 2.2分钟
Gen 5500 | 最优: 57430.74 | 平均: 82826.68 | 改进: 0.00 | 停滞: 2643/300000 | 耗时: 2.2分钟
Gen 5550 | 最优: 57430.74 | 平均: 81634.80 | 改进: 0.00 | 停滞: 2693/300000 | 耗时: 2.2分钟
Gen 5600 | 最优: 57430.74 | 平均: 81925.77 | 改进: 0.00 | 停滞: 2743/300000 | 耗时: 2.2分钟
Gen 5650 | 最优: 57430.74 | 平均: 82368.55 | 改进: 0.00 | 停滞: 2793/300000 | 耗时: 2.2分钟
Gen 5700 | 最优: 57430.74 | 平均: 82903.17 | 改进: 0.00 | 停滞: 2843/300000 | 耗时: 2.2分钟
Gen 5750 | 最优: 57430.74 | 平均: 82381.88 | 改进: 0.00 | 停滞: 2893/300000 | 耗时: 2.3分钟
Gen 5800 | 最优: 57430.74 | 平均: 82326.75 | 改进: 0.00 | 停滞: 2943/300000 | 耗时: 2.3分钟
Gen 5850 | 最优: 57430.74 | 平均: 81909.76 | 改进: 0.00 | 停滞: 2993/300000 | 耗时: 2.3分钟
Gen 5900 | 最优: 57430.74 | 平均: 84435.19 | 改进: 0.00 | 停滞: 3043/300000 | 耗时: 2.3分钟
Gen 5950 | 最优: 57430.74 | 平均: 81588.21 | 改进: 0.00 | 停滞: 3093/300000 | 耗时: 2.3分钟
Gen 6000 | 最优: 57430.74 | 平均: 83032.38 | 改进: 0.00 | 停滞: 3143/300000 | 耗时: 2.4分钟
Gen 6050 | 最优: 57430.74 | 平均: 81888.50 | 改进: 0.00 | 停滞: 3193/300000 | 耗时: 2.4分钟
Gen 6100 | 最优: 57430.74 | 平均: 83355.03 | 改进: 0.00 | 停滞: 3243/300000 | 耗时: 2.4分钟
Gen 6150 | 最优: 57430.74 | 平均: 82073.51 | 改进: 0.00 | 停滞: 3293/300000 | 耗时: 2.4分钟
Gen 6200 | 最优: 57430.74 | 平均: 83889.56 | 改进: 0.00 | 停滞: 3343/300000 | 耗时: 2.4分钟
Gen 6250 | 最优: 57430.74 | 平均: 82618.34 | 改进: 0.00 | 停滞: 3393/300000 | 耗时: 2.5分钟
Gen 6300 | 最优: 57430.74 | 平均: 82150.21 | 改进: 0.00 | 停滞: 3443/300000 | 耗时: 2.5分钟
Gen 6350 | 最优: 57430.74 | 平均: 82453.15 | 改进: 0.00 | 停滞: 3493/300000 | 耗时: 2.5分钟
Gen 6400 | 最优: 57430.74 | 平均: 82582.84 | 改进: 0.00 | 停滞: 3543/300000 | 耗时: 2.5分钟
Gen 6450 | 最优: 57430.74 | 平均: 82386.23 | 改进: 0.00 | 停滞: 3593/300000 | 耗时: 2.5分钟
Gen 6500 | 最优: 57430.74 | 平均: 82236.29 | 改进: 0.00 | 停滞: 3643/300000 | 耗时: 2.5分钟
Gen 6550 | 最优: 57430.74 | 平均: 82559.36 | 改进: 0.00 | 停滞: 3693/300000 | 耗时: 2.6分钟
Gen 6600 | 最优: 57430.74 | 平均: 82385.78 | 改进: 0.00 | 停滞: 3743/300000 | 耗时: 2.6分钟
Gen 6650 | 最优: 57430.74 | 平均: 83388.44 | 改进: 0.00 | 停滞: 3793/300000 | 耗时: 2.6分钟
Gen 6700 | 最优: 57430.74 | 平均: 83153.06 | 改进: 0.00 | 停滞: 3843/300000 | 耗时: 2.6分钟
Gen 6750 | 最优: 57430.74 | 平均: 81920.64 | 改进: 0.00 | 停滞: 3893/300000 | 耗时: 2.6分钟
Gen 6800 | 最优: 57430.74 | 平均: 81347.52 | 改进: 0.00 | 停滞: 3943/300000 | 耗时: 2.7分钟
Gen 6850 | 最优: 57430.74 | 平均: 83419.41 | 改进: 0.00 | 停滞: 3993/300000 | 耗时: 2.7分钟
Gen 6900 | 最优: 57430.74 | 平均: 81405.74 | 改进: 0.00 | 停滞: 4043/300000 | 耗时: 2.7分钟
Gen 6950 | 最优: 57430.74 | 平均: 81914.92 | 改进: 0.00 | 停滞: 4093/300000 | 耗时: 2.7分钟
Gen 7000 | 最优: 57430.74 | 平均: 82331.30 | 改进: 0.00 | 停滞: 4143/300000 | 耗时: 2.7分钟
Gen 7050 | 最优: 57430.74 | 平均: 81718.21 | 改进: 0.00 | 停滞: 4193/300000 | 耗时: 2.8分钟
Gen 7100 | 最优: 57430.74 | 平均: 82958.95 | 改进: 0.00 | 停滞: 4243/300000 | 耗时: 2.8分钟
Gen 7150 | 最优: 57430.74 | 平均: 82731.80 | 改进: 0.00 | 停滞: 4293/300000 | 耗时: 2.8分钟
Gen 7200 | 最优: 57430.74 | 平均: 82473.22 | 改进: 0.00 | 停滞: 4343/300000 | 耗时: 2.8分钟
Gen 7250 | 最优: 57430.74 | 平均: 81720.87 | 改进: 0.00 | 停滞: 4393/300000 | 耗时: 2.8分钟
Gen 7300 | 最优: 57430.74 | 平均: 84051.51 | 改进: 0.00 | 停滞: 4443/300000 | 耗时: 2.8分钟
