================================================================================
                          实验结果报告
================================================================================
实验名称: 田口试验17 - T17_pop100_pc0.9_pm0.1_N20_TS100_L30
算例名称: 2M80J
运行ID: 9
实验时间: 2026-02-14 06:21:01

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.1
  交叉率: 0.9

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 485744.2500
运行时间: 300010 ms (300.01 秒)
终止代数: 5974

【收敛曲线数据】
代数	Cmax
1	523282.0000
11	510672.0000
21	507870.7500
31	506625.7500
41	506625.7500
51	496489.0000
61	496489.0000
71	496489.0000
81	496489.0000
91	496489.0000
101	496489.0000
111	496489.0000
121	491658.0000
131	491658.0000
141	491658.0000
151	491658.0000
161	491658.0000
171	491658.0000
181	491658.0000
191	491658.0000
201	491658.0000
211	491658.0000
221	491658.0000
231	491658.0000
241	491658.0000
251	491658.0000
261	491658.0000
271	491658.0000
281	491658.0000
291	491658.0000
301	491658.0000
311	491658.0000
321	491658.0000
331	491658.0000
341	491658.0000
351	491658.0000
361	491658.0000
371	491658.0000
381	491658.0000
391	491658.0000
401	491658.0000
411	491658.0000
421	491658.0000
431	491658.0000
441	491658.0000
451	491658.0000
461	491658.0000
471	491658.0000
481	491658.0000
491	491658.0000
501	491658.0000
511	491658.0000
521	491658.0000
531	491658.0000
541	491658.0000
551	491658.0000
561	491658.0000
571	491658.0000
581	491658.0000
591	491658.0000
601	491658.0000
611	491658.0000
621	491658.0000
631	491658.0000
641	491658.0000
651	491658.0000
661	491658.0000
671	491658.0000
681	491658.0000
691	491658.0000
701	491658.0000
711	491658.0000
721	491658.0000
731	491658.0000
741	491658.0000
751	491658.0000
761	491658.0000
771	491658.0000
781	491658.0000
791	491658.0000
801	491658.0000
811	491658.0000
821	491658.0000
831	491658.0000
841	491658.0000
851	491658.0000
861	491658.0000
871	491658.0000
881	491658.0000
891	491658.0000
901	491658.0000
911	491658.0000
921	491658.0000
931	491658.0000
941	491658.0000
951	491658.0000
961	491658.0000
971	491658.0000
981	491658.0000
991	491658.0000
1001	491658.0000
1011	491658.0000
1021	491658.0000
1031	491658.0000
1041	491658.0000
1051	491658.0000
1061	491658.0000
1071	491658.0000
1081	491658.0000
1091	491658.0000
1101	491658.0000
1111	491658.0000
1121	491658.0000
1131	491658.0000
1141	491658.0000
1151	491658.0000
1161	491658.0000
1171	491658.0000
1181	491658.0000
1191	491658.0000
1201	491658.0000
1211	491658.0000
1221	491658.0000
1231	491658.0000
1241	491658.0000
1251	491658.0000
1261	491658.0000
1271	491658.0000
1281	491658.0000
1291	491658.0000
1301	491658.0000
1311	491658.0000
1321	491658.0000
1331	491658.0000
1341	491658.0000
1351	491658.0000
1361	491658.0000
1371	491658.0000
1381	491658.0000
1391	491658.0000
1401	491658.0000
1411	491658.0000
1421	491658.0000
1431	491658.0000
1441	491658.0000
1451	491658.0000
1461	491658.0000
1471	491658.0000
1481	491658.0000
1491	491658.0000
1501	491658.0000
1511	491658.0000
1521	491658.0000
1531	491658.0000
1541	491658.0000
1551	491658.0000
1561	491658.0000
1571	491658.0000
1581	491658.0000
1591	491658.0000
1601	491658.0000
1611	491658.0000
1621	491658.0000
1631	491658.0000
1641	491658.0000
1651	491658.0000
1661	491658.0000
1671	491658.0000
1681	491658.0000
1691	491658.0000
1701	491658.0000
1711	491658.0000
1721	491658.0000
1731	491658.0000
1741	491658.0000
1751	491658.0000
1761	491658.0000
1771	491658.0000
1781	491658.0000
1791	491658.0000
1801	491658.0000
1811	491658.0000
1821	491658.0000
1831	491658.0000
1841	491658.0000
1851	491658.0000
1861	491658.0000
1871	491658.0000
1881	491658.0000
1891	491658.0000
1901	491658.0000
1911	491658.0000
1921	491658.0000
1931	491658.0000
1941	491658.0000
1951	491658.0000
1961	491658.0000
1971	491658.0000
1981	491658.0000
1991	491658.0000
2001	491658.0000
2011	491658.0000
2021	491658.0000
2031	491658.0000
2041	491658.0000
2051	491658.0000
2061	491658.0000
2071	491658.0000
2081	491658.0000
2091	491658.0000
2101	491658.0000
2111	491658.0000
2121	491658.0000
2131	491658.0000
2141	491658.0000
2151	491658.0000
2161	491658.0000
2171	491658.0000
2181	491658.0000
2191	491658.0000
2201	491658.0000
2211	491658.0000
2221	491658.0000
2231	491658.0000
2241	491658.0000
2251	491658.0000
2261	491658.0000
2271	491658.0000
2281	491658.0000
2291	491658.0000
2301	491658.0000
2311	491658.0000
2321	491658.0000
2331	491658.0000
2341	491658.0000
2351	491658.0000
2361	491658.0000
2371	491658.0000
2381	491658.0000
2391	491658.0000
2401	491658.0000
2411	491658.0000
2421	491658.0000
2431	491658.0000
2441	491658.0000
2451	491658.0000
2461	491658.0000
2471	491658.0000
2481	491658.0000
2491	491658.0000
2501	491658.0000
2511	491658.0000
2521	491658.0000
2531	491658.0000
2541	491658.0000
2551	491658.0000
2561	491658.0000
2571	491658.0000
2581	491658.0000
2591	491658.0000
2601	491658.0000
2611	491658.0000
2621	491658.0000
2631	491658.0000
2641	491658.0000
2651	491658.0000
2661	491658.0000
2671	491658.0000
2681	491658.0000
2691	491658.0000
2701	491658.0000
2711	491658.0000
2721	491658.0000
2731	491658.0000
2741	491658.0000
2751	491658.0000
2761	491658.0000
2771	491658.0000
2781	491658.0000
2791	491658.0000
2801	491658.0000
2811	491658.0000
2821	491658.0000
2831	491658.0000
2841	491658.0000
2851	491658.0000
2861	491658.0000
2871	491658.0000
2881	491658.0000
2891	491658.0000
2901	491658.0000
2911	491658.0000
2921	491658.0000
2931	491658.0000
2941	491658.0000
2951	491658.0000
2961	491658.0000
2971	491658.0000
2981	491658.0000
2991	491658.0000
3001	491658.0000
3011	491658.0000
3021	491658.0000
3031	491658.0000
3041	491658.0000
3051	491658.0000
3061	491658.0000
3071	491658.0000
3081	491658.0000
3091	491658.0000
3101	491658.0000
3111	491658.0000
3121	491658.0000
3131	491658.0000
3141	491658.0000
3151	491658.0000
3161	491658.0000
3171	491658.0000
3181	491658.0000
3191	491658.0000
3201	491658.0000
3211	491658.0000
3221	491658.0000
3231	491658.0000
3241	491658.0000
3251	491658.0000
3261	491658.0000
3271	491658.0000
3281	491658.0000
3291	491658.0000
3301	491658.0000
3311	491658.0000
3321	491658.0000
3331	491658.0000
3341	491658.0000
3351	491658.0000
3361	491658.0000
3371	491658.0000
3381	491658.0000
3391	491658.0000
3401	491658.0000
3411	491658.0000
3421	491658.0000
3431	491658.0000
3441	491658.0000
3451	491658.0000
3461	491658.0000
3471	491658.0000
3481	491658.0000
3491	489645.0000
3501	489645.0000
3511	489645.0000
3521	489645.0000
3531	489645.0000
3541	489645.0000
3551	489645.0000
3561	489645.0000
3571	489645.0000
3581	489645.0000
3591	489645.0000
3601	489645.0000
3611	489645.0000
3621	489645.0000
3631	489645.0000
3641	489645.0000
3651	489645.0000
3661	489645.0000
3671	489645.0000
3681	489645.0000
3691	489645.0000
3701	489645.0000
3711	489645.0000
3721	489645.0000
3731	489645.0000
3741	489645.0000
3751	489645.0000
3761	489645.0000
3771	489645.0000
3781	489645.0000
3791	489645.0000
3801	489645.0000
3811	489645.0000
