迭代次数,Cmax
1,246773.0000
2,246773.0000
3,246773.0000
4,246645.9000
5,246645.9000
6,246645.9000
7,246645.9000
8,246645.9000
9,246645.9000
10,246645.9000
11,246645.9000
12,246645.9000
13,246645.9000
14,246645.9000
15,246645.9000
16,246645.9000
17,246645.9000
18,246645.9000
19,246645.9000
20,246645.9000
21,246645.9000
22,246645.9000
23,246645.9000
24,246645.9000
25,246645.9000
26,246065.0000
27,246065.0000
28,246065.0000
29,246065.0000
30,246065.0000
31,245724.6000
32,245724.6000
33,245724.6000
34,245724.6000
35,245724.6000
36,245724.6000
37,245724.6000
38,245724.6000
39,245724.6000
40,245593.0000
41,245593.0000
42,245593.0000
43,245593.0000
44,245593.0000
45,245593.0000
46,245593.0000
47,245593.0000
48,245593.0000
49,245593.0000
50,245593.0000
51,245593.0000
52,245593.0000
53,245593.0000
54,245593.0000
55,243816.9000
56,243816.9000
57,243816.9000
58,243816.9000
59,243816.9000
60,243816.9000
61,243816.9000
62,243816.9000
63,243816.9000
64,243816.9000
65,243816.9000
66,243816.9000
67,243816.9000
68,243816.9000
69,243518.1000
70,243518.1000
71,243518.1000
72,240704.4000
73,240704.4000
74,240704.4000
75,240704.4000
76,240704.4000
77,240704.4000
78,240704.4000
79,240704.4000
80,240704.4000
81,240704.4000
82,240704.4000
83,240704.4000
84,240704.4000
85,240704.4000
86,240704.4000
87,240704.4000
88,240704.4000
89,240704.4000
90,240704.4000
91,240704.4000
92,240704.4000
93,240704.4000
94,240704.4000
95,240704.4000
96,240704.4000
97,240704.4000
98,240704.4000
99,240704.4000
100,236389.0000
101,236389.0000
102,236389.0000
103,236389.0000
104,236389.0000
105,236389.0000
106,236389.0000
107,236389.0000
108,236389.0000
109,236389.0000
110,236389.0000
111,236389.0000
112,236389.0000
113,236389.0000
114,236389.0000
115,236389.0000
116,236389.0000
117,236389.0000
118,234155.7000
119,234155.7000
120,234155.7000
121,234155.7000
122,234155.7000
123,234155.7000
124,234155.7000
125,234155.7000
126,234155.7000
127,234155.7000
128,234155.7000
129,234155.7000
130,234155.7000
131,234155.7000
132,234155.7000
133,234155.7000
134,234155.7000
135,234155.7000
136,234155.7000
137,234155.7000
138,234155.7000
139,234155.7000
140,234155.7000
141,234155.7000
142,234155.7000
143,234155.7000
144,234155.7000
145,234155.7000
146,234155.7000
147,234155.7000
148,234155.7000
149,234155.7000
150,234155.7000
151,234155.7000
152,234155.7000
153,234155.7000
154,234155.7000
155,234155.7000
156,234155.7000
157,234155.7000
158,234155.7000
159,234155.7000
160,234155.7000
161,234155.7000
162,234155.7000
163,234155.7000
164,234155.7000
165,234155.7000
166,234155.7000
167,234155.7000
168,234155.7000
169,234155.7000
170,234155.7000
171,234155.7000
172,234155.7000
173,234155.7000
174,234155.7000
175,234155.7000
176,234155.7000
177,234155.7000
178,234155.7000
179,234155.7000
180,234155.7000
181,234155.7000
182,234155.7000
183,234155.7000
184,234155.7000
185,234155.7000
186,234155.7000
187,234155.7000
188,234155.7000
189,234155.7000
190,234155.7000
191,234155.7000
192,234155.7000
193,234155.7000
194,234155.7000
195,234155.7000
196,234155.7000
197,234155.7000
198,234155.7000
199,234155.7000
200,234155.7000
201,234155.7000
202,234155.7000
203,234155.7000
204,234155.7000
205,234155.7000
206,234155.7000
207,234155.7000
208,234155.7000
209,234155.7000
210,234155.7000
211,234155.7000
212,234155.7000
213,234155.7000
214,234155.7000
215,234155.7000
216,234155.7000
217,234155.7000
218,234155.7000
219,234155.7000
220,234155.7000
221,234155.7000
222,234155.7000
223,234155.7000
224,234155.7000
225,234155.7000
226,234155.7000
227,234155.7000
228,234155.7000
229,234155.7000
230,234155.7000
231,234155.7000
232,234155.7000
233,234155.7000
234,234155.7000
235,234155.7000
236,234155.7000
237,234155.7000
238,234155.7000
239,234155.7000
240,234155.7000
241,234155.7000
242,234155.7000
243,234155.7000
244,234155.7000
245,234155.7000
246,234155.7000
247,234155.7000
248,234155.7000
249,234155.7000
250,234155.7000
251,234155.7000
252,234155.7000
253,234155.7000
254,228601.0000
255,228601.0000
256,228601.0000
257,228601.0000
258,228601.0000
259,228601.0000
260,228601.0000
261,228601.0000
262,228601.0000
263,228601.0000
264,228601.0000
265,228601.0000
266,228601.0000
267,228601.0000
268,228601.0000
269,228601.0000
270,228601.0000
271,228601.0000
272,228601.0000
273,228601.0000
274,228601.0000
275,228601.0000
276,228601.0000
277,228601.0000
278,228601.0000
279,228601.0000
280,228601.0000
281,228553.2000
282,228553.2000
283,228553.2000
284,228553.2000
285,228553.2000
286,228553.2000
287,228553.2000
288,228553.2000
289,228553.2000
290,228553.2000
291,228553.2000
292,228553.2000
293,228553.2000
294,228553.2000
295,228553.2000
296,228553.2000
297,228553.2000
298,228553.2000
299,228553.2000
300,228553.2000
301,228553.2000
302,228553.2000
303,228553.2000
304,228553.2000
305,228553.2000
306,228553.2000
307,228553.2000
308,228553.2000
309,228553.2000
310,228553.2000
311,228553.2000
312,228553.2000
313,228553.2000
314,228553.2000
315,228553.2000
316,228553.2000
317,228553.2000
318,228553.2000
319,228553.2000
320,228553.2000
321,228553.2000
322,228553.2000
323,228553.2000
324,228553.2000
325,228553.2000
326,228553.2000
327,228553.2000
328,228553.2000
329,228553.2000
330,228553.2000
331,228553.2000
332,228553.2000
333,228553.2000
334,228553.2000
335,228553.2000
336,228553.2000
337,228553.2000
338,228553.2000
339,228553.2000
340,228553.2000
341,228553.2000
342,228553.2000
343,228553.2000
344,228553.2000
345,228553.2000
346,228553.2000
347,228553.2000
348,228553.2000
349,228553.2000
350,228553.2000
351,228553.2000
352,228553.2000
353,228553.2000
354,228553.2000
355,228553.2000
356,228553.2000
357,228553.2000
358,228553.2000
359,228553.2000
360,228553.2000
361,228553.2000
362,228553.2000
363,228553.2000
364,228553.2000
365,228553.2000
366,228553.2000
367,228553.2000
368,228553.2000
369,228553.2000
370,228553.2000
371,228553.2000
372,228553.2000
373,228553.2000
374,228553.2000
375,228553.2000
376,228553.2000
377,228553.2000
378,228553.2000
379,228553.2000
380,228553.2000
381,228553.2000
382,228553.2000
383,228553.2000
384,228553.2000
385,228553.2000
386,228553.2000
387,228553.2000
388,228553.2000
389,228553.2000
390,228553.2000
391,228553.2000
392,228553.2000
393,228553.2000
394,228553.2000
395,228553.2000
396,228553.2000
397,228553.2000
398,228553.2000
399,228553.2000
400,228553.2000
401,228553.2000
402,228553.2000
403,228553.2000
404,228553.2000
405,228553.2000
406,228553.2000
407,228553.2000
408,228553.2000
409,228553.2000
410,228553.2000
411,228553.2000
412,228553.2000
413,228553.2000
414,228553.2000
415,228553.2000
416,228553.2000
417,228553.2000
418,228553.2000
419,228553.2000
420,228553.2000
421,228553.2000
422,228553.2000
423,228553.2000
424,228553.2000
425,228553.2000
426,228553.2000
427,228553.2000
428,228553.2000
429,228553.2000
430,228553.2000
431,228553.2000
432,228553.2000
433,228553.2000
434,228553.2000
435,228553.2000
436,228553.2000
437,228553.2000
438,228553.2000
439,228553.2000
440,228553.2000
441,228553.2000
442,228553.2000
443,228553.2000
444,228553.2000
445,228553.2000
446,228553.2000
447,228553.2000
448,228553.2000
449,228553.2000
450,228553.2000
451,228553.2000
452,228553.2000
453,228553.2000
454,228553.2000
455,228553.2000
456,228553.2000
457,228553.2000
458,228553.2000
459,228553.2000
460,228553.2000
461,228553.2000
462,228553.2000
463,228553.2000
464,228553.2000
465,228254.4000
466,228254.4000
467,228254.4000
468,228254.4000
469,228254.4000
470,228254.4000
471,228254.4000
472,228254.4000
473,228254.4000
474,228254.4000
475,228254.4000
476,228254.4000
477,228254.4000
478,228254.4000
479,228254.4000
480,228254.4000
481,228254.4000
482,228254.4000
483,228254.4000
484,228254.4000
485,228254.4000
486,228254.4000
487,228254.4000
488,228254.4000
489,228254.4000
490,228254.4000
491,228254.4000
492,228254.4000
493,228254.4000
494,228254.4000
495,228254.4000
496,228254.4000
497,228254.4000
498,228254.4000
499,228254.4000
500,228254.4000
501,228254.4000
502,228254.4000
503,228254.4000
504,228254.4000
505,228254.4000
506,228254.4000
507,228254.4000
508,228254.4000
509,228254.4000
510,228254.4000
511,228254.4000
512,228254.4000
513,227631.9000
514,227631.9000
515,227631.9000
516,227631.9000
517,227631.9000
518,227631.9000
519,227631.9000
520,227631.9000
521,227631.9000
522,227631.9000
523,227631.9000
524,227631.9000
525,227631.9000
526,227631.9000
527,227631.9000
528,227631.9000
529,227631.9000
530,227631.9000
531,227631.9000
532,227631.9000
533,227631.9000
534,227631.9000
535,227631.9000
536,227631.9000
537,227631.9000
538,227631.9000
539,227631.9000
540,227631.9000
541,227631.9000
542,227631.9000
543,227631.9000
544,227631.9000
545,227631.9000
546,227631.9000
547,227631.9000
548,227631.9000
549,227631.9000
550,227631.9000
551,227631.9000
552,227631.9000
553,227631.9000
554,227631.9000
555,227631.9000
556,227631.9000
557,227631.9000
558,227631.9000
559,227631.9000
560,227631.9000
561,227631.9000
562,227631.9000
563,227631.9000
564,227631.9000
565,227631.9000
566,227631.9000
567,227631.9000
568,227631.9000
569,227631.9000
570,227631.9000
571,227631.9000
572,227631.9000
573,227631.9000
574,227631.9000
575,227631.9000
576,227631.9000
577,227631.9000
578,227631.9000
579,227631.9000
580,227631.9000
581,227631.9000
582,227631.9000
583,227631.9000
584,227631.9000
585,227631.9000
586,227631.9000
587,227631.9000
588,227631.9000
589,227631.9000
590,227631.9000
591,227631.9000
592,227631.9000
593,227631.9000
594,227631.9000
595,227631.9000
596,227631.9000
597,227631.9000
598,227631.9000
599,227631.9000
600,227631.9000
601,227631.9000
602,227631.9000
603,227631.9000
604,227631.9000
605,227631.9000
606,227631.9000
607,227631.9000
608,227631.9000
609,227631.9000
610,227631.9000
611,227631.9000
612,227631.9000
613,227631.9000
614,227631.9000
615,227631.9000
616,227631.9000
617,227631.9000
618,227631.9000
619,227631.9000
620,227631.9000
621,227631.9000
622,227631.9000
623,227631.9000
624,227631.9000
625,227631.9000
626,227631.9000
627,227631.9000
628,227631.9000
629,227631.9000
630,227631.9000
631,227631.9000
632,227631.9000
633,227631.9000
634,227631.9000
635,227631.9000
636,227631.9000
637,227631.9000
638,227631.9000
639,227631.9000
640,227631.9000
641,227631.9000
642,227631.9000
643,227631.9000
644,227631.9000
645,227631.9000
646,227631.9000
647,227631.9000
648,227631.9000
649,227631.9000
650,227631.9000
651,227631.9000
652,227631.9000
653,227631.9000
654,227631.9000
655,227631.9000
656,227631.9000
657,227631.9000
658,227631.9000
659,227631.9000
660,227631.9000
661,227631.9000
662,227631.9000
663,227631.9000
664,227631.9000
665,227631.9000
666,227631.9000
667,227631.9000
668,227631.9000
669,227631.9000
670,227631.9000
671,227631.9000
672,227631.9000
673,227631.9000
674,227631.9000
675,227631.9000
676,227631.9000
677,227631.9000
678,227631.9000
679,227631.9000
