================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 5 次
实验时间: 2025-12-21 20:00:29

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 2台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 81686.67
初始种群平均解: Makespan = 107854.80

Gen    1 | 最优: 78267.00 | 平均: 101004.70 | 改进: 3419.67 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen   50 | 最优: 74429.67 | 平均: 94871.91 | 改进: 3837.33 | 停滞: 10/300000 | 耗时: 0.0分钟
Gen  100 | 最优: 74179.16 | 平均: 95319.89 | 改进: 250.50 | 停滞: 31/300000 | 耗时: 0.0分钟
Gen  150 | 最优: 74179.16 | 平均: 93334.15 | 改进: 0.00 | 停滞: 81/300000 | 耗时: 0.1分钟
Gen  200 | 最优: 74179.16 | 平均: 94688.46 | 改进: 0.00 | 停滞: 131/300000 | 耗时: 0.1分钟
Gen  250 | 最优: 74010.00 | 平均: 93383.80 | 改进: 169.16 | 停滞: 29/300000 | 耗时: 0.1分钟
Gen  300 | 最优: 72667.89 | 平均: 93650.34 | 改进: 1342.11 | 停滞: 29/300000 | 耗时: 0.1分钟
Gen  350 | 最优: 72667.89 | 平均: 92685.94 | 改进: 0.00 | 停滞: 79/300000 | 耗时: 0.1分钟
Gen  400 | 最优: 71463.00 | 平均: 93899.64 | 改进: 1204.89 | 停滞: 11/300000 | 耗时: 0.2分钟
Gen  450 | 最优: 71463.00 | 平均: 93135.65 | 改进: 0.00 | 停滞: 61/300000 | 耗时: 0.2分钟
Gen  500 | 最优: 71463.00 | 平均: 93705.17 | 改进: 0.00 | 停滞: 111/300000 | 耗时: 0.2分钟
Gen  550 | 最优: 71463.00 | 平均: 93459.91 | 改进: 0.00 | 停滞: 161/300000 | 耗时: 0.2分钟
Gen  600 | 最优: 71463.00 | 平均: 91979.66 | 改进: 0.00 | 停滞: 211/300000 | 耗时: 0.2分钟
Gen  650 | 最优: 71463.00 | 平均: 95143.65 | 改进: 0.00 | 停滞: 261/300000 | 耗时: 0.2分钟
Gen  700 | 最优: 71463.00 | 平均: 93750.89 | 改进: 0.00 | 停滞: 311/300000 | 耗时: 0.3分钟
Gen  750 | 最优: 71463.00 | 平均: 94324.76 | 改进: 0.00 | 停滞: 361/300000 | 耗时: 0.3分钟
Gen  800 | 最优: 71463.00 | 平均: 93746.19 | 改进: 0.00 | 停滞: 411/300000 | 耗时: 0.3分钟
Gen  850 | 最优: 71463.00 | 平均: 92695.08 | 改进: 0.00 | 停滞: 461/300000 | 耗时: 0.3分钟
Gen  900 | 最优: 71463.00 | 平均: 94242.29 | 改进: 0.00 | 停滞: 511/300000 | 耗时: 0.4分钟
Gen  950 | 最优: 71463.00 | 平均: 94962.24 | 改进: 0.00 | 停滞: 561/300000 | 耗时: 0.4分钟
Gen 1000 | 最优: 70049.42 | 平均: 94015.78 | 改进: 1413.58 | 停滞: 17/300000 | 耗时: 0.4分钟
Gen 1050 | 最优: 70049.42 | 平均: 92782.10 | 改进: 0.00 | 停滞: 67/300000 | 耗时: 0.4分钟
Gen 1100 | 最优: 70049.42 | 平均: 92911.90 | 改进: 0.00 | 停滞: 117/300000 | 耗时: 0.4分钟
Gen 1150 | 最优: 70049.42 | 平均: 94049.56 | 改进: 0.00 | 停滞: 167/300000 | 耗时: 0.5分钟
Gen 1200 | 最优: 70049.42 | 平均: 93236.47 | 改进: 0.00 | 停滞: 217/300000 | 耗时: 0.5分钟
Gen 1250 | 最优: 70049.42 | 平均: 93085.35 | 改进: 0.00 | 停滞: 267/300000 | 耗时: 0.5分钟
Gen 1300 | 最优: 70049.42 | 平均: 93041.36 | 改进: 0.00 | 停滞: 317/300000 | 耗时: 0.5分钟
Gen 1350 | 最优: 70049.42 | 平均: 93188.18 | 改进: 0.00 | 停滞: 367/300000 | 耗时: 0.5分钟
Gen 1400 | 最优: 70049.42 | 平均: 94490.69 | 改进: 0.00 | 停滞: 417/300000 | 耗时: 0.5分钟
Gen 1450 | 最优: 70049.42 | 平均: 92146.54 | 改进: 0.00 | 停滞: 467/300000 | 耗时: 0.6分钟
Gen 1500 | 最优: 70049.42 | 平均: 92760.44 | 改进: 0.00 | 停滞: 517/300000 | 耗时: 0.6分钟
Gen 1550 | 最优: 70049.42 | 平均: 92128.63 | 改进: 0.00 | 停滞: 567/300000 | 耗时: 0.6分钟
Gen 1600 | 最优: 70049.42 | 平均: 93274.17 | 改进: 0.00 | 停滞: 617/300000 | 耗时: 0.6分钟
Gen 1650 | 最优: 70049.42 | 平均: 93277.89 | 改进: 0.00 | 停滞: 667/300000 | 耗时: 0.6分钟
Gen 1700 | 最优: 70049.42 | 平均: 93534.42 | 改进: 0.00 | 停滞: 717/300000 | 耗时: 0.6分钟
Gen 1750 | 最优: 70049.42 | 平均: 92819.96 | 改进: 0.00 | 停滞: 767/300000 | 耗时: 0.6分钟
Gen 1800 | 最优: 70049.42 | 平均: 94419.78 | 改进: 0.00 | 停滞: 817/300000 | 耗时: 0.7分钟
Gen 1850 | 最优: 70049.42 | 平均: 92541.19 | 改进: 0.00 | 停滞: 867/300000 | 耗时: 0.7分钟
Gen 1900 | 最优: 70049.42 | 平均: 92370.51 | 改进: 0.00 | 停滞: 917/300000 | 耗时: 0.7分钟
Gen 1950 | 最优: 70049.42 | 平均: 93376.82 | 改进: 0.00 | 停滞: 967/300000 | 耗时: 0.7分钟
Gen 2000 | 最优: 70049.42 | 平均: 93472.74 | 改进: 0.00 | 停滞: 1017/300000 | 耗时: 0.7分钟
Gen 2050 | 最优: 70049.42 | 平均: 93316.32 | 改进: 0.00 | 停滞: 1067/300000 | 耗时: 0.7分钟
Gen 2100 | 最优: 70049.42 | 平均: 93382.05 | 改进: 0.00 | 停滞: 1117/300000 | 耗时: 0.8分钟
Gen 2150 | 最优: 70049.42 | 平均: 92382.21 | 改进: 0.00 | 停滞: 1167/300000 | 耗时: 0.8分钟
Gen 2200 | 最优: 70049.42 | 平均: 93607.64 | 改进: 0.00 | 停滞: 1217/300000 | 耗时: 0.8分钟
Gen 2250 | 最优: 70014.89 | 平均: 92456.55 | 改进: 34.53 | 停滞: 21/300000 | 耗时: 0.8分钟
Gen 2300 | 最优: 70014.89 | 平均: 93382.57 | 改进: 0.00 | 停滞: 71/300000 | 耗时: 0.8分钟
Gen 2350 | 最优: 70014.89 | 平均: 92616.81 | 改进: 0.00 | 停滞: 121/300000 | 耗时: 0.8分钟
Gen 2400 | 最优: 70014.89 | 平均: 92985.74 | 改进: 0.00 | 停滞: 171/300000 | 耗时: 0.9分钟
Gen 2450 | 最优: 70014.89 | 平均: 93982.72 | 改进: 0.00 | 停滞: 221/300000 | 耗时: 0.9分钟
Gen 2500 | 最优: 70014.89 | 平均: 92227.56 | 改进: 0.00 | 停滞: 271/300000 | 耗时: 0.9分钟
Gen 2550 | 最优: 70014.89 | 平均: 91958.90 | 改进: 0.00 | 停滞: 321/300000 | 耗时: 0.9分钟
Gen 2600 | 最优: 70014.89 | 平均: 93084.19 | 改进: 0.00 | 停滞: 371/300000 | 耗时: 0.9分钟
Gen 2650 | 最优: 70014.89 | 平均: 92107.24 | 改进: 0.00 | 停滞: 421/300000 | 耗时: 0.9分钟
Gen 2700 | 最优: 70014.89 | 平均: 93780.61 | 改进: 0.00 | 停滞: 471/300000 | 耗时: 1.0分钟
Gen 2750 | 最优: 70014.89 | 平均: 91549.05 | 改进: 0.00 | 停滞: 521/300000 | 耗时: 1.0分钟
Gen 2800 | 最优: 70014.89 | 平均: 93436.22 | 改进: 0.00 | 停滞: 571/300000 | 耗时: 1.0分钟
Gen 2850 | 最优: 70014.89 | 平均: 92621.73 | 改进: 0.00 | 停滞: 621/300000 | 耗时: 1.0分钟
Gen 2900 | 最优: 70014.89 | 平均: 93978.64 | 改进: 0.00 | 停滞: 671/300000 | 耗时: 1.0分钟
Gen 2950 | 最优: 70014.89 | 平均: 93187.03 | 改进: 0.00 | 停滞: 721/300000 | 耗时: 1.0分钟
Gen 3000 | 最优: 70014.89 | 平均: 93500.55 | 改进: 0.00 | 停滞: 771/300000 | 耗时: 1.1分钟
Gen 3050 | 最优: 70014.89 | 平均: 93344.30 | 改进: 0.00 | 停滞: 821/300000 | 耗时: 1.1分钟
Gen 3100 | 最优: 70014.89 | 平均: 93786.49 | 改进: 0.00 | 停滞: 871/300000 | 耗时: 1.1分钟
Gen 3150 | 最优: 70014.89 | 平均: 92704.01 | 改进: 0.00 | 停滞: 921/300000 | 耗时: 1.1分钟
Gen 3200 | 最优: 70014.89 | 平均: 94413.18 | 改进: 0.00 | 停滞: 971/300000 | 耗时: 1.1分钟
Gen 3250 | 最优: 70014.89 | 平均: 93459.03 | 改进: 0.00 | 停滞: 1021/300000 | 耗时: 1.1分钟
Gen 3300 | 最优: 70014.89 | 平均: 92527.01 | 改进: 0.00 | 停滞: 1071/300000 | 耗时: 1.1分钟
Gen 3350 | 最优: 70014.89 | 平均: 92236.21 | 改进: 0.00 | 停滞: 1121/300000 | 耗时: 1.2分钟
Gen 3400 | 最优: 70014.89 | 平均: 92387.77 | 改进: 0.00 | 停滞: 1171/300000 | 耗时: 1.2分钟
Gen 3450 | 最优: 70014.89 | 平均: 93763.15 | 改进: 0.00 | 停滞: 1221/300000 | 耗时: 1.2分钟
Gen 3500 | 最优: 70014.89 | 平均: 92189.28 | 改进: 0.00 | 停滞: 1271/300000 | 耗时: 1.2分钟
Gen 3550 | 最优: 70014.89 | 平均: 92871.65 | 改进: 0.00 | 停滞: 1321/300000 | 耗时: 1.2分钟
Gen 3600 | 最优: 70014.89 | 平均: 93353.82 | 改进: 0.00 | 停滞: 1371/300000 | 耗时: 1.2分钟
Gen 3650 | 最优: 70014.89 | 平均: 92156.84 | 改进: 0.00 | 停滞: 1421/300000 | 耗时: 1.3分钟
Gen 3700 | 最优: 70014.89 | 平均: 93240.90 | 改进: 0.00 | 停滞: 1471/300000 | 耗时: 1.3分钟
Gen 3750 | 最优: 70014.89 | 平均: 91585.72 | 改进: 0.00 | 停滞: 1521/300000 | 耗时: 1.3分钟
Gen 3800 | 最优: 70014.89 | 平均: 93546.80 | 改进: 0.00 | 停滞: 1571/300000 | 耗时: 1.3分钟
Gen 3850 | 最优: 70014.89 | 平均: 93252.73 | 改进: 0.00 | 停滞: 1621/300000 | 耗时: 1.3分钟
Gen 3900 | 最优: 70014.89 | 平均: 92382.43 | 改进: 0.00 | 停滞: 1671/300000 | 耗时: 1.3分钟
