================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 7 次
实验时间: 2025-12-21 20:09:34

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 70200.73
初始种群平均解: Makespan = 101155.23

Gen    1 | 最优: 70200.73 | 平均: 94387.90 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen 1450 | 最优: 62350.18 | 平均: 89172.64 | 改进: 349.45 | 停滞: 13/300000 | 耗时: 0.5分钟
Gen 1500 | 最优: 62350.18 | 平均: 88393.34 | 改进: 0.00 | 停滞: 63/300000 | 耗时: 0.6分钟
Gen 1550 | 最优: 62350.18 | 平均: 88371.33 | 改进: 0.00 | 停滞: 113/300000 | 耗时: 0.6分钟
Gen 1600 | 最优: 62350.18 | 平均: 90299.64 | 改进: 0.00 | 停滞: 163/300000 | 耗时: 0.6分钟
Gen 1650 | 最优: 62350.18 | 平均: 89203.81 | 改进: 0.00 | 停滞: 213/300000 | 耗时: 0.6分钟
Gen 1700 | 最优: 62350.18 | 平均: 88503.54 | 改进: 0.00 | 停滞: 263/300000 | 耗时: 0.6分钟
Gen 1750 | 最优: 61526.18 | 平均: 89819.79 | 改进: 824.00 | 停滞: 3/300000 | 耗时: 0.7分钟
Gen 1800 | 最优: 61526.18 | 平均: 89140.96 | 改进: 0.00 | 停滞: 53/300000 | 耗时: 0.7分钟
Gen 1850 | 最优: 61526.18 | 平均: 88269.53 | 改进: 0.00 | 停滞: 103/300000 | 耗时: 0.7分钟
Gen 1900 | 最优: 61526.18 | 平均: 88549.30 | 改进: 0.00 | 停滞: 153/300000 | 耗时: 0.7分钟
Gen 1950 | 最优: 61526.18 | 平均: 89883.87 | 改进: 0.00 | 停滞: 203/300000 | 耗时: 0.7分钟
Gen 2000 | 最优: 60984.09 | 平均: 88040.02 | 改进: 542.09 | 停滞: 10/300000 | 耗时: 0.8分钟
Gen 2050 | 最优: 60984.09 | 平均: 88655.77 | 改进: 0.00 | 停滞: 60/300000 | 耗时: 0.8分钟
Gen 2100 | 最优: 60984.09 | 平均: 89278.22 | 改进: 0.00 | 停滞: 110/300000 | 耗时: 0.8分钟
Gen 2150 | 最优: 60984.09 | 平均: 88876.15 | 改进: 0.00 | 停滞: 160/300000 | 耗时: 0.8分钟
Gen 2200 | 最优: 60984.09 | 平均: 89608.13 | 改进: 0.00 | 停滞: 210/300000 | 耗时: 0.8分钟
Gen 2250 | 最优: 60984.09 | 平均: 89745.92 | 改进: 0.00 | 停滞: 260/300000 | 耗时: 0.9分钟
Gen 2300 | 最优: 60984.09 | 平均: 88252.61 | 改进: 0.00 | 停滞: 310/300000 | 耗时: 0.9分钟
Gen 2350 | 最优: 60984.09 | 平均: 87320.90 | 改进: 0.00 | 停滞: 360/300000 | 耗时: 0.9分钟
Gen 2400 | 最优: 60984.09 | 平均: 88777.17 | 改进: 0.00 | 停滞: 410/300000 | 耗时: 0.9分钟
Gen 2450 | 最优: 60984.09 | 平均: 89008.53 | 改进: 0.00 | 停滞: 460/300000 | 耗时: 1.0分钟
Gen 2500 | 最优: 60984.09 | 平均: 87151.40 | 改进: 0.00 | 停滞: 510/300000 | 耗时: 1.0分钟
Gen 2550 | 最优: 60984.09 | 平均: 88248.31 | 改进: 0.00 | 停滞: 560/300000 | 耗时: 1.0分钟
Gen 2600 | 最优: 60984.09 | 平均: 88358.83 | 改进: 0.00 | 停滞: 610/300000 | 耗时: 1.0分钟
Gen 2650 | 最优: 60487.55 | 平均: 88062.34 | 改进: 496.55 | 停滞: 12/300000 | 耗时: 1.0分钟
Gen 2700 | 最优: 60487.55 | 平均: 87288.82 | 改进: 0.00 | 停滞: 62/300000 | 耗时: 1.1分钟
Gen 2750 | 最优: 60487.55 | 平均: 87858.43 | 改进: 0.00 | 停滞: 112/300000 | 耗时: 1.1分钟
Gen 2800 | 最优: 60487.55 | 平均: 88436.43 | 改进: 0.00 | 停滞: 162/300000 | 耗时: 1.1分钟
Gen 2850 | 最优: 60487.55 | 平均: 86354.69 | 改进: 0.00 | 停滞: 212/300000 | 耗时: 1.1分钟
Gen 2900 | 最优: 60487.55 | 平均: 87595.55 | 改进: 0.00 | 停滞: 262/300000 | 耗时: 1.1分钟
Gen 2950 | 最优: 60487.55 | 平均: 87278.09 | 改进: 0.00 | 停滞: 312/300000 | 耗时: 1.2分钟
Gen 3000 | 最优: 60487.55 | 平均: 88379.59 | 改进: 0.00 | 停滞: 362/300000 | 耗时: 1.2分钟
Gen 3050 | 最优: 59886.15 | 平均: 87718.77 | 改进: 601.39 | 停滞: 28/300000 | 耗时: 1.2分钟
Gen 3100 | 最优: 59886.15 | 平均: 87266.80 | 改进: 0.00 | 停滞: 78/300000 | 耗时: 1.2分钟
Gen 3150 | 最优: 59886.15 | 平均: 87753.36 | 改进: 0.00 | 停滞: 128/300000 | 耗时: 1.2分钟
Gen 3200 | 最优: 59886.15 | 平均: 88622.48 | 改进: 0.00 | 停滞: 178/300000 | 耗时: 1.3分钟
Gen 3250 | 最优: 59886.15 | 平均: 87026.08 | 改进: 0.00 | 停滞: 228/300000 | 耗时: 1.3分钟
Gen 3300 | 最优: 59886.15 | 平均: 87518.69 | 改进: 0.00 | 停滞: 278/300000 | 耗时: 1.3分钟
Gen 3350 | 最优: 59886.15 | 平均: 84804.37 | 改进: 0.00 | 停滞: 328/300000 | 耗时: 1.3分钟
Gen 3400 | 最优: 59886.15 | 平均: 87534.45 | 改进: 0.00 | 停滞: 378/300000 | 耗时: 1.4分钟
Gen 3450 | 最优: 59886.15 | 平均: 88121.60 | 改进: 0.00 | 停滞: 428/300000 | 耗时: 1.4分钟
Gen 3500 | 最优: 59728.00 | 平均: 88375.92 | 改进: 158.15 | 停滞: 5/300000 | 耗时: 1.4分钟
Gen 3550 | 最优: 59728.00 | 平均: 86220.84 | 改进: 0.00 | 停滞: 55/300000 | 耗时: 1.4分钟
Gen 3600 | 最优: 59728.00 | 平均: 88361.65 | 改进: 0.00 | 停滞: 105/300000 | 耗时: 1.4分钟
Gen 3650 | 最优: 59728.00 | 平均: 87886.23 | 改进: 0.00 | 停滞: 155/300000 | 耗时: 1.5分钟
Gen 3700 | 最优: 59728.00 | 平均: 87915.43 | 改进: 0.00 | 停滞: 205/300000 | 耗时: 1.5分钟
Gen 3750 | 最优: 59728.00 | 平均: 86928.23 | 改进: 0.00 | 停滞: 255/300000 | 耗时: 1.5分钟
Gen 3800 | 最优: 58914.11 | 平均: 87686.18 | 改进: 813.89 | 停滞: 39/300000 | 耗时: 1.5分钟
Gen 3850 | 最优: 58914.11 | 平均: 87916.06 | 改进: 0.00 | 停滞: 89/300000 | 耗时: 1.5分钟
Gen 3900 | 最优: 58914.11 | 平均: 87346.77 | 改进: 0.00 | 停滞: 139/300000 | 耗时: 1.6分钟
Gen 3950 | 最优: 58914.11 | 平均: 88171.61 | 改进: 0.00 | 停滞: 189/300000 | 耗时: 1.6分钟
Gen 4000 | 最优: 58914.11 | 平均: 87751.63 | 改进: 0.00 | 停滞: 239/300000 | 耗时: 1.6分钟
Gen 4050 | 最优: 58914.11 | 平均: 90012.24 | 改进: 0.00 | 停滞: 289/300000 | 耗时: 1.6分钟
Gen 4100 | 最优: 58914.11 | 平均: 87586.92 | 改进: 0.00 | 停滞: 339/300000 | 耗时: 1.6分钟
Gen 4150 | 最优: 58914.11 | 平均: 86668.15 | 改进: 0.00 | 停滞: 389/300000 | 耗时: 1.7分钟
Gen 4200 | 最优: 58914.11 | 平均: 89093.82 | 改进: 0.00 | 停滞: 439/300000 | 耗时: 1.7分钟
Gen 4250 | 最优: 58914.11 | 平均: 87399.32 | 改进: 0.00 | 停滞: 489/300000 | 耗时: 1.7分钟
Gen 4300 | 最优: 58914.11 | 平均: 87881.83 | 改进: 0.00 | 停滞: 539/300000 | 耗时: 1.7分钟
Gen 4350 | 最优: 58914.11 | 平均: 84952.61 | 改进: 0.00 | 停滞: 589/300000 | 耗时: 1.7分钟
Gen 4400 | 最优: 58914.11 | 平均: 87678.51 | 改进: 0.00 | 停滞: 639/300000 | 耗时: 1.8分钟
Gen 4450 | 最优: 58914.11 | 平均: 87134.94 | 改进: 0.00 | 停滞: 689/300000 | 耗时: 1.8分钟
Gen 4500 | 最优: 58914.11 | 平均: 86989.57 | 改进: 0.00 | 停滞: 739/300000 | 耗时: 1.8分钟
Gen 4550 | 最优: 58914.11 | 平均: 88310.62 | 改进: 0.00 | 停滞: 789/300000 | 耗时: 1.8分钟
Gen 4600 | 最优: 58914.11 | 平均: 85919.54 | 改进: 0.00 | 停滞: 839/300000 | 耗时: 1.9分钟
Gen 4650 | 最优: 58914.11 | 平均: 86797.09 | 改进: 0.00 | 停滞: 889/300000 | 耗时: 1.9分钟
Gen 4700 | 最优: 58914.11 | 平均: 88238.18 | 改进: 0.00 | 停滞: 939/300000 | 耗时: 1.9分钟
Gen 4750 | 最优: 58914.11 | 平均: 87933.69 | 改进: 0.00 | 停滞: 989/300000 | 耗时: 1.9分钟
Gen 4800 | 最优: 58914.11 | 平均: 87529.59 | 改进: 0.00 | 停滞: 1039/300000 | 耗时: 1.9分钟
Gen 4850 | 最优: 58914.11 | 平均: 87430.01 | 改进: 0.00 | 停滞: 1089/300000 | 耗时: 2.0分钟
Gen 4900 | 最优: 58914.11 | 平均: 89570.07 | 改进: 0.00 | 停滞: 1139/300000 | 耗时: 2.0分钟
Gen 4950 | 最优: 58914.11 | 平均: 88784.14 | 改进: 0.00 | 停滞: 1189/300000 | 耗时: 2.0分钟
Gen 5000 | 最优: 58914.11 | 平均: 86803.79 | 改进: 0.00 | 停滞: 1239/300000 | 耗时: 2.0分钟
Gen 5050 | 最优: 58914.11 | 平均: 85944.15 | 改进: 0.00 | 停滞: 1289/300000 | 耗时: 2.0分钟
Gen 5100 | 最优: 58914.11 | 平均: 86154.99 | 改进: 0.00 | 停滞: 1339/300000 | 耗时: 2.1分钟
Gen 5150 | 最优: 58914.11 | 平均: 87297.73 | 改进: 0.00 | 停滞: 1389/300000 | 耗时: 2.1分钟
Gen 5200 | 最优: 58914.11 | 平均: 87408.26 | 改进: 0.00 | 停滞: 1439/300000 | 耗时: 2.1分钟
Gen 5250 | 最优: 58914.11 | 平均: 87197.35 | 改进: 0.00 | 停滞: 1489/300000 | 耗时: 2.1分钟
Gen 5300 | 最优: 58914.11 | 平均: 89070.01 | 改进: 0.00 | 停滞: 1539/300000 | 耗时: 2.1分钟
Gen 5350 | 最优: 58914.11 | 平均: 89279.03 | 改进: 0.00 | 停滞: 1589/300000 | 耗时: 2.2分钟
Gen 5400 | 最优: 58914.11 | 平均: 86939.84 | 改进: 0.00 | 停滞: 1639/300000 | 耗时: 2.2分钟
Gen 5450 | 最优: 58914.11 | 平均: 88775.18 | 改进: 0.00 | 停滞: 1689/300000 | 耗时: 2.2分钟
Gen 5500 | 最优: 58914.11 | 平均: 89073.56 | 改进: 0.00 | 停滞: 1739/300000 | 耗时: 2.2分钟
Gen 5550 | 最优: 58914.11 | 平均: 88902.49 | 改进: 0.00 | 停滞: 1789/300000 | 耗时: 2.2分钟
Gen 5600 | 最优: 58914.11 | 平均: 87469.80 | 改进: 0.00 | 停滞: 1839/300000 | 耗时: 2.3分钟
Gen 5650 | 最优: 58914.11 | 平均: 87384.50 | 改进: 0.00 | 停滞: 1889/300000 | 耗时: 2.3分钟
Gen 5700 | 最优: 58914.11 | 平均: 89014.81 | 改进: 0.00 | 停滞: 1939/300000 | 耗时: 2.3分钟
Gen 5750 | 最优: 58914.11 | 平均: 87731.81 | 改进: 0.00 | 停滞: 1989/300000 | 耗时: 2.3分钟
Gen 5800 | 最优: 58914.11 | 平均: 88725.55 | 改进: 0.00 | 停滞: 2039/300000 | 耗时: 2.4分钟
Gen 5850 | 最优: 58914.11 | 平均: 90698.28 | 改进: 0.00 | 停滞: 2089/300000 | 耗时: 2.4分钟
Gen 5900 | 最优: 58914.11 | 平均: 89260.21 | 改进: 0.00 | 停滞: 2139/300000 | 耗时: 2.4分钟
Gen 5950 | 最优: 58914.11 | 平均: 88172.56 | 改进: 0.00 | 停滞: 2189/300000 | 耗时: 2.4分钟
Gen 6000 | 最优: 58914.11 | 平均: 88399.36 | 改进: 0.00 | 停滞: 2239/300000 | 耗时: 2.4分钟
Gen 6050 | 最优: 58914.11 | 平均: 87652.43 | 改进: 0.00 | 停滞: 2289/300000 | 耗时: 2.5分钟
Gen 6100 | 最优: 58914.11 | 平均: 86440.46 | 改进: 0.00 | 停滞: 2339/300000 | 耗时: 2.5分钟
Gen 6150 | 最优: 58914.11 | 平均: 89320.54 | 改进: 0.00 | 停滞: 2389/300000 | 耗时: 2.5分钟
Gen 6200 | 最优: 58914.11 | 平均: 88880.59 | 改进: 0.00 | 停滞: 2439/300000 | 耗时: 2.5分钟
Gen 6250 | 最优: 58914.11 | 平均: 88709.15 | 改进: 0.00 | 停滞: 2489/300000 | 耗时: 2.5分钟
Gen 6300 | 最优: 58914.11 | 平均: 86520.55 | 改进: 0.00 | 停滞: 2539/300000 | 耗时: 2.6分钟
Gen 6350 | 最优: 58914.11 | 平均: 89250.80 | 改进: 0.00 | 停滞: 2589/300000 | 耗时: 2.6分钟
Gen 6400 | 最优: 58914.11 | 平均: 89100.40 | 改进: 0.00 | 停滞: 2639/300000 | 耗时: 2.6分钟
Gen 6450 | 最优: 58914.11 | 平均: 87925.37 | 改进: 0.00 | 停滞: 2689/300000 | 耗时: 2.6分钟
Gen 6500 | 最优: 58914.11 | 平均: 87274.20 | 改进: 0.00 | 停滞: 2739/300000 | 耗时: 2.6分钟
Gen 6550 | 最优: 58914.11 | 平均: 89044.89 | 改进: 0.00 | 停滞: 2789/300000 | 耗时: 2.7分钟
Gen 6600 | 最优: 58914.11 | 平均: 88086.46 | 改进: 0.00 | 停滞: 2839/300000 | 耗时: 2.7分钟
Gen 6650 | 最优: 58914.11 | 平均: 88873.79 | 改进: 0.00 | 停滞: 2889/300000 | 耗时: 2.7分钟
Gen 6700 | 最优: 58914.11 | 平均: 88342.09 | 改进: 0.00 | 停滞: 2939/300000 | 耗时: 2.7分钟
Gen 6750 | 最优: 58914.11 | 平均: 88472.25 | 改进: 0.00 | 停滞: 2989/300000 | 耗时: 2.8分钟
Gen 6800 | 最优: 58914.11 | 平均: 89332.52 | 改进: 0.00 | 停滞: 3039/300000 | 耗时: 2.8分钟
Gen 6850 | 最优: 58914.11 | 平均: 89617.10 | 改进: 0.00 | 停滞: 3089/300000 | 耗时: 2.8分钟
Gen 6900 | 最优: 58914.11 | 平均: 88466.12 | 改进: 0.00 | 停滞: 3139/300000 | 耗时: 2.8分钟
Gen 6950 | 最优: 58914.11 | 平均: 87591.85 | 改进: 0.00 | 停滞: 3189/300000 | 耗时: 2.8分钟
Gen 7000 | 最优: 58914.11 | 平均: 87746.14 | 改进: 0.00 | 停滞: 3239/300000 | 耗时: 2.9分钟
Gen 7050 | 最优: 58914.11 | 平均: 86747.47 | 改进: 0.00 | 停滞: 3289/300000 | 耗时: 2.9分钟
Gen 7100 | 最优: 58914.11 | 平均: 88149.89 | 改进: 0.00 | 停滞: 3339/300000 | 耗时: 2.9分钟
Gen 7150 | 最优: 58914.11 | 平均: 87566.89 | 改进: 0.00 | 停滞: 3389/300000 | 耗时: 2.9分钟
Gen 7200 | 最优: 58914.11 | 平均: 88114.49 | 改进: 0.00 | 停滞: 3439/300000 | 耗时: 2.9分钟
Gen 7250 | 最优: 58914.11 | 平均: 87868.31 | 改进: 0.00 | 停滞: 3489/300000 | 耗时: 3.0分钟
Gen 7300 | 最优: 58914.11 | 平均: 87305.13 | 改进: 0.00 | 停滞: 3539/300000 | 耗时: 3.0分钟
Gen 7350 | 最优: 58914.11 | 平均: 88198.41 | 改进: 0.00 | 停滞: 3589/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 7355
最优Makespan: 58914.11
总耗时: 180.03秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 70200.72727272726
Gen 1: 70200.72727272726
Gen 2: 70200.72727272726
Gen 3: 68878.72727272728
Gen 4: 68491.73770491804
Gen 5: 66763.18181818182
Gen 6: 66763.18181818182
Gen 7: 66763.18181818182
Gen 8: 66763.18181818182
Gen 9: 66763.18181818182
Gen 10: 66763.18181818182
Gen 11: 66763.18181818182
Gen 12: 66763.18181818182
Gen 13: 66763.18181818182
Gen 14: 66763.18181818182
Gen 15: 65086.75409836066
Gen 16: 65086.75409836066
Gen 17: 65086.75409836066
Gen 18: 65086.75409836066
Gen 19: 65086.75409836066
Gen 20: 65086.75409836066
Gen 21: 65086.75409836066
Gen 22: 65086.75409836066
Gen 23: 65086.75409836066
Gen 24: 65086.75409836066
Gen 25: 65086.75409836066
Gen 26: 65086.75409836066
Gen 27: 65086.75409836066
Gen 28: 65086.75409836066
Gen 29: 65086.75409836066
Gen 30: 65086.75409836066
Gen 31: 65086.75409836066
Gen 32: 65086.75409836066
Gen 33: 65086.75409836066
Gen 34: 65086.75409836066
Gen 35: 65086.75409836066
Gen 36: 65086.75409836066
Gen 37: 65086.75409836066
Gen 38: 65086.75409836066
Gen 39: 65086.75409836066
Gen 40: 65086.75409836066
Gen 41: 65086.75409836066
Gen 42: 65086.75409836066
Gen 43: 65086.75409836066
Gen 44: 65086.75409836066
Gen 45: 65086.75409836066
Gen 46: 65086.75409836066
Gen 47: 64056.95081967213
Gen 48: 64056.95081967213
Gen 49: 64056.95081967213
Gen 50: 64056.95081967213
Gen 51: 64056.95081967213
Gen 52: 64056.95081967213
Gen 53: 64056.95081967213
Gen 54: 64056.95081967213
Gen 55: 64056.95081967213
Gen 56: 64056.95081967213
Gen 57: 64056.95081967213
Gen 58: 64056.95081967213
Gen 59: 64056.95081967213
Gen 60: 64056.95081967213
Gen 61: 64056.95081967213
Gen 62: 64056.95081967213
Gen 63: 64056.95081967213
Gen 64: 64056.95081967213
Gen 65: 64056.95081967213
Gen 66: 64056.95081967213
Gen 67: 64056.95081967213
Gen 68: 64056.95081967213
Gen 69: 64056.95081967213
Gen 70: 64056.95081967213
Gen 71: 64056.95081967213
Gen 72: 64056.95081967213
Gen 73: 64056.95081967213
Gen 74: 64056.95081967213
Gen 75: 64056.95081967213
Gen 76: 64056.95081967213
Gen 77: 64056.95081967213
Gen 78: 64056.95081967213
Gen 79: 64056.95081967213
Gen 80: 64056.95081967213
Gen 81: 64056.95081967213
Gen 82: 64056.95081967213
Gen 83: 64056.95081967213
Gen 84: 64056.95081967213
Gen 85: 64056.95081967213
Gen 86: 64056.95081967213
Gen 87: 64056.95081967213
Gen 88: 64056.95081967213
Gen 89: 64056.95081967213
Gen 90: 64056.95081967213
Gen 91: 64056.95081967213
Gen 92: 64056.95081967213
Gen 93: 64056.95081967213
Gen 94: 64056.95081967213
Gen 95: 64056.95081967213
Gen 96: 64056.95081967213
Gen 97: 64056.95081967213
Gen 98: 64056.95081967213
Gen 99: 64056.95081967213
Gen 100: 64056.95081967213
Gen 101: 64056.95081967213
Gen 102: 64056.95081967213
Gen 103: 64056.95081967213
Gen 104: 64056.95081967213
Gen 105: 64056.95081967213
Gen 106: 64056.95081967213
Gen 107: 64056.95081967213
Gen 108: 64056.95081967213
Gen 109: 64056.95081967213
Gen 110: 64056.95081967213
Gen 111: 64056.95081967213
Gen 112: 64056.95081967213
Gen 113: 64056.95081967213
Gen 114: 64056.95081967213
Gen 115: 64056.95081967213
Gen 116: 64056.95081967213
Gen 117: 64056.95081967213
Gen 118: 64056.95081967213
Gen 119: 64056.95081967213
Gen 120: 64056.95081967213
Gen 121: 64056.95081967213
Gen 122: 64056.95081967213
Gen 123: 64056.95081967213
Gen 124: 64056.95081967213
Gen 125: 64056.95081967213
Gen 126: 64056.95081967213
Gen 127: 64056.95081967213
Gen 128: 64056.95081967213
Gen 129: 64056.95081967213
Gen 130: 64056.95081967213
Gen 131: 64056.95081967213
Gen 132: 64056.95081967213
Gen 133: 64056.95081967213
Gen 134: 64056.95081967213
Gen 135: 64056.95081967213
Gen 136: 64056.95081967213
Gen 137: 64056.95081967213
Gen 138: 64056.95081967213
Gen 139: 64056.95081967213
Gen 140: 64056.95081967213
Gen 141: 64056.95081967213
Gen 142: 64056.95081967213
Gen 143: 64056.95081967213
Gen 144: 64056.95081967213
Gen 145: 64056.95081967213
Gen 146: 64056.95081967213
Gen 147: 64056.95081967213
Gen 148: 64056.95081967213
Gen 149: 64056.95081967213
Gen 150: 64056.95081967213
Gen 151: 64056.95081967213
Gen 152: 64056.95081967213
Gen 153: 64056.95081967213
Gen 154: 64056.95081967213
Gen 155: 64056.95081967213
Gen 156: 64056.95081967213
Gen 157: 64056.95081967213
Gen 158: 64056.95081967213
Gen 159: 64056.95081967213
Gen 160: 63722.18181818182
Gen 161: 63722.18181818182
Gen 162: 63722.18181818182
Gen 163: 63722.18181818182
Gen 164: 63722.18181818182
Gen 165: 63722.18181818182
Gen 166: 63722.18181818182
Gen 167: 63722.18181818182
Gen 168: 63722.18181818182
Gen 169: 63722.18181818182
Gen 170: 63722.18181818182
Gen 171: 63722.18181818182
Gen 172: 63722.18181818182
Gen 173: 63722.18181818182
Gen 174: 63718.75409836066
Gen 175: 63718.75409836066
Gen 176: 63718.75409836066
Gen 177: 63718.75409836066
Gen 178: 63718.75409836066
Gen 179: 63718.75409836066
Gen 180: 63718.75409836066
Gen 181: 63718.75409836066
Gen 182: 63718.75409836066
Gen 183: 63718.75409836066
Gen 184: 63718.75409836066
Gen 185: 63718.75409836066
Gen 186: 63718.75409836066
Gen 187: 63718.75409836066
Gen 188: 63718.75409836066
Gen 189: 63718.75409836066
Gen 190: 63718.75409836066
Gen 191: 63718.75409836066
Gen 192: 63718.75409836066
Gen 193: 63718.75409836066
Gen 194: 63718.75409836066
Gen 195: 63718.75409836066
Gen 196: 63718.75409836066
Gen 197: 63718.75409836066
Gen 198: 63718.75409836066
Gen 199: 63718.75409836066
Gen 200: 63718.75409836066
Gen 201: 63718.75409836066
Gen 202: 63718.75409836066
Gen 203: 63718.75409836066
Gen 204: 63718.75409836066
Gen 205: 63718.75409836066
Gen 206: 63718.75409836066
Gen 207: 63718.75409836066
Gen 208: 63718.75409836066
Gen 209: 63718.75409836066
Gen 210: 63718.75409836066
Gen 211: 63718.75409836066
Gen 212: 63718.75409836066
Gen 213: 63718.75409836066
Gen 214: 63718.75409836066
Gen 215: 63718.75409836066
Gen 216: 63718.75409836066
Gen 217: 63718.75409836066
Gen 218: 63718.75409836066
Gen 219: 63718.75409836066
Gen 220: 63718.75409836066
Gen 221: 63718.75409836066
Gen 222: 63718.75409836066
Gen 223: 63718.75409836066
Gen 224: 63718.75409836066
Gen 225: 63718.75409836066
