================================================================================
                          实验结果报告
================================================================================
实验名称: 完整算法 - 50%启发式+LocalSearch变异+禁忌搜索+复杂评分
算例名称: 2M40J
运行ID: 1
实验时间: 2026-02-07 10:20:40

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 275256.0000
运行时间: 300022 ms (300.02 秒)
终止代数: 7993

【收敛曲线数据】
代数	Cmax
1	307897.0000
11	288639.7500
21	288639.7500
31	288639.7500
41	288639.7500
51	288639.7500
61	288639.7500
71	288639.7500
81	288639.7500
91	288639.7500
101	288639.7500
111	288639.7500
121	288639.7500
131	288639.7500
141	288639.7500
151	288639.7500
161	288328.5000
171	288328.5000
181	288328.5000
191	288328.5000
201	288328.5000
211	288328.5000
221	288328.5000
231	288328.5000
241	288328.5000
251	288328.5000
261	288328.5000
271	288328.5000
281	288328.5000
291	288328.5000
301	288328.5000
311	288328.5000
321	288328.5000
331	288328.5000
341	288328.5000
351	288328.5000
361	288328.5000
371	288328.5000
381	288328.5000
391	288328.5000
401	288328.5000
411	288328.5000
421	288328.5000
431	288328.5000
441	288328.5000
451	288328.5000
461	288328.5000
471	288328.5000
481	288328.5000
491	288328.5000
501	288328.5000
511	288328.5000
521	288328.5000
531	288328.5000
541	288328.5000
551	288328.5000
561	288328.5000
571	288328.5000
581	288328.5000
591	288328.5000
601	288328.5000
611	288328.5000
621	288328.5000
631	288328.5000
641	288328.5000
651	288328.5000
661	288328.5000
671	288328.5000
681	288328.5000
691	288328.5000
701	287726.0000
711	287726.0000
721	287726.0000
731	287726.0000
741	287726.0000
751	287726.0000
761	287726.0000
771	287726.0000
781	287726.0000
791	287726.0000
801	287726.0000
811	287726.0000
821	287726.0000
831	287726.0000
841	287726.0000
851	287726.0000
861	287726.0000
871	287726.0000
881	287726.0000
891	287726.0000
901	287018.0000
911	287018.0000
921	287018.0000
931	287018.0000
941	287018.0000
951	287018.0000
961	287018.0000
971	287018.0000
981	287018.0000
991	287018.0000
1001	287018.0000
1011	287018.0000
1021	285130.0000
1031	285130.0000
1041	285130.0000
1051	285130.0000
1061	285130.0000
1071	285130.0000
1081	285130.0000
1091	285130.0000
1101	285130.0000
1111	285130.0000
1121	285130.0000
1131	285130.0000
1141	285130.0000
1151	285130.0000
1161	285130.0000
1171	285130.0000
1181	285130.0000
1191	285130.0000
1201	285130.0000
1211	285130.0000
1221	285130.0000
1231	284061.0000
1241	284061.0000
1251	284061.0000
1261	284061.0000
1271	278869.0000
1281	278869.0000
1291	278869.0000
1301	278869.0000
1311	278869.0000
1321	278869.0000
1331	278869.0000
1341	278869.0000
1351	278869.0000
1361	278869.0000
1371	278869.0000
1381	278869.0000
1391	278869.0000
1401	278869.0000
1411	278869.0000
1421	278869.0000
1431	278869.0000
1441	278869.0000
1451	278869.0000
1461	278869.0000
1471	278869.0000
1481	278869.0000
1491	278869.0000
1501	278869.0000
1511	278869.0000
1521	278869.0000
1531	278869.0000
1541	278869.0000
1551	278869.0000
1561	278869.0000
1571	278869.0000
1581	278869.0000
1591	278869.0000
1601	278869.0000
1611	278869.0000
1621	278869.0000
1631	278869.0000
1641	278869.0000
1651	278869.0000
1661	278869.0000
1671	278869.0000
1681	278869.0000
1691	278869.0000
1701	278869.0000
1711	278869.0000
1721	278869.0000
1731	278869.0000
1741	278869.0000
1751	278869.0000
1761	278869.0000
1771	278869.0000
1781	278869.0000
1791	278869.0000
1801	278869.0000
1811	278869.0000
1821	278869.0000
1831	278869.0000
1841	278869.0000
1851	278869.0000
1861	278869.0000
1871	278869.0000
1881	278869.0000
1891	278869.0000
1901	278869.0000
1911	278869.0000
1921	278869.0000
1931	278869.0000
1941	278869.0000
1951	278869.0000
1961	278869.0000
1971	278869.0000
1981	278869.0000
1991	278869.0000
2001	278869.0000
2011	278869.0000
2021	278869.0000
2031	278869.0000
2041	278869.0000
2051	278869.0000
2061	275256.0000
2071	275256.0000
2081	275256.0000
2091	275256.0000
2101	275256.0000
2111	275256.0000
2121	275256.0000
2131	275256.0000
2141	275256.0000
2151	275256.0000
2161	275256.0000
2171	275256.0000
2181	275256.0000
2191	275256.0000
2201	275256.0000
2211	275256.0000
2221	275256.0000
2231	275256.0000
2241	275256.0000
2251	275256.0000
2261	275256.0000
2271	275256.0000
2281	275256.0000
2291	275256.0000
2301	275256.0000
2311	275256.0000
2321	275256.0000
2331	275256.0000
2341	275256.0000
2351	275256.0000
2361	275256.0000
2371	275256.0000
2381	275256.0000
2391	275256.0000
2401	275256.0000
2411	275256.0000
2421	275256.0000
2431	275256.0000
2441	275256.0000
2451	275256.0000
2461	275256.0000
2471	275256.0000
2481	275256.0000
2491	275256.0000
2501	275256.0000
2511	275256.0000
2521	275256.0000
2531	275256.0000
2541	275256.0000
2551	275256.0000
2561	275256.0000
2571	275256.0000
2581	275256.0000
2591	275256.0000
2601	275256.0000
2611	275256.0000
2621	275256.0000
2631	275256.0000
2641	275256.0000
2651	275256.0000
2661	275256.0000
2671	275256.0000
2681	275256.0000
2691	275256.0000
2701	275256.0000
2711	275256.0000
2721	275256.0000
2731	275256.0000
2741	275256.0000
2751	275256.0000
2761	275256.0000
2771	275256.0000
2781	275256.0000
2791	275256.0000
2801	275256.0000
2811	275256.0000
2821	275256.0000
2831	275256.0000
2841	275256.0000
2851	275256.0000
2861	275256.0000
2871	275256.0000
2881	275256.0000
2891	275256.0000
2901	275256.0000
2911	275256.0000
2921	275256.0000
2931	275256.0000
2941	275256.0000
2951	275256.0000
2961	275256.0000
2971	275256.0000
2981	275256.0000
2991	275256.0000
3001	275256.0000
3011	275256.0000
3021	275256.0000
3031	275256.0000
3041	275256.0000
3051	275256.0000
3061	275256.0000
3071	275256.0000
3081	275256.0000
3091	275256.0000
3101	275256.0000
3111	275256.0000
3121	275256.0000
3131	275256.0000
3141	275256.0000
3151	275256.0000
3161	275256.0000
3171	275256.0000
3181	275256.0000
3191	275256.0000
3201	275256.0000
3211	275256.0000
3221	275256.0000
3231	275256.0000
3241	275256.0000
3251	275256.0000
3261	275256.0000
3271	275256.0000
3281	275256.0000
3291	275256.0000
3301	275256.0000
3311	275256.0000
3321	275256.0000
3331	275256.0000
3341	275256.0000
3351	275256.0000
3361	275256.0000
3371	275256.0000
3381	275256.0000
3391	275256.0000
3401	275256.0000
3411	275256.0000
3421	275256.0000
3431	275256.0000
3441	275256.0000
3451	275256.0000
3461	275256.0000
3471	275256.0000
3481	275256.0000
3491	275256.0000
3501	275256.0000
3511	275256.0000
3521	275256.0000
3531	275256.0000
3541	275256.0000
3551	275256.0000
3561	275256.0000
3571	275256.0000
3581	275256.0000
3591	275256.0000
3601	275256.0000
3611	275256.0000
3621	275256.0000
3631	275256.0000
3641	275256.0000
3651	275256.0000
3661	275256.0000
3671	275256.0000
3681	275256.0000
3691	275256.0000
3701	275256.0000
3711	275256.0000
3721	275256.0000
3731	275256.0000
