================================================================================
                          实验结果报告
================================================================================
实验名称: 简化变异 - 50%启发式+简单变异+禁忌搜索+复杂评分
算例名称: 5M80J
运行ID: 1
实验时间: 2026-02-07 12:31:32

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 208949.0000
运行时间: 300091 ms (300.09 秒)
终止代数: 1078

【收敛曲线数据】
代数	Cmax
1	369358.4000
11	292987.7000
21	273589.0000
31	263489.0000
41	249050.8000
51	243530.8000
61	238746.8000
71	235457.4000
81	230634.3529
91	230634.3529
101	230634.3529
111	229217.4000
121	228887.8000
131	228887.8000
141	228887.8000
151	228887.8000
161	228887.8000
171	228887.8000
181	228887.8000
191	228887.8000
201	228887.8000
211	228887.8000
221	228887.8000
231	227937.4000
241	223297.4000
251	221537.4000
261	221537.4000
271	217160.5882
281	216524.0000
291	216524.0000
301	215457.4000
311	215457.4000
321	215457.4000
331	215457.4000
341	215457.4000
351	212097.4000
361	212097.4000
371	212097.4000
381	210657.4000
391	208949.0000
401	208949.0000
411	208949.0000
421	208949.0000
431	208949.0000
441	208949.0000
451	208949.0000
461	208949.0000
471	208949.0000
481	208949.0000
491	208949.0000
501	208949.0000
511	208949.0000
521	208949.0000
531	208949.0000
541	208949.0000
551	208949.0000
561	208949.0000
571	208949.0000
581	208949.0000
591	208949.0000
601	208949.0000
611	208949.0000
621	208949.0000
631	208949.0000
641	208949.0000
651	208949.0000
661	208949.0000
671	208949.0000
681	208949.0000
691	208949.0000
701	208949.0000
711	208949.0000
721	208949.0000
731	208949.0000
741	208949.0000
751	208949.0000
761	208949.0000
771	208949.0000
781	208949.0000
791	208949.0000
801	208949.0000
811	208949.0000
821	208949.0000
831	208949.0000
841	208949.0000
851	208949.0000
861	208949.0000
871	208949.0000
881	208949.0000
891	208949.0000
901	208949.0000
911	208949.0000
921	208949.0000
931	208949.0000
941	208949.0000
951	208949.0000
961	208949.0000
971	208949.0000
981	208949.0000
991	208949.0000
1001	208949.0000
1011	208949.0000
1021	208949.0000
1031	208949.0000
1041	208949.0000
1051	208949.0000
1061	208949.0000
1071	208949.0000
1078	208949.0000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=5, 完工时间=201352.4448
  机器 2: 批次数=2, 完工时间=208960.4298
  机器 3: 批次数=2, 完工时间=207505.1731
  机器 4: 批次数=5, 完工时间=208072.1647
  机器 5: 批次数=2, 完工时间=206171.6263


================================================================================
                         实验结果输出完成
================================================================================
