================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 2 次
实验时间: 2025-12-21 20:06:32

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 66596.67
初始种群平均解: Makespan = 93530.99

Gen    1 | 最优: 66596.67 | 平均: 89386.66 | 改进: 0.00 | 停滞: 1/300000 | 耗时: 0.0分钟
Gen 4600 | 最优: 56864.55 | 平均: 81665.52 | 改进: 0.00 | 停滞: 1466/300000 | 耗时: 1.8分钟
Gen 4650 | 最优: 56864.55 | 平均: 82327.69 | 改进: 0.00 | 停滞: 1516/300000 | 耗时: 1.8分钟
Gen 4700 | 最优: 56864.55 | 平均: 82282.85 | 改进: 0.00 | 停滞: 1566/300000 | 耗时: 1.8分钟
Gen 4750 | 最优: 56864.55 | 平均: 83046.00 | 改进: 0.00 | 停滞: 1616/300000 | 耗时: 1.8分钟
Gen 4800 | 最优: 56864.55 | 平均: 82618.69 | 改进: 0.00 | 停滞: 1666/300000 | 耗时: 1.9分钟
Gen 4850 | 最优: 56864.55 | 平均: 82884.52 | 改进: 0.00 | 停滞: 1716/300000 | 耗时: 1.9分钟
Gen 4900 | 最优: 56864.55 | 平均: 82082.29 | 改进: 0.00 | 停滞: 1766/300000 | 耗时: 1.9分钟
Gen 4950 | 最优: 56864.55 | 平均: 81960.44 | 改进: 0.00 | 停滞: 1816/300000 | 耗时: 1.9分钟
Gen 5000 | 最优: 56297.65 | 平均: 81583.95 | 改进: 566.90 | 停滞: 25/300000 | 耗时: 2.0分钟
Gen 5050 | 最优: 56297.65 | 平均: 82074.02 | 改进: 0.00 | 停滞: 75/300000 | 耗时: 2.0分钟
Gen 5100 | 最优: 56297.65 | 平均: 81873.17 | 改进: 0.00 | 停滞: 125/300000 | 耗时: 2.0分钟
Gen 5150 | 最优: 56297.65 | 平均: 83486.81 | 改进: 0.00 | 停滞: 175/300000 | 耗时: 2.0分钟
Gen 5200 | 最优: 56297.65 | 平均: 82415.48 | 改进: 0.00 | 停滞: 225/300000 | 耗时: 2.0分钟
Gen 5250 | 最优: 56297.65 | 平均: 82861.52 | 改进: 0.00 | 停滞: 275/300000 | 耗时: 2.1分钟
Gen 5300 | 最优: 56297.65 | 平均: 82796.79 | 改进: 0.00 | 停滞: 325/300000 | 耗时: 2.1分钟
Gen 5350 | 最优: 56297.65 | 平均: 81725.29 | 改进: 0.00 | 停滞: 375/300000 | 耗时: 2.1分钟
Gen 5400 | 最优: 56297.65 | 平均: 82019.43 | 改进: 0.00 | 停滞: 425/300000 | 耗时: 2.1分钟
Gen 5450 | 最优: 56297.65 | 平均: 81449.54 | 改进: 0.00 | 停滞: 475/300000 | 耗时: 2.1分钟
Gen 5500 | 最优: 56297.65 | 平均: 83113.48 | 改进: 0.00 | 停滞: 525/300000 | 耗时: 2.1分钟
Gen 5550 | 最优: 56297.65 | 平均: 83273.53 | 改进: 0.00 | 停滞: 575/300000 | 耗时: 2.2分钟
Gen 5600 | 最优: 56297.65 | 平均: 82514.49 | 改进: 0.00 | 停滞: 625/300000 | 耗时: 2.2分钟
Gen 5650 | 最优: 56297.65 | 平均: 82275.75 | 改进: 0.00 | 停滞: 675/300000 | 耗时: 2.2分钟
Gen 5700 | 最优: 56297.65 | 平均: 84079.11 | 改进: 0.00 | 停滞: 725/300000 | 耗时: 2.2分钟
Gen 5750 | 最优: 56297.65 | 平均: 81704.72 | 改进: 0.00 | 停滞: 775/300000 | 耗时: 2.2分钟
Gen 5800 | 最优: 56297.65 | 平均: 83069.22 | 改进: 0.00 | 停滞: 825/300000 | 耗时: 2.3分钟
Gen 5850 | 最优: 56297.65 | 平均: 80888.67 | 改进: 0.00 | 停滞: 875/300000 | 耗时: 2.3分钟
Gen 5900 | 最优: 56297.65 | 平均: 83516.38 | 改进: 0.00 | 停滞: 925/300000 | 耗时: 2.3分钟
Gen 5950 | 最优: 56297.65 | 平均: 81681.81 | 改进: 0.00 | 停滞: 975/300000 | 耗时: 2.3分钟
Gen 6000 | 最优: 56297.65 | 平均: 82531.85 | 改进: 0.00 | 停滞: 1025/300000 | 耗时: 2.3分钟
Gen 6050 | 最优: 56297.65 | 平均: 83432.95 | 改进: 0.00 | 停滞: 1075/300000 | 耗时: 2.4分钟
Gen 6100 | 最优: 56297.65 | 平均: 83430.42 | 改进: 0.00 | 停滞: 1125/300000 | 耗时: 2.4分钟
Gen 6150 | 最优: 56297.65 | 平均: 83096.85 | 改进: 0.00 | 停滞: 1175/300000 | 耗时: 2.4分钟
Gen 6200 | 最优: 56297.65 | 平均: 81246.22 | 改进: 0.00 | 停滞: 1225/300000 | 耗时: 2.4分钟
Gen 6250 | 最优: 56297.65 | 平均: 82091.35 | 改进: 0.00 | 停滞: 1275/300000 | 耗时: 2.4分钟
Gen 6300 | 最优: 56297.65 | 平均: 81792.74 | 改进: 0.00 | 停滞: 1325/300000 | 耗时: 2.5分钟
Gen 6350 | 最优: 56297.65 | 平均: 83711.65 | 改进: 0.00 | 停滞: 1375/300000 | 耗时: 2.5分钟
Gen 6400 | 最优: 56297.65 | 平均: 82290.34 | 改进: 0.00 | 停滞: 1425/300000 | 耗时: 2.5分钟
Gen 6450 | 最优: 56297.65 | 平均: 83465.63 | 改进: 0.00 | 停滞: 1475/300000 | 耗时: 2.5分钟
Gen 6500 | 最优: 56297.65 | 平均: 81637.07 | 改进: 0.00 | 停滞: 1525/300000 | 耗时: 2.5分钟
Gen 6550 | 最优: 56297.65 | 平均: 82521.17 | 改进: 0.00 | 停滞: 1575/300000 | 耗时: 2.5分钟
Gen 6600 | 最优: 56297.65 | 平均: 82581.90 | 改进: 0.00 | 停滞: 1625/300000 | 耗时: 2.6分钟
Gen 6650 | 最优: 56297.65 | 平均: 83021.68 | 改进: 0.00 | 停滞: 1675/300000 | 耗时: 2.6分钟
Gen 6700 | 最优: 56297.65 | 平均: 81970.63 | 改进: 0.00 | 停滞: 1725/300000 | 耗时: 2.6分钟
Gen 6750 | 最优: 56297.65 | 平均: 82852.21 | 改进: 0.00 | 停滞: 1775/300000 | 耗时: 2.6分钟
Gen 6800 | 最优: 56297.65 | 平均: 82984.08 | 改进: 0.00 | 停滞: 1825/300000 | 耗时: 2.6分钟
Gen 6850 | 最优: 56297.65 | 平均: 82670.67 | 改进: 0.00 | 停滞: 1875/300000 | 耗时: 2.7分钟
Gen 6900 | 最优: 56297.65 | 平均: 82811.04 | 改进: 0.00 | 停滞: 1925/300000 | 耗时: 2.7分钟
Gen 6950 | 最优: 56297.65 | 平均: 82543.26 | 改进: 0.00 | 停滞: 1975/300000 | 耗时: 2.7分钟
Gen 7000 | 最优: 56297.65 | 平均: 81544.45 | 改进: 0.00 | 停滞: 2025/300000 | 耗时: 2.7分钟
Gen 7050 | 最优: 56297.65 | 平均: 82779.76 | 改进: 0.00 | 停滞: 2075/300000 | 耗时: 2.7分钟
Gen 7100 | 最优: 56297.65 | 平均: 82850.41 | 改进: 0.00 | 停滞: 2125/300000 | 耗时: 2.7分钟
Gen 7150 | 最优: 56297.65 | 平均: 82673.62 | 改进: 0.00 | 停滞: 2175/300000 | 耗时: 2.8分钟
Gen 7200 | 最优: 56297.65 | 平均: 82664.83 | 改进: 0.00 | 停滞: 2225/300000 | 耗时: 2.8分钟
Gen 7250 | 最优: 56297.65 | 平均: 82939.15 | 改进: 0.00 | 停滞: 2275/300000 | 耗时: 2.8分钟
Gen 7300 | 最优: 56297.65 | 平均: 83234.90 | 改进: 0.00 | 停滞: 2325/300000 | 耗时: 2.8分钟
Gen 7350 | 最优: 56297.65 | 平均: 83238.31 | 改进: 0.00 | 停滞: 2375/300000 | 耗时: 2.8分钟
Gen 7400 | 最优: 56297.65 | 平均: 82146.50 | 改进: 0.00 | 停滞: 2425/300000 | 耗时: 2.9分钟
Gen 7450 | 最优: 56297.65 | 平均: 82900.11 | 改进: 0.00 | 停滞: 2475/300000 | 耗时: 2.9分钟
Gen 7500 | 最优: 56297.65 | 平均: 82253.35 | 改进: 0.00 | 停滞: 2525/300000 | 耗时: 2.9分钟
Gen 7550 | 最优: 56297.65 | 平均: 82794.74 | 改进: 0.00 | 停滞: 2575/300000 | 耗时: 2.9分钟
Gen 7600 | 最优: 56297.65 | 平均: 82276.40 | 改进: 0.00 | 停滞: 2625/300000 | 耗时: 2.9分钟
Gen 7650 | 最优: 56297.65 | 平均: 81519.90 | 改进: 0.00 | 停滞: 2675/300000 | 耗时: 3.0分钟
Gen 7700 | 最优: 56297.65 | 平均: 83312.92 | 改进: 0.00 | 停滞: 2725/300000 | 耗时: 3.0分钟
Gen 7750 | 最优: 56297.65 | 平均: 82749.44 | 改进: 0.00 | 停滞: 2775/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 7784
最优Makespan: 56297.65
总耗时: 180.03秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 66596.66666666667
Gen 1: 66596.66666666667
Gen 2: 66596.66666666667
Gen 3: 62826.66666666667
Gen 4: 62826.66666666667
Gen 5: 62826.66666666667
Gen 6: 62826.66666666667
Gen 7: 62523.0
Gen 8: 61935.04347826088
Gen 9: 61935.04347826088
Gen 10: 60113.66666666667
Gen 11: 60113.66666666667
Gen 12: 60113.66666666667
Gen 13: 60113.66666666667
Gen 14: 60113.66666666667
Gen 15: 60113.66666666667
Gen 16: 60113.66666666667
Gen 17: 60113.66666666667
Gen 18: 60113.66666666667
Gen 19: 60113.66666666667
Gen 20: 60113.66666666667
Gen 21: 60113.66666666667
Gen 22: 60113.66666666667
Gen 23: 60113.66666666667
Gen 24: 59564.66666666667
Gen 25: 59564.66666666667
Gen 26: 59564.66666666667
Gen 27: 59564.66666666667
Gen 28: 59564.66666666667
Gen 29: 59564.66666666667
Gen 30: 59564.66666666667
Gen 31: 59564.66666666667
Gen 32: 59564.66666666667
Gen 33: 59564.66666666667
Gen 34: 59564.66666666667
Gen 35: 58729.17808219178
Gen 36: 58729.17808219178
Gen 37: 58729.17808219178
Gen 38: 58729.17808219178
Gen 39: 58729.17808219178
Gen 40: 58729.17808219178
Gen 41: 58729.17808219178
Gen 42: 58729.17808219178
Gen 43: 58729.17808219178
Gen 44: 58729.17808219178
Gen 45: 58729.17808219178
Gen 46: 58729.17808219178
Gen 47: 58729.17808219178
Gen 48: 58729.17808219178
Gen 49: 58729.17808219178
Gen 50: 58729.17808219178
Gen 51: 58729.17808219178
Gen 52: 58729.17808219178
Gen 53: 58729.17808219178
Gen 54: 58729.17808219178
Gen 55: 58729.17808219178
Gen 56: 58729.17808219178
Gen 57: 58729.17808219178
Gen 58: 58729.17808219178
Gen 59: 58729.17808219178
Gen 60: 58729.17808219178
Gen 61: 58729.17808219178
Gen 62: 58729.17808219178
Gen 63: 58729.17808219178
Gen 64: 58729.17808219178
Gen 65: 58729.17808219178
Gen 66: 58729.17808219178
Gen 67: 58729.17808219178
Gen 68: 58729.17808219178
Gen 69: 58729.17808219178
Gen 70: 58729.17808219178
Gen 71: 58729.17808219178
Gen 72: 58729.17808219178
Gen 73: 58729.17808219178
Gen 74: 58729.17808219178
Gen 75: 58729.17808219178
Gen 76: 58729.17808219178
Gen 77: 58729.17808219178
Gen 78: 58729.17808219178
Gen 79: 58729.17808219178
Gen 80: 58729.17808219178
Gen 81: 58729.17808219178
Gen 82: 58729.17808219178
Gen 83: 58729.17808219178
Gen 84: 58729.17808219178
Gen 85: 58729.17808219178
Gen 86: 58729.17808219178
Gen 87: 58729.17808219178
Gen 88: 58729.17808219178
Gen 89: 58729.17808219178
Gen 90: 58729.17808219178
Gen 91: 58729.17808219178
Gen 92: 58729.17808219178
Gen 93: 58729.17808219178
Gen 94: 58729.17808219178
Gen 95: 58729.17808219178
Gen 96: 58729.17808219178
Gen 97: 58729.17808219178
Gen 98: 58729.17808219178
Gen 99: 58729.17808219178
Gen 100: 58729.17808219178
Gen 101: 58729.17808219178
Gen 102: 58729.17808219178
Gen 103: 58729.17808219178
Gen 104: 58729.17808219178
Gen 105: 58729.17808219178
Gen 106: 58729.17808219178
Gen 107: 58729.17808219178
Gen 108: 58729.17808219178
Gen 109: 58729.17808219178
Gen 110: 58729.17808219178
Gen 111: 58729.17808219178
Gen 112: 58729.17808219178
Gen 113: 58729.17808219178
Gen 114: 58729.17808219178
Gen 115: 58729.17808219178
Gen 116: 58729.17808219178
Gen 117: 58729.17808219178
Gen 118: 58729.17808219178
Gen 119: 58729.17808219178
Gen 120: 58729.17808219178
Gen 121: 58729.17808219178
Gen 122: 58729.17808219178
Gen 123: 58729.17808219178
Gen 124: 58729.17808219178
Gen 125: 58729.17808219178
Gen 126: 58729.17808219178
Gen 127: 58729.17808219178
Gen 128: 58729.17808219178
Gen 129: 58729.17808219178
Gen 130: 58729.17808219178
Gen 131: 58729.17808219178
Gen 132: 58729.17808219178
Gen 133: 58729.17808219178
Gen 134: 58729.17808219178
Gen 135: 58729.17808219178
Gen 136: 58729.17808219178
Gen 137: 58729.17808219178
Gen 138: 58729.17808219178
Gen 139: 58729.17808219178
Gen 140: 58729.17808219178
Gen 141: 58729.17808219178
Gen 142: 58729.17808219178
Gen 143: 58729.17808219178
Gen 144: 58729.17808219178
Gen 145: 58729.17808219178
Gen 146: 58729.17808219178
Gen 147: 58729.17808219178
Gen 148: 58729.17808219178
Gen 149: 58729.17808219178
Gen 150: 58729.17808219178
Gen 151: 58729.17808219178
Gen 152: 58729.17808219178
Gen 153: 58729.17808219178
Gen 154: 58729.17808219178
Gen 155: 58729.17808219178
Gen 156: 58729.17808219178
Gen 157: 58729.17808219178
Gen 158: 58729.17808219178
Gen 159: 58729.17808219178
Gen 160: 58729.17808219178
Gen 161: 58729.17808219178
Gen 162: 58729.17808219178
Gen 163: 58729.17808219178
Gen 164: 58729.17808219178
Gen 165: 58729.17808219178
Gen 166: 58729.17808219178
Gen 167: 58729.17808219178
Gen 168: 58729.17808219178
Gen 169: 58729.17808219178
Gen 170: 58729.17808219178
Gen 171: 58729.17808219178
Gen 172: 58729.17808219178
Gen 173: 58729.17808219178
Gen 174: 58729.17808219178
Gen 175: 58729.17808219178
Gen 176: 58729.17808219178
Gen 177: 58729.17808219178
Gen 178: 58729.17808219178
Gen 179: 58729.17808219178
Gen 180: 58729.17808219178
Gen 181: 58729.17808219178
Gen 182: 58729.17808219178
Gen 183: 58729.17808219178
Gen 184: 58729.17808219178
Gen 185: 58729.17808219178
Gen 186: 58729.17808219178
Gen 187: 58729.17808219178
Gen 188: 58729.17808219178
Gen 189: 58729.17808219178
