================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 10 次
实验时间: 2025-12-21 19:42:21

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 10个零件, 3台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 37514.36
初始种群平均解: Makespan = 48839.23

Gen    1 | 最优: 37064.36 | 平均: 45994.63 | 改进: 450.00 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen 1300 | 最优: 35827.63 | 平均: 42896.16 | 改进: 0.00 | 停滞: 1291/300000 | 耗时: 0.1分钟
Gen 1350 | 最优: 35827.63 | 平均: 42079.29 | 改进: 0.00 | 停滞: 1341/300000 | 耗时: 0.1分钟
Gen 1400 | 最优: 35827.63 | 平均: 43015.48 | 改进: 0.00 | 停滞: 1391/300000 | 耗时: 0.1分钟
Gen 1450 | 最优: 35827.63 | 平均: 41878.16 | 改进: 0.00 | 停滞: 1441/300000 | 耗时: 0.1分钟
Gen 1500 | 最优: 35827.63 | 平均: 42846.53 | 改进: 0.00 | 停滞: 1491/300000 | 耗时: 0.1分钟
Gen 1550 | 最优: 35827.63 | 平均: 42550.06 | 改进: 0.00 | 停滞: 1541/300000 | 耗时: 0.1分钟
Gen 1600 | 最优: 35827.63 | 平均: 42305.08 | 改进: 0.00 | 停滞: 1591/300000 | 耗时: 0.1分钟
Gen 1650 | 最优: 35827.63 | 平均: 42408.78 | 改进: 0.00 | 停滞: 1641/300000 | 耗时: 0.1分钟
Gen 1700 | 最优: 35827.63 | 平均: 42640.43 | 改进: 0.00 | 停滞: 1691/300000 | 耗时: 0.1分钟
Gen 1750 | 最优: 35827.63 | 平均: 42534.37 | 改进: 0.00 | 停滞: 1741/300000 | 耗时: 0.1分钟
Gen 1800 | 最优: 35827.63 | 平均: 42838.43 | 改进: 0.00 | 停滞: 1791/300000 | 耗时: 0.1分钟
Gen 1850 | 最优: 35827.63 | 平均: 42756.88 | 改进: 0.00 | 停滞: 1841/300000 | 耗时: 0.1分钟
Gen 1900 | 最优: 35827.63 | 平均: 42773.34 | 改进: 0.00 | 停滞: 1891/300000 | 耗时: 0.1分钟
Gen 1950 | 最优: 35827.63 | 平均: 42274.51 | 改进: 0.00 | 停滞: 1941/300000 | 耗时: 0.1分钟
Gen 2000 | 最优: 35827.63 | 平均: 42891.10 | 改进: 0.00 | 停滞: 1991/300000 | 耗时: 0.1分钟
Gen 2050 | 最优: 35827.63 | 平均: 42407.42 | 改进: 0.00 | 停滞: 2041/300000 | 耗时: 0.1分钟
Gen 2100 | 最优: 35827.63 | 平均: 43503.59 | 改进: 0.00 | 停滞: 2091/300000 | 耗时: 0.1分钟
Gen 2150 | 最优: 35827.63 | 平均: 43128.41 | 改进: 0.00 | 停滞: 2141/300000 | 耗时: 0.1分钟
Gen 2200 | 最优: 35827.63 | 平均: 42313.61 | 改进: 0.00 | 停滞: 2191/300000 | 耗时: 0.1分钟
Gen 2250 | 最优: 35827.63 | 平均: 42940.17 | 改进: 0.00 | 停滞: 2241/300000 | 耗时: 0.1分钟
Gen 2300 | 最优: 35827.63 | 平均: 42084.66 | 改进: 0.00 | 停滞: 2291/300000 | 耗时: 0.1分钟
Gen 2350 | 最优: 35827.63 | 平均: 42581.01 | 改进: 0.00 | 停滞: 2341/300000 | 耗时: 0.1分钟
Gen 2400 | 最优: 35827.63 | 平均: 42454.16 | 改进: 0.00 | 停滞: 2391/300000 | 耗时: 0.1分钟
Gen 2450 | 最优: 35827.63 | 平均: 42570.36 | 改进: 0.00 | 停滞: 2441/300000 | 耗时: 0.1分钟
Gen 2500 | 最优: 35827.63 | 平均: 43237.20 | 改进: 0.00 | 停滞: 2491/300000 | 耗时: 0.1分钟
Gen 2550 | 最优: 35827.63 | 平均: 42992.97 | 改进: 0.00 | 停滞: 2541/300000 | 耗时: 0.1分钟
Gen 2600 | 最优: 35827.63 | 平均: 42989.85 | 改进: 0.00 | 停滞: 2591/300000 | 耗时: 0.1分钟
Gen 2650 | 最优: 35827.63 | 平均: 43355.93 | 改进: 0.00 | 停滞: 2641/300000 | 耗时: 0.1分钟
Gen 2700 | 最优: 35827.63 | 平均: 42306.97 | 改进: 0.00 | 停滞: 2691/300000 | 耗时: 0.1分钟
Gen 2750 | 最优: 35827.63 | 平均: 42390.93 | 改进: 0.00 | 停滞: 2741/300000 | 耗时: 0.1分钟
Gen 2800 | 最优: 35827.63 | 平均: 42655.52 | 改进: 0.00 | 停滞: 2791/300000 | 耗时: 0.1分钟
Gen 2850 | 最优: 35827.63 | 平均: 43085.98 | 改进: 0.00 | 停滞: 2841/300000 | 耗时: 0.1分钟
Gen 2900 | 最优: 35827.63 | 平均: 42876.46 | 改进: 0.00 | 停滞: 2891/300000 | 耗时: 0.1分钟
Gen 2950 | 最优: 35827.63 | 平均: 42296.54 | 改进: 0.00 | 停滞: 2941/300000 | 耗时: 0.2分钟
Gen 3000 | 最优: 35827.63 | 平均: 42189.18 | 改进: 0.00 | 停滞: 2991/300000 | 耗时: 0.2分钟
Gen 3050 | 最优: 35827.63 | 平均: 42834.99 | 改进: 0.00 | 停滞: 3041/300000 | 耗时: 0.2分钟
Gen 3100 | 最优: 35827.63 | 平均: 42927.16 | 改进: 0.00 | 停滞: 3091/300000 | 耗时: 0.2分钟
Gen 3150 | 最优: 35827.63 | 平均: 42835.68 | 改进: 0.00 | 停滞: 3141/300000 | 耗时: 0.2分钟
Gen 3200 | 最优: 35827.63 | 平均: 42660.01 | 改进: 0.00 | 停滞: 3191/300000 | 耗时: 0.2分钟
Gen 3250 | 最优: 35827.63 | 平均: 42465.63 | 改进: 0.00 | 停滞: 3241/300000 | 耗时: 0.2分钟
Gen 3300 | 最优: 35827.63 | 平均: 41989.53 | 改进: 0.00 | 停滞: 3291/300000 | 耗时: 0.2分钟
Gen 3350 | 最优: 35827.63 | 平均: 42579.91 | 改进: 0.00 | 停滞: 3341/300000 | 耗时: 0.2分钟
Gen 3400 | 最优: 35827.63 | 平均: 43007.01 | 改进: 0.00 | 停滞: 3391/300000 | 耗时: 0.2分钟
Gen 3450 | 最优: 35827.63 | 平均: 41996.88 | 改进: 0.00 | 停滞: 3441/300000 | 耗时: 0.2分钟
Gen 3500 | 最优: 35827.63 | 平均: 42428.18 | 改进: 0.00 | 停滞: 3491/300000 | 耗时: 0.2分钟
Gen 3550 | 最优: 35827.63 | 平均: 42520.84 | 改进: 0.00 | 停滞: 3541/300000 | 耗时: 0.2分钟
Gen 3600 | 最优: 35827.63 | 平均: 42265.14 | 改进: 0.00 | 停滞: 3591/300000 | 耗时: 0.2分钟
Gen 3650 | 最优: 35827.63 | 平均: 41999.24 | 改进: 0.00 | 停滞: 3641/300000 | 耗时: 0.2分钟
Gen 3700 | 最优: 35827.63 | 平均: 42248.72 | 改进: 0.00 | 停滞: 3691/300000 | 耗时: 0.2分钟
Gen 3750 | 最优: 35827.63 | 平均: 42060.25 | 改进: 0.00 | 停滞: 3741/300000 | 耗时: 0.2分钟
Gen 3800 | 最优: 35827.63 | 平均: 42336.70 | 改进: 0.00 | 停滞: 3791/300000 | 耗时: 0.2分钟
Gen 3850 | 最优: 35827.63 | 平均: 42795.33 | 改进: 0.00 | 停滞: 3841/300000 | 耗时: 0.2分钟
Gen 3900 | 最优: 35827.63 | 平均: 42383.52 | 改进: 0.00 | 停滞: 3891/300000 | 耗时: 0.2分钟
Gen 3950 | 最优: 35827.63 | 平均: 43084.63 | 改进: 0.00 | 停滞: 3941/300000 | 耗时: 0.2分钟
Gen 4000 | 最优: 35827.63 | 平均: 42194.90 | 改进: 0.00 | 停滞: 3991/300000 | 耗时: 0.2分钟
Gen 4050 | 最优: 35827.63 | 平均: 42760.76 | 改进: 0.00 | 停滞: 4041/300000 | 耗时: 0.2分钟
Gen 4100 | 最优: 35827.63 | 平均: 42390.91 | 改进: 0.00 | 停滞: 4091/300000 | 耗时: 0.2分钟
Gen 4150 | 最优: 35827.63 | 平均: 42723.79 | 改进: 0.00 | 停滞: 4141/300000 | 耗时: 0.2分钟
Gen 4200 | 最优: 35827.63 | 平均: 42694.21 | 改进: 0.00 | 停滞: 4191/300000 | 耗时: 0.2分钟
Gen 4250 | 最优: 35827.63 | 平均: 42623.96 | 改进: 0.00 | 停滞: 4241/300000 | 耗时: 0.2分钟
Gen 4300 | 最优: 35827.63 | 平均: 42464.82 | 改进: 0.00 | 停滞: 4291/300000 | 耗时: 0.2分钟
Gen 4350 | 最优: 35827.63 | 平均: 42689.09 | 改进: 0.00 | 停滞: 4341/300000 | 耗时: 0.2分钟
Gen 4400 | 最优: 35827.63 | 平均: 42653.17 | 改进: 0.00 | 停滞: 4391/300000 | 耗时: 0.2分钟
Gen 4450 | 最优: 35827.63 | 平均: 42858.22 | 改进: 0.00 | 停滞: 4441/300000 | 耗时: 0.2分钟
Gen 4500 | 最优: 35827.63 | 平均: 42240.85 | 改进: 0.00 | 停滞: 4491/300000 | 耗时: 0.2分钟
Gen 4550 | 最优: 35827.63 | 平均: 42224.47 | 改进: 0.00 | 停滞: 4541/300000 | 耗时: 0.2分钟
Gen 4600 | 最优: 35827.63 | 平均: 43131.81 | 改进: 0.00 | 停滞: 4591/300000 | 耗时: 0.2分钟
Gen 4650 | 最优: 35827.63 | 平均: 42774.20 | 改进: 0.00 | 停滞: 4641/300000 | 耗时: 0.2分钟
Gen 4700 | 最优: 35827.63 | 平均: 42657.56 | 改进: 0.00 | 停滞: 4691/300000 | 耗时: 0.2分钟
Gen 4750 | 最优: 35827.63 | 平均: 42423.37 | 改进: 0.00 | 停滞: 4741/300000 | 耗时: 0.2分钟
Gen 4800 | 最优: 35827.63 | 平均: 43232.04 | 改进: 0.00 | 停滞: 4791/300000 | 耗时: 0.2分钟
Gen 4850 | 最优: 35827.63 | 平均: 42632.73 | 改进: 0.00 | 停滞: 4841/300000 | 耗时: 0.2分钟
Gen 4900 | 最优: 35827.63 | 平均: 42494.84 | 改进: 0.00 | 停滞: 4891/300000 | 耗时: 0.3分钟
Gen 4950 | 最优: 35827.63 | 平均: 42478.99 | 改进: 0.00 | 停滞: 4941/300000 | 耗时: 0.3分钟
Gen 5000 | 最优: 35827.63 | 平均: 42718.95 | 改进: 0.00 | 停滞: 4991/300000 | 耗时: 0.3分钟
Gen 5050 | 最优: 35827.63 | 平均: 43060.75 | 改进: 0.00 | 停滞: 5041/300000 | 耗时: 0.3分钟
Gen 5100 | 最优: 35827.63 | 平均: 42004.85 | 改进: 0.00 | 停滞: 5091/300000 | 耗时: 0.3分钟
Gen 5150 | 最优: 35827.63 | 平均: 42531.85 | 改进: 0.00 | 停滞: 5141/300000 | 耗时: 0.3分钟
Gen 5200 | 最优: 35827.63 | 平均: 42575.93 | 改进: 0.00 | 停滞: 5191/300000 | 耗时: 0.3分钟
Gen 5250 | 最优: 35827.63 | 平均: 42649.07 | 改进: 0.00 | 停滞: 5241/300000 | 耗时: 0.3分钟
Gen 5300 | 最优: 35827.63 | 平均: 42934.72 | 改进: 0.00 | 停滞: 5291/300000 | 耗时: 0.3分钟
Gen 5350 | 最优: 35827.63 | 平均: 42903.66 | 改进: 0.00 | 停滞: 5341/300000 | 耗时: 0.3分钟
Gen 5400 | 最优: 35827.63 | 平均: 42754.38 | 改进: 0.00 | 停滞: 5391/300000 | 耗时: 0.3分钟
Gen 5450 | 最优: 35827.63 | 平均: 42696.72 | 改进: 0.00 | 停滞: 5441/300000 | 耗时: 0.3分钟
Gen 5500 | 最优: 35827.63 | 平均: 42513.84 | 改进: 0.00 | 停滞: 5491/300000 | 耗时: 0.3分钟
Gen 5550 | 最优: 35827.63 | 平均: 42749.98 | 改进: 0.00 | 停滞: 5541/300000 | 耗时: 0.3分钟
Gen 5600 | 最优: 35827.63 | 平均: 42034.37 | 改进: 0.00 | 停滞: 5591/300000 | 耗时: 0.3分钟
Gen 5650 | 最优: 35827.63 | 平均: 42099.87 | 改进: 0.00 | 停滞: 5641/300000 | 耗时: 0.3分钟
Gen 5700 | 最优: 35827.63 | 平均: 42848.74 | 改进: 0.00 | 停滞: 5691/300000 | 耗时: 0.3分钟
Gen 5750 | 最优: 35827.63 | 平均: 43369.28 | 改进: 0.00 | 停滞: 5741/300000 | 耗时: 0.3分钟
Gen 5800 | 最优: 35827.63 | 平均: 42609.20 | 改进: 0.00 | 停滞: 5791/300000 | 耗时: 0.3分钟
Gen 5850 | 最优: 35827.63 | 平均: 42546.88 | 改进: 0.00 | 停滞: 5841/300000 | 耗时: 0.3分钟
Gen 5900 | 最优: 35827.63 | 平均: 42945.92 | 改进: 0.00 | 停滞: 5891/300000 | 耗时: 0.3分钟
Gen 5950 | 最优: 35827.63 | 平均: 42196.10 | 改进: 0.00 | 停滞: 5941/300000 | 耗时: 0.3分钟
Gen 6000 | 最优: 35827.63 | 平均: 42684.93 | 改进: 0.00 | 停滞: 5991/300000 | 耗时: 0.3分钟
Gen 6050 | 最优: 35827.63 | 平均: 42466.90 | 改进: 0.00 | 停滞: 6041/300000 | 耗时: 0.3分钟
Gen 6100 | 最优: 35827.63 | 平均: 42953.10 | 改进: 0.00 | 停滞: 6091/300000 | 耗时: 0.3分钟
Gen 6150 | 最优: 35827.63 | 平均: 42835.66 | 改进: 0.00 | 停滞: 6141/300000 | 耗时: 0.3分钟
Gen 6200 | 最优: 35827.63 | 平均: 41983.06 | 改进: 0.00 | 停滞: 6191/300000 | 耗时: 0.3分钟
Gen 6250 | 最优: 35827.63 | 平均: 42468.33 | 改进: 0.00 | 停滞: 6241/300000 | 耗时: 0.3分钟
Gen 6300 | 最优: 35827.63 | 平均: 42414.66 | 改进: 0.00 | 停滞: 6291/300000 | 耗时: 0.3分钟
Gen 6350 | 最优: 35827.63 | 平均: 42674.93 | 改进: 0.00 | 停滞: 6341/300000 | 耗时: 0.3分钟
Gen 6400 | 最优: 35827.63 | 平均: 42366.06 | 改进: 0.00 | 停滞: 6391/300000 | 耗时: 0.3分钟
Gen 6450 | 最优: 35827.63 | 平均: 42492.47 | 改进: 0.00 | 停滞: 6441/300000 | 耗时: 0.3分钟
Gen 6500 | 最优: 35827.63 | 平均: 42906.17 | 改进: 0.00 | 停滞: 6491/300000 | 耗时: 0.3分钟
Gen 6550 | 最优: 35827.63 | 平均: 41951.09 | 改进: 0.00 | 停滞: 6541/300000 | 耗时: 0.3分钟
Gen 6600 | 最优: 35827.63 | 平均: 42968.48 | 改进: 0.00 | 停滞: 6591/300000 | 耗时: 0.3分钟
Gen 6650 | 最优: 35827.63 | 平均: 42893.37 | 改进: 0.00 | 停滞: 6641/300000 | 耗时: 0.3分钟
Gen 6700 | 最优: 35827.63 | 平均: 42992.16 | 改进: 0.00 | 停滞: 6691/300000 | 耗时: 0.3分钟
Gen 6750 | 最优: 35827.63 | 平均: 43200.63 | 改进: 0.00 | 停滞: 6741/300000 | 耗时: 0.3分钟
Gen 6800 | 最优: 35827.63 | 平均: 42608.04 | 改进: 0.00 | 停滞: 6791/300000 | 耗时: 0.3分钟
Gen 6850 | 最优: 35827.63 | 平均: 42913.00 | 改进: 0.00 | 停滞: 6841/300000 | 耗时: 0.4分钟
Gen 6900 | 最优: 35827.63 | 平均: 43509.65 | 改进: 0.00 | 停滞: 6891/300000 | 耗时: 0.4分钟
Gen 6950 | 最优: 35827.63 | 平均: 42338.05 | 改进: 0.00 | 停滞: 6941/300000 | 耗时: 0.4分钟
Gen 7000 | 最优: 35827.63 | 平均: 43036.91 | 改进: 0.00 | 停滞: 6991/300000 | 耗时: 0.4分钟
Gen 7050 | 最优: 35827.63 | 平均: 42816.60 | 改进: 0.00 | 停滞: 7041/300000 | 耗时: 0.4分钟
Gen 7100 | 最优: 35827.63 | 平均: 42923.08 | 改进: 0.00 | 停滞: 7091/300000 | 耗时: 0.4分钟
Gen 7150 | 最优: 35827.63 | 平均: 43536.44 | 改进: 0.00 | 停滞: 7141/300000 | 耗时: 0.4分钟
Gen 7200 | 最优: 35827.63 | 平均: 42571.30 | 改进: 0.00 | 停滞: 7191/300000 | 耗时: 0.4分钟
Gen 7250 | 最优: 35827.63 | 平均: 42430.78 | 改进: 0.00 | 停滞: 7241/300000 | 耗时: 0.4分钟
Gen 7300 | 最优: 35827.63 | 平均: 42806.72 | 改进: 0.00 | 停滞: 7291/300000 | 耗时: 0.4分钟
Gen 7350 | 最优: 35827.63 | 平均: 42468.60 | 改进: 0.00 | 停滞: 7341/300000 | 耗时: 0.4分钟
Gen 7400 | 最优: 35827.63 | 平均: 43239.95 | 改进: 0.00 | 停滞: 7391/300000 | 耗时: 0.4分钟
Gen 7450 | 最优: 35827.63 | 平均: 41658.54 | 改进: 0.00 | 停滞: 7441/300000 | 耗时: 0.4分钟
Gen 7500 | 最优: 35827.63 | 平均: 41487.44 | 改进: 0.00 | 停滞: 7491/300000 | 耗时: 0.4分钟
Gen 7550 | 最优: 35827.63 | 平均: 42922.07 | 改进: 0.00 | 停滞: 7541/300000 | 耗时: 0.4分钟
Gen 7600 | 最优: 35827.63 | 平均: 42758.75 | 改进: 0.00 | 停滞: 7591/300000 | 耗时: 0.4分钟
Gen 7650 | 最优: 35827.63 | 平均: 42703.42 | 改进: 0.00 | 停滞: 7641/300000 | 耗时: 0.4分钟
Gen 7700 | 最优: 35827.63 | 平均: 43061.32 | 改进: 0.00 | 停滞: 7691/300000 | 耗时: 0.4分钟
Gen 7750 | 最优: 35827.63 | 平均: 43049.23 | 改进: 0.00 | 停滞: 7741/300000 | 耗时: 0.4分钟
Gen 7800 | 最优: 35827.63 | 平均: 42352.36 | 改进: 0.00 | 停滞: 7791/300000 | 耗时: 0.4分钟
Gen 7850 | 最优: 35827.63 | 平均: 42374.12 | 改进: 0.00 | 停滞: 7841/300000 | 耗时: 0.4分钟
Gen 7900 | 最优: 35827.63 | 平均: 42727.48 | 改进: 0.00 | 停滞: 7891/300000 | 耗时: 0.4分钟
Gen 7950 | 最优: 35827.63 | 平均: 42155.18 | 改进: 0.00 | 停滞: 7941/300000 | 耗时: 0.4分钟
Gen 8000 | 最优: 35827.63 | 平均: 43308.25 | 改进: 0.00 | 停滞: 7991/300000 | 耗时: 0.4分钟
Gen 8050 | 最优: 35827.63 | 平均: 42351.54 | 改进: 0.00 | 停滞: 8041/300000 | 耗时: 0.4分钟
Gen 8100 | 最优: 35827.63 | 平均: 43119.28 | 改进: 0.00 | 停滞: 8091/300000 | 耗时: 0.4分钟
Gen 8150 | 最优: 35827.63 | 平均: 42724.52 | 改进: 0.00 | 停滞: 8141/300000 | 耗时: 0.4分钟
Gen 8200 | 最优: 35827.63 | 平均: 42989.03 | 改进: 0.00 | 停滞: 8191/300000 | 耗时: 0.4分钟
Gen 8250 | 最优: 35827.63 | 平均: 42283.77 | 改进: 0.00 | 停滞: 8241/300000 | 耗时: 0.4分钟
Gen 8300 | 最优: 35827.63 | 平均: 42299.25 | 改进: 0.00 | 停滞: 8291/300000 | 耗时: 0.4分钟
Gen 8350 | 最优: 35827.63 | 平均: 42616.98 | 改进: 0.00 | 停滞: 8341/300000 | 耗时: 0.4分钟
Gen 8400 | 最优: 35827.63 | 平均: 41912.93 | 改进: 0.00 | 停滞: 8391/300000 | 耗时: 0.4分钟
Gen 8450 | 最优: 35827.63 | 平均: 42435.85 | 改进: 0.00 | 停滞: 8441/300000 | 耗时: 0.4分钟
Gen 8500 | 最优: 35827.63 | 平均: 42679.52 | 改进: 0.00 | 停滞: 8491/300000 | 耗时: 0.4分钟
Gen 8550 | 最优: 35827.63 | 平均: 42929.87 | 改进: 0.00 | 停滞: 8541/300000 | 耗时: 0.4分钟
Gen 8600 | 最优: 35827.63 | 平均: 42685.27 | 改进: 0.00 | 停滞: 8591/300000 | 耗时: 0.4分钟
Gen 8650 | 最优: 35827.63 | 平均: 42632.58 | 改进: 0.00 | 停滞: 8641/300000 | 耗时: 0.4分钟
Gen 8700 | 最优: 35827.63 | 平均: 42287.86 | 改进: 0.00 | 停滞: 8691/300000 | 耗时: 0.4分钟
Gen 8750 | 最优: 35827.63 | 平均: 42492.81 | 改进: 0.00 | 停滞: 8741/300000 | 耗时: 0.4分钟
Gen 8800 | 最优: 35827.63 | 平均: 43430.29 | 改进: 0.00 | 停滞: 8791/300000 | 耗时: 0.5分钟
Gen 8850 | 最优: 35827.63 | 平均: 42360.38 | 改进: 0.00 | 停滞: 8841/300000 | 耗时: 0.5分钟
Gen 8900 | 最优: 35827.63 | 平均: 42335.49 | 改进: 0.00 | 停滞: 8891/300000 | 耗时: 0.5分钟
Gen 8950 | 最优: 35827.63 | 平均: 42942.99 | 改进: 0.00 | 停滞: 8941/300000 | 耗时: 0.5分钟
Gen 9000 | 最优: 35827.63 | 平均: 43234.27 | 改进: 0.00 | 停滞: 8991/300000 | 耗时: 0.5分钟
Gen 9050 | 最优: 35827.63 | 平均: 42899.20 | 改进: 0.00 | 停滞: 9041/300000 | 耗时: 0.5分钟
Gen 9100 | 最优: 35827.63 | 平均: 42824.14 | 改进: 0.00 | 停滞: 9091/300000 | 耗时: 0.5分钟
Gen 9150 | 最优: 35827.63 | 平均: 42379.01 | 改进: 0.00 | 停滞: 9141/300000 | 耗时: 0.5分钟
Gen 9200 | 最优: 35827.63 | 平均: 42450.87 | 改进: 0.00 | 停滞: 9191/300000 | 耗时: 0.5分钟
Gen 9250 | 最优: 35827.63 | 平均: 42301.66 | 改进: 0.00 | 停滞: 9241/300000 | 耗时: 0.5分钟
Gen 9300 | 最优: 35827.63 | 平均: 41943.03 | 改进: 0.00 | 停滞: 9291/300000 | 耗时: 0.5分钟
Gen 9350 | 最优: 35827.63 | 平均: 42357.23 | 改进: 0.00 | 停滞: 9341/300000 | 耗时: 0.5分钟
Gen 9400 | 最优: 35827.63 | 平均: 42536.29 | 改进: 0.00 | 停滞: 9391/300000 | 耗时: 0.5分钟
Gen 9450 | 最优: 35827.63 | 平均: 41921.41 | 改进: 0.00 | 停滞: 9441/300000 | 耗时: 0.5分钟
Gen 9500 | 最优: 35827.63 | 平均: 42649.23 | 改进: 0.00 | 停滞: 9491/300000 | 耗时: 0.5分钟
Gen 9550 | 最优: 35827.63 | 平均: 43208.69 | 改进: 0.00 | 停滞: 9541/300000 | 耗时: 0.5分钟
Gen 9600 | 最优: 35827.63 | 平均: 42198.27 | 改进: 0.00 | 停滞: 9591/300000 | 耗时: 0.5分钟
Gen 9650 | 最优: 35827.63 | 平均: 43328.59 | 改进: 0.00 | 停滞: 9641/300000 | 耗时: 0.5分钟
Gen 9700 | 最优: 35827.63 | 平均: 42517.90 | 改进: 0.00 | 停滞: 9691/300000 | 耗时: 0.5分钟
Gen 9750 | 最优: 35827.63 | 平均: 42187.55 | 改进: 0.00 | 停滞: 9741/300000 | 耗时: 0.5分钟
Gen 9800 | 最优: 35827.63 | 平均: 43043.25 | 改进: 0.00 | 停滞: 9791/300000 | 耗时: 0.5分钟
Gen 9850 | 最优: 35827.63 | 平均: 43085.82 | 改进: 0.00 | 停滞: 9841/300000 | 耗时: 0.5分钟
Gen 9900 | 最优: 35827.63 | 平均: 42885.64 | 改进: 0.00 | 停滞: 9891/300000 | 耗时: 0.5分钟
Gen 9950 | 最优: 35827.63 | 平均: 42327.39 | 改进: 0.00 | 停滞: 9941/300000 | 耗时: 0.5分钟
