================================================================================
                          田口实验结果报告
================================================================================
算例名称: 随机密钥GA算法
实验次数: 第 9 次
实验时间: 2025-12-21 20:12:35

【参数配置】
GAParameters{
  popSize=200, pr=0.15, pc=0.90, pm=0.30
  maxStagnantStep=300000 (早停阈值), maxRunTime=3.0分钟
  localSearch: 启用 (maxIter=10, noImprove=3)
  heuristicInit: 启用 (ratio=0.80)
  candidates: N1N2=10, N3=5, N4=8, N5=6
}

========== 随机密钥遗传算法开始 ==========
问题规模: 50个零件, 5台打印机
种群大小: 200
交叉率: 0.9
变异率: 0.3
精英保留比例: 10.0%
终止条件: 3.0分钟 或 300000代无改进
==========================================

正在初始化种群...
初始种群最优解: Makespan = 178804.74
初始种群平均解: Makespan = 442643.18

Gen    1 | 最优: 149083.34 | 平均: 354325.83 | 改进: 29721.40 | 停滞: 0/300000 | 耗时: 0.0分钟
Gen 1000 | 最优: 116986.13 | 平均: 252609.83 | 改进: 1042.83 | 停滞: 42/300000 | 耗时: 0.4分钟
Gen 1050 | 最优: 116986.13 | 平均: 240048.73 | 改进: 0.00 | 停滞: 92/300000 | 耗时: 0.4分钟
Gen 1100 | 最优: 116986.13 | 平均: 239406.48 | 改进: 0.00 | 停滞: 142/300000 | 耗时: 0.5分钟
Gen 1150 | 最优: 116986.13 | 平均: 246218.64 | 改进: 0.00 | 停滞: 192/300000 | 耗时: 0.5分钟
Gen 1200 | 最优: 116986.13 | 平均: 254870.27 | 改进: 0.00 | 停滞: 242/300000 | 耗时: 0.5分钟
Gen 1250 | 最优: 116986.13 | 平均: 248206.88 | 改进: 0.00 | 停滞: 292/300000 | 耗时: 0.5分钟
Gen 1300 | 最优: 116986.13 | 平均: 248998.40 | 改进: 0.00 | 停滞: 342/300000 | 耗时: 0.5分钟
Gen 1350 | 最优: 116986.13 | 平均: 239950.00 | 改进: 0.00 | 停滞: 392/300000 | 耗时: 0.6分钟
Gen 1400 | 最优: 116216.13 | 平均: 249684.06 | 改进: 770.00 | 停滞: 46/300000 | 耗时: 0.6分钟
Gen 1450 | 最优: 116216.13 | 平均: 241771.22 | 改进: 0.00 | 停滞: 96/300000 | 耗时: 0.6分钟
Gen 1500 | 最优: 116186.13 | 平均: 245681.45 | 改进: 30.00 | 停滞: 32/300000 | 耗时: 0.6分钟
Gen 1550 | 最优: 116186.13 | 平均: 233439.68 | 改进: 0.00 | 停滞: 82/300000 | 耗时: 0.6分钟
Gen 1600 | 最优: 116186.13 | 平均: 241235.49 | 改进: 0.00 | 停滞: 132/300000 | 耗时: 0.7分钟
Gen 1650 | 最优: 116186.13 | 平均: 252082.50 | 改进: 0.00 | 停滞: 182/300000 | 耗时: 0.7分钟
Gen 1700 | 最优: 116186.13 | 平均: 253538.88 | 改进: 0.00 | 停滞: 232/300000 | 耗时: 0.7分钟
Gen 1750 | 最优: 115740.39 | 平均: 259591.65 | 改进: 445.74 | 停滞: 45/300000 | 耗时: 0.7分钟
Gen 1800 | 最优: 115740.39 | 平均: 239309.10 | 改进: 0.00 | 停滞: 95/300000 | 耗时: 0.7分钟
Gen 1850 | 最优: 115740.39 | 平均: 252143.12 | 改进: 0.00 | 停滞: 145/300000 | 耗时: 0.8分钟
Gen 1900 | 最优: 115740.39 | 平均: 255703.73 | 改进: 0.00 | 停滞: 195/300000 | 耗时: 0.8分钟
Gen 1950 | 最优: 115740.39 | 平均: 247148.36 | 改进: 0.00 | 停滞: 245/300000 | 耗时: 0.8分钟
Gen 2000 | 最优: 115740.39 | 平均: 259060.94 | 改进: 0.00 | 停滞: 295/300000 | 耗时: 0.8分钟
Gen 2050 | 最优: 115740.39 | 平均: 256778.24 | 改进: 0.00 | 停滞: 345/300000 | 耗时: 0.8分钟
Gen 2100 | 最优: 115740.39 | 平均: 254672.07 | 改进: 0.00 | 停滞: 395/300000 | 耗时: 0.9分钟
Gen 2150 | 最优: 115081.13 | 平均: 240264.93 | 改进: 659.26 | 停滞: 27/300000 | 耗时: 0.9分钟
Gen 2200 | 最优: 115081.13 | 平均: 249731.22 | 改进: 0.00 | 停滞: 77/300000 | 耗时: 0.9分钟
Gen 2250 | 最优: 115081.13 | 平均: 241714.46 | 改进: 0.00 | 停滞: 127/300000 | 耗时: 0.9分钟
Gen 2300 | 最优: 115081.13 | 平均: 249707.21 | 改进: 0.00 | 停滞: 177/300000 | 耗时: 0.9分钟
Gen 2350 | 最优: 115081.13 | 平均: 249722.24 | 改进: 0.00 | 停滞: 227/300000 | 耗时: 1.0分钟
Gen 2400 | 最优: 115081.13 | 平均: 249997.49 | 改进: 0.00 | 停滞: 277/300000 | 耗时: 1.0分钟
Gen 2450 | 最优: 115081.13 | 平均: 247149.70 | 改进: 0.00 | 停滞: 327/300000 | 耗时: 1.0分钟
Gen 2500 | 最优: 115081.13 | 平均: 247535.63 | 改进: 0.00 | 停滞: 377/300000 | 耗时: 1.0分钟
Gen 2550 | 最优: 115081.13 | 平均: 244928.41 | 改进: 0.00 | 停滞: 427/300000 | 耗时: 1.0分钟
Gen 2600 | 最优: 115081.13 | 平均: 236570.29 | 改进: 0.00 | 停滞: 477/300000 | 耗时: 1.1分钟
Gen 2650 | 最优: 115081.13 | 平均: 251965.83 | 改进: 0.00 | 停滞: 527/300000 | 耗时: 1.1分钟
Gen 2700 | 最优: 115081.13 | 平均: 245681.19 | 改进: 0.00 | 停滞: 577/300000 | 耗时: 1.1分钟
Gen 2750 | 最优: 115081.13 | 平均: 249577.50 | 改进: 0.00 | 停滞: 627/300000 | 耗时: 1.1分钟
Gen 2800 | 最优: 115081.13 | 平均: 243302.51 | 改进: 0.00 | 停滞: 677/300000 | 耗时: 1.1分钟
Gen 2850 | 最优: 115081.13 | 平均: 255215.53 | 改进: 0.00 | 停滞: 727/300000 | 耗时: 1.2分钟
Gen 2900 | 最优: 114380.13 | 平均: 244400.58 | 改进: 701.00 | 停滞: 11/300000 | 耗时: 1.2分钟
Gen 2950 | 最优: 114352.39 | 平均: 248760.97 | 改进: 27.74 | 停滞: 31/300000 | 耗时: 1.2分钟
Gen 3000 | 最优: 114352.39 | 平均: 238156.39 | 改进: 0.00 | 停滞: 81/300000 | 耗时: 1.2分钟
Gen 3050 | 最优: 114352.39 | 平均: 238200.91 | 改进: 0.00 | 停滞: 131/300000 | 耗时: 1.2分钟
Gen 3100 | 最优: 114352.39 | 平均: 238440.64 | 改进: 0.00 | 停滞: 181/300000 | 耗时: 1.3分钟
Gen 3150 | 最优: 114352.39 | 平均: 257839.00 | 改进: 0.00 | 停滞: 231/300000 | 耗时: 1.3分钟
Gen 3200 | 最优: 114352.39 | 平均: 251519.81 | 改进: 0.00 | 停滞: 281/300000 | 耗时: 1.3分钟
Gen 3250 | 最优: 114352.39 | 平均: 234177.09 | 改进: 0.00 | 停滞: 331/300000 | 耗时: 1.3分钟
Gen 3300 | 最优: 114352.39 | 平均: 244130.33 | 改进: 0.00 | 停滞: 381/300000 | 耗时: 1.3分钟
Gen 3350 | 最优: 114352.39 | 平均: 241458.85 | 改进: 0.00 | 停滞: 431/300000 | 耗时: 1.4分钟
Gen 3400 | 最优: 114352.39 | 平均: 239833.54 | 改进: 0.00 | 停滞: 481/300000 | 耗时: 1.4分钟
Gen 3450 | 最优: 114352.39 | 平均: 232367.12 | 改进: 0.00 | 停滞: 531/300000 | 耗时: 1.4分钟
Gen 3500 | 最优: 114352.39 | 平均: 229939.22 | 改进: 0.00 | 停滞: 581/300000 | 耗时: 1.4分钟
Gen 3550 | 最优: 114352.39 | 平均: 235342.88 | 改进: 0.00 | 停滞: 631/300000 | 耗时: 1.5分钟
Gen 3600 | 最优: 114352.39 | 平均: 250891.02 | 改进: 0.00 | 停滞: 681/300000 | 耗时: 1.5分钟
Gen 3650 | 最优: 114352.39 | 平均: 237320.78 | 改进: 0.00 | 停滞: 731/300000 | 耗时: 1.5分钟
Gen 3700 | 最优: 114352.39 | 平均: 244189.86 | 改进: 0.00 | 停滞: 781/300000 | 耗时: 1.5分钟
Gen 3750 | 最优: 114352.39 | 平均: 236990.38 | 改进: 0.00 | 停滞: 831/300000 | 耗时: 1.5分钟
Gen 3800 | 最优: 114352.39 | 平均: 241134.77 | 改进: 0.00 | 停滞: 881/300000 | 耗时: 1.6分钟
Gen 3850 | 最优: 114352.39 | 平均: 236864.45 | 改进: 0.00 | 停滞: 931/300000 | 耗时: 1.6分钟
Gen 3900 | 最优: 114352.39 | 平均: 245493.16 | 改进: 0.00 | 停滞: 981/300000 | 耗时: 1.6分钟
Gen 3950 | 最优: 114352.39 | 平均: 243967.38 | 改进: 0.00 | 停滞: 1031/300000 | 耗时: 1.6分钟
Gen 4000 | 最优: 114352.39 | 平均: 244106.09 | 改进: 0.00 | 停滞: 1081/300000 | 耗时: 1.6分钟
Gen 4050 | 最优: 114352.39 | 平均: 249614.34 | 改进: 0.00 | 停滞: 1131/300000 | 耗时: 1.7分钟
Gen 4100 | 最优: 114352.39 | 平均: 232210.45 | 改进: 0.00 | 停滞: 1181/300000 | 耗时: 1.7分钟
Gen 4150 | 最优: 114352.39 | 平均: 247711.53 | 改进: 0.00 | 停滞: 1231/300000 | 耗时: 1.7分钟
Gen 4200 | 最优: 114352.39 | 平均: 240573.09 | 改进: 0.00 | 停滞: 1281/300000 | 耗时: 1.7分钟
Gen 4250 | 最优: 114352.39 | 平均: 241528.41 | 改进: 0.00 | 停滞: 1331/300000 | 耗时: 1.7分钟
Gen 4300 | 最优: 114352.39 | 平均: 244822.93 | 改进: 0.00 | 停滞: 1381/300000 | 耗时: 1.8分钟
Gen 4350 | 最优: 114352.39 | 平均: 242330.28 | 改进: 0.00 | 停滞: 1431/300000 | 耗时: 1.8分钟
Gen 4400 | 最优: 114352.39 | 平均: 245740.71 | 改进: 0.00 | 停滞: 1481/300000 | 耗时: 1.8分钟
Gen 4450 | 最优: 114352.39 | 平均: 257214.22 | 改进: 0.00 | 停滞: 1531/300000 | 耗时: 1.8分钟
Gen 4500 | 最优: 114352.39 | 平均: 247951.75 | 改进: 0.00 | 停滞: 1581/300000 | 耗时: 1.8分钟
Gen 4550 | 最优: 114352.39 | 平均: 248682.30 | 改进: 0.00 | 停滞: 1631/300000 | 耗时: 1.8分钟
Gen 4600 | 最优: 114352.39 | 平均: 238672.38 | 改进: 0.00 | 停滞: 1681/300000 | 耗时: 1.9分钟
Gen 4650 | 最优: 114352.39 | 平均: 239498.48 | 改进: 0.00 | 停滞: 1731/300000 | 耗时: 1.9分钟
Gen 4700 | 最优: 114352.39 | 平均: 237942.83 | 改进: 0.00 | 停滞: 1781/300000 | 耗时: 1.9分钟
Gen 4750 | 最优: 114352.39 | 平均: 236803.92 | 改进: 0.00 | 停滞: 1831/300000 | 耗时: 1.9分钟
Gen 4800 | 最优: 114352.39 | 平均: 247328.50 | 改进: 0.00 | 停滞: 1881/300000 | 耗时: 1.9分钟
Gen 4850 | 最优: 114352.39 | 平均: 247502.44 | 改进: 0.00 | 停滞: 1931/300000 | 耗时: 2.0分钟
Gen 4900 | 最优: 114352.39 | 平均: 246510.57 | 改进: 0.00 | 停滞: 1981/300000 | 耗时: 2.0分钟
Gen 4950 | 最优: 114352.39 | 平均: 247700.67 | 改进: 0.00 | 停滞: 2031/300000 | 耗时: 2.0分钟
Gen 5000 | 最优: 114352.39 | 平均: 241336.63 | 改进: 0.00 | 停滞: 2081/300000 | 耗时: 2.0分钟
Gen 5050 | 最优: 114352.39 | 平均: 235234.53 | 改进: 0.00 | 停滞: 2131/300000 | 耗时: 2.0分钟
Gen 5100 | 最优: 114352.39 | 平均: 246783.50 | 改进: 0.00 | 停滞: 2181/300000 | 耗时: 2.1分钟
Gen 5150 | 最优: 114352.39 | 平均: 238691.42 | 改进: 0.00 | 停滞: 2231/300000 | 耗时: 2.1分钟
Gen 5200 | 最优: 114352.39 | 平均: 245089.63 | 改进: 0.00 | 停滞: 2281/300000 | 耗时: 2.1分钟
Gen 5250 | 最优: 114352.39 | 平均: 250544.20 | 改进: 0.00 | 停滞: 2331/300000 | 耗时: 2.1分钟
Gen 5300 | 最优: 114352.39 | 平均: 246173.65 | 改进: 0.00 | 停滞: 2381/300000 | 耗时: 2.1分钟
Gen 5350 | 最优: 114352.39 | 平均: 246830.72 | 改进: 0.00 | 停滞: 2431/300000 | 耗时: 2.2分钟
Gen 5400 | 最优: 114352.39 | 平均: 248539.80 | 改进: 0.00 | 停滞: 2481/300000 | 耗时: 2.2分钟
Gen 5450 | 最优: 114352.39 | 平均: 234875.06 | 改进: 0.00 | 停滞: 2531/300000 | 耗时: 2.2分钟
Gen 5500 | 最优: 114352.39 | 平均: 246652.81 | 改进: 0.00 | 停滞: 2581/300000 | 耗时: 2.2分钟
Gen 5550 | 最优: 114352.39 | 平均: 253562.63 | 改进: 0.00 | 停滞: 2631/300000 | 耗时: 2.2分钟
Gen 5600 | 最优: 114352.39 | 平均: 249894.99 | 改进: 0.00 | 停滞: 2681/300000 | 耗时: 2.3分钟
Gen 5650 | 最优: 114352.39 | 平均: 258871.16 | 改进: 0.00 | 停滞: 2731/300000 | 耗时: 2.3分钟
Gen 5700 | 最优: 114352.39 | 平均: 248117.74 | 改进: 0.00 | 停滞: 2781/300000 | 耗时: 2.3分钟
Gen 5750 | 最优: 114352.39 | 平均: 242040.26 | 改进: 0.00 | 停滞: 2831/300000 | 耗时: 2.3分钟
Gen 5800 | 最优: 114352.39 | 平均: 233674.50 | 改进: 0.00 | 停滞: 2881/300000 | 耗时: 2.3分钟
Gen 5850 | 最优: 114352.39 | 平均: 248787.03 | 改进: 0.00 | 停滞: 2931/300000 | 耗时: 2.4分钟
Gen 5900 | 最优: 114352.39 | 平均: 236782.10 | 改进: 0.00 | 停滞: 2981/300000 | 耗时: 2.4分钟
Gen 5950 | 最优: 114352.39 | 平均: 255859.03 | 改进: 0.00 | 停滞: 3031/300000 | 耗时: 2.4分钟
Gen 6000 | 最优: 114352.39 | 平均: 243891.15 | 改进: 0.00 | 停滞: 3081/300000 | 耗时: 2.4分钟
Gen 6050 | 最优: 114352.39 | 平均: 246021.25 | 改进: 0.00 | 停滞: 3131/300000 | 耗时: 2.4分钟
Gen 6100 | 最优: 114352.39 | 平均: 248650.23 | 改进: 0.00 | 停滞: 3181/300000 | 耗时: 2.4分钟
Gen 6150 | 最优: 114352.39 | 平均: 237423.54 | 改进: 0.00 | 停滞: 3231/300000 | 耗时: 2.5分钟
Gen 6200 | 最优: 114352.39 | 平均: 256324.19 | 改进: 0.00 | 停滞: 3281/300000 | 耗时: 2.5分钟
Gen 6250 | 最优: 114352.39 | 平均: 244257.09 | 改进: 0.00 | 停滞: 3331/300000 | 耗时: 2.5分钟
Gen 6300 | 最优: 114352.39 | 平均: 237163.35 | 改进: 0.00 | 停滞: 3381/300000 | 耗时: 2.5分钟
Gen 6350 | 最优: 114352.39 | 平均: 249334.51 | 改进: 0.00 | 停滞: 3431/300000 | 耗时: 2.5分钟
Gen 6400 | 最优: 114352.39 | 平均: 253965.52 | 改进: 0.00 | 停滞: 3481/300000 | 耗时: 2.6分钟
Gen 6450 | 最优: 114352.39 | 平均: 252500.11 | 改进: 0.00 | 停滞: 3531/300000 | 耗时: 2.6分钟
Gen 6500 | 最优: 114352.39 | 平均: 247266.16 | 改进: 0.00 | 停滞: 3581/300000 | 耗时: 2.6分钟
Gen 6550 | 最优: 114352.39 | 平均: 248938.85 | 改进: 0.00 | 停滞: 3631/300000 | 耗时: 2.6分钟
Gen 6600 | 最优: 114352.39 | 平均: 246881.78 | 改进: 0.00 | 停滞: 3681/300000 | 耗时: 2.6分钟
Gen 6650 | 最优: 114352.39 | 平均: 247046.50 | 改进: 0.00 | 停滞: 3731/300000 | 耗时: 2.7分钟
Gen 6700 | 最优: 114352.39 | 平均: 247448.75 | 改进: 0.00 | 停滞: 3781/300000 | 耗时: 2.7分钟
Gen 6750 | 最优: 114352.39 | 平均: 246513.16 | 改进: 0.00 | 停滞: 3831/300000 | 耗时: 2.7分钟
Gen 6800 | 最优: 114352.39 | 平均: 246763.65 | 改进: 0.00 | 停滞: 3881/300000 | 耗时: 2.7分钟
Gen 6850 | 最优: 114352.39 | 平均: 240622.59 | 改进: 0.00 | 停滞: 3931/300000 | 耗时: 2.7分钟
Gen 6900 | 最优: 114352.39 | 平均: 238069.72 | 改进: 0.00 | 停滞: 3981/300000 | 耗时: 2.8分钟
Gen 6950 | 最优: 114352.39 | 平均: 248419.44 | 改进: 0.00 | 停滞: 4031/300000 | 耗时: 2.8分钟
Gen 7000 | 最优: 114352.39 | 平均: 245325.42 | 改进: 0.00 | 停滞: 4081/300000 | 耗时: 2.8分钟
Gen 7050 | 最优: 114352.39 | 平均: 251354.26 | 改进: 0.00 | 停滞: 4131/300000 | 耗时: 2.8分钟
Gen 7100 | 最优: 114352.39 | 平均: 252032.84 | 改进: 0.00 | 停滞: 4181/300000 | 耗时: 2.8分钟
Gen 7150 | 最优: 114352.39 | 平均: 247294.46 | 改进: 0.00 | 停滞: 4231/300000 | 耗时: 2.8分钟
Gen 7200 | 最优: 114352.39 | 平均: 244232.24 | 改进: 0.00 | 停滞: 4281/300000 | 耗时: 2.9分钟
Gen 7250 | 最优: 114352.39 | 平均: 253595.44 | 改进: 0.00 | 停滞: 4331/300000 | 耗时: 2.9分钟
Gen 7300 | 最优: 114352.39 | 平均: 248350.63 | 改进: 0.00 | 停滞: 4381/300000 | 耗时: 2.9分钟
Gen 7350 | 最优: 114352.39 | 平均: 242455.30 | 改进: 0.00 | 停滞: 4431/300000 | 耗时: 2.9分钟
Gen 7400 | 最优: 114352.39 | 平均: 260364.37 | 改进: 0.00 | 停滞: 4481/300000 | 耗时: 2.9分钟
Gen 7450 | 最优: 114352.39 | 平均: 243899.65 | 改进: 0.00 | 停滞: 4531/300000 | 耗时: 3.0分钟
Gen 7500 | 最优: 114352.39 | 平均: 239994.11 | 改进: 0.00 | 停滞: 4581/300000 | 耗时: 3.0分钟
Gen 7550 | 最优: 114352.39 | 平均: 251894.14 | 改进: 0.00 | 停滞: 4631/300000 | 耗时: 3.0分钟

达到时间限制(3.0分钟)，算法终止。

========== 随机密钥遗传算法结束 ==========
终止原因: 达到时间限制(3.0分钟)
总迭代次数: 7568
最优Makespan: 114352.39
总耗时: 180.00秒 (3.00分钟)
==========================================


========== 迭代曲线数据 ==========
Gen 0: 178804.73770491805
Gen 1: 149083.34065934067
Gen 2: 135408.7272727273
Gen 3: 133814.7272727273
Gen 4: 133814.7272727273
Gen 5: 132321.97087378643
Gen 6: 129665.63636363637
Gen 7: 129665.63636363637
Gen 8: 129665.63636363637
Gen 9: 129665.63636363637
Gen 10: 129665.63636363637
Gen 11: 129665.63636363637
Gen 12: 129665.63636363637
Gen 13: 129665.63636363637
Gen 14: 127888.34951456312
Gen 15: 127888.34951456312
Gen 16: 127888.34951456312
Gen 17: 127888.34951456312
Gen 18: 127888.34951456312
Gen 19: 127888.34951456312
Gen 20: 127888.34951456312
Gen 21: 127888.34951456312
Gen 22: 127888.34951456312
Gen 23: 127888.34951456312
Gen 24: 127888.34951456312
Gen 25: 127888.34951456312
Gen 26: 127888.34951456312
Gen 27: 127888.34951456312
Gen 28: 127888.34951456312
Gen 29: 127888.34951456312
Gen 30: 127888.34951456312
Gen 31: 127834.96610169492
Gen 32: 127834.96610169492
Gen 33: 127834.96610169492
Gen 34: 127834.96610169492
Gen 35: 127834.96610169492
Gen 36: 127834.96610169492
Gen 37: 127834.96610169492
Gen 38: 127834.96610169492
Gen 39: 127834.96610169492
Gen 40: 127834.96610169492
Gen 41: 127288.96610169492
Gen 42: 127288.96610169492
Gen 43: 127288.96610169492
Gen 44: 127288.96610169492
Gen 45: 127288.96610169492
Gen 46: 127288.96610169492
Gen 47: 127288.96610169492
Gen 48: 127288.96610169492
Gen 49: 127288.96610169492
Gen 50: 127288.96610169492
Gen 51: 127288.96610169492
Gen 52: 127288.96610169492
Gen 53: 127288.96610169492
Gen 54: 127288.96610169492
Gen 55: 127288.96610169492
Gen 56: 127288.96610169492
Gen 57: 127288.96610169492
Gen 58: 127288.96610169492
Gen 59: 127288.96610169492
Gen 60: 127288.96610169492
Gen 61: 127288.96610169492
Gen 62: 127288.96610169492
Gen 63: 127288.96610169492
Gen 64: 127288.96610169492
Gen 65: 127288.96610169492
Gen 66: 127251.52747252748
Gen 67: 127251.52747252748
Gen 68: 127251.52747252748
Gen 69: 127251.52747252748
Gen 70: 127251.52747252748
Gen 71: 127251.52747252748
Gen 72: 127251.52747252748
Gen 73: 127251.52747252748
Gen 74: 127251.52747252748
Gen 75: 127251.52747252748
Gen 76: 127251.52747252748
Gen 77: 127251.52747252748
Gen 78: 126750.52747252748
Gen 79: 126750.52747252748
Gen 80: 126750.52747252748
Gen 81: 126750.52747252748
Gen 82: 126750.52747252748
Gen 83: 126750.52747252748
Gen 84: 126750.52747252748
Gen 85: 126750.52747252748
Gen 86: 126750.52747252748
Gen 87: 126750.52747252748
Gen 88: 126750.52747252748
Gen 89: 126750.52747252748
Gen 90: 126750.52747252748
Gen 91: 126750.52747252748
Gen 92: 126750.52747252748
Gen 93: 125898.97087378641
Gen 94: 125898.97087378641
Gen 95: 125898.97087378641
Gen 96: 125643.54545454546
Gen 97: 123483.97087378641
Gen 98: 123483.97087378641
Gen 99: 123483.97087378641
Gen 100: 123483.97087378641
Gen 101: 123483.97087378641
Gen 102: 123483.97087378641
Gen 103: 123483.97087378641
Gen 104: 123483.97087378641
Gen 105: 123483.97087378641
Gen 106: 123483.97087378641
Gen 107: 123483.97087378641
Gen 108: 123483.97087378641
Gen 109: 123483.97087378641
Gen 110: 123483.97087378641
Gen 111: 123483.97087378641
Gen 112: 123483.97087378641
Gen 113: 123483.97087378641
Gen 114: 123483.97087378641
Gen 115: 123483.97087378641
Gen 116: 123483.97087378641
Gen 117: 123483.97087378641
Gen 118: 123483.97087378641
Gen 119: 123483.97087378641
Gen 120: 123483.97087378641
Gen 121: 123483.97087378641
Gen 122: 123483.97087378641
Gen 123: 123483.97087378641
Gen 124: 123483.97087378641
Gen 125: 123483.97087378641
Gen 126: 123483.97087378641
Gen 127: 123483.97087378641
Gen 128: 123483.97087378641
Gen 129: 123483.97087378641
Gen 130: 123483.97087378641
Gen 131: 123483.97087378641
Gen 132: 123483.97087378641
Gen 133: 123483.97087378641
Gen 134: 123450.97087378641
Gen 135: 123450.97087378641
Gen 136: 123450.97087378641
Gen 137: 123450.97087378641
Gen 138: 123450.97087378641
Gen 139: 123450.97087378641
Gen 140: 123450.97087378641
Gen 141: 123450.97087378641
Gen 142: 123450.97087378641
Gen 143: 123450.97087378641
Gen 144: 123450.97087378641
Gen 145: 123450.97087378641
Gen 146: 123450.97087378641
Gen 147: 123450.97087378641
Gen 148: 122895.97087378641
Gen 149: 122895.97087378641
Gen 150: 122895.97087378641
Gen 151: 122895.97087378641
Gen 152: 122895.97087378641
Gen 153: 122895.97087378641
Gen 154: 122895.97087378641
Gen 155: 122895.97087378641
Gen 156: 122895.97087378641
Gen 157: 122895.97087378641
Gen 158: 122895.97087378641
Gen 159: 122895.97087378641
Gen 160: 122895.97087378641
Gen 161: 122895.97087378641
Gen 162: 122895.97087378641
Gen 163: 122895.97087378641
Gen 164: 122895.97087378641
Gen 165: 122895.97087378641
Gen 166: 122895.97087378641
Gen 167: 122895.97087378641
Gen 168: 122895.97087378641
Gen 169: 122895.97087378641
Gen 170: 122895.97087378641
Gen 171: 122895.97087378641
Gen 172: 122895.97087378641
Gen 173: 122895.97087378641
Gen 174: 122895.97087378641
Gen 175: 122895.97087378641
Gen 176: 122895.97087378641
Gen 177: 122895.97087378641
Gen 178: 122895.97087378641
Gen 179: 122895.97087378641
Gen 180: 122895.97087378641
Gen 181: 122895.97087378641
Gen 182: 122895.97087378641
Gen 183: 122895.97087378641
Gen 184: 122895.97087378641
Gen 185: 122895.97087378641
Gen 186: 122895.97087378641
Gen 187: 122895.97087378641
Gen 188: 122895.97087378641
Gen 189: 122895.97087378641
Gen 190: 122895.97087378641
Gen 191: 122736.34951456312
Gen 192: 122736.34951456312
Gen 193: 122736.34951456312
Gen 194: 122736.34951456312
Gen 195: 122736.34951456312
Gen 196: 122736.34951456312
Gen 197: 122736.34951456312
Gen 198: 122736.34951456312
Gen 199: 122736.34951456312
Gen 200: 122736.34951456312
Gen 201: 122736.34951456312
Gen 202: 122736.34951456312
Gen 203: 122486.97087378641
Gen 204: 122486.97087378641
Gen 205: 122486.97087378641
Gen 206: 122486.97087378641
