================================================================================
                          实验结果报告
================================================================================
算法名称: PSO粒子群算法
实验次数: 第 6 次
实验时间: 2025-12-22 14:52:57

【参数配置】
PSOParameters{
  swarmSize=100, w=0.70, c1=1.50, c2=1.50
  maxStagnantStep=30000 (早停阈值), maxRunTime=3.0分钟
}

================================================================================
                        PSO算法开始运行
================================================================================
粒子群大小: 100
惯性权重 w: 0.7
个体学习因子 c1: 1.5
社会学习因子 c2: 1.5
最大停滞步数: 30000
最大运行时间: 3.0 分钟
================================================================================

[初始化] 生成初始粒子群...
[初始化] 初始最优 Makespan: 178065.74

开始迭代优化...

代数   10 | 最优 Makespan: 177269.74 | 改进: +0.45% | 停滞: 2
代数   20 | 最优 Makespan: 176981.74 | 改进: +0.16% | 停滞: 6
代数   30 | 最优 Makespan: 176981.74 | 改进: +0.00% | 停滞: 16
代数   40 | 最优 Makespan: 176981.74 | 改进: +0.00% | 停滞: 26
代数   50 | 最优 Makespan: 173209.98 | 改进: +2.13% | 停滞: 3
代数   60 | 最优 Makespan: 173209.98 | 改进: +0.00% | 停滞: 13
代数   70 | 最优 Makespan: 173209.98 | 改进: +0.00% | 停滞: 23
代数   80 | 最优 Makespan: 173209.98 | 改进: +0.00% | 停滞: 33
代数   90 | 最优 Makespan: 173209.98 | 改进: +0.00% | 停滞: 43
代数  100 | 最优 Makespan: 173209.98 | 改进: +0.00% | 停滞: 53
代数  110 | 最优 Makespan: 173209.98 | 改进: +0.00% | 停滞: 63
代数  120 | 最优 Makespan: 166557.26 | 改进: +3.84% | 停滞: 3
代数  130 | 最优 Makespan: 163923.26 | 改进: +1.58% | 停滞: 6
代数  140 | 最优 Makespan: 161517.82 | 改进: +1.47% | 停滞: 0
代数  150 | 最优 Makespan: 158183.82 | 改进: +2.06% | 停滞: 2
代数  160 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 12
代数  170 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 22
代数  180 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 32
代数  190 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 42
代数  200 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 52
代数  210 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 62
代数  220 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 72
代数  230 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 82
代数  240 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 92
代数  250 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 102
代数  260 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 112
代数  270 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 122
代数  280 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 132
代数  290 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 142
代数  300 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 152
代数  310 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 162
代数  320 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 172
代数  330 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 182
代数  340 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 192
代数  350 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 202
代数  360 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 212
代数  370 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 222
代数  380 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 232
代数  390 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 242
代数  400 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 252
代数  410 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 262
代数  420 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 272
代数  430 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 282
代数  440 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 292
代数  450 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 302
代数  460 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 312
代数  470 | 最优 Makespan: 158183.82 | 改进: +0.00% | 停滞: 322
