================================================================================
                          实验结果报告
================================================================================
实验配置: ALNS - 自适应大邻域搜索
算例名称: 2M40J-01
实验次数: 第 10 次
实验时间: 2026-02-06 12:43:44

【算法参数】
  最大迭代次数: 1000000000
  种群规模: 0
  变异率: 0.0
  交叉率: 0.0

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 230253.00
运行时间: 300034 ms (300.03 秒)
迭代次数: 9601

【收敛曲线数据】
迭代次数	Cmax
1	258934.00
51	251625.90
101	241342.20
151	234737.00
201	234737.00
251	234737.00
301	234737.00
351	234737.00
401	234737.00
451	234737.00
501	234737.00
551	234737.00
601	234737.00
651	234737.00
701	234737.00
751	234737.00
801	234737.00
851	234737.00
901	232950.90
951	232950.90
1001	232950.90
1051	232950.90
1101	232950.90
1151	232950.90
1201	232950.90
1251	232950.90
1301	232950.90
1351	232950.90
1401	232950.90
1451	232950.90
1501	232950.90
1551	230784.60
1601	230784.60
1651	230784.60
1701	230784.60
1751	230784.60
1801	230784.60
1851	230784.60
1901	230784.60
1951	230784.60
2001	230784.60
2051	230784.60
2101	230784.60
2151	230784.60
2201	230784.60
2251	230784.60
2301	230784.60
2351	230784.60
2401	230784.60
2451	230784.60
2501	230784.60
2551	230784.60
2601	230784.60
2651	230784.60
2701	230784.60
2751	230784.60
2801	230784.60
2851	230784.60
2901	230784.60
2951	230784.60
3001	230784.60
3051	230784.60
3101	230784.60
3151	230784.60
3201	230784.60
3251	230784.60
3301	230784.60
3351	230784.60
3401	230784.60
3451	230784.60
3501	230784.60
3551	230784.60
3601	230784.60
3651	230784.60
3701	230784.60
3751	230784.60
3801	230784.60
3851	230784.60
3901	230784.60
3951	230784.60
4001	230784.60
4051	230784.60
4101	230784.60
4151	230784.60
4201	230784.60
4251	230784.60
4301	230784.60
4351	230784.60
4401	230784.60
4451	230784.60
4501	230784.60
4551	230784.60
4601	230784.60
4651	230784.60
4701	230784.60
4751	230784.60
4801	230784.60
4851	230784.60
4901	230784.60
4951	230784.60
5001	230784.60
5051	230784.60
5101	230784.60
5151	230784.60
5201	230784.60
5251	230784.60
5301	230784.60
5351	230784.60
5401	230784.60
5451	230784.60
5501	230784.60
5551	230784.60
5601	230784.60
5651	230784.60
5701	230784.60
5751	230784.60
5801	230784.60
5851	230784.60
5901	230784.60
5951	230784.60
6001	230784.60
6051	230784.60
6101	230784.60
6151	230784.60
6201	230784.60
6251	230784.60
6301	230784.60
6351	230784.60
6401	230784.60
6451	230784.60
6501	230784.60
6551	230784.60
6601	230784.60
6651	230784.60
6701	230784.60
6751	230784.60
6801	230784.60
6851	230784.60
6901	230784.60
6951	230784.60
7001	230784.60
7051	230784.60
7101	230784.60
7151	230784.60
7201	230784.60
7251	230784.60
7301	230784.60
7351	230784.60
7401	230784.60
7451	230784.60
7501	230784.60
7551	230784.60
7601	230784.60
7651	230784.60
7701	230784.60
7751	230784.60
7801	230784.60
7851	230784.60
7901	230784.60
7951	230784.60
8001	230784.60
8051	230784.60
8101	230784.60
8151	230784.60
8201	230784.60
8251	230784.60
8301	230784.60
8351	230784.60
8401	230784.60
8451	230784.60
8501	230784.60
8551	230784.60
8601	230784.60
8651	230253.00
8701	230253.00
8751	230253.00
8801	230253.00
8851	230253.00
8901	230253.00
8951	230253.00
9001	230253.00
9051	230253.00
9101	230253.00
9151	230253.00
9201	230253.00
9251	230253.00
9301	230253.00
9351	230253.00
9401	230253.00
9451	230253.00
9501	230253.00
9551	230253.00
9601	230253.00

✓ 迭代数据已保存: 迭代数据.csv

【批次分布数据】
机器编号	批次数量	总加工时间	利用率(%)
1	5	230253.00	100.00%
2	4	228618.30	99.29%

✓ 批次分布数据已保存: 批次分布数据.csv

【生成可视化图表】
✓ 迭代曲线图已生成: iteration_curve.png
✓ 批次分布图已生成: batch_distribution.png
✓ 甘特图已生成: gantt_chart.png
✓ 批次布局图已生成: 9 张 (machine_*_batch_*_layout.png)

================================================================================
                         实验结果输出完成
================================================================================

实验文件夹: chapter-1/src/main/output/comparison/2M40J-01/ALNS_run10_20260206_124344/
包含文件:
  - 实验报告.txt (本文件)
  - 收敛曲线图.png
  - 甘特图.png
  - 批次布局图_machine*_batch*.png (每个批次独立PNG文件)
