================================================================================
                          实验结果报告
================================================================================
实验名称: 无禁忌搜索 - 50%启发式+LocalSearch变异+无搜索+复杂评分
算例名称: 3M60J
运行ID: 2
实验时间: 2026-02-07 11:02:25

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 446340.2000
运行时间: 300053 ms (300.05 秒)
终止代数: 4712

【收敛曲线数据】
代数	Cmax
1	927965.6000
11	494097.3000
21	488856.9000
31	488856.9000
41	488856.9000
51	488856.9000
61	488856.9000
71	488856.9000
81	486979.8000
91	485568.8000
101	477536.8000
111	477536.8000
121	477536.8000
131	477536.8000
141	477536.8000
151	477536.8000
161	477536.8000
171	474387.3000
181	474387.3000
191	458660.2000
201	458660.2000
211	458660.2000
221	458660.2000
231	458660.2000
241	458660.2000
251	458660.2000
261	458660.2000
271	458660.2000
281	458660.2000
291	458660.2000
301	458660.2000
311	458660.2000
321	458660.2000
331	458660.2000
341	458660.2000
351	458660.2000
361	458660.2000
371	458660.2000
381	458660.2000
391	458660.2000
401	458660.2000
411	458660.2000
421	458660.2000
431	458660.2000
441	458660.2000
451	458660.2000
461	458660.2000
471	458660.2000
481	458660.2000
491	458660.2000
501	458660.2000
511	458660.2000
521	458660.2000
531	458660.2000
541	458660.2000
551	458660.2000
561	458660.2000
571	458660.2000
581	458660.2000
591	458660.2000
601	458660.2000
611	458660.2000
621	458660.2000
631	458660.2000
641	458660.2000
651	458660.2000
661	458660.2000
671	458660.2000
681	458660.2000
691	458660.2000
701	458660.2000
711	458660.2000
721	458660.2000
731	458660.2000
741	458660.2000
751	458660.2000
761	458660.2000
771	458660.2000
781	458660.2000
791	458660.2000
801	458660.2000
811	458660.2000
821	458660.2000
831	458660.2000
841	458660.2000
851	458660.2000
861	458660.2000
871	458660.2000
881	458660.2000
891	458660.2000
901	458660.2000
911	458660.2000
921	458660.2000
931	458660.2000
941	458660.2000
951	458660.2000
961	458660.2000
971	458660.2000
981	458660.2000
991	458660.2000
1001	458660.2000
1011	458660.2000
1021	458660.2000
1031	458660.2000
1041	458660.2000
1051	458660.2000
1061	458660.2000
1071	458660.2000
1081	458660.2000
1091	458660.2000
1101	458660.2000
1111	458660.2000
1121	458660.2000
1131	458660.2000
1141	458660.2000
1151	456140.2000
1161	456140.2000
1171	456140.2000
1181	456140.2000
1191	456140.2000
1201	456140.2000
1211	456140.2000
1221	456140.2000
1231	456140.2000
1241	456140.2000
1251	456140.2000
1261	456140.2000
1271	456140.2000
1281	456140.2000
1291	456140.2000
1301	456140.2000
1311	456140.2000
1321	456140.2000
1331	452500.2000
1341	452500.2000
1351	452500.2000
1361	452500.2000
1371	452500.2000
1381	452500.2000
1391	452500.2000
1401	452500.2000
1411	452500.2000
1421	452500.2000
1431	452500.2000
1441	452500.2000
1451	452500.2000
1461	452500.2000
1471	452500.2000
1481	452500.2000
1491	452500.2000
1501	452500.2000
1511	452500.2000
1521	452500.2000
1531	452500.2000
1541	452500.2000
1551	452500.2000
1561	452500.2000
1571	452500.2000
1581	452500.2000
1591	452500.2000
1601	452500.2000
1611	452500.2000
1621	452500.2000
1631	452500.2000
1641	452500.2000
1651	452500.2000
1661	452500.2000
1671	452500.2000
1681	452500.2000
1691	452500.2000
1701	452500.2000
1711	452500.2000
1721	452500.2000
1731	452500.2000
1741	452500.2000
1751	452500.2000
1761	452500.2000
1771	452500.2000
1781	452500.2000
1791	452500.2000
1801	452500.2000
1811	452500.2000
1821	452500.2000
1831	452500.2000
1841	452500.2000
1851	452500.2000
1861	452500.2000
1871	452500.2000
1881	452500.2000
1891	452500.2000
1901	452500.2000
1911	452500.2000
1921	452500.2000
1931	452500.2000
1941	452500.2000
1951	452500.2000
1961	452500.2000
1971	452500.2000
1981	452500.2000
1991	452500.2000
2001	452500.2000
2011	452500.2000
2021	452500.2000
2031	452500.2000
2041	452500.2000
2051	452500.2000
2061	452500.2000
2071	452500.2000
2081	452500.2000
2091	452500.2000
2101	452500.2000
2111	452500.2000
2121	452500.2000
2131	452500.2000
2141	452500.2000
2151	452500.2000
2161	452500.2000
2171	452500.2000
2181	452500.2000
2191	452500.2000
2201	452500.2000
2211	452500.2000
2221	452500.2000
2231	452500.2000
2241	452500.2000
2251	452500.2000
2261	452500.2000
2271	452500.2000
2281	452500.2000
2291	452500.2000
2301	452500.2000
2311	452500.2000
2321	452500.2000
2331	452500.2000
2341	452500.2000
2351	452500.2000
2361	452500.2000
2371	452500.2000
2381	452500.2000
2391	452500.2000
2401	452500.2000
2411	452500.2000
2421	452500.2000
2431	446340.2000
2441	446340.2000
