================================================================================
                          实验结果报告
================================================================================
算法名称: PSO粒子群算法
实验次数: 第 4 次
实验时间: 2025-12-22 14:27:10

【参数配置】
PSOParameters{
  swarmSize=100, w=0.70, c1=1.50, c2=1.50
  maxStagnantStep=30000 (早停阈值), maxRunTime=3.0分钟
}

================================================================================
                        PSO算法开始运行
================================================================================
粒子群大小: 100
惯性权重 w: 0.7
个体学习因子 c1: 1.5
社会学习因子 c2: 1.5
最大停滞步数: 30000
最大运行时间: 3.0 分钟
================================================================================

[初始化] 生成初始粒子群...
[初始化] 初始最优 Makespan: 40041.00

开始迭代优化...

代数   10 | 最优 Makespan: 38071.63 | 改进: +4.92% | 停滞: 6
代数   20 | 最优 Makespan: 37587.63 | 改进: +1.27% | 停滞: 2
代数   30 | 最优 Makespan: 37378.63 | 改进: +0.56% | 停滞: 7
代数   40 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 17
代数   50 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 27
代数   60 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 37
代数   70 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 47
代数   80 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 57
代数   90 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 67
代数  100 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 77
代数  110 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 87
代数  120 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 97
代数  130 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 107
代数  140 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 117
代数  150 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 127
代数  160 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 137
代数  170 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 147
代数  180 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 157
代数  190 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 167
代数  200 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 177
代数  210 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 187
代数  220 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 197
代数  230 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 207
代数  240 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 217
代数  250 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 227
代数  260 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 237
代数  270 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 247
代数  280 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 257
代数  290 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 267
代数  300 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 277
代数  310 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 287
代数  320 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 297
代数  330 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 307
代数  340 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 317
代数  350 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 327
代数  360 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 337
代数  370 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 347
代数  380 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 357
代数  390 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 367
代数  400 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 377
代数  410 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 387
代数  420 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 397
代数  430 | 最优 Makespan: 37378.63 | 改进: +0.00% | 停滞: 407
