# Pareto Front
# Size: 30
# Format: Cmax Energy

51734.000000	276.125146
51134.000000	277.328918
52046.000000	275.975982
53606.000000	270.959427
52122.000000	275.587385
50052.000000	289.122838
50114.000000	288.995644
54414.777778	270.761195
52339.000000	275.337565
53981.000000	270.904198
54806.000000	270.533944
59001.000000	269.691916
53339.777778	271.694434
52928.000000	271.951751
56093.000000	270.151108
54772.000000	270.602338
54451.000000	270.702110
56059.000000	270.219502
57835.000000	269.791688
49836.000000	289.303863
50322.000000	281.744483
50223.000000	288.769958
50460.000000	281.445130
50945.000000	277.391660
52673.000000	272.538119
52666.000000	275.237793
54893.000000	270.319274
57801.000000	269.860083
56635.000000	269.959855
51613.000000	276.714790
