================================================================================
                          实验结果报告
================================================================================
算法名称: PSO粒子群算法
实验次数: 第 1 次
实验时间: 2025-12-22 14:21:27

【参数配置】
PSOParameters{
  swarmSize=100, w=0.70, c1=1.50, c2=1.50
  maxStagnantStep=30000 (早停阈值), maxRunTime=3.0分钟
}

================================================================================
                        PSO算法开始运行
================================================================================
粒子群大小: 100
惯性权重 w: 0.7
个体学习因子 c1: 1.5
社会学习因子 c2: 1.5
最大停滞步数: 30000
最大运行时间: 3.0 分钟
================================================================================

[初始化] 生成初始粒子群...
[初始化] 初始最优 Makespan: 41809.22

开始迭代优化...

代数   10 | 最优 Makespan: 37828.22 | 改进: +9.52% | 停滞: 5
代数   20 | 最优 Makespan: 37526.22 | 改进: +0.80% | 停滞: 4
代数   30 | 最优 Makespan: 37282.22 | 改进: +0.65% | 停滞: 3
代数   40 | 最优 Makespan: 37282.22 | 改进: +0.00% | 停滞: 13
代数   50 | 最优 Makespan: 37207.22 | 改进: +0.20% | 停滞: 5
代数   60 | 最优 Makespan: 37207.22 | 改进: +0.00% | 停滞: 15
代数   70 | 最优 Makespan: 37207.22 | 改进: +0.00% | 停滞: 25
代数   80 | 最优 Makespan: 37207.22 | 改进: +0.00% | 停滞: 35
代数   90 | 最优 Makespan: 37169.22 | 改进: +0.10% | 停滞: 1
代数  100 | 最优 Makespan: 37169.22 | 改进: +0.00% | 停滞: 11
代数  110 | 最优 Makespan: 37169.22 | 改进: +0.00% | 停滞: 21
代数  120 | 最优 Makespan: 37169.22 | 改进: +0.00% | 停滞: 31
代数  130 | 最优 Makespan: 37169.22 | 改进: +0.00% | 停滞: 41
代数  140 | 最优 Makespan: 36939.22 | 改进: +0.62% | 停滞: 4
代数  150 | 最优 Makespan: 36939.22 | 改进: +0.00% | 停滞: 14
代数  160 | 最优 Makespan: 36939.22 | 改进: +0.00% | 停滞: 24
代数  170 | 最优 Makespan: 36939.22 | 改进: +0.00% | 停滞: 34
代数  180 | 最优 Makespan: 36939.22 | 改进: +0.00% | 停滞: 44
代数  190 | 最优 Makespan: 36939.22 | 改进: +0.00% | 停滞: 54
